Expl2;Contador;Fecha;Lectura
EMUASA-MURCIA;D12FE134116;2017-09-29T00:31:49Z;35405270
EMUASA-MURCIA;D12FE134116;2017-09-29T01:31:49Z;35405270
EMUASA-MURCIA;D12FE134116;2017-09-29T02:31:49Z;35405280
EMUASA-MURCIA;D12FE134116;2017-09-29T03:31:49Z;35405290
EMUASA-MURCIA;D12FE134116;2017-09-29T04:31:51Z;35405310
EMUASA-MURCIA;D12FE134116;2017-09-29T05:31:51Z;35405330
EMUASA-MURCIA;D12FE134116;2017-09-29T06:31:51Z;35405330
EMUASA-MURCIA;D12FE134116;2017-09-29T07:31:51Z;35405340
EMUASA-MURCIA;D12FE134116;2017-09-29T08:31:41Z;35405340
EMUASA-MURCIA;D12FE134116;2017-09-29T09:31:41Z;35405350
EMUASA-MURCIA;D12FE134116;2017-09-29T10:31:41Z;35405350
EMUASA-MURCIA;D12FE134116;2017-09-29T11:31:41Z;35405490
EMUASA-MURCIA;D12FE134116;2017-09-29T12:31:40Z;35405500
EMUASA-MURCIA;D12FE134116;2017-09-29T13:31:40Z;35405510
EMUASA-MURCIA;D12FE134116;2017-09-29T14:31:40Z;35405510
EMUASA-MURCIA;D12FE134116;2017-09-29T15:31:40Z;35405510
EMUASA-MURCIA;D12FE134116;2017-09-29T16:31:38Z;35405530
EMUASA-MURCIA;D12FE134116;2017-09-29T17:31:38Z;35405540
EMUASA-MURCIA;D12FE134116;2017-09-29T18:31:38Z;35405540
EMUASA-MURCIA;D12FE134116;2017-09-29T19:31:38Z;35405550
EMUASA-MURCIA;D12FE134116;2017-09-29T20:31:39Z;35405560
EMUASA-MURCIA;D12FE134116;2017-09-29T21:31:39Z;35405580
EMUASA-MURCIA;D12FE134116;2017-09-29T22:31:39Z;35405580
EMUASA-MURCIA;D12FE134116;2017-09-29T23:31:39Z;35405580
EMUASA-MURCIA;D12FE134116;2017-09-30T00:31:48Z;35405590
EMUASA-MURCIA;D12FE134116;2017-09-30T01:31:48Z;35405610
EMUASA-MURCIA;D12FE134116;2017-09-30T02:31:48Z;35405630
EMUASA-MURCIA;D12FE134116;2017-09-30T03:31:48Z;35409460
EMUASA-MURCIA;D12FE134116;2017-09-30T04:31:49Z;35414380
EMUASA-MURCIA;D12FE134116;2017-09-30T05:31:49Z;35419520
EMUASA-MURCIA;D12FE134116;2017-09-30T06:31:49Z;35421240
EMUASA-MURCIA;D12FE134116;2017-09-30T07:31:49Z;35421250
EMUASA-MURCIA;D12FE134116;2017-09-30T08:31:41Z;35421420
EMUASA-MURCIA;D12FE134116;2017-09-30T09:31:41Z;35421420
EMUASA-MURCIA;D12FE134116;2017-09-30T10:31:41Z;35421430
EMUASA-MURCIA;D12FE134116;2017-09-30T11:31:41Z;35421430
EMUASA-MURCIA;D12FE134116;2017-09-30T12:31:41Z;35421440
EMUASA-MURCIA;D12FE134116;2017-09-30T13:31:41Z;35421440
EMUASA-MURCIA;D12FE134116;2017-09-30T14:31:41Z;35421440
EMUASA-MURCIA;D12FE134116;2017-09-30T15:31:41Z;35421450
EMUASA-MURCIA;D12FE134116;2017-09-30T16:31:38Z;35421570
EMUASA-MURCIA;D12FE134116;2017-09-30T17:31:38Z;35421580
EMUASA-MURCIA;D12FE134116;2017-09-30T18:31:38Z;35421590
EMUASA-MURCIA;D12FE134116;2017-09-30T19:31:38Z;35421590
EMUASA-MURCIA;D12FE134116;2017-09-30T20:31:38Z;35421600
EMUASA-MURCIA;D12FE134116;2017-09-30T21:31:38Z;35421630
EMUASA-MURCIA;D12FE134116;2017-09-30T22:31:38Z;35421640
EMUASA-MURCIA;D12FE134116;2017-09-30T23:31:38Z;35421650
EMUASA-MURCIA;D12FE134116;2017-10-01T00:31:50Z;35421670
EMUASA-MURCIA;D12FE134116;2017-10-01T01:31:50Z;35421700
EMUASA-MURCIA;D12FE134116;2017-10-01T02:31:50Z;35421720
EMUASA-MURCIA;D12FE134116;2017-10-01T03:31:50Z;35421720
EMUASA-MURCIA;D12FE134116;2017-10-01T04:31:52Z;35421740
EMUASA-MURCIA;D12FE134116;2017-10-01T05:31:52Z;35421750
EMUASA-MURCIA;D12FE134116;2017-10-01T06:31:52Z;35421760
EMUASA-MURCIA;D12FE134116;2017-10-01T07:31:52Z;35421770
EMUASA-MURCIA;D12FE134116;2017-10-01T08:31:43Z;35421780
EMUASA-MURCIA;D12FE134116;2017-10-01T09:31:43Z;35421790
EMUASA-MURCIA;D12FE134116;2017-10-01T10:31:43Z;35421790
EMUASA-MURCIA;D12FE134116;2017-10-01T11:31:43Z;35421940
EMUASA-MURCIA;D12FE134116;2017-10-01T12:31:40Z;35421940
EMUASA-MURCIA;D12FE134116;2017-10-01T13:31:40Z;35421940
EMUASA-MURCIA;D12FE134116;2017-10-01T14:31:40Z;35421950
EMUASA-MURCIA;D12FE134116;2017-10-01T15:31:40Z;35422070
EMUASA-MURCIA;D12FE134116;2017-10-01T16:31:38Z;35422080
EMUASA-MURCIA;D12FE134116;2017-10-01T17:31:38Z;35422080
EMUASA-MURCIA;D12FE134116;2017-10-01T18:31:38Z;35422090
EMUASA-MURCIA;D12FE134116;2017-10-01T19:31:38Z;35422100
