"Group";"N";"PCA";"MAE";"MAPE";"MSE";"RMSE";"CV";"CVRMSE";"user";"system";"elapsed"
"6364682";1;4;0.134632680283657;2756.17610259497;0.0290421193302831;0.170417485400657;0.283476883661933;0.601168896734071;0.740000000000691;0.0300000000000011;1.27999999999884
"6369773";1;0;0.215629807425263;5.43156846806541;0.069591442802432;0.263801900680098;0.38168673775217;0.691147673177433;0.659999999999855;0;1.46999999999935
"6369773";1;1;0.209024584689485;4.75067627939816;0.0589455631183543;0.242787073622865;0.38168673775217;0.636089886310136;0.600000000000364;0.0200000000000102;0.930000000000291
"6369773";1;2;0.211324154244006;4.79722149516748;0.0593616409916509;0.243642444971419;0.38168673775217;0.638330916097002;0.609999999999673;0.0199999999999818;1
"6369773";1;3;0.201913071254884;4.56795925163876;0.0574065113673947;0.239596559590063;0.38168673775217;0.627730900479004;0.650000000000546;0.0400000000000205;1.38999999999942
"6369773";1;4;0.195765694566218;4.62245898877771;0.0548816044545032;0.234268231850806;0.38168673775217;0.61377095057182;0.610000000000582;0.049999999999983;1.18000000000029
"6369836";1;0;0.145815032890781;2.33443015753802;0.0308211349624387;0.175559491234278;0.27429486240726;0.64003929819734;0.589999999999236;0.0200000000000102;1.11000000000058
"6369836";1;1;0.137056160032074;2.31581638777521;0.0251422367736942;0.158563037223983;0.27429486240726;0.578075126279821;0.640000000000327;0.00999999999999091;1.34000000000015
"6369836";1;2;0.132559334476161;2.28368654558656;0.0242957443667718;0.155870922133578;0.27429486240726;0.568260450690279;0.75;0;1.09000000000015
"6369836";1;3;0.13936162498832;2.38772867956503;0.026472111138784;0.162702523455489;0.27429486240726;0.593166499830086;0.650000000000546;0;1.36999999999898
"6369836";1;4;0.135722580036025;2.44042088655228;0.0255893505945131;0.15996671714614;0.27429486240726;0.58319253865072;0.659999999999855;0.0300000000000011;1.21999999999935
"6373373";1;0;0.0923872379102153;4.57120617124594;0.0124197563548091;0.111443960602669;0.198965280273114;0.560117626802487;0.650000000000546;0;1.1200000000008
"6373373";1;1;0.100216841120663;4.95252083293792;0.0143212382819365;0.119671376201398;0.198965280273114;0.601468638332921;0.570000000000619;0.0300000000000011;1.27000000000044
"6373373";1;2;0.100567957855315;4.96221397376152;0.0144123087273619;0.120051275409143;0.198965280273114;0.603378012708307;0.710000000000036;0.0200000000000102;1.11000000000058
"6373373";1;3;0.0978058043028668;5.01626398211751;0.0138061355851318;0.117499513127212;0.198965280273114;0.59055284904946;0.639999999999418;0.00999999999999091;1.13000000000102
"6373373";1;4;0.0978058043028668;5.01626398211751;0.0138061355851318;0.117499513127212;0.198965280273114;0.59055284904946;0.600000000000364;0.0200000000000102;1.38999999999942
"6373376";1;0;0.0663992187422599;10.9296245236878;0.00626502717105166;0.0791519246200094;0.15096036410129;0.524322560370224;0.640000000000327;0;1.47999999999956
"6373376";1;1;0.0703001654209152;11.4975660412838;0.00678944715824541;0.0823981016665154;0.15096036410129;0.545826066047567;0.659999999999855;0.0199999999999818;1.01999999999862
"6373376";1;2;0.0732167063387303;12.0040195018524;0.00713803156878284;0.084486872168301;0.15096036410129;0.559662615225364;0.639999999999418;0;1.03000000000065
"6373376";1;3;0.0725207539203915;12.85593121434;0.0071843290538624;0.084760421505927;0.15096036410129;0.561474675889463;0.75;0.0400000000000205;1.21999999999935
"6373376";1;4;0.0850240054635906;13.6161404904964;0.0110403378123436;0.105073011817229;0.15096036410129;0.696030460993909;0.75;0;1.6200000000008
"6373402";1;0;0.101984402592013;1.62624931004707;0.0158031947886004;0.125710758444138;0.223408614572691;0.562694319932928;0.710000000000036;0;1.23000000000138
"6373402";1;1;0.126741644809903;2.21888810035047;0.0237969779638974;0.154262691419207;0.223408614572691;0.690495716623382;0.610000000000582;0;1.29000000000087
"6373402";1;2;0.122731802094013;2.06270350625125;0.0218475655495536;0.147809220110092;0.223408614572691;0.661609313467181;0.669999999999163;0.0100000000000193;1.06999999999971
"6373402";1;3;0.120939392359418;2.08780207016753;0.0216751557619056;0.14722484763757;0.223408614572691;0.658993602011112;0.699999999999818;0.0199999999999818;1.04000000000087
"6373402";1;4;0.112169631433048;1.84434015732538;0.0191970412090681;0.138553387577021;0.223408614572691;0.620179252451966;0.660000000000764;0.0500000000000114;1.45000000000073
"6373577";1;0;0.26976160563345;185.096840176004;0.0891625651292038;0.298601013275581;0.473673431083332;0.630394262546361;0.670000000000073;0;1.5
