Fecha;NDVI.scl_7_8_9.Min;NDVI.scl_7_8_9.Q1;NDVI.scl_7_8_9.Median;NDVI.scl_7_8_9.Mean;NDVI.scl_7_8_9.Q3;NDVI.scl_7_8_9.Max;NDVI.scl_7_8_9.n
2019-07-05;0.184853419661522;0.209428712725639;0.222571320831776;0.221328802406788;0.234471410512924;0.255319148302078;4
2019-07-10;0.165440544486046;0.179952759295702;0.189967624843121;0.198171906173229;0.208186771720648;0.24731183052063;4
2019-07-15;0.130126178264618;0.131992034614086;0.178210787475109;0.18927900865674;0.235497761517763;0.270568281412125;4
2019-07-20;0.118978105485439;0.149129873141646;0.164199575781822;0.159798858687282;0.174868561327457;0.191818177700043;4
2019-07-25;0.141197681427002;0.158613309264183;0.18278045207262;0.192764166742563;0.216931309551001;0.26429808139801;4
2019-07-30;0.0722768902778626;0.148671936243773;0.189219012856483;0.165946193039417;0.206493269652128;0.21306985616684;4
2019-08-04;0.138254031538963;0.158545590937138;0.188702598214149;0.196948360651732;0.227105367928743;0.272134214639664;4
2019-08-09;0.104537814855576;0.148646652698517;0.169061742722988;0.156905066221952;0.177320156246424;0.184958964586258;4
2019-08-14;0.084698498249054;0.128611423075199;0.1808822453022;0.184488832950592;0.236759655177593;0.291492342948914;4
2019-08-19;0.0777304023504257;0.130538415163755;0.158132240176201;0.140896379947662;0.168490204960108;0.169590637087822;4
2019-08-24;0.128249570727348;0.157375555485487;0.212359115481377;0.211854699999094;0.266838259994984;0.294450998306274;4
2019-08-29;;;;;;;0
2019-09-03;0.174539625644684;0.208715114742517;0.250410072505474;0.239964302629232;0.281659260392189;0.284497439861298;4
2019-09-08;;;;;;;0
2019-09-13;;;;;;;0
2019-09-18;0.270877957344055;0.274584613740444;0.329105883836746;0.332576379179955;0.387097649276257;0.401215791702271;4
2019-09-28;0.304070234298706;0.326208181679249;0.386736303567886;0.381124839186668;0.441652961075306;0.446956515312195;4
2019-10-03;0.332696706056595;0.360335618257523;0.397127941250801;0.389794677495956;0.426587000489235;0.432226121425629;4
2019-10-08;0.0971032977104187;0.128605540841818;0.174208506941795;0.166214276105165;0.211817242205143;0.219336792826653;4
2019-10-13;0.21315298974514;0.236668609082699;0.278923220932484;0.272484079003334;0.314738690853119;0.318936884403229;4
2019-10-18;;;;;;;0
2019-10-23;0.247614726424217;0.347512852400541;0.39298577606678;0.373965840786696;0.419438764452934;0.462277084589005;4
2019-10-28;;;;;;;0
2019-11-02;0.0185654014348984;0.0281867673620582;0.0378462467342615;0.0419065905734897;0.051566069945693;0.0733684673905373;4
2019-11-07;0.0916623547673225;0.100054327398539;0.162257056683302;0.178832165896893;0.241034895181656;0.299152195453644;4
2019-11-12;0.18932843208313;0.28004601597786;0.363906651735306;0.344067119061947;0.427927754819393;0.459126740694046;4
2019-11-17;;;;;;;0
2019-11-22;;;;;;;0
2019-11-27;0.264209866523743;0.291585229337215;0.396421611309052;0.393069609999657;0.497905991971493;0.515225350856781;4
2019-12-02;;;;;;;0
2019-12-07;;;;;;;0
2019-12-12;0.324663251638413;0.345607794821262;0.394931629300118;0.40659773349762;0.455921567976475;0.511864423751831;4
2019-12-17;;;;;;;0
2019-12-22;0.278752446174622;0.377986736595631;0.461074039340019;0.430892042815685;0.513979345560074;0.522667646408081;4
2019-12-27;;;;;;;0
2020-01-01;0.473175704479218;0.473175704479218;0.473175704479218;0.473175704479218;0.473175704479218;0.473175704479218;1
2020-01-06;0.240729108452797;0.353092733770609;0.427790433168411;0.423151407390833;0.497849106788635;0.596295654773712;4
2020-01-11;0.237680703401566;0.356137044727802;0.445534557104111;0.428264893591404;0.517662405967712;0.584309756755829;4
2020-01-16;0.157073780894279;0.272729750722647;0.386749431490898;0.36912452057004;0.483144201338291;0.545925438404083;4
2020-01-21;;;;;;;0
2020-01-26;0.262271523475647;0.409709423780441;0.50906041264534;0.48435889184475;0.583709880709648;0.657043218612671;4
2020-01-31;0.260932415723801;0.393569953739643;0.479205965995789;0.43639761954546;0.522033631801605;0.526246130466461;4
2020-02-05;;;;;;;0
2020-02-10;0.218782097101212;0.355970315635204;0.441429853439331;0.396727122366428;0.482186660170555;0.48526668548584;4
2020-02-15;0.140374690294266;0.212634082883596;0.317937679588795;0.315364550799131;0.42066814750433;0.48520815372467;4
2020-02-20;0.187783136963844;0.187783136963844;0.187783136963844;0.187783136963844;0.187783136963844;0.187783136963844;1
2020-02-25;0.196078434586525;0.317589443176985;0.40761798620224;0.378699515014887;0.468728058040142;0.503483653068543;4
2020-03-01;;;;;;;0
2020-03-06;0.238750666379929;0.25183642655611;0.326656863093376;0.344936318695545;0.419756755232811;0.4876808822155;4
2020-03-11;0.297929793596268;0.309219926595688;0.31967157125473;0.339208543300629;0.349660187959671;0.419561237096787;4
2020-03-16;;;;;;;0
2020-03-21;;;;;;;0
2020-03-26;0.251179248094559;0.277418941259384;0.323103845119476;0.323271952569485;0.368956856429577;0.395700871944428;4
2020-03-31;;;;;;;0
2020-04-05;0.128805622458458;0.188493244349957;0.233207635581493;0.24046303331852;0.285177424550056;0.366631239652634;4
2020-04-10;;;;;;;0
2020-04-15;;;;;;;0
2020-04-20;;;;;;;0
2020-04-25;;;;;;;0
2020-04-30;0.34761118888855;0.387158326804638;0.434582442045212;0.423665896058083;0.471090011298657;0.477887511253357;4
2020-05-05;0.225060239434242;0.240980882197619;0.279180333018303;0.285508643835783;0.323708094656467;0.358613669872284;4
2020-05-10;0.238552436232567;0.302285175770521;0.343530982732773;0.324708964675665;0.365954771637917;0.373221457004547;4
2020-05-15;;;;;;;0
2020-05-20;0.263978004455566;0.32811277359724;0.358307152986527;0.352888666093349;0.383083045482636;0.430962353944778;4
2020-05-25;;;;;;;0
2020-05-30;0.22186216711998;0.331511653959751;0.382267624139786;0.347400270402432;0.398156240582466;0.403203666210175;4
2020-06-04;;;;;;;0
2020-06-09;0.278379648923874;0.285375386476517;0.29237112402916;0.31890015800794;0.339160412549973;0.385949701070786;3
2020-06-14;0.221868097782135;0.270184762775898;0.298425301909447;0.288789644837379;0.317030183970928;0.336439877748489;4
2020-06-19;0.186870902776718;0.258708484470844;0.295333757996559;0.276058532297611;0.312683805823326;0.326695710420609;4
2020-06-24;;;;;;;0
2020-06-29;0.207466214895248;0.209933891892433;0.250625282526016;0.262363933026791;0.303055323660374;0.340738952159882;4
2020-07-04;0.180575996637344;0.196041535586119;0.208683386445045;0.228152640163898;0.240794491022825;0.314667791128159;4
2020-07-09;0.160808429121971;0.217138729989529;0.271466515958309;0.257096007466316;0.311423793435097;0.324642568826675;4
2020-07-14;;;;;;;0
2020-07-19;0.346517622470856;0.363760247826576;0.391029506921768;0.389615677297115;0.416884936392307;0.429886072874069;4
2020-07-24;0.0971887558698654;0.153967041522264;0.196182541549206;0.180080767720938;0.222296267747879;0.230769231915474;4
2020-07-29;0.180795848369598;0.212729010730982;0.258079595863819;0.259300019592047;0.304650604724884;0.34024503827095;4
2020-08-03;;;;;;;0
2020-08-08;0.190561801195145;0.257767029106617;0.281868740916252;0.278162494301796;0.302264206111431;0.358350694179535;4
2020-08-13;0.107327908277512;0.169626571238041;0.229154497385025;0.21403768658638;0.273565612733364;0.290513843297958;4
2020-08-18;;;;;;;0
2020-08-23;0.0930120497941971;0.179969433695078;0.216333501040936;0.18914832174778;0.225512389093637;0.230914235115051;4
2020-08-28;0.15330083668232;0.170638747513294;0.206588707864285;0.221436195075512;0.257386155426502;0.319266527891159;4
2020-09-02;0.126185953617096;0.161828175187111;0.178829446434975;0.170584917068481;0.187586188316345;0.198494821786881;4
2020-09-07;0.130193904042244;0.173077665269375;0.209159836173058;0.214885521680117;0.250967692583799;0.311028510332108;4
2020-09-12;0.0926108360290527;0.136189479380846;0.161878794431686;0.162525214254856;0.188214529305696;0.233732432126999;4
2020-09-17;;;;;;;0
2020-09-22;0.187090262770653;0.215039540082216;0.237109340727329;0.233883939683437;0.25595374032855;0.274226814508438;4
2020-09-27;0.172711983323097;0.22334374114871;0.261050894856453;0.249251831322908;0.286958985030651;0.302193552255631;4
2020-10-02;;;;;;;0
2020-10-07;0.211074203252792;0.219105530530214;0.267223931849003;0.275477889925241;0.32359629124403;0.356389492750168;4
2020-10-12;0.115219041705132;0.208995148539543;0.268990568816662;0.24924474209547;0.309240162372589;0.343778789043427;4
2020-10-17;0.188872620463371;0.219653058797121;0.26498107612133;0.283128473907709;0.328456491231918;0.413679122924805;4
2020-10-27;0.137191846966743;0.177071165293455;0.216583289206028;0.218935213983059;0.258447337895632;0.305382430553436;4
2020-11-01;0.0259230174124241;0.0721149733290076;0.125674229115248;0.11550476308912;0.169064018875361;0.184747576713562;4
2020-11-06;;;;;;;0
2020-11-11;0.0441426150500774;0.100301503203809;0.160099379718304;0.15432411339134;0.214121989905834;0.252955079078674;4
2020-11-16;;;;;;;0
2020-11-21;0.135683491826057;0.202724289149046;0.253805458545685;0.243361663073301;0.29444283246994;0.330152243375778;4
2020-11-26;;;;;;;0
2020-12-01;0.191164433956146;0.222510885447264;0.288245476782322;0.28260126337409;0.348335854709148;0.362749665975571;4
2020-12-06;0.341896027326584;0.342299945652485;0.365615516901016;0.379214979708195;0.402530550956726;0.443732857704163;4
2020-12-11;;;;;;;0
2020-12-16;0.314863681793213;0.320967875421047;0.330382242798805;0.336410477757454;0.345824845135212;0.370013743638992;4
2020-12-21;0.216174185276032;0.270955309271812;0.348451912403107;0.341848716139793;0.419345319271088;0.454316854476929;4
2020-12-26;0.349682092666626;0.379226535558701;0.428151577711105;0.420904271304607;0.469829313457012;0.477631837129593;4
2020-12-31;0.239925026893616;0.367162115871906;0.433129757642746;0.394678004086018;0.460645645856857;0.472527474164963;4
2021-01-05;0.36347359418869;0.405635237693787;0.431349337100983;0.423834070563316;0.449548169970512;0.46916401386261;4
2021-01-10;0.0270009636878967;0.0317150801420212;0.0334701500833035;0.0326574705541134;0.0344125404953957;0.0366886183619499;4
2021-01-15;0.275451749563217;0.348235972225666;0.42926125228405;0.409268483519554;0.490293763577938;0.503099679946899;4
2021-01-20;;;;;;;0
2021-01-25;;;;;;;0
2021-01-30;;;;;;;0
2021-02-04;0.328257948160172;0.392866127192974;0.434062123298645;0.413208372890949;0.45440436899662;0.456451296806335;4
2021-02-09;;;;;;;0
2021-02-14;0.0971817299723625;0.0971817299723625;0.0971817299723625;0.0971817299723625;0.0971817299723625;0.0971817299723625;1
2021-02-19;0.15265865623951;0.205271314829588;0.242805406451225;0.252047251909971;0.289581343531609;0.369919538497925;4
2021-02-24;;;;;;;0
2021-03-01;;;;;;;0
2021-03-06;;;;;;;0
