"Contrato";"Consumo_Min";"Consumo_Mean";"Consumo_Max";"Consumo_TotalNA";"Consumo_MaxNA"
"6449099";0;8.0911509051731;2218.55611040021;0;0
"6449801";0;12.8553557327597;4442.34486809292;0;0
"6449803";0;1.38662086814137;109.304519438589;0;0
"6449806";0;2.82639358322675;48.0285901565401;0;0
"6451307";0;4.55924456281386;42.223639205551;0;0
"6451392";-0.0268015799140905;17.2988227662798;5400.53053522557;0;0
"6451505";0;4.39763112993823;2321.90067883207;0;0
"6451703";0;0.911720559565635;66.630114707724;0;0
"6452755";0;1.99583887047232;117.465625203767;0;0
"6453067";0;2.18996615198334;55.2097580940252;0;0
"6453070";0;6.01742848534387;1728.42171595138;0;0
"6453255";-0.0914417109724113;4.15420427207615;1580.68347584401;0;0
"6453259";0;2.17049730156185;40.6084784281403;0;0
"6453279";0;0.370044353700304;26.8111536578831;0;0
"6453281";0;1.73056275055923;18.41814523651;0;0
"6453283";0;15.5329820465223;7061.4970768243;0;0
"6453523";-0.0123783326717046;10.3350403940584;3373.11215748307;0;0
"6456676";0;3.95097594288028;35.8724084841017;0;0
"6456677";0;17.7531362481082;3771.45308883944;0;0
"6456678";-0.64142530123498;2.92386196921944;18.6029236181357;0;0
"6456679";-1.68117735363813;4.06032555048962;360.780660090743;0;0
"6456680";-0.0405124584083157;1.44906282362954;126.553031929434;0;0
"6456681";-0.00646626317913939;1.40590722107496;581.909022838384;0;0
"6456682";0;5.46836928684648;1304.62408218277;0;0
"6456864";0;18.1583817705086;6780.37859169997;0;0
"6457709";0;4.63638088341815;29.3897602260008;0;0
"6459510";0;15.2653408822167;5436.76507969532;0;0
"6461478";0;4.83369786136352;86.5051984210783;0;0
"6462152";0;20.8954494391494;867.110995494117;0;0
"6462640";0;9.58473523614642;3185.4890809419;0;0
"6464310";-0.00423035695665532;6.37601843625739;43.6022891522464;0;0
"6465914";0;0.522259448418148;143.076902961322;0;0
"6466823";0;10.3815787124431;3313.60641162344;0;0
"6466824";-2.48272179907921;16.1778320501095;5527.36629868335;0;0
"6466825";0;7.9846918764138;2665.49246289342;0;0
"6467039";0;6.11087890193041;1998.29166486344;0;0
"6467040";0;24.8972885693961;6602.49673433441;0;0
"6467298";-0.068260079907508;9.81811617131003;3364.11385080965;0;0
"6470504";0;2.23312819057355;105.2113442287;0;0
"6472805";-0.502593928341322;14.6659702646674;4765.48156466216;0;0
"6472973";0.0048213370663238;0.660545303897854;7.14159299062146;0;0
"6473003";0;0.236207238787091;2.93105042909109;0;0
"6473494";-0.0610728038215033;4.74985930451181;53.0891322280524;0;0
"6474329";0;11.710101282741;5858.28032458708;0;0
"6475894";0;11.3120324234647;728.695563164104;0;0
"6476819";0;4.63242648380558;145.02088956078;0;0
"6477901";-0.0040665933309654;6.18759879591853;2865.19762514362;0;0
"6478559";0;4.59098734821135;1505.75956368511;0;0
"6481230";0;0;0;0;0
"6481231";0;2.63010971792014;292.305751094426;0;0
"6482295";-0.0977782090069701;19.5131021892566;821.745127610872;0;0
"6483443";-82.4405210190969;13.9376317603183;3787.0301176361;0;0
"6484593";-0.517246268954287;8.01406214210718;2819.88617169782;0;0
"6489824";-2.22756432012812;17.7737809727717;5065.75890242284;0;0
"6491890";-3.21346393304865;11.7865432467755;3611.79661720181;0;0
"6495095";0;6.89678536752717;83.1037594692291;0;0
"6496230";0;1.45483267372545;47.9288213525905;0;0
"6496232";0;9.59940781527247;840.523682626018;0;0
"6496354";0;19.2838551207644;6187.96820721746;0;0
"6500330";0;4.21208837023501;1806.34193060202;0;0
"6501672";0;2.69810982020488;128.845283810237;0;0
"6502323";0;15.5117742038094;54.1760680639616;0;0
"6502668";0;1.68070393789946;63.125407655921;0;0
"6503842";0;2.27245069936032;94.6445241735166;0;0
"6504565";0;7.35387064590967;7348.87937948063;0;0
"6505874";0;13.0361350659474;396.22779837482;0;0
"6506989";0;0.795299835539633;16.1403393741514;0;0
"6506990";-0.000336057014971238;0.78198014412895;209.822630219035;0;0
"6507780";0;2.50271570886041;802.834184087719;0;0
"6507785";0;30.5020504929183;8416.47730035737;0;0
"6510170";0;1.3813160672656;132.043511334426;0;0
"6513165";0;7.65015095673442;35.7773502935378;0;0
"6513888";0;4.97300914220311;450.351013787618;0;0
"6515860";0;7.17925570450558;172.865924754359;0;0
"6515865";0;2.90135339018243;515.967835783239;0;0
"6523676";-0.99258249294056;4.4389021197712;1738.09591996912;0;0
"6524125";0;2.24678046680066;8.24619230839487;0;0
"6525295";0;7.15782889804539;85.7067681995716;0;0
"6525664";-884.680333146344;-49.2373482892066;82.2373054035201;0;0
"6525876";0.00315981931208359;2.53400759977988;124.07847868825;0;0
"6526565";0;0.390762370173368;1.16178363191936;0;0
"6526963";0;19.1832153330613;5618.69465260485;0;0
"6528098";-0.356484746531793;3.356938387692;172.800131946092;0;0
"6529935";2.00887924693611;2.67609770444532;4.59625104491224;0;0
"6530198";0;1.97836269171013;605.383857827894;0;0
"6533395";0;11.2106230664358;3644.90231846846;0;0
"6536623";0;6.26022255379402;1540.96461560235;0;0
"6537194";0;0.779681973776147;28.7258825383628;0;0
"6543897";0;11.6990314566437;916.510651104973;0;0
"6544813";0;7.55512380053318;2546.52999347569;0;0
"6547403";-0.0106826561987796;3.27196985131816;31.0331162574547;0;0
"6547404";0;8.00700715657066;2557.48621709928;0;0
"6548037";0;3.62016004053867;18.2817804927795;0;0
"6548038";0;0.236896984953339;8.80236891041565;0;0
"6551656";0;1.12742359886667;55.1449669506193;0;0
"6552773";0;3.41143158947207;18.3388061969627;0;0
"6558924";0;1.47860200740663;109.055930939573;0;0
"6559630";0;12.9983463738435;75.4277747200834;0;0
"6560222";0.000410260868857862;9.49959554716375;3003.86751716576;0;0
"6560231";0.125643855426101;47.7355794750146;12740.7367382289;0;0
"6561597";0;0.128636606879792;2.50683375728015;0;0
"6562156";-0.0116351297337287;19.1150279978959;103.157060219239;0;0
"6564834";0.281390556167229;18.5004964384035;6438.81410238847;0;0
"6566294";0;29.2953329537938;3258.70012420696;0;0
"6566575";0;1.10876704537036;52.4843630117126;0;0
"6568029";0;6.63513875112356;843.08171383114;0;0
"6587228";0;24.9827336066142;7514.00555605152;0;0
"6587395";0;1.53244191698834;497.6054436721;0;0
"6595270";0;6.82235037344211;2398.0495796668;0;0
"6596867";0;7.92852303846378;2146.30134640375;0;0
"6598500";0;14.7506390973601;4213.81231537413;0;0
"6598803";0;17.3738533466229;5534.20584799038;0;0
"6598925";0;6.42947590980002;2148.97032119021;0;0
"6598940";0;4.82342298244008;105.374430833903;0;0
"6603717";0;5.78093040465139;11.5119092876865;0;0
"6605391";0;16.739431736881;656.920133431263;0;0
"6605396";0;8.75654782813656;2620.1039868089;0;0
"6606317";0;0.033860913066248;1.70013468006816;0;0
"6606724";0;2.33534339885211;750.994349271198;0;0
"6611136";0;9.17010608826294;2880.30831801001;0;0
"6617012";0;2.94595869116688;1044.76019961147;0;0
"6617017";0;18.9492531840443;5796.35357025414;0;0
"6617582";0;1.86382788963099;572.632780666865;0;0
"6617583";0;11.6323308679934;3701.9720786246;0;0
"6619213";0;0.868321297118894;388.015715567615;0;0
"6619762";0;9.88633084631404;2042.2308208492;0;0
"6620509";0;52.2492370910933;26531.4993485609;0;0
"6620670";0;0.0125040988509387;0.0352197108740991;0;0
"6620685";0;11.5991654150436;3764.73259692743;0;0
"6621311";-63.6016699536002;217.740469294537;73696.8327504917;0;0
"6626209";-0.756218097469684;1.48432883112499;38.5935769212876;0;0
"6629187";0;81.7125087808565;1914.45825281763;0;0
"6630537";0;7.71212505036327;2520.95683100107;0;0
"6632651";0;108.122514078975;34500.0835730564;0;0
"6635588";0;3.05587227927043;36.0902000950746;0;0
"6635590";0;8.98781974591457;724.93556380745;0;0
"6636324";0;14.1608299155368;4291.33562791427;0;0
"6636326";0;1.41788603423571;34.9419614430667;0;0
"6647357";0;14.6498894902615;5365.43137062738;0;0
