"n";"PCA";"MAE";"MAPE";"MSE";"RMSE";"CVRMSE";"elapsed"
2;0;0.069561211704696;0.287147097709036;0.0104706777711734;0.102112368841782;0.25980095492139;723.405477707006
3;0;0.0703424805823159;0.289261903957704;0.0103321712723781;0.1014149976899;0.260014931057519;226.226178343949
4;0;0.0685637016429092;0.279377854026719;0.00970930499211405;0.0979809564273855;0.258331063669094;68.660828025478
5;0;0.0681976875736053;0.27850073838569;0.0095519301963012;0.0971931133806112;0.256925510290495;68.0450318471343
6;0;0.0687394540382992;0.282529835377163;0.00972640399291939;0.0980826562479897;0.261533932547314;50.0097452229305
7;0;0.0689737902662131;0.282715756854856;0.0097678221849418;0.0982263925320004;0.261782755074204;49.6412738853507
8;0;0.0681038380937167;0.279436705211176;0.00960361425115846;0.0971520464865729;0.259170800955717;48.2229299363063
9;0;0.0681487955480055;0.279734324294671;0.00962339218480766;0.0972631288574353;0.259492306501392;48.2145222929942
10;0;0.0682811954714339;0.281033098884937;0.00960384464170209;0.097124196810453;0.258975130877745;47.0743312101918
11;0;0.0682311224586364;0.280894089483595;0.00959556493622641;0.0970113062656843;0.2585611476538;47.06719745223
12;0;0.068202376082433;0.280601518138861;0.00957011258050219;0.0966679041370526;0.256895865621502;46.9515923566885
13;0;0.0682023194598355;0.280668036408059;0.00956847317384492;0.0966329574000903;0.256821562443231;46.9420382165612
14;0;0.0683518404156749;0.281103915263794;0.00958109084192517;0.0963632118139727;0.2556759985535;46.6110828025483
15;0;0.0699075642442145;0.284296570022573;0.00979066816878445;0.0970397926415561;0.25667139339831;13.1830573248408
16;0;0.0690742433975989;0.282983179768523;0.00954440336132008;0.0958720446676755;0.254824694231277;13.029363057325
17;0;0.0684149799047852;0.281446267246814;0.00944541158368273;0.0951094556000892;0.252862031496661;11.3157324840766
18;0;0.0682362209681537;0.280196998826716;0.00941654927654997;0.0948822979172356;0.251895925912227;11.2788535031848
19;0;0.0678874497951566;0.279505362226805;0.0093336551942516;0.0943814854479825;0.250840801429151;11.2454140127388
20;0;0.0675310827061227;0.27846393430109;0.00924004606416814;0.0938581693232182;0.248882765478535;11.238152866242
21;0;0.0671491739653091;0.280827067334569;0.00920250993187499;0.0934061758566398;0.247147912894428;8.70668789808925
22;0;0.0674784580927293;0.28248436730067;0.00933927115938186;0.0934812971648513;0.246971152625258;5.74133757961798
23;0;0.0675967994814641;0.282653304074196;0.00936462191204389;0.0935345570658926;0.247052446222302;5.72057324840775
24;0;0.0676159569768625;0.282274276161868;0.00936483396701093;0.0935364620523213;0.247056135823737;5.71407643312117
25;0;0.067501063061216;0.281909182254272;0.00933339453198616;0.09309294940148;0.24593742264782;5.6970063694269
26;0;0.067008097122447;0.278125738552085;0.00922760388618943;0.0921895718532105;0.242368442188621;5.61859872611488
27;0;0.0669756215536234;0.27807817323807;0.00922152707226255;0.0921442902599314;0.242277832161831;5.61732484076455
28;0;0.0665594914290162;0.276161596906899;0.00905057734270826;0.0911802721581616;0.240424270761786;5.31828025477734
29;0;0.0666498205698827;0.276161993490535;0.00907625647287372;0.0913349354355735;0.241033497680405;5.25585987261177
30;0;0.0668594851683363;0.277548086591024;0.00913022615253573;0.0915767025416961;0.242014660254874;4.8522929936307
31;0;0.0672364464355954;0.282019245972059;0.00918487529149178;0.0918716656531542;0.242674065516151;3.52445859872603
32;0;0.0676393652089767;0.283945801485749;0.00924350134910118;0.092160680439773;0.24354546145683;3.37439490445839
33;0;0.0674906016004611;0.283357724300176;0.00922312926162576;0.0920140108115951;0.243099590018662;3.37662420382146
34;0;0.0666383785518087;0.28086833950836;0.00902776739022573;0.0912640263865158;0.242385353993643;2.69445859872575
35;0;0.0670322019500554;0.281242419633402;0.00903900702931653;0.0913021038377877;0.24289186930748;2.42280254777037
36;0;0.0668495525296765;0.280920654720378;0.00900569937396505;0.0910816830805713;0.242510704410274;2.42484076433083
37;0;0.0667800826120348;0.280620076858035;0.00899773519887474;0.0909974295054743;0.242193153937256;2.42898089171933
38;0;0.0669762901359194;0.28076132244565;0.00903931612220086;0.0912017260197452;0.24279216838795;2.22834394904414
39;0;0.0668292995640596;0.280303171382951;0.00901953215261463;0.0909631329983991;0.241485632359813;2.23038216560464
40;0;0.0666747275095691;0.279857711412705;0.00900235210195891;0.0908661480468014;0.241259279640855;2.22885350318428
41;0;0.0666964089916003;0.279769996809217;0.00900449776838449;0.0908737897231766;0.241275697226537;2.22585987261102
42;0;0.0666366947939399;0.279707160392851;0.00898428142694038;0.0907062191522523;0.240905314225974;2.22598726114603
43;0;0.0667953807819002;0.280057900750143;0.00899443555319404;0.0907593880112717;0.241099395400704;2.213885350318
44;0;0.0666532598920481;0.279629783799012;0.008973895658897;0.0905502316695547;0.240282387554182;2.20414012738793
45;0;0.0667643606316127;0.279711456928651;0.00893566288628874;0.0903953507376494;0.239954299206934;2.14808917197413
46;0;0.0668275321079774;0.279852625082106;0.00893701038649968;0.0904075243752174;0.23998303899568;2.14203821656019
47;0;0.0666843626205696;0.27963569618513;0.00893826536012186;0.0903492486024578;0.23980082593095;2.14382165605065
48;0;0.0664885368660924;0.27962624259457;0.00891389197796701;0.090020467781059;0.237667545944749;2.15031847133734
49;0;0.0651053226046525;0.269635569936094;0.00860452670627978;0.0883178284403962;0.235121521901105;2.05808917197435
50;0;0.065232138091741;0.271142722693493;0.00862703430446821;0.0884143035547303;0.2354473808123;1.90808917197456
51;0;0.0654433405830331;0.272051390407281;0.00864535165628615;0.0884017434506632;0.235587957886414;1.89171974522305
52;0;0.0655469069340755;0.272310183899047;0.00866970475073322;0.0885371165304413;0.235875584703137;1.84292993630599
53;0;0.0655692104980929;0.272452380254763;0.00869005571083906;0.0885375544103669;0.235836977936615;1.83847133757989
54;0;0.065558519836498;0.272016611934073;0.00867984058754563;0.0884634337631925;0.235684150025374;1.84006369426785
55;0;0.0658818931974868;0.272365565101599;0.00870145750467456;0.0885267513054801;0.2357992540955;1.75216560509613
56;0;0.0657558963041411;0.271887367602464;0.00869489230110625;0.0884332033217723;0.235213091977199;1.71675159235734
57;0;0.0657431677355194;0.271891150714569;0.00869075350365526;0.0883777256708676;0.23510698312198;1.71477707006441
58;0;0.0656911630257571;0.271518850072065;0.00868509917684859;0.0883165663692808;0.234756003918295;1.71668789808988
59;0;0.0657193203492589;0.271458710661172;0.0086982814365875;0.0883670352012752;0.235011734171633;1.71732484076506
60;0;0.0657299280687595;0.271215799699639;0.00869482243310672;0.088324499918922;0.2348911861539;1.70974522293051
61;0;0.0658860234738607;0.272215724603536;0.00871153688306366;0.088349772124197;0.235274088094081;1.66675159235721
62;0;0.0657520295939742;0.271549451112385;0.00868451826527732;0.0882325565353028;0.235296218656172;1.66184713375848
63;0;0.0657343785842772;0.271415288414983;0.00868067000942183;0.0881857841648673;0.235187512826343;1.6560509554147
64;0;0.0657121139704076;0.271265206636153;0.00868215520452566;0.0881930659492645;0.235252927314604;1.65363057324911
65;0;0.0657078138266871;0.271537352188675;0.00868774252584744;0.0882221085570568;0.235324431517332;1.56484076433162
66;0;0.0656388651801769;0.271442675721766;0.00867695698093424;0.0881723149210373;0.235254576297526;1.54203821656091
