"n";"PCA";"MAE";"MAPE";"MSE";"RMSE";"CVRMSE";"elapsed"
28;0;0.0726020965617942;0.285966226709908;0.0101603973815804;0.0989880673877277;0.265006415868187;2.73050955414144
29;0;0.072815994549536;0.286311777151764;0.0102078806043366;0.0992087361704662;0.265654716697987;2.68503184713535
30;0;0.0733317854631474;0.292194390988098;0.0103331393594599;0.0997939805849988;0.267452855251487;2.62191082802668
31;0;0.0736707128626626;0.293622543676435;0.0104387338881127;0.10029189036397;0.269025640701381;2.67070063694408
32;0;0.0739279802750312;0.294305254579064;0.0105022178527304;0.100521928087385;0.269555834398215;2.61261146496917
33;0;0.0737974578871642;0.295033469975595;0.0104120290474846;0.0999968388042003;0.268692517555345;2.4421019108291
34;0;0.0737544519804923;0.293006844559805;0.010392185207602;0.099826015346697;0.26862393270401;2.36808917197574
35;0;0.0737017604422937;0.292916825744345;0.0103863114749793;0.0997206297394814;0.26817601267594;2.35535031847253
36;0;0.0736462850512012;0.292485986849714;0.0103861976845722;0.0996164518615162;0.26774811757355;2.33853503184837
37;0;0.0734900031048458;0.292101012625614;0.0103914111960518;0.099639587971297;0.267811762758031;2.33738853503278
38;0;0.0738418414507935;0.293020868359597;0.0104619241186561;0.0999251090164855;0.26844072317868;2.33872611465072
39;0;0.0736597310991076;0.290767726029249;0.0104607732865518;0.0996234883390076;0.265512754095143;2.33796178344052
40;0;0.0733163084360335;0.289701784197499;0.0103492063514912;0.0991469454965185;0.264540895228918;2.1638853503197
41;0;0.0731523547395205;0.289319544574582;0.010293310217175;0.0986074543970302;0.262224423970375;2.16133757961896
42;0;0.0729384587852798;0.288155766520966;0.0102492476460148;0.0983919472873202;0.261892600079315;2.0497452229309
43;0;0.0727248090028179;0.288349834205192;0.0102167128643082;0.0981934980809701;0.261611988140299;1.85152866242091
44;0;0.0723558588152941;0.286977346363484;0.0101590879551333;0.0976755881612979;0.260373836479033;1.84522292993672
45;0;0.0724060706613975;0.288847410034015;0.0101842279154529;0.0976946895774223;0.260179924864299;1.84070063694292
46;0;0.0723191927902346;0.2909040093935;0.0101723154378945;0.0976210909643889;0.259964615640927;1.83942675159257
47;0;0.0721895787173867;0.290133642729033;0.010119683186606;0.0972605407777609;0.259138984094439;1.72999999999965
48;0;0.0720996836386554;0.289859019896232;0.0100925503926028;0.0971060059104073;0.258833704917524;1.57649681528659
49;0;0.0717507630428345;0.288814779516834;0.00999668887642702;0.0964206932286907;0.256557884035095;1.57044585987261
50;0;0.0718382578239261;0.289019918912332;0.0100060760144711;0.0964847841453551;0.256671548771507;1.55974522293
51;0;0.0718282499847134;0.288709605044595;0.00998138634618729;0.0963606410242535;0.256256200590066;1.54821656050961
52;0;0.0719158037566873;0.288893439751847;0.00997358304296609;0.0962873164895031;0.256066089471793;1.5291082802548
53;0;0.0720644068783408;0.289550131301435;0.00999772079439787;0.0964130251608675;0.256386780657965;1.52452229299362
54;0;0.0715409190444809;0.288358302216014;0.00986973215601325;0.095666482411441;0.254874243405622;1.49955414012739
55;0;0.071385901801533;0.287745517148263;0.00986104951726252;0.0956123503435219;0.254591930197572;1.48974522292996
56;0;0.0713063550639982;0.287645300292774;0.00984234113622662;0.0954380810273079;0.254317387466131;1.46923566878977
57;0;0.0708265232576494;0.286972770285086;0.00971617148176205;0.0947523908223401;0.252841825569285;1.4308280254777
58;0;0.0707088278971974;0.286571412132158;0.00967850211713773;0.0945623232706165;0.252523607375674;1.41433121019104
59;0;0.070799287738358;0.286953736182455;0.00965932001945333;0.0943865988035508;0.252092305037385;1.39617834394896
60;0;0.0710115333650783;0.287143502817415;0.009702382197613;0.0945351068330179;0.252389705063578;1.38815286624194
61;0;0.0709771398470948;0.2870882014591;0.00969839141364171;0.0945106342314077;0.252320232463782;1.38757961783427
62;0;0.0709847076096155;0.287078611968045;0.00969869343408397;0.094512788675543;0.252335831589984;1.38108280254769
63;0;0.0709284511179198;0.286998438687399;0.00966860997434626;0.0942841406679272;0.251787075615806;1.38356687898083
