"n";"PCA";"MAE";"MAPE";"MSE";"RMSE";"CVRMSE";"elapsed"
32;0;0.0772548407460433;0.314190998531179;0.0113373921486042;0.1039905608296;0.268276638231454;2.48025477706989
33;0;0.0773203366467183;0.31457025086683;0.0113577299170694;0.103743118635359;0.267547330607859;2.47859872611449
34;0;0.0769916170352783;0.313944826717671;0.0112930704488298;0.103426740750589;0.266857332643162;2.42509554140108
35;0;0.0770446453425245;0.31507025593545;0.0113206823631233;0.103477347469011;0.26720593337527;2.24242038216551
36;0;0.0770681481172165;0.314975107244029;0.0113367528016745;0.103470346762298;0.267316197876718;2.24063694267509
37;0;0.0771034639167978;0.315435940469493;0.0113399878504303;0.103405744996349;0.267266759023586;2.24152866242032
38;0;0.0769731216514369;0.314375226856878;0.0113475515787238;0.103408710381841;0.267353439968724;2.15796178343941
39;0;0.0764775787690804;0.310933761003286;0.0112638683200994;0.102965466336798;0.266866939569941;2.04152866242034
40;0;0.0765136990400527;0.311490777322636;0.0112782970132204;0.102971715645545;0.266763907453224;2.03847133757958
41;0;0.0760485192876268;0.31045804117824;0.0111432291477073;0.102369648679852;0.265912697025844;1.99254777070057
42;0;0.0757877186958357;0.309561216396731;0.011066111926335;0.101853654479971;0.264555283103957;1.99019108280248
43;0;0.0758659794341943;0.31025199272875;0.0111024256095579;0.101900110292274;0.265748320164931;1.80191082802533
44;0;0.0760153777339254;0.310450758336723;0.0111244660164863;0.101999210998176;0.266006226886764;1.78700636942662
45;0;0.0759407334515642;0.310047516729996;0.0110776674330551;0.101759962642871;0.265560964634419;1.6800636942674
46;0;0.075901696722034;0.309683143593789;0.0110574974474803;0.101596749639302;0.265203866201662;1.66388535031836
47;0;0.0761750007153924;0.309088326717167;0.0110428327259062;0.101350307325031;0.264725823553876;1.66363057324834
48;0;0.0757670514255866;0.307285601352133;0.0109771409838069;0.100945112632474;0.263275482107977;1.66280254777063
49;0;0.0758536256049186;0.307603011711932;0.010997721288487;0.101071505527981;0.263751678937613;1.64312101910823
50;0;0.0758264616024377;0.307627137175496;0.0110023220009351;0.101029706795552;0.263600082319809;1.62490445859868
51;0;0.0757998375149908;0.30731910645909;0.010984367687286;0.100934843707373;0.263530336331142;1.59828025477703
52;0;0.0760739812440816;0.308215566337081;0.0110278337394349;0.101183614557244;0.264391668816396;1.58133757961779
53;0;0.0764493659211309;0.309083526352246;0.011095547064661;0.101499895028577;0.265324199412883;1.55229299363053
54;0;0.0766219920909632;0.308946425913354;0.0111018032117346;0.101526442784347;0.265592720376537;1.45280254777065
55;0;0.0768095065727945;0.309491731513164;0.0111294739890621;0.101738254810346;0.2660818093517;1.44541401273879
56;0;0.0769166560418319;0.311896035254287;0.0112376815258793;0.101697803685984;0.265082532932148;1.43458598726107
57;0;0.0767473895539868;0.311420078658703;0.0111677240971148;0.101305686342617;0.264227226167301;1.43312101910821
