"n";"PCA";"MAE";"MAPE";"MSE";"RMSE";"CVRMSE";"elapsed"
2;0;0.0713067293792041;0.293586382405119;0.010857316036972;0.104196930471605;0.26550509314005;342.227643312102
3;0;0.0736396548500468;0.301918809818635;0.011188555814003;0.105713397177349;0.271117400096297;102.449171974522
4;0;0.0736875302561561;0.302431588981984;0.0111484611173845;0.105528686110367;0.271152515663117;99.4175159235671
5;0;0.0738048121944138;0.302656942721438;0.0111631416527972;0.105562647948795;0.271165074344959;99.3236942675162
6;0;0.0744268339786769;0.304140248763646;0.0112848671951104;0.10611480723412;0.272482518570106;88.9694904458595
7;0;0.0747441351922003;0.305535872440879;0.0113993964493417;0.106436748776723;0.273081458430552;84.2661783439486
8;0;0.0755227078993574;0.308337654691105;0.011528337688525;0.106966308118957;0.274629136597842;35.3617197452229
9;0;0.077625420090361;0.319997713248248;0.0119157100158538;0.108372349612607;0.277573535114323;14.4159872611463
10;0;0.077709195711912;0.320226272572866;0.0119152949470368;0.108316962006505;0.278085580788571;12.2529936305731
11;0;0.0776934903762711;0.320331795694162;0.0119575393914655;0.108361456902795;0.278393232660346;12.248662420382
12;0;0.0778125906005824;0.321875421632451;0.0119723939763556;0.108437064608465;0.279728027336097;12.0212738853503
13;0;0.0775928894460284;0.320534001910019;0.0119267088852188;0.108269434224223;0.279844784408179;12.0171337579618
14;0;0.078402995049736;0.322863724745771;0.0120646697223047;0.108872354569196;0.281385479000615;11.0359872611463
15;0;0.0787256556122999;0.320767981813973;0.0120736382447254;0.108859556263994;0.281498439226912;9.65808917197439
16;0;0.0783599521177287;0.319473589860173;0.0119846592740719;0.10835976796796;0.28013200871534;9.64738853503168
17;0;0.078402338592153;0.321052079430402;0.0119897161027058;0.108160591875146;0.281395103011994;9.54356687898074
18;0;0.0789519884140495;0.321355205948388;0.012044535338937;0.108379161577135;0.282318477327207;5.07299363057312
19;0;0.0790384232020874;0.322249581048057;0.0120899636597899;0.108582588421327;0.283616244440707;5.04547770700619
20;0;0.0787816708827573;0.322534264227138;0.0119793066184111;0.107593478549975;0.280679736748402;4.57515923566858
21;0;0.0788814668515294;0.322860666345069;0.0120001460729115;0.107689845076699;0.280910729651037;4.39019108280225
22;0;0.0789179962229816;0.325032062813467;0.0120608095098283;0.107552267085868;0.280113217838968;4.35961783439464
23;0;0.0786835765883554;0.324019235314275;0.012022921669716;0.107287033624529;0.279208792934641;4.35859872611435
24;0;0.0786322637103475;0.323501053344461;0.012038971276497;0.107308222932752;0.279452334130697;3.9187261146495
25;0;0.0788352017291314;0.327356589755175;0.0120969491387838;0.107602694999658;0.280362460456516;3.7964331210189
26;0;0.0789035955983155;0.328084371582442;0.0121074855656001;0.107486949419162;0.279853925317564;3.56229299363044
27;0;0.0791603848125978;0.327523145123179;0.0120899513032665;0.107370365646133;0.279654056510868;2.65108280254784
28;0;0.0789837913996569;0.327286196499291;0.0120275933735786;0.10706210307778;0.278809162263664;2.4061783439491
29;0;0.0787604844400993;0.326681713094972;0.0119187712204705;0.106361603189529;0.277126522899611;2.38866242038221
30;0;0.0787065684933914;0.326358498021675;0.0119131686240692;0.106333324524934;0.277028763647535;2.37808917197454
31;0;0.0787908290645105;0.32651025071237;0.0119460683779566;0.106494098893435;0.277389421618727;2.37121019108287
32;0;0.0788117368812612;0.327109787453776;0.0120059759884764;0.106545195699652;0.27794374745681;2.32407643312094
33;0;0.0788016200364092;0.327035087491324;0.0119926258756723;0.106467267354589;0.277737345602679;2.27598726114649
34;0;0.0784866428235261;0.325627083365356;0.0118695615178501;0.105799845955208;0.275733202071325;2.26630573248407
35;0;0.078478585300914;0.326076902115133;0.0118877559399384;0.105738851188559;0.275414715895985;2.17050955414011
36;0;0.078245766644036;0.325298873987119;0.0118499584251059;0.105458556446855;0.274836341090807;2.17044585987258
37;0;0.0784835300120804;0.326383974472708;0.0119085219844609;0.105772715369044;0.275637865694192;2.12694267515903
38;0;0.0781334064941268;0.325260107101588;0.0118370936339333;0.105354001941384;0.274694052791507;1.96624203821588
39;0;0.0781778750276735;0.326767801914564;0.0118946695098102;0.105621796518603;0.275399429262828;1.96133757961726
