Fecha;NDVI.clear_sky.Min;NDVI.clear_sky.Q1;NDVI.clear_sky.Median;NDVI.clear_sky.Mean;NDVI.clear_sky.Q3;NDVI.clear_sky.Max;NDVI.clear_sky.n
2018-12-17;0.451846748590469;0.479936227202416;0.508025705814362;0.569310377041499;0.628042191267014;0.748058676719666;3
2019-11-27;0.426415085792542;0.496092259883881;0.56576943397522;0.536967794100444;0.592244148254395;0.618718862533569;3
2019-12-02;;;;;;;0
2020-01-01;0.604017198085785;0.634823381900787;0.66562956571579;0.658468266328176;0.685693800449371;0.705758035182953;3
2020-01-06;0.400700628757477;0.515681326389313;0.630662024021149;0.557961603005727;0.636592090129852;0.642522156238556;3
2020-01-11;0.386777728796005;0.524277195334435;0.661776661872864;0.575786242882411;0.670290499925613;0.678804337978363;3
2020-01-16;0.291310548782349;0.334006264805794;0.376701980829239;0.396037052075068;0.448400303721428;0.520098626613617;3
2020-01-21;;;;;;;0
2020-01-26;0.263311445713043;0.318155720829964;0.372999995946884;0.39317575097084;0.458107903599739;0.543215811252594;3
2020-01-31;0.264291644096375;0.318728625774384;0.373165607452393;0.380315601825714;0.438327580690384;0.503489553928375;3
2020-02-05;;;;;;;0
2020-02-10;0.246890306472778;0.320007190108299;0.39312407374382;0.393946498632431;0.467474594712257;0.541825115680695;3
2020-02-15;0.1848374158144;0.278184153139591;0.371530890464783;0.330270335078239;0.402986794710159;0.434442698955536;3
2020-02-20;0.228758171200752;0.315871618688107;0.402985066175461;0.376933281620344;0.451020836830139;0.499056607484818;3
2020-02-25;0.217877089977264;0.286514833569527;0.355152577161789;0.359786262114843;0.430740848183632;0.506329119205475;3
2020-03-01;;;;;;;0
2020-03-06;0.200516626238823;0.269931368529797;0.33934611082077;0.330203379193942;0.395046755671501;0.450747400522232;3
2020-03-11;0.322645276784897;0.384085282683373;0.445525288581848;0.465735465288162;0.537280559539795;0.629035830497742;3
2020-03-16;;;;;;;0
2020-03-21;;;;;;;0
2020-03-26;0.223796039819717;0.322242841124535;0.420689642429352;0.381495227416356;0.460344821214676;0.5;3
2020-03-31;;;;;;;0
2020-04-05;0.168652042746544;0.17599269002676;0.183333337306976;0.183730403582255;0.191269584000111;0.199205830693245;3
2020-04-10;;;;;;;0
2020-04-15;;;;;;;0
2020-04-20;;;;;;;0
2020-04-25;;;;;;;0
