Fecha;NDVI.clear_sky.Min;NDVI.clear_sky.Q1;NDVI.clear_sky.Median;NDVI.clear_sky.Mean;NDVI.clear_sky.Q3;NDVI.clear_sky.Max;NDVI.clear_sky.n
2018-12-17;0.182941406965256;0.207715637981892;0.232489868998528;0.232489868998528;0.257264100015163;0.282038331031799;2
2019-11-27;0.246309697628021;0.300938576459885;0.355567455291748;0.355567455291748;0.410196334123611;0.464825212955475;2
2019-12-02;;;;;;;0
2020-01-01;0.199710041284561;0.257129177451134;0.314548313617706;0.314548313617706;0.371967449784279;0.429386585950851;2
2020-01-06;0.204602301120758;0.238451726734638;0.272301152348518;0.272301152348518;0.306150577962399;0.340000003576279;2
2020-01-11;0.161838158965111;0.212884407490492;0.263930656015873;0.263930656015873;0.314976904541254;0.366023153066635;2
2020-01-16;0.120496302843094;0.179237529635429;0.237978756427765;0.237978756427765;0.2967199832201;0.355461210012436;2
2020-01-21;;;;;;;0
2020-01-26;0.1308284252882;0.179085787385702;0.227343149483204;0.227343149483204;0.275600511580706;0.323857873678207;2
2020-01-31;0.185111656785011;0.196990396827459;0.208869136869907;0.208869136869907;0.220747876912355;0.232626616954803;2
2020-02-05;;;;;;;0
2020-02-10;0.103195391595364;0.123375562950969;0.143555734306574;0.143555734306574;0.163735905662179;0.183916077017784;2
2020-02-15;0.0708898976445198;0.120124308392406;0.169358719140291;0.169358719140291;0.218593129888177;0.267827540636063;2
2020-02-20;0.154959782958031;0.172276794910431;0.189593806862831;0.189593806862831;0.206910818815231;0.224227830767632;2
2020-02-25;0.115404702723026;0.159373564645648;0.20334242656827;0.20334242656827;0.247311288490891;0.291280150413513;2
2020-03-01;;;;;;;0
2020-03-06;0.124558746814728;0.159907437860966;0.195256128907204;0.195256128907204;0.230604819953442;0.26595351099968;2
2020-03-11;0.14485165476799;0.159958388656378;0.175065122544765;0.175065122544765;0.190171856433153;0.205278590321541;2
2020-03-16;;;;;;;0
2020-03-21;;;;;;;0
2020-03-26;0.167763158679008;0.181344337761402;0.194925516843796;0.194925516843796;0.208506695926189;0.222087875008583;2
2020-03-31;;;;;;;0
2020-04-05;;;;;;;0
2020-04-10;;;;;;;0
2020-04-15;;;;;;;0
2020-04-20;;;;;;;0
2020-04-25;;;;;;;0
2020-04-30;0.165530413389206;0.199456609785557;0.233382806181908;0.233382806181908;0.267309002578259;0.301235198974609;2
2020-07-04;;;;;;;0
2020-07-09;0.231432974338532;0.270312637090683;0.309192299842834;0.309192299842834;0.348071962594986;0.386951625347137;2
2020-07-14;;;;;;;0
2020-07-19;0.395942568778992;0.404267065227032;0.412591561675072;0.412591561675072;0.420916058123112;0.429240554571152;2
2020-07-24;0.261317789554596;0.294952839612961;0.328587889671326;0.328587889671326;0.362222939729691;0.395857989788055;2
2020-07-29;0.427946001291275;0.42815562337637;0.428365245461464;0.428365245461464;0.428574867546558;0.428784489631653;2
2020-08-03;;;;;;;0
2020-08-08;0.455235213041306;0.472386352717876;0.489537492394447;0.489537492394447;0.506688632071018;0.523839771747589;2
2020-08-13;0.222641512751579;0.291046779602766;0.359452046453953;0.359452046453953;0.42785731330514;0.496262580156326;2
2020-08-18;;;;;;;0
2020-08-23;0.18095238506794;0.244453314691782;0.307954244315624;0.307954244315624;0.371455173939467;0.434956103563309;2
2020-08-28;0.321440577507019;0.344674825668335;0.367909073829651;0.367909073829651;0.391143321990967;0.414377570152283;2
2020-09-02;0.19477179646492;0.251620754599571;0.308469712734222;0.308469712734222;0.365318670868874;0.422167629003525;2
2020-09-07;0.378127247095108;0.390429489314556;0.402731731534004;0.402731731534004;0.415033973753452;0.4273362159729;2
2020-09-17;;;;;;;0
2020-09-22;0.198366388678551;0.259380850940943;0.320395313203335;0.320395313203335;0.381409775465727;0.442424237728119;2
2020-09-27;0.402789890766144;0.405250743031502;0.40771159529686;0.40771159529686;0.410172447562218;0.412633299827576;2
2020-10-02;;;;;;;0
2020-10-07;0.298399746417999;0.352134495973587;0.405869245529175;0.405869245529175;0.459603995084763;0.51333874464035;2
2020-10-12;0.206077873706818;0.265744842588902;0.325411811470985;0.325411811470985;0.385078780353069;0.444745749235153;2
2020-10-17;0.293638676404953;0.3554303124547;0.417221948504448;0.417221948504448;0.479013584554195;0.540805220603943;2
2020-10-27;0.192610949277878;0.266268663108349;0.33992637693882;0.33992637693882;0.413584090769291;0.487241804599762;2
2020-11-11;0.112195119261742;0.149343829602003;0.186492539942265;0.186492539942265;0.223641250282526;0.260789960622788;2
2020-11-26;;;;;;;0
2020-12-06;0.243993058800697;0.28787399455905;0.331754930317402;0.331754930317402;0.375635866075754;0.419516801834106;2
2020-12-11;;;;;;;0
2020-12-21;0.132265448570251;0.189944893121719;0.247624337673187;0.247624337673187;0.305303782224655;0.362983226776123;2
2020-12-26;0.219019562005997;0.244016736745834;0.269013911485672;0.269013911485672;0.29401108622551;0.319008260965347;2
2020-12-31;0.168437719345093;0.226262323558331;0.284086927771568;0.284086927771568;0.341911531984806;0.399736136198044;2
2021-01-05;0.222278997302055;0.230066981166601;0.237854965031147;0.237854965031147;0.245642948895693;0.253430932760239;2
