"Fecha";"Prec.5";"ET0.5";"Consumo.5";"Prec.4";"ET0.4";"Consumo.4";"Prec.3";"ET0.3";"Consumo.3";"Prec.2";"ET0.2";"Consumo.2";"Prec.1";"ET0.1";"Consumo.1";"NDVI.scl_7_8_9.Mean.5";"NDVI.scl_7_8_9.Mean"
2019-07-10;0;7.49462855678335;0;0;6.99034970241226;4.07608204873765;0;7.61625453507866;0;0.1;4.98614662155193;0;0;8.36321838802308;4.09099289095119;0.550353348255158;0.738059222698212
2019-07-15;0;7.49759180097094;0;0;7.50499501817221;0;0;7.54164059183297;3.95543977991901;0;7.40508617431471;0;0;8.0879383130338;0;0.738059222698212;0.644828319549561
2019-07-20;0;8.36917714723379;3.97035062213255;0;7.49981771572557;0;0;7.18733329088103;0;0;7.51960636817467;4.08963735984087;0;8.17467004050872;0;0.644828319549561;0.503772735595703
2019-07-25;0;7.59163685166645;-0.0027110622206436;0;8.42632282793193;4.13165882426084;0;8.03246620970089;0;0;8.25276763747124;0;0;8.29393064970125;4.06930439318604;0.503772735595703;0.633333325386047
2019-07-30;0;8.00110857384944;0;0;7.29367361659714;0;0;8.57911283900458;4.06930439318604;0;7.2763671890169;0;0;6.94004686990254;0;0.633333325386047;0.710680484771729
2019-08-04;0;7.67763218354875;4.09505948428216;0;5.3851453028582;0;0;6.36301138556324;24.6435555856503;0;6.77615914357413;4.09912607761312;0;6.60417821566898;0;0.710680484771729;0.545618772506714
2019-08-09;0;6.86306119835281;0;0;6.84396879420781;4.14928072869503;0;7.39656888939644;0;0;6.66237610639771;0;0;7.92815287873902;4.14792519758471;0.545618772506714;0.666959583759308
2019-08-14;0;7.1341812548106;19.7704212440434;0;7.84809605459621;0;0.4;6.56250623508956;4.14656966647438;0;7.24677847894859;0;0;5.89110768515849;0;0.666959583759308;0.6080402135849
2019-08-19;0;6.56171680876896;4.14521413536406;0;6.89483926145761;0;0;6.63043315779833;0;0;6.59153091656622;4.13979201092277;0;7.39459396983788;0;0.6080402135849;0.734093904495239
2019-08-24;0;7.21552456814293;0;0;5.60528397665274;4.08963735984087;13.2;4.54025759592469;0;0;6.0218490943084;0;0;6.2010493638639;4.12488116870923;0.734093904495239;0.661797285079956
2019-08-29;0;5.87672190889553;0;0;5.47007361825133;0;0.1;4.49220248636899;4.13572541759181;23.6;4.49191651455113;0;0;5.44802475615828;0;0.661797285079956;0.428053647279739
2019-09-03;0;4.94346002490408;4.11539245093698;0;5.51697207274442;0;0;5.57266944296883;0;0;6.10148501333475;4.10861479538537;0.1;4.47693682143849;0.142330766583789;0.428053647279739;0.675909876823425
2019-09-08;0;5.30046919791138;0;0;5.52475426193085;4.13301435537117;0;3.79115622864143;0;0;4.79927126035687;0;0;4.64984363007645;4.08285970428926;0.675909876823425;NA
2019-09-13;0;4.43194249048758;0;0.2;4.4491074780176;0;0;6.78419041217737;4.10048160872344;6.2;3.13308389544631;0;109.9;1.30482584261316;0;NA;0.63167816400528
2019-09-18;71.4;2.78017031668356;4.17503581979114;9.1;1.59258647231628;0;0;3.74864302560382;0;0;4.1007506496892;4.09505948428216;0;2.88165445087903;0;0.63167816400528;0.715031087398529
2019-10-03;0;4.18043044250256;4.03812717764864;0;3.91384574727929;0;0;4.07311789598033;0;0;4.7125534728639;0;0;4.30454035390055;0;0.678117871284485;0.747406959533691
2019-10-08;0;3.95707924568792;0;0;4.46471615868094;0;0;3.92341973587452;0;0;3.62279896812036;0;0;4.43665306840524;0;0.747406959533691;0.0790088847279549
2019-10-13;0;3.19977491334351;0;0;3.0806506257871;0;0;2.52399406910284;0;0;3.07331157154917;0;0;2.36024334601953;0;0.0790088847279549;0.71414190530777
2019-10-18;0;3.25646476230585;4.035416115428;0.1;2.74905073748743;0;0;3.21986143226527;0.00813318666193079;0;2.95595087652834;3.74126586448817;0;2.68084368676753;0;0.71414190530777;NA
2019-10-23;0;2.89686644687075;0;0;3.37142827951483;0;0.4;1.36633580663169;0;0;1.66180368527081;0;19.5;0.949512481804016;0;NA;0.773299753665924
2019-10-28;0.2;1.83569886450986;0;0;2.47220508566353;0;0;2.43266614520845;0;0;2.13459832279696;0;0;1.81728984222503;1.29595777724179;0.773299753665924;NA
2019-11-02;0.1;1.42359587913837;2.64050456713272;0.1;2.38198387974835;0;0;2.33707626230566;0;0;2.68558248088113;0;0;2.29461710951104;0;NA;NA
2019-11-07;0;2.52358430485714;0;0;3.88124541047785;0;0;2.79050799729549;0;0;3.28611077344519;0;0;2.66137856949106;3.50811451351282;NA;0.810571730136871
2019-11-12;0.1;1.90257248902989;0;0;2.93135444797453;0;0.5;2.38596863831568;0;0;3.58360714138495;0;0;2.38433309866121;1.2969642590908;0.810571730136871;0.821558475494385
2019-11-17;0;2.66215649480777;2.64356467861466;0;2.23811940994023;0;0.6;2.06883281720364;0;0;1.92746829717741;0;0;2.33625542859655;0;0.821558475494385;NA
2019-11-22;0;1.3852929289537;0;3.9;1.9248867330758;0;0;1.59568051888977;0;0.5;1.22977688325803;0;0.6;0.809783965796336;0;NA;NA
2019-11-27;1.6;1.4279165447541;0;0.1;3.25571438138583;0;0;2.01512054795311;0;0;1.06118800083172;0;0;1.27100401245428;1.27058298792946;NA;0.831135630607605
2019-12-02;0;1.68490576655204;2.62928001646635;0;1.35624292170166;0;0;1.73141096244951;0;0;1.51971859147303;0;0;1.36247994922838;0;0.831135630607605;NA
2019-12-07;13.3;0.885730483021857;0;11.8;1.34001333817094;0;5.3;1.15728383987618;0;0;0.970599876551023;0;0;0.850723815204181;0;NA;NA
2019-12-12;0;0.732393379316195;0;0.1;1.23333657182975;0;0;1.75450649343235;0;0;1.76338050012523;0;0;1.89354816306065;0;NA;0.850074350833893
2019-12-17;0;1.36170278944699;0;0;1.40384529738152;0;0;1.62058744140108;0;0;1.25598071355634;0;0;0.658312640878075;0;0.850074350833893;0.443719416856766
2019-12-22;0;0.978807890879177;0;0;1.37305378854119;0;0;1.15678623039165;0;0;3.11284032026523;0;0;3.1399034470387;0;0.443719416856766;0.779540479183197
2019-12-27;0;2.06153110442029;0;0;0.937168344827938;0;0;1.06356000580067;0;0;1.02924834106468;0;0;1.64991213415318;0;0.779540479183197;0.653327107429504
2020-01-01;0;0.886712993771278;0;0.1;0.935380216308034;0;0;0.805144887323852;0;0;0.75921401928907;0;0.1;0.697432942721472;0;0.653327107429504;0.666539490222931
2020-01-06;0.1;0.624804059270013;0;0;0.685423359914692;0;0;0.909158408601647;0;0;0.844314521589576;0;0;0.798361799070029;0;0.666539490222931;0.818269491195679
2020-01-11;0.1;0.803251683945876;0;0;0.813459830485604;0;0.1;0.941008125030117;0;0;0.974193356208137;0;0;1.37356002448628;0.0298216844270796;0.818269491195679;0.789843201637268
2020-01-16;0;1.25607592314274;0;0.1;1.15005159709238;0;0.1;0.979830321464904;0;0;1.08314366751154;0;0;1.10173732868305;0;0.789843201637268;0.784001886844635
2020-01-21;0;1.20575900550265;0;0;1.29296406620445;0;0.1;0.901064293515518;0;7.3;1.81640221676724;0;17.3;0.922566632797563;0;0.784001886844635;NA
2020-01-26;27.7;0.909407712279867;0.0027110622206436;0.9;1.01053357281764;0;0;0.904923283781808;0;0;0.919774223347542;0;0;0.86907972162579;0;NA;0.788325130939484
