"Fecha";"Prec.5";"ET0.5";"Consumo.5";"Prec.4";"ET0.4";"Consumo.4";"Prec.3";"ET0.3";"Consumo.3";"Prec.2";"ET0.2";"Consumo.2";"Prec.1";"ET0.1";"Consumo.1";"NDVI.scl_7_8_9.Mean.5";"NDVI.scl_7_8_9.Mean"
2019-07-10;0;7.49462855678335;3.35791783885532;0;6.99034970241226;13.5875501185467;0;7.61625453507866;4.92086984455258;0.1;4.98614662155193;5.76922131975477;0;8.36321838802308;8.4358672740422;0.349308162927628;0.301883742213249
2019-07-15;0;7.49759180097094;8.28873005414612;0;7.50499501817221;8.73014171383437;0;7.54164059183297;8.63205023390365;0;7.40508617431471;9.02441615362654;0;8.0879383130338;9.31869059341872;0.301883742213249;0.408475175499916
2019-07-20;0;8.36917714723379;9.71105651314161;0;7.49981771572557;9.66201077317625;0;7.18733329088103;8.1906385742154;0;7.51960636817467;10.5858806572225;0;8.17467004050872;7.51199738999596;0.408475175499916;0.175356261432171
2019-07-25;0;7.59163685166645;10.2505596527606;0;8.42632282793193;10.2505596527606;0;8.03246620970089;10.3486511326913;0;8.25276763747124;10.4957883525874;0;8.29393064970125;18.4780315263372;0.175356261432171;0.441291987895966
2019-07-30;0;8.00110857384944;9.17552218091793;0;7.29367361659714;9.17552218091675;0;8.57911283900458;9.17552218091675;0;7.2763671890169;9.17552218091675;0;6.94004686990254;14.737347615373;0.441291987895966;0.159543730318546
2019-08-04;0;7.67763218354875;16.6584178855537;0;5.3851453028582;3.57018430540259;0;6.36301138556324;11.6238403717907;0;6.77615914357413;11.6238403717907;0;6.60417821566898;12.2123892513751;0.159543730318546;0.292092114686966
2019-08-09;0;6.86306119835281;19.7381037353287;0;6.84396879420781;12.4734840622883;0;7.39656888939644;9.61840326169728;0;6.66237610639771;8.29475518528527;0;7.92815287873902;22.5804610672218;0.292092114686966;0.190610945224762
2019-08-14;0;7.1341812548106;12.4346147434257;0;7.84809605459621;14.020801842576;0.4;6.56250623508956;3.00165245002514;0;7.24677847894859;13.3404412705784;0;5.89110768515849;0;0.190610945224762;0.273049607872963
2019-08-19;0;6.56171680876896;13.1933040506823;0;6.89483926145761;19.4664264161366;0;6.63043315779833;7.11636464508944;0;6.59153091656622;17.3926164566261;0;7.39459396983788;8.49438325272312;0.273049607872963;0.160492300987244
2019-08-24;0;7.21552456814293;22.9703933949317;0;5.60528397665274;4.01391457837893;13.2;4.54025759592469;13.1933040506823;0;6.0218490943084;13.291395530613;0;6.2010493638639;13.3404412705784;0.160492300987244;0.512177020311356
2019-08-29;0;5.87672190889553;22.3702503157556;0;5.47007361825133;3.96731204564361;0.1;4.49220248636899;13.2423497906476;23.6;4.49191651455113;15.4908035292361;0;5.44802475615828;10.6015301323363;0.512177020311356;0.0935858078300953
2019-09-03;0;4.94346002490408;13.0952125707516;0;5.51697207274442;13.2423497906476;0;5.57266944296883;13.5856699704052;0;6.10148501333475;13.4385327505091;0.1;4.47693682143849;13.5366242304398;0.0935858078300953;0.266882106661797
2019-09-08;0;5.30046919791138;23.5837159775846;0;5.52475426193085;3.24430378346826;0;3.79115622864143;13.6347157103705;0;4.79927126035687;13.1933040506823;0;4.64984363007645;13.291395530613;0.266882106661797;NA
2019-09-13;0;4.43194249048758;19.3804610239468;0.2;4.4491074780176;7.83992465682889;0;6.78419041217737;14.3397950373435;6.2;3.13308389544631;12.6844076835708;109.9;1.30482584261316;13.3404412705784;NA;NA
2019-09-18;71.4;2.78017031668356;0;9.1;1.59258647231628;0;0;3.74864302560382;0;0;4.1007506496892;0;0;2.88165445087903;0;NA;0.263287857174873
2019-10-03;0;4.18043044250256;3.35484730695868;0;3.91384574727929;3.92365919722893;0;4.07311789598033;3.97270493719429;0;4.7125534728639;6.17404954245201;0;4.30454035390055;3.32481730433111;0.26014906167984;0.329282343387604
2019-10-08;0;3.95707924568792;2.37020222483441;0;4.46471615868094;6.24604211238839;0;3.92341973587452;2.57102204948985;0;3.62279896812036;2.85582194987781;0;4.43665306840524;3.72747623736749;0.329282343387604;0.13996297121048
2019-10-13;0;3.19977491334351;3.87461345726357;0;3.0806506257871;3.97270493719429;0;2.52399406910284;3.92365919722893;0;3.07331157154917;3.97270493719429;0;2.36024334601953;3.92365919722893;0.13996297121048;0.458565294742584
