"Fecha";"Prec.5";"ET0.5";"Consumo.5";"Prec.4";"ET0.4";"Consumo.4";"Prec.3";"ET0.3";"Consumo.3";"Prec.2";"ET0.2";"Consumo.2";"Prec.1";"ET0.1";"Consumo.1";"NDVI.scl_7_8_9.Mean.5";"NDVI.scl_7_8_9.Mean"
2019-07-10;0;7.49462855678335;4.33728516770592;0;6.99034970241226;0.407517945912623;0;7.61625453507866;0.127395332687036;0.1;4.98614662155193;4.54079156122386;0;8.36321838802308;4.80852306760534;0.467222137183979;0.52212691975051
2019-07-15;0;7.49759180097094;4.83326715321832;0;7.50499501817221;4.37404036026293;0;7.54164059183297;4.24839527988409;0;7.40508617431471;0.345950486458198;0;8.0879383130338;0.12193744123158;0.52212691975051;0.540306059450939
2019-07-20;0;8.36917714723379;4.41808085786497;0;7.49981771572557;4.51973331420777;0;7.18733329088103;4.89426734355611;0;7.51960636817467;4.33472474516617;0;8.17467004050872;0.298765485642747;0.540306059450939;0.394952681557886
2019-07-25;0;7.59163685166645;0.80330875669107;0;8.42632282793193;0.124791128151894;0;8.03246620970089;1.01726865818379;0;8.25276763747124;4.52777606273326;0;8.29393064970125;5.34121680300816;0.394952681557886;0.531771148587095
2019-07-30;0;8.00110857384944;4.89294876180122;0;7.29367361659714;4.50707728715539;0;8.57911283900458;0.457358270232872;0;7.2763671890169;0.100644053820045;0;6.94004686990254;4.56513094446108;0.531771148587095;0.518700745599023
2019-08-04;0;7.67763218354875;4.43823034335439;0;5.3851453028582;4.78175332930073;0;6.36301138556324;4.45694371967008;0;6.77615914357413;4.38448549942714;0;6.60417821566898;0.296110162137949;0.518700745599023;0.452825701956091
2019-08-09;0;6.86306119835281;0.0999527286024179;0;6.84396879420781;4.66871375040492;0;7.39656888939644;0.689791745680128;0;6.66237610639771;0.352469274600199;0;7.92815287873902;5.41770484322445;0.452825701956091;0.458439812578004
2019-08-14;0;7.1341812548106;4.86979241292828;0;7.84809605459621;0.430972216180976;0.4;6.56250623508956;0.100744306643608;0;7.24677847894859;4.52074159034188;0;5.89110768515849;4.97526426941433;0.458439812578004;0.508974428320753
2019-08-19;0;6.56171680876896;5.08774485732298;0;6.89483926145761;4.44043281099491;0;6.63043315779833;4.72513324441315;0;6.59153091656622;0.31076908105567;0;7.39459396983788;0.0922769564811782;0.508974428320753;0.514116580630171
2019-08-24;0;7.21552456814293;4.55176470742685;0;5.60528397665274;4.83308549418907;13.2;4.54025759592469;4.81072328046238;0;6.0218490943084;3.3417956915466;0;6.2010493638639;0.248371381945544;0.514116580630171;0.587247731356785
2019-08-29;0;5.87672190889553;0.278519459436685;0;5.47007361825133;0.0967912010851549;0.1;4.49220248636899;0.351744843112913;23.6;4.49191651455113;0.351146687524439;0;5.44802475615828;0.849203639910224;0.587247731356785;0.386810772444891
2019-09-03;0;4.94346002490408;2.6724243644985;0;5.51697207274442;2.52733618222767;0;5.57266944296883;0.518925729687297;0;6.10148501333475;0.0962950006075557;0.1;4.47693682143849;2.65585839051897;0.386810772444891;0.575222425419709
2019-09-08;0;5.30046919791138;2.63264899780282;0;5.52475426193085;3.35391941490174;0;3.79115622864143;2.64696392272511;0;4.79927126035687;2.56960508311348;0;4.64984363007645;0.331291567540478;0.575222425419709;NA
2019-09-13;0;4.43194249048758;0.0967942685884918;0.2;4.4491074780176;2.61053504689112;0;6.78419041217737;2.74285998304714;6.2;3.13308389544631;3.21447662977838;109.9;1.30482584261316;2.7295387378155;NA;NA
