"Fecha";"Prec";"ET0";"Consumo";"NDVI.scl_7_8_9.Mean";"NDVI.scl_7_8_9.Mean.obj"
2019-07-10;0.2;37.6287217804873;18.7245766318408;0.339205086231232;0.392716685930888
2019-07-15;0;41.4320534314217;18.664618573769;0.392716685930888;0.380947643518448
2019-07-20;0;39.69752277851;31.0044355561501;0.380947643518448;0.314087873697281
2019-07-25;0;44.1807102807363;0.172103444663614;0.314087873697281;0.339927723010381
2019-07-30;0;39.080779759097;17.2773110963941;0.339927723010381;0.350788819789886
2019-08-04;0;32.2195719432404;22.8615626417122;0.350788819789886;0.312442854046822
2019-08-09;0;36.9563247153483;35.2214494027207;0.312442854046822;0.352892470359802
2019-08-14;0.8;37.5654676909993;26.2794138177183;0.352892470359802;0.353481608629227
2019-08-19;0;33.8605226088836;24.8610984390437;0.353481608629227;0.390196075042089
2019-08-24;17.6;28.7494001816289;23.6108393864108;0.390196075042089;0.40759598215421
2019-08-29;10;25.1346586901519;26.4664594408688;0.40759598215421;0.414482462406158
2019-09-03;0.2;24.0064836504791;25.466587942675;0.414482462406158;0.389959007501602
2019-09-08;0.2;23.8537471222583;15.9931318767897;0.389959007501602;NA
2019-09-13;141;19.5701749286709;0;NA;NA
2019-09-18;118.460267743888;13.9883204551471;0;NA;0.422603617111842
2019-10-03;1.8996250694586;21.0338592425983;0;0.445339371760686;0.452287256717682
2019-10-08;0.569887520837581;20.8529591498567;16.7710139785876;0.452287256717682;0.389655292034149
2019-10-13;0;14.1203563693621;34.1712946664166;0.389655292034149;0.453377544879913
2019-10-18;0;15.1106297603346;26.1293916624035;0.453377544879913;NA
2019-10-23;20.3;10.0198935477965;25.2954285785103;NA;0.565022259950638
2019-10-28;0.2;11.5816346037739;0;0.565022259950638;NA
2019-11-02;0.4;14.0537199047841;0;NA;NA
2019-11-07;0;16.2106427019227;0;NA;0.431937612593174
2019-11-12;0.2;13.2819491435975;0;0.431937612593174;0.518926900625229
2019-11-17;1;10.6971710629302;0;0.518926900625229;NA
2019-11-22;2.2;7.77501137229014;0;NA;NA
2019-11-27;8;8.91856937488278;0;NA;0.634880572557449
2019-12-02;0.2;9.53490421110113;0;0.634880572557449;NA
2019-12-07;45.2;5.38143744532031;2.11536919170094;NA;NA
2019-12-12;0.2;11.3368043002094;14.2149966683018;NA;0.614193707704544
2019-12-17;0;7.63312548592389;14.2149966683018;0.614193707704544;NA
2019-12-22;0.4;7.9486570620231;14.2149966683018;NA;0.469417735934258
