"Fecha";"Prec";"ET0";"Consumo";"NDVI.scl_7_8_9.Mean";"NDVI.scl_7_8_9.Mean.obj"
2019-07-10;0.1;35.4505978038493;18.4372647159887;0.529645949602127;0.568810284137726
2019-07-15;0;38.0372518983246;18.3912405903871;0.568810284137726;0.589901059865952
2019-07-20;0;38.7506045625238;27.9255984500082;0.589901059865952;0.381649985909462
2019-07-25;0;40.5971241764718;18.4427876110609;0.381649985909462;0.570408999919891
2019-07-30;0;38.0903090883706;18.3728309401465;0.570408999919891;0.457949802279472
2019-08-04;0;32.8061262312133;18.3691490100984;0.457949802279472;0.466535240411758
2019-08-09;0;35.6941278670938;37.3807948135946;0.466535240411758;0.474937379360199
2019-08-14;0.4;34.6826697086035;18.2973513741599;0.474937379360199;0.589229583740234
2019-08-19;0;34.073114114429;18.1997802278846;0.589229583740234;0.504561632871628
2019-08-24;13.2;29.5839645988927;27.3825137679097;0.504561632871628;0.705175906419754
2019-08-29;23.7;25.7789392842253;9.21034801538606;0.705175906419754;0.566614061594009
2019-09-03;0.1;26.6115233753906;0;0.566614061594009;0.722759991884232
2019-09-08;0;24.065494578917;18.2384404933899;0.722759991884232;NA
2019-09-13;116.3;20.103150118742;9.1735287149048;NA;NA
2019-09-18;80.5;15.1038049151719;0;NA;0.628581494092941
2019-10-03;0;21.1844879125266;3.20512010689329;0.674773931503296;0.761793822050095
2019-10-08;0;20.404667176769;9.14591423954386;0.761793822050095;NA
2019-10-13;0;14.2379745258022;0;NA;0.677750408649445
2019-10-18;0.1;14.8621714953544;1.35863218775833;0.677750408649445;NA
2019-10-23;19.9;10.2459467000921;18.4133321706759;NA;0.705578684806824
2019-10-28;0.2;10.6924582604038;18.3930815554112;0.705578684806824;NA
2019-11-02;0.2;11.1228556115846;9.12014072920698;NA;NA
2019-11-07;0;15.1428270555667;9.21402994543418;NA;0.337252378463745
2019-11-12;0.6;13.1878358153663;18.4961755967587;0.337252378463745;0.699472308158875
2019-11-17;0.6;11.2328324477256;18.5219491070956;0.699472308158875;NA
2019-11-22;5;6.94542102997364;18.0874813614168;NA;NA
2019-11-27;1.7;9.03094348737904;0;NA;0.674472361803055
2019-12-02;0;7.65475819140462;18.0893223264408;0.674472361803055;NA
2019-12-07;30.4;5.20435135282418;9.06122984843697;NA;NA
2019-12-12;0.1;7.37716510776418;0;NA;0.719727247953415
2019-12-17;0;6.30042888266401;0;0.719727247953415;0.408829033374786
2019-12-22;0;9.76139167711595;0;0.408829033374786;0.694972932338715
2019-12-27;0;6.74141993026676;0;0.694972932338715;NA
2020-01-01;0.2;4.08388505941371;18.1482332072108;NA;0.5926154255867
2020-01-06;0.1;3.86206214844596;18.0966861865371;0.5926154255867;0.603559345006943
2020-01-11;0.2;4.90547302015601;27.7948899332998;0.603559345006943;NA
2020-01-16;0.2;5.57083883789461;18.2089850530049;NA;NA
2020-01-21;24.7;6.13875621478742;18.2365995283658;NA;0.0472857914865017
2020-01-26;28.6;4.61371851385265;0;0.0472857914865017;0.64033454656601
2020-01-31;0;7.61184752119555;0;0.64033454656601;0.657965898513794
2020-02-05;0;10.8773714367153;9.13118651935136;0.657965898513794;NA
2020-02-10;0;7.67847257019712;0;NA;0.671148896217346
2020-02-15;0;11.0541471281617;27.6144753609416;0.671148896217346;0.46295890212059
2020-02-20;3.8;9.05153832026088;18.8201854409937;0.46295890212059;0.619681417942047
2020-02-25;0;10.59980908105;18.2955104091359;0.619681417942047;0.608923733234406
2020-03-01;0;16.6449347812227;19.151559145325;0.608923733234406;NA
2020-03-06;0.1;19.6351990389604;15.5984966488839;NA;0.621969372034073
2020-03-11;0;19.9499369580295;18.8109806158734;0.621969372034073;0.763911813497543
2020-03-16;0;17.5216127815748;9.31896495180576;0.763911813497543;NA
2020-03-21;0.8;12.1857028217567;28.1759696932808;NA;NA
2020-03-26;96.9;7.62850066800072;9.51410724435641;NA;0.664362221956253
2020-03-31;6.6;15.6713589122814;0;0.664362221956253;NA
2020-04-05;5.1;14.5676520505279;0;NA;NA
2020-04-10;0;17.8531158368366;0;NA;NA
2020-04-15;5.9;16.1014504252957;0;NA;NA
2020-04-20;8.5;13.1656864504428;0;NA;NA
2020-04-25;9.1;20.6327914068843;0;NA;NA
2020-04-30;10.4;20.075258838873;0;NA;0.711247384548187
2020-05-05;0;30.2734429639201;18.4446285760849;0.711247384548187;0.519672363996506
2020-05-10;0;28.374700520958;18.5329948972399;0.519672363996506;NA
2020-05-15;26.5;25.0141669316393;18.9048698321006;NA;NA
2020-05-20;1.2;23.6793840019056;0;NA;0.764707833528519
2020-05-25;0;33.3013162789654;9.21402994543418;0.764707833528519;NA
2020-05-30;0;31.6802409691483;28.3655890907592;NA;0.742892742156982
2020-06-04;0.2;30.3708736565837;18.9637807128706;0.742892742156982;NA
2020-06-09;12.8;28.8860331670661;18.9785084330631;NA;0.730749696493149
2020-06-14;1.3;33.8600068916859;18.9085517621488;0.730749696493149;0.682973235845566
2020-06-19;0;35.1455727292156;18.9048698321006;0.682973235845566;NA
2020-06-24;0;34.05840280649;19.0226915936406;NA;NA
2020-06-29;0;34.7713007740165;18.9508939577022;NA;0.69329845905304
2020-07-04;0;36.985072579137;28.5773000685264;0.69329845905304;0.573924750089645
