"Fecha";"Prec";"ET0";"Consumo";"NDVI.scl_7_8_9.Mean";"NDVI.scl_7_8_9.Mean.obj"
2019-07-10;0.1;35.4505978038493;50.7189589734989;0.482923451066017;0.558672451972961
2019-07-15;0;38.0372518983246;74.953807514383;0.558672451972961;0.549474933743477
2019-07-20;0;38.7506045625238;106.076546206792;0.549474933743477;0.40205824971199
2019-07-25;0;40.5971241764718;69.7167548354835;0.40205824971199;0.444003045558929
2019-07-30;0;38.0903090883706;66.0441120446281;0.444003045558929;0.524741470813751
2019-08-04;0;32.8061262312133;80.9885159711329;0.524741470813751;0.467241102457047
2019-08-09;0;35.6941278670938;82.4718511803986;0.467241102457047;0.503154543042183
2019-08-14;0.4;34.6826697086035;52.3609396596913;0.503154543042183;0.534697994589806
2019-08-19;0;34.073114114429;52.7972147212401;0.534697994589806;0.542184594273567
2019-08-24;13.2;29.5839645988927;58.579842355222;0.542184594273567;0.61755890250206
2019-08-29;23.7;25.7789392842253;0.0396613692317008;0.61755890250206;0.537724283337593
2019-09-03;0.1;26.6115233753906;1.59438704311437;0.537724283337593;0.569726371765137
2019-09-08;0;24.065494578917;53.0351829366303;0.569726371765137;NA
2019-09-13;116.3;20.103150118742;65.2588169338404;NA;NA
2019-09-18;80.5;15.1038049151719;34.3388134808064;NA;0.55716145336628
2019-10-03;0;21.1844879125266;48.3710059149821;0.594755557179451;0.594502687454224
2019-10-08;0;20.404667176769;46.8083479672532;0.594502687454224;0.112965397536755
2019-10-13;0;14.2379745258022;59.1430337983121;0.112965397536755;0.610501474142075
2019-10-18;0.1;14.8621714953544;62.1652301337677;0.610501474142075;NA
2019-10-23;19.9;10.2459467000921;41.9537963732931;NA;0.618294888734818
2019-10-28;0.2;10.6924582604038;43.421267034866;0.618294888734818;NA
2019-11-02;0.2;11.1228556115846;70.8590022693565;NA;NA
2019-11-07;0;15.1428270555667;43.0563824379343;NA;0.518221500515938
2019-11-12;0.6;13.1878358153663;39.6930983270862;0.518221500515938;0.584947949647903
2019-11-17;0.6;11.2328324477256;57.1203039674954;0.584947949647903;NA
2019-11-22;5;6.94542102997364;57.4455271951953;NA;NA
2019-11-27;1.7;9.03094348737904;44.5555821948927;NA;0.481899593025446
2019-12-02;0;7.65475819140462;44.8728731487462;0.481899593025446;NA
2019-12-07;30.4;5.20435135282418;60.8246758537363;NA;NA
2019-12-12;0.1;7.37716510776418;43.6354384287172;NA;0.407374774416288
2019-12-17;0;6.30042888266401;45.1980963764463;0.407374774416288;0.260662743449211
2019-12-22;0;9.76139167711595;55.851140152081;0.260662743449211;0.339332280059656
2019-12-27;0;6.74141993026676;60.1821616721827;0.339332280059656;0.301782296597958
2020-01-01;0.2;4.08388505941371;36.3389231107041;0.301782296597958;0.322382524609566
2020-01-06;0.1;3.86206214844596;25.2234542107418;0.322382524609566;0.239991868535678
2020-01-11;0.2;4.90547302015601;32.9585978315434;0.239991868535678;0.275475857779384
2020-01-16;0.2;5.57083883789461;25.7640254529128;0.275475857779384;0.279281390209993
2020-01-21;24.7;6.13875621478742;24.8994076036617;0.279281390209993;NA
2020-01-26;28.6;4.61371851385265;0.055525916924381;NA;0.295297188063463
2020-01-31;0;7.61184752119555;0.0793227384634015;0.295297188063463;0.248263156041503
2020-02-05;0;10.8773714367153;0.0475936430780409;0.248263156041503;NA
2020-02-10;0;7.67847257019712;0.0237968215390205;NA;0.258822551369667
2020-02-15;0;11.0541471281617;8.43993937250592;0.258822551369667;0.246290794014931
2020-02-20;3.8;9.05153832026088;25.5419217852153;0.246290794014931;0.277085028588772
2020-02-25;0;10.59980908105;26.8745437914004;0.277085028588772;0.270148472487927
2020-03-01;0;16.6449347812227;27.5725838898783;0.270148472487927;NA
2020-03-06;0.1;19.6351990389604;28.3658112745124;NA;0.286416378617287
2020-03-11;0;19.9499369580295;26.1844359667688;0.286416378617287;0.286237049102783
2020-03-16;0;17.5216127815748;25.4388022252129;0.286237049102783;NA
2020-03-21;0.8;12.1857028217567;34.6402398869674;NA;NA
2020-03-26;96.9;7.62850066800072;21.6471753266623;NA;0.364912545681
2020-03-31;6.6;15.6713589122814;24.1458415882594;0.364912545681;NA
2020-04-05;5.1;14.5676520505279;22.9956618805401;NA;NA
2020-04-10;0;17.8531158368366;31.2372944068875;NA;NA
2020-04-15;5.9;16.1014504252957;28.9131381699098;NA;NA
2020-04-20;8.5;13.1656864504428;22.1707054005207;NA;NA
2020-04-25;9.1;20.6327914068843;39.7803533393959;NA;NA
2020-04-30;10.4;20.075258838873;29.3652777791512;NA;0.696745821833611
2020-05-05;0;30.2734429639201;30.2774892714804;0.696745821833611;0.547218623757362
2020-05-10;0;28.374700520958;28.5244567514391;0.547218623757362;NA
2020-05-15;26.5;25.0141669316393;34.2991521115748;NA;NA
2020-05-20;1.2;23.6793840019056;32.1019122561385;NA;0.712889122962952
2020-05-25;0;33.3013162789654;30.7216966068754;0.712889122962952;0.5519875228405
2020-05-30;0;31.6802409691483;41.6999636102101;0.5519875228405;0.690739357471466
2020-06-04;0.2;30.3708736565837;34.6164430654284;0.690739357471466;0.633599996566773
2020-06-09;12.8;28.8860331670661;33.4979924530944;0.633599996566773;0.572811028361321
2020-06-14;1.3;33.8600068916859;34.4815944100406;0.572811028361321;0.650913828611374
2020-06-19;0;35.1455727292156;29.3658998317715;0.650913828611374;0.609120324254036
2020-06-24;0;34.05840280649;22.5508324925247;0.609120324254036;NA
2020-06-29;0;34.7713007740165;26.351013717542;NA;0.627229607105255
2020-07-04;0;36.985072579137;31.4514658007387;0.627229607105255;NA
2020-07-09;0;35.5016201584609;24.9252240621317;NA;0.535647520422936
2020-07-14;1;36.2427874402811;28.006839314496;0.535647520422936;NA
2020-07-19;4;30.8107089182297;25.605379975986;NA;0.62242679297924
2020-07-24;0;36.7071974661317;30.0474533299365;0.62242679297924;0.572531890869141
2020-07-29;0;36.2391307961122;29.4208036960756;0.572531890869141;0.615225237607956
2020-08-03;0;33.8949413034221;27.4218706867979;0.615225237607956;0.435448711117109
2020-08-08;0;32.7346305848114;36.2504914777745;0.435448711117109;0.618807905912399
2020-08-13;0.7;35.202202345388;26.1923682406152;0.618807905912399;0.620967707037926
2020-08-18;0;35.6469800941635;26.771424231398;0.620967707037926;0.600104352831841
2020-08-23;0;32.6483444927989;29.8650110314706;0.600104352831841;NA
2020-08-28;0;30.021310368612;37.773880917915;NA;0.615528655052185
