"Fecha";"NDVI.NA.Min";"NDVI.NA.Q1";"NDVI.NA.Median";"NDVI.NA.Mean";"NDVI.NA.Q3";"NDVI.NA.Max";"NDVI.NA.n"
2017-10-03;0.0904159098863602;0.133579831570387;0.187876962125301;0.249519375152886;0.384621523320675;0.511741697788239;16
2017-10-13;0.0871104821562767;0.132206056267023;0.173474304378033;0.220934238284826;0.317286029458046;0.467380225658417;16
2017-10-23;-0.0202808119356632;0.0137426459696144;0.0204336130991578;0.019713766669156;0.0278749596327543;0.0418590791523457;16
2017-11-02;0.066588781774044;0.156982529908419;0.214861214160919;0.246183824725449;0.333439186215401;0.525549530982971;16
2017-11-12;0.0752741768956184;0.137786097824574;0.230233930051327;0.279803477693349;0.376963831484318;0.622034788131714;16
2017-11-22;0.135284379124641;0.164316691458225;0.202383890748024;0.241639576852322;0.317002080380917;0.426206886768341;16
2017-12-02;0.0871536508202553;0.183393269777298;0.218410223722458;0.274187356233597;0.365619145333767;0.57734090089798;16
2017-12-12;0.106095761060715;0.190898448228836;0.242007710039616;0.263844761997461;0.314110718667507;0.522428154945374;16
2017-12-17;0.0680028647184372;0.136413304135203;0.173139967024326;0.209108185954392;0.296326719224453;0.515823662281036;16
2017-12-22;0.057354498654604;0.114307889714837;0.154440991580486;0.211409888463095;0.294679403305054;0.523510992527008;16
2017-12-27;0.0651230067014694;0.143294371664524;0.166330985724926;0.223433400969952;0.288286060094833;0.499825596809387;16
2018-01-01;0.0846153870224953;0.141022190451622;0.200183220207691;0.24190543172881;0.369855970144272;0.497267752885819;16
2018-01-06;0.0668016225099564;0.0871203243732452;0.0946386158466339;0.0918866628780961;0.0989013500511646;0.104113109409809;16
2018-01-11;0.0616091936826706;0.161179792135954;0.214895263314247;0.238691600505263;0.301493056118488;0.546083569526672;16
2018-01-16;0.0570276491343975;0.16166178882122;0.219944834709167;0.251743798376992;0.31329233944416;0.591289758682251;16
2018-01-21;0.045926608145237;0.153639664873481;0.204687781631947;0.237533424980938;0.33874798566103;0.502496302127838;16
2018-01-26;0.0593358725309372;0.0767191424965859;0.0879498943686485;0.0871427017264068;0.0967937428504229;0.124640807509422;16
2018-01-31;0.0805921033024788;0.154675064608455;0.200148075819016;0.240098872687668;0.313460551202297;0.482919633388519;16
2018-02-05;0.0180615615099669;0.100046300329268;0.158692188560963;0.21626187604852;0.311063393950462;0.531413018703461;16
2018-02-10;0.144644260406494;0.172937568277121;0.193938009440899;0.214422415941954;0.241648830473423;0.316264420747757;16
2018-02-15;0.0139909889549017;0.098734874278307;0.178570091724396;0.209019199828617;0.278428293764591;0.483820468187332;16
2018-02-20;0.0506200455129147;0.114409651607275;0.123623553663492;0.211370885837823;0.327886283397675;0.560195207595825;16
2018-03-02;0.00912240147590637;0.0137440518010408;0.0152201545424759;0.0154432748095132;0.0176232755184174;0.0195716191083193;16
2018-03-07;0.0235588978976011;0.104181076399982;0.152450278401375;0.214623940526508;0.298659950494766;0.544030785560608;16
2018-03-12;0.0782241001725197;0.138958875089884;0.159697197377682;0.169475163333118;0.21146697551012;0.274024158716202;16
2018-03-17;-0.00665961299091578;-0.00570823985617608;-0.00350693962536752;-0.00382451800396666;-0.00228412332944572;-0.000558832660317421;16
2018-03-22;0.0750974714756012;0.102731835097075;0.15454114228487;0.246799967717379;0.394233666360378;0.580398142337799;16
2018-03-27;0.0497797355055809;0.0986439399421215;0.176501728594303;0.249250924680382;0.325791925191879;0.61757105588913;16
2018-04-01;0.071591429412365;0.124097771942616;0.16436804831028;0.248929418623447;0.337129294872284;0.626394033432007;16
2018-04-06;0.00265072472393513;0.00481434352695942;0.00682259327732027;0.00628539695753716;0.0077486626105383;0.00905938912183046;16
2018-04-11;-0.0788186937570572;-0.0266943392343819;0.0637352503836155;0.0329801084590144;0.0751731917262077;0.159753292798996;16
