Fecha;NDVI.NA.Min;NDVI.NA.Q1;NDVI.NA.Median;NDVI.NA.Mean;NDVI.NA.Q3;NDVI.NA.Max;NDVI.NA.n
2018-12-17;0.449078023433685;0.449078023433685;0.449078023433685;0.449078023433685;0.449078023433685;0.449078023433685;1
2019-07-05;0.297974914312363;0.297974914312363;0.297974914312363;0.297974914312363;0.297974914312363;0.297974914312363;1
2019-07-10;0.369304567575455;0.369304567575455;0.369304567575455;0.369304567575455;0.369304567575455;0.369304567575455;1
2019-07-15;0.3662388920784;0.3662388920784;0.3662388920784;0.3662388920784;0.3662388920784;0.3662388920784;1
2019-07-20;0.253024190664291;0.253024190664291;0.253024190664291;0.253024190664291;0.253024190664291;0.253024190664291;1
2019-07-25;0.361154049634933;0.361154049634933;0.361154049634933;0.361154049634933;0.361154049634933;0.361154049634933;1
2019-07-30;0.297945201396942;0.297945201396942;0.297945201396942;0.297945201396942;0.297945201396942;0.297945201396942;1
2019-08-04;0.363211035728455;0.363211035728455;0.363211035728455;0.363211035728455;0.363211035728455;0.363211035728455;1
2019-08-09;0.311083436012268;0.311083436012268;0.311083436012268;0.311083436012268;0.311083436012268;0.311083436012268;1
2019-08-14;0.444895416498184;0.444895416498184;0.444895416498184;0.444895416498184;0.444895416498184;0.444895416498184;1
2019-08-19;0.314883142709732;0.314883142709732;0.314883142709732;0.314883142709732;0.314883142709732;0.314883142709732;1
2019-08-24;0.468354433774948;0.468354433774948;0.468354433774948;0.468354433774948;0.468354433774948;0.468354433774948;1
2019-08-29;0.349371254444122;0.349371254444122;0.349371254444122;0.349371254444122;0.349371254444122;0.349371254444122;1
2019-09-03;0.271441757678986;0.271441757678986;0.271441757678986;0.271441757678986;0.271441757678986;0.271441757678986;1
2019-09-08;0.0648997649550438;0.0648997649550438;0.0648997649550438;0.0648997649550438;0.0648997649550438;0.0648997649550438;1
2019-09-13;0.0461095087230206;0.0461095087230206;0.0461095087230206;0.0461095087230206;0.0461095087230206;0.0461095087230206;1
2019-09-18;0.432491779327393;0.432491779327393;0.432491779327393;0.432491779327393;0.432491779327393;0.432491779327393;1
2019-09-28;0.456599622964859;0.456599622964859;0.456599622964859;0.456599622964859;0.456599622964859;0.456599622964859;1
2019-10-03;0.476161003112793;0.476161003112793;0.476161003112793;0.476161003112793;0.476161003112793;0.476161003112793;1
2019-10-08;0.1865553855896;0.1865553855896;0.1865553855896;0.1865553855896;0.1865553855896;0.1865553855896;1
2019-10-13;0.36450782418251;0.36450782418251;0.36450782418251;0.36450782418251;0.36450782418251;0.36450782418251;1
2019-10-18;0.172571435570717;0.172571435570717;0.172571435570717;0.172571435570717;0.172571435570717;0.172571435570717;1
