Fecha;NDVI.clear_sky.Min;NDVI.clear_sky.Q1;NDVI.clear_sky.Median;NDVI.clear_sky.Mean;NDVI.clear_sky.Q3;NDVI.clear_sky.Max;NDVI.clear_sky.n
2018-12-17;0.16594959795475;0.215763553977013;0.36019778251648;0.387406605813238;0.614230632781982;0.678254246711731;9
2019-11-27;0.245237126946449;0.351746559143066;0.426617830991745;0.449932447738118;0.566533863544464;0.649540662765503;9
2019-12-02;;;;;;;0
2020-01-01;0.297340005636215;0.418369367718697;0.446640312671661;0.446461583886828;0.51001250743866;0.524487018585205;7
2020-01-06;0.204716801643372;0.256115138530731;0.350789695978165;0.367690920829773;0.455626323819161;0.594847023487091;7
2020-01-11;0.223811358213425;0.262830905616283;0.360119536519051;0.35924556106329;0.431598879396915;0.547182619571686;8
2020-01-16;0.180897250771523;0.261400189250708;0.305917397141457;0.324491515755653;0.38283684104681;0.533849120140076;8
2020-01-21;;;;;;;0
2020-01-26;0.205113306641579;0.227855212986469;0.339116722345352;0.362320435898645;0.467452004551888;0.601398587226868;7
2020-01-31;0.142263755202293;0.202813301235437;0.329817399382591;0.336525768041611;0.424794912338257;0.5957111120224;8
2020-02-05;;;;;;;0
2020-02-10;0.134693875908852;0.172984253615141;0.306444764137268;0.309765379875898;0.419917933642864;0.53191488981247;8
2020-02-15;0.178512692451477;0.231020286679268;0.285416439175606;0.298147983849049;0.363549552857876;0.457187980413437;8
2020-02-20;0.133287757635117;0.18372030928731;0.323155924677849;0.328178910538554;0.458933375775814;0.554753303527832;8
2020-02-25;0.157190635800362;0.180513262748718;0.276714891195297;0.30758091641797;0.413805574178696;0.495828360319138;9
2020-03-01;;;;;;;0
2020-03-06;0.100935995578766;0.2111776471138;0.27636182308197;0.288886042104827;0.362707525491715;0.496833026409149;9
2020-03-11;0.108085103332996;0.228690892457962;0.28458845615387;0.315127794113424;0.421578407287598;0.518809199333191;9
2020-03-16;;;;;;;0
2020-03-21;;;;;;;0
2020-03-26;0.206812649965286;0.280325025320053;0.394610196352005;0.381284064716763;0.508692383766174;0.569672107696533;9
2020-03-31;;;;;;;0
2020-04-05;;;;;;;0
2020-04-10;;;;;;;0
2020-04-15;;;;;;;0
2020-04-20;;;;;;;0
2020-04-25;;;;;;;0
2020-04-30;0.200335294008255;0.271289974451065;0.468276619911194;0.450582158234384;0.586285710334778;0.736294627189636;9
2020-07-04;0.258088797330856;0.360024631023407;0.394899159669876;0.41845061050521;0.508865594863892;0.560634911060333;9
2020-07-09;0.243371218442917;0.335833340883255;0.404556155204773;0.392093059089449;0.471340596675873;0.488908618688583;9
2020-07-14;;;;;;;0
2020-07-19;0.230534344911575;0.274930745363235;0.407186895608902;0.441699917117755;0.589552223682404;0.660889685153961;9
2020-07-24;0.215719774365425;0.309583187103272;0.371601194143295;0.394327193498611;0.489110708236694;0.578283548355103;9
2020-07-29;0.273270517587662;0.328653246164322;0.425076454877853;0.443740987115436;0.559063673019409;0.582652747631073;9
2020-08-03;0.203105837106705;0.334431618452072;0.346169948577881;0.35889907181263;0.433688282966614;0.482904762029648;9
2020-08-08;0.312965333461761;0.395201772451401;0.469498217105866;0.502389931016498;0.627436459064484;0.654508292675018;9
2020-08-13;0.197291478514671;0.300659745931625;0.377881973981857;0.417556810710165;0.534191250801086;0.643935143947601;9
2020-08-18;;;;;;;0
2020-08-23;0.0357336215674877;0.0744856968522072;0.14118629693985;0.22235388846861;0.256076395511627;0.618699789047241;9
2020-08-28;0.331550806760788;0.366086959838867;0.39838895201683;0.45357550183932;0.556812584400177;0.589108884334564;9
2020-09-02;0.289518892765045;0.330948114395142;0.366158664226532;0.431117024686601;0.508374810218811;0.637961328029633;9
2020-09-07;0.30511462688446;0.444548010826111;0.497907936573029;0.479438361194399;0.571936070919037;0.583669364452362;9
2020-09-17;;;;;;;0
2020-09-22;0.340228646993637;0.380008816719055;0.413487136363983;0.475058678123686;0.569661974906921;0.628005683422089;9
2020-09-27;0.386129349470139;0.427833378314972;0.463671118021011;0.534178187449773;0.66965788602829;0.702693223953247;9
2020-10-02;;;;;;;0
2020-10-07;0.371031731367111;0.460792452096939;0.487623155117035;0.526312440633774;0.61711859703064;0.689110577106476;9
2020-10-12;0.266825020313263;0.311780333518982;0.41070082783699;0.463627371523115;0.574718773365021;0.781450867652893;9
2020-10-17;0.246121600270271;0.352190226316452;0.471367835998535;0.497729872663816;0.602702677249908;0.804836630821228;9
2020-10-27;0.253817588090897;0.308357357978821;0.453713685274124;0.462376932303111;0.533514976501465;0.750756800174713;9
2020-11-11;0.193533480167389;0.296718031167984;0.303102612495422;0.347037805451287;0.454866230487824;0.537223339080811;9
2020-11-26;;;;;;;0
2020-12-06;0.401401400566101;0.448736637830734;0.489379793405533;0.503700941801071;0.535008698701859;0.667634725570679;7
2020-12-11;;;;;;;0
2020-12-21;0.199627727270126;0.305329337716103;0.360170871019363;0.371874998013179;0.386459149420261;0.629009783267975;6
2020-12-26;0.133333340287209;0.15796859189868;0.376609086990356;0.341785937547684;0.436361536383629;0.646962702274323;8
2020-12-31;0.145193368196487;0.188574522733688;0.308542892336845;0.311248786747456;0.397850304841995;0.565159559249878;8
2021-01-05;0.126209601759911;0.170031443238258;0.417322844266892;0.343467982751983;0.46187961101532;0.596921324729919;7
2021-01-10;;;;;;;0
2021-01-15;0.137513756752014;0.183361858129501;0.396293461322784;0.341348115886961;0.439120456576347;0.610664963722229;7
2021-01-20;;;;;;;0
2021-01-25;;;;;;;0
2021-01-30;;;;;;;0
2021-02-04;0.0907390117645264;0.165205342695117;0.292505413293839;0.304661019705236;0.410364776849747;0.596011221408844;8
2021-02-09;;;;;;;0
2021-02-14;0.143321812152863;0.163065031170845;0.270039707422256;0.279932022094727;0.357667788863182;0.500394821166992;8
2021-02-19;0.155118465423584;0.160519305616617;0.240489482879639;0.24141071178019;0.278232455253601;0.397964954376221;8
2021-02-24;;;;;;;0
2021-03-01;;;;;;;0
2021-03-06;;;;;;;0
2021-03-11;0.150275379419327;0.195081055164337;0.305794596672058;0.292613921893968;0.382657587528229;0.498212546110153;9
2021-03-16;0.167256981134415;0.225006327033043;0.350123465061188;0.33150700893667;0.399463802576065;0.542873203754425;9
2021-03-21;0.21021431684494;0.250924021005631;0.353163361549377;0.339183802405993;0.394500911235809;0.511821091175079;9
2021-03-26;;;;;;;0
2021-04-10;;;;;;;0
2021-04-15;;;;;;;0
2021-04-20;0.256276160478592;0.391211152076721;0.489539742469788;0.456932597690159;0.537414968013763;0.58902633190155;9
2021-04-30;0.249095737934113;0.433979272842407;0.556474983692169;0.499522702561484;0.624700546264648;0.647794783115387;9
2021-05-05;0.234415739774704;0.459246277809143;0.521912336349487;0.495088027583228;0.616401374340057;0.689867258071899;9
2021-05-15;0.273440897464752;0.453654557466507;0.514188408851624;0.490135106775496;0.55063784122467;0.62730884552002;9
2021-05-20;0.212612211704254;0.423901498317719;0.455757796764374;0.450748970111211;0.545739650726318;0.630266547203064;9
2021-05-25;0.238053098320961;0.426291465759277;0.558418095111847;0.507187964187728;0.597266018390656;0.623994171619415;9
2021-05-30;0.257777780294418;0.416423499584198;0.531883537769318;0.50355710917049;0.610921502113342;0.679519295692444;9
2021-06-04;;;;;;;0
2021-06-09;0.24600638449192;0.437378734350204;0.514937818050385;0.513641170329518;0.638113558292389;0.679100692272186;9
2021-06-14;0.266245484352112;0.388380497694016;0.508688807487488;0.465419560670853;0.55188113451004;0.569657921791077;9
2021-06-19;;;;;;;0
2021-06-24;0.201041907072067;0.419597506523132;0.580336332321167;0.503352231449551;0.598175227642059;0.630732834339142;9
2021-06-29;;;;;;;0
2021-07-09;0.166339233517647;0.216215897351503;0.286037608981133;0.278509616851807;0.321507260203362;0.385606050491333;8
2021-07-14;0.205166056752205;0.386887609958649;0.433181345462799;0.474283289578226;0.598154544830322;0.668031811714172;9
