Expl2;Contador;Fecha;Lectura
EMUASA-MURCIA;D12FE134028;2017-09-29T00:10:48Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-29T01:10:48Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-29T02:10:48Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-29T03:10:48Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-29T04:10:48Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-29T05:11:09Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-29T06:11:09Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-29T07:11:09Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-29T08:11:09Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-29T09:10:46Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-29T10:10:46Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-29T11:10:46Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-29T12:10:46Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-29T13:10:53Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-29T14:10:53Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-29T15:10:53Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-29T16:10:53Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-29T17:10:53Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-29T18:10:53Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-29T19:10:53Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-29T20:10:53Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-29T21:10:47Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-29T22:10:47Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-29T23:10:47Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-30T00:10:47Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-30T01:10:48Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-30T02:10:48Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-30T03:10:48Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-30T04:10:48Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-30T05:11:01Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-30T06:11:01Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-30T07:11:01Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-30T08:11:01Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-30T09:10:48Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-30T10:10:48Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-30T11:10:48Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-30T12:10:48Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-30T13:10:52Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-30T14:10:52Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-30T15:10:52Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-30T16:10:52Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-30T17:10:54Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-30T18:10:54Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-30T19:10:54Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-30T20:10:54Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-30T21:10:48Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-30T22:10:48Z;1641190
EMUASA-MURCIA;D12FE134028;2017-09-30T23:10:48Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-01T00:10:48Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-01T01:10:49Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-01T02:10:49Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-01T03:10:49Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-01T04:10:49Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-01T05:11:03Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-01T06:11:03Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-01T07:11:03Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-01T08:11:03Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-01T09:10:48Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-01T10:10:48Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-01T11:10:48Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-01T12:10:48Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-01T13:10:49Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-01T14:10:49Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-01T15:10:49Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-01T16:10:49Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-01T17:10:54Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-01T18:10:54Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-01T19:10:54Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-01T20:10:54Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-01T21:10:48Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-01T22:10:48Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-01T23:10:48Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-02T00:10:48Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-02T01:10:50Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-02T02:10:50Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-02T03:10:50Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-02T04:10:50Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-02T05:11:03Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-02T06:11:03Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-02T07:11:03Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-02T08:11:03Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-02T09:10:50Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-02T10:10:50Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-02T11:10:50Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-02T12:10:50Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-02T13:10:52Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-02T14:10:52Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-02T15:10:52Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-02T16:10:52Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-02T17:10:56Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-02T18:10:56Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-02T19:10:56Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-02T20:10:56Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-02T21:10:48Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-02T22:10:48Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-02T23:10:48Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-03T00:10:48Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-03T01:10:49Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-03T02:10:49Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-03T03:10:49Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-03T04:10:49Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-03T05:11:02Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-03T06:11:02Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-03T07:11:02Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-03T08:11:02Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-03T09:10:21Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-03T10:10:21Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-03T11:10:21Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-03T12:10:21Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-03T13:10:53Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-03T14:10:53Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-03T15:10:53Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-03T16:10:53Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-03T17:10:57Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-03T18:10:57Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-03T19:10:57Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-03T20:10:57Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-03T21:10:16Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-03T22:10:16Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-03T23:10:16Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-04T00:10:16Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-04T01:10:49Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-04T02:10:49Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-04T03:10:49Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-04T04:10:49Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-04T05:11:02Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-04T06:11:02Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-04T07:11:02Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-04T08:11:02Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-04T09:10:49Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-04T10:10:49Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-04T11:10:49Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-04T12:10:49Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-04T13:10:52Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-04T14:10:52Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-04T15:10:52Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-04T16:10:52Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-04T17:11:15Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-04T18:11:15Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-04T19:11:15Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-04T20:11:15Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-04T21:10:48Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-04T22:10:48Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-04T23:10:48Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-05T00:10:48Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-05T01:10:50Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-05T02:10:50Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-05T03:10:50Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-05T04:10:50Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-05T05:11:02Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-05T06:11:02Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-05T07:11:02Z;1641190
EMUASA-MURCIA;D12FE134028;2017-10-05T08:11:02Z;1641190
