"Fecha";"Prec.5";"ET0.5";"Consumo.5";"Prec.4";"ET0.4";"Consumo.4";"Prec.3";"ET0.3";"Consumo.3";"Prec.2";"ET0.2";"Consumo.2";"Prec.1";"ET0.1";"Consumo.1";"NDVI.NA.Mean.5";"NDVI.NA.Mean"
2019-07-10;0;7.49462855678335;0.109246635841613;0;6.99034970241226;0.109246635841613;0;7.61625453507866;0.109246635838037;0.1;4.98614662155193;0.109246635841613;0;8.36321838802308;0.109246635841613;0.145345345139503;0.170904964208603
2019-07-15;0;7.49759180097094;0.109246635838037;0;7.50499501817221;0.109246635841613;0;7.54164059183297;0.109246635841613;0;7.40508617431471;0.109246635841613;0;8.0879383130338;0.109246635838037;0.170904964208603;0.13331538438797
2019-07-20;0;8.36917714723379;0.109246635841613;0;7.49981771572557;0.109246635841613;0;7.18733329088103;0.109246635838037;0;7.51960636817467;0.109246635841613;0;8.17467004050872;0.0180889163468317;0.13331538438797;0.104560971260071
2019-07-25;0;7.59163685166645;0;0;8.42632282793193;0;0;8.03246620970089;0;0;8.25276763747124;0;0;8.29393064970125;0;0.104560971260071;0.144611954689026
2019-07-30;0;8.00110857384944;0;0;7.29367361659714;0;0;8.57911283900458;0;0;7.2763671890169;0;0;6.94004686990254;0;0.144611954689026;0.0941667780280113
2019-08-04;0;7.67763218354875;0;0;5.3851453028582;0;0;6.36301138556324;0;0;6.77615914357413;0;0;6.60417821566898;0;0.0941667780280113;0.113450989127159
2019-08-09;0;6.86306119835281;0;0;6.84396879420781;0;0;7.39656888939644;0;0;6.66237610639771;0;0;7.92815287873902;0;0.113450989127159;0.144958287477493
2019-08-14;0;7.1341812548106;0;0;7.84809605459621;0;0.4;6.56250623508956;0;0;7.24677847894859;0;0;5.89110768515849;0;0.144958287477493;0.0693277344107628
2019-08-19;0;6.56171680876896;0;0;6.89483926145761;0;0;6.63043315779833;0;0;6.59153091656622;0;0;7.39459396983788;0;0.0693277344107628;0.109115280210972
2019-08-24;0;7.21552456814293;0;0;5.60528397665274;0;13.2;4.54025759592469;0;0;6.0218490943084;0;0;6.2010493638639;0;0.109115280210972;0.082558773458004
2019-08-29;0;5.87672190889553;0;0;5.47007361825133;0;0.1;4.49220248636899;0;23.6;4.49191651455113;0;0;5.44802475615828;0;0.082558773458004;0.0626091286540031
2019-09-03;0;4.94346002490408;0;0;5.51697207274442;0;0;5.57266944296883;0;0;6.10148501333475;0;0.1;4.47693682143849;0;0.0626091286540031;0.0990328267216682
2019-09-08;0;5.30046919791138;0;0;5.52475426193085;0;0;3.79115622864143;0;0;4.79927126035687;0;0;4.64984363007645;0;0.0990328267216682;0.0563424602150917
2019-09-13;0;4.43194249048758;0;0.2;4.4491074780176;0;0;6.78419041217737;0;6.2;3.13308389544631;0;109.9;1.30482584261316;0;0.0563424602150917;0.146858736872673
2019-09-18;71.4;2.78017031668356;0;9.1;1.59258647231628;0;0;3.74864302560382;0;0;4.1007506496892;0;0;2.88165445087903;0;0.146858736872673;0.20120120048523
2019-10-03;0;4.18043044250256;0;0;3.91384574727929;0;0;4.07311789598033;0;0;4.7125534728639;0;0;4.30454035390055;0;0.156037598848343;0.17280301451683
2019-10-08;0;3.95707924568792;0;0;4.46471615868094;0;0;3.92341973587452;0;0;3.62279896812036;0;0;4.43665306840524;0;0.17280301451683;0.147068053483963
2019-10-13;0;3.19977491334351;0;0;3.0806506257871;0;0;2.52399406910284;0;0;3.07331157154917;0;0;2.36024334601953;0;0.147068053483963;0.0835646018385887
2019-10-18;0;3.25646476230585;0;0.1;2.74905073748743;0;0;3.21986143226527;0;0;2.95595087652834;0;0;2.68084368676753;1.68668153858946;0.0835646018385887;0.11327201128006
2019-10-23;0;2.89686644687075;1.92506419907337;0;3.37142827951483;1.92506419907337;0.4;1.36633580663169;1.92506419906979;0;1.66180368527081;1.92506419907337;19.5;0.949512481804016;1.92506419907337;0.11327201128006;0.141317367553711
2019-10-28;0.2;1.83569886450986;1.92506419907337;0;2.47220508566353;1.92506419907337;0;2.43266614520845;1.92506419907337;0;2.13459832279696;1.92506419907337;0;1.81728984222503;1.92506419907337;0.141317367553711;0.0212113466113806
2019-11-02;0.1;1.42359587913837;1.92506419907337;0.1;2.38198387974835;1.92506419907337;0;2.33707626230566;1.92506419907337;0;2.68558248088113;1.92506419907337;0;2.29461710951104;1.92506419907337;0.0212113466113806;-0.0088413218036294
2019-11-07;0;2.52358430485714;1.92506419906979;0;3.88124541047785;1.92506419907337;0;2.79050799729549;1.92506419907337;0;3.28611077344519;1.92506419907337;0;2.66137856949106;1.92506419907337;-0.0088413218036294;0.101297095417976
2019-11-12;0.1;1.90257248902989;1.92506419907337;0;2.93135444797453;1.92506419907337;0.5;2.38596863831568;1.92506419907337;0;3.58360714138495;1.92506419907337;0;2.38433309866121;1.92506419907337;0.101297095417976;0.11676561832428
2019-11-17;0;2.66215649480777;1.92506419907337;0;2.23811940994023;1.92506419907337;0.6;2.06883281720364;1.92506419907337;0;1.92746829717741;1.92506419906979;0;2.33625542859655;1.92506419907337;0.11676561832428;0.170702174305916
2019-11-22;0;1.3852929289537;1.92506419907337;3.9;1.9248867330758;1.92506419907337;0;1.59568051888977;1.92506419907337;0.5;1.22977688325803;1.92506419907337;0.6;0.809783965796336;1.92506419907337;0.170702174305916;0.0705636739730835
2019-11-27;1.6;1.4279165447541;1.92506419907337;0.1;3.25571438138583;1.92506419907337;0;2.01512054795311;1.92506419907337;0;1.06118800083172;1.92506419907337;0;1.27100401245428;1.92506419907337;0.0705636739730835;0.153186276555061
2019-12-02;0;1.68490576655204;1.92506419907337;0;1.35624292170166;1.92506419906979;0;1.73141096244951;1.92506419907337;0;1.51971859147303;1.92506419907337;0;1.36247994922838;1.92506419907337;0.153186276555061;0.0328888893127441
2019-12-07;13.3;0.885730483021857;1.92506419907337;11.8;1.34001333817094;1.92506419907337;5.3;1.15728383987618;1.92506419907337;0;0.970599876551023;1.92506419907337;0;0.850723815204181;1.92506419907337;0.0328888893127441;0.136531367897987
2019-12-12;0;0.732393379316195;1.92506419907337;0.1;1.23333657182975;1.92506419907337;0;1.75450649343235;1.92506419907337;0;1.76338050012523;1.92506419907337;0;1.89354816306065;1.92506419906979;0.136531367897987;0.242603555321693
2019-12-17;0;1.36170278944699;1.92506419907337;0;1.40384529738152;1.92506419907337;0;1.62058744140108;1.92506419907337;0;1.25598071355634;1.92506419907337;0;0.658312640878075;1.92506419907337;0.242603555321693;0.160887226462364
2019-12-22;0;0.978807890879177;1.92506419907337;0;1.37305378854119;1.92506419907337;0;1.15678623039165;0.254447142979008;0;3.11284032026523;0.134731451358972;0;3.1399034470387;1.63082059363834;0.160887226462364;0.154694482684135
