"Fecha";"Prec.5";"ET0.5";"Consumo.5";"Prec.4";"ET0.4";"Consumo.4";"Prec.3";"ET0.3";"Consumo.3";"Prec.2";"ET0.2";"Consumo.2";"Prec.1";"ET0.1";"Consumo.1";"NDVI.NA.Mean.5";"NDVI.NA.Mean"
2019-07-10;0;7.49462855678335;3.32843306384361;0;6.99034970241226;3.20252725444507;0;7.61625453507866;2.81817783125813;0.1;4.98614662155193;2.65065399236077;0;8.36321838802308;20.6776079281458;0.151669069447301;0.182015300474384
2019-07-15;0;7.49759180097094;2.86677842938228;0;7.50499501817221;3.54260001534742;0;7.54164059183297;6.2763592282484;0;7.40508617431471;6.47777218829803;0;8.0879383130338;4.08386792023489;0.182015300474384;0.153987285088409
2019-07-20;0;8.36917714723379;3.04370269561607;0;7.49981771572557;2.90292553289988;0;7.18733329088103;1.15897911728405;0;7.51960636817467;1.35590871659973;0;8.17467004050872;1.15252240910977;0.153987285088409;0.150934008712118
2019-07-25;0;7.59163685166645;1.23096872313271;0;8.42632282793193;2.24410415065198;0;8.03246620970089;3.44618169746733;0;8.25276763747124;18.5246323436029;0;8.29393064970125;24.1674586963466;0.150934008712118;0.162889362736182
2019-07-30;0;8.00110857384944;3.353764482166;0;7.29367361659714;4.07144991826107;0;8.57911283900458;18.6134669394332;0;7.2763671890169;50.2421219912282;0;6.94004686990254;24.2404578802586;0.162889362736182;0.157292916016145
2019-08-04;0;7.67763218354875;5.61087940345315;0;5.3851453028582;4.09032462840917;0;6.36301138556324;3.08307815322081;0;6.77615914357413;3.96764717309777;0;6.60417821566898;4.32012551894406;0.157292916016145;0.152457269755277
2019-08-09;0;6.86306119835281;4.54363455457307;0;6.84396879420781;6.08997605812557;0;7.39656888939644;7.2723592727985;0;6.66237610639771;36.6374101279273;0;7.92815287873902;59.0114573110094;0.152457269755277;0.191033689135855
2019-08-14;0;7.1341812548106;56.101792195336;0;7.84809605459621;53.677525952094;0.4;6.56250623508956;36.6143055071916;0;7.24677847894859;27.0193460766675;0;5.89110768515849;4.0283393883381;0.191033689135855;0.148961596868255
2019-08-19;0;6.56171680876896;4.34923946779593;0;6.89483926145761;2.95394398973512;0;6.63043315779833;3.04110955008796;0;6.59153091656622;2.56331314519091;0;7.39459396983788;1.85307524601963;0.148961596868255;0.175160939043218
2019-08-24;0;7.21552456814293;4.46940102942159;0;5.60528397665274;6.64644865831955;13.2;4.54025759592469;4.17686362305149;0;6.0218490943084;4.87481467158473;0;6.2010493638639;6.07576239200163;0.175160939043218;0.0850550315596841
2019-08-29;0;5.87672190889553;5.58505257075602;0;5.47007361825133;6.05316391339164;0.1;4.49220248636899;6.13387276557019;23.6;4.49191651455113;4.33893001400585;0;5.44802475615828;7.82899516406839;0.0850550315596841;0.181226875971664
2019-09-03;0;4.94346002490408;5.61062077981789;0;5.51697207274442;4.6181833900723;0;5.57266944296883;4.86994927203865;0;6.10148501333475;4.07741121206061;0.1;4.47693682143849;47.8486117772223;0.181226875971664;0.122648752548478
2019-09-08;0;5.30046919791138;41.4625050873888;0;5.52475426193085;41.2416472837532;0;3.79115622864143;36.1651177780336;0;4.79927126035687;35.4673630572209;0;4.64984363007645;10.0220077390575;0.122648752548478;0.164657311006026
2019-09-13;0;4.43194249048758;11.7694971350753;0.2;4.4491074780176;18.9472101374376;0;6.78419041217737;9.80773971673802;6.2;3.13308389544631;3.01469170734721;109.9;1.30482584261316;0.784280389909063;0.164657311006026;0.169473360207948
2019-09-18;71.4;2.78017031668356;0.242927219845769;9.1;1.59258647231628;0.506997399889337;0;3.74864302560382;10.6562833597879;0;4.1007506496892;63.2244982694649;0;2.88165445087903;6.6219552050768;0.169473360207948;0.171480108391155
2019-10-03;0;4.18043044250256;7.83506252904756;0;3.91384574727929;11.6858585964947;0;4.07311789598033;6.23743267501394;0;4.7125534728639;20.5909729880979;0;4.30454035390055;37.5220198192241;0.203703430565921;0.201747407967394
2019-10-08;0;3.95707924568792;27.6070625641194;0;4.46471615868094;27.8335572477322;0;3.92341973587452;20.8221178002281;0;3.62279896812036;23.934714618772;0;4.43665306840524;28.4583279541912;0.201747407967394;-0.0106355931228873
2019-10-13;0;3.19977491334351;29.7538655409559;0;3.0806506257871;45.5882354384894;0;2.52399406910284;41.8727625977487;0;3.07331157154917;45.1725490298974;0;2.36024334601953;44.1298030111546;-0.0106355931228873;0.20808037573641
2019-10-18;0;3.25646476230585;42.9484934958866;0.1;2.74905073748743;62.2412259378446;0;3.21986143226527;44.7922752018728;0;2.95595087652834;26.3948386134048;0;2.68084368676753;24.3876114912996;0.20808037573641;0.184227545153011
2019-10-23;0;2.89686644687075;30.683430364346;0;3.37142827951483;32.0021056714608;0.4;1.36633580663169;31.4679573185919;0;1.66180368527081;32.773226301181;19.5;0.949512481804016;31.5285152257104;0.184227545153011;0.209076457402923
2019-10-28;0.2;1.83569886450986;33.6263333269318;0;2.47220508566353;37.6001271361489;0;2.43266614520845;34.1121798731946;0;2.13459832279696;33.2703065673742;0;1.81728984222503;35.096891834192;0.209076457402923;0.182362005791881
2019-11-02;0.1;1.42359587913837;34.2274575176281;0.1;2.38198387974835;35.3997374537528;0;2.33707626230566;12.4639756537368;0;2.68558248088113;2.18468728740155;0;2.29461710951104;3.07342422117685;0.182362005791881;0.0572319789366289
2019-11-07;0;2.52358430485714;1.06300579404604;0;3.88124541047785;0.79094675134984;0;2.79050799729549;0.539135132552748;0;3.28611077344519;0.729416276645342;0;2.66137856949106;3.11555344114102;0.0572319789366289;0.21580511060628
2019-11-12;0.1;1.90257248902989;2.74656102831505;0;2.93135444797453;3.58424133657082;0.5;2.38596863831568;3.61898493168641;0;3.58360714138495;3.77717428195638;0;2.38433309866121;1.15575076319691;0.21580511060628;0.218707286498763
