"Fecha";"Prec.5";"ET0.5";"Consumo.5";"Prec.4";"ET0.4";"Consumo.4";"Prec.3";"ET0.3";"Consumo.3";"Prec.2";"ET0.2";"Consumo.2";"Prec.1";"ET0.1";"Consumo.1";"NDVI.NA.Mean.5";"NDVI.NA.Mean"
2019-07-10;0;6.48002198495588;0;0;6.1131839790619;0;0;7.08666897709489;0;0;4.87937565056836;0;0;7.33770019030071;0;0.344844155013561;0.41076921671629
2019-07-15;0;6.62274161767414;0;0;6.88629181988709;0;0;7.27908771868221;0;0;6.63460817888016;0;0;7.67324695519515;0;0.41076921671629;0.41659526526928
2019-07-20;0;7.47538631553831;0;0;6.36219390033383;0;0;6.1057362759448;0;0;6.28996649299399;0;0;6.85691693677911;0;0.41659526526928;0.254021525382996
2019-07-25;0;6.48553029054413;0;0;6.90058825796954;0;0;6.65008067467712;0;0;7.19596457775465;0;0;7.18277242991233;0;0.254021525382996;0.404714070260525
2019-07-30;0;6.75428495091002;0;0;6.00308405968333;0;0;9.14865020350623;0;0;6.72408469803407;0;0;6.21451572875568;0;0.404714070260525;0.307842459529638
2019-08-04;0;6.54879939359066;0;0;4.97943420369759;0;0;5.04657219546732;0;0;5.54900713197333;0;0;5.38438780980843;0;0.307842459529638;0.317909244447947
2019-08-09;0;5.85719196029867;0;0;5.75934559805436;0;0;6.7497829705314;0;0;6.61759091226371;0;0;6.85770890869721;0;0.317909244447947;0.306939728558064
2019-08-14;0;7.39946091806517;0;0;7.20529821421145;0;0.2;6.04680962616729;0;0;7.65102477064194;0;0;4.13840604335067;0;0.306939728558064;0.366534076631069
2019-08-19;0;5.55594896483498;0;0;6.03255711243187;0;0;5.63464401680264;0;0;5.84878999593662;0;0;6.57254798057112;0;0.366534076631069;0.320676278322935
2019-08-24;0;6.20674884090088;0;0.4;4.9840349696707;0;2.8;3.64534605086698;0;0;5.31965612628043;0;0.2;5.39294178301058;0;0.320676278322935;0.439940385520458
2019-08-29;0;5.13788139915142;0;0;5.11761861681549;0;0;3.70301948659964;0;9.8;3.53228305810184;0;0;4.8351007454691;0;0.439940385520458;0.058303383179009
2019-09-03;0.2;4.36563238054116;0;0;4.95091394336908;0;0;4.99332749409121;0;0;5.18260389618614;0;0;4.70450549651662;0;0.058303383179009;0.122575161978602
2019-09-08;0;4.69423218227304;0;0;4.58413360237723;0;0;3.34797998405466;0;0.2;3.67388978945426;0;0;3.84526644381969;0;0.122575161978602;0.0342762100044638
2019-09-13;0;4.41620642619957;0;0;4.48858005007155;0;0;8.40095978328854;0;8.5;3.48077240120347;0;79.9;1.24233616795993;0;0.0342762100044638;0.070088884793222
2019-09-18;85.4;2.47049956590117;0;24.6;1.27393671013129;0;0;3.26677470593342;0;0;3.81841831991529;0;0.2;2.77607260266608;0;0.070088884793222;0.408392462879419
2019-10-03;0.2;3.61498777046248;0;0.2;3.74045433497018;0;0.2;3.96201836694105;0;0;4.99773715068868;0;0;4.9922463396851;0;0.397590614855289;0.484161019325256
2019-10-08;0;5.02480474501457;0;0;4.47436647861105;0;0;4.16082120329314;0;0;3.662502452168;0;0;4.99969455766535;0;0.484161019325256;-0.0099362360779196
2019-10-13;0;2.56822990480719;0;0;3.23557522703093;0;0;3.20210238750823;0;0;3.01382490616272;0;0;2.43703692466472;0;-0.0099362360779196;0.495259553194046
2019-10-18;0;3.02753622678006;0;0.2;3.09754325458229;0.0042989620373553;0;4.07530221782279;0;0;3.32107993504692;0;0;4.15240761734238;0;0.495259553194046;0.144213115796447
2019-10-23;0;3.53883479893744;0;0;3.45067354694164;0;0;2.55249196808148;0;1.6;1.89648569606667;0;22.4;0.687802058565758;0;0.144213115796447;0.517631731927395
2019-10-28;0.6;2.70411524173864;0;0;2.65269127369586;0;0;2.83176811199364;0;0.2;2.36017140200533;0;0;1.94131039481545;0;0.517631731927395;0.0529259871691465
2019-11-02;0.2;1.56683202927328;0;0.2;2.81935525610928;0;0;3.14142532600722;0;0;2.90432168935774;0;0;3.15029465788417;0;0.0529259871691465;0.0531046455726028
2019-11-07;0;4.77286134620683;0;0;5.26975990612881;0;0;3.99433684896092;0;0;4.09859491552087;0;0;3.04538562391421;0;0.0531046455726028;0.261440631002188
2019-11-12;0;3.38352437581476;0;0;4.37589161727566;0;0;3.27533220034789;0;0;5.44521787957211;0;0;4.47485348313299;0;0.261440631002188;0.441551759839058
2019-11-17;0;4.32602301723962;0;0;3.6741078339974;0;0;2.71993948749467;0;0;3.23090546540284;0;0;4.40207204670704;0;0.441551759839058;0.0886103957891464
2019-11-22;0.2;2.3912760462322;0;6.3;2.45188121472506;0;0;2.04175576719391;0;0.4;1.49559266022767;0;0.2;1.22515490228236;0;0.0886103957891464;0.0185302402824163
2019-11-27;5.4;1.18473426331561;0;0;3.9971284888451;0;0;2.38902119183416;0;0;1.7570190614269;0;0.2;2.15756025102379;0;0.0185302402824163;0.404488921165466
2019-12-02;0;3.07088110091061;0;0;1.71836742088697;0;0;2.13300285054341;0;0;1.72049962813039;0;0.2;1.4139583744451;0;0.404488921165466;0.0103568048216403
2019-12-07;17.1;0.609624859639175;0;40.8;1.01294311832061;0;0.2;1.08375682022999;0;0;1.0168567113427;0;0;0.879078172836361;0;0.0103568048216403;0.0155090494081378
2019-12-12;0.2;1.01263427896482;0;0;1.87999278413464;0;0;2.78021058071024;0;0;2.28664646058973;0;0;2.99368331805672;0;0.0155090494081378;0.501728892326355
2019-12-17;0;2.40117627303473;0;0;2.60150101594072;0;0;1.14676688190642;0;0.2;1.15918210088752;0;0;0.65268028093511;0;0.501728892326355;0.266837868839502
2019-12-22;0;1.10295255606996;0;0;2.0319334676386;0;0.2;1.3634470029057;0;0.2;0.959944725513759;0;0;3.12508179297648;0;0.266837868839502;0.436362460255623
2019-12-27;0;3.50139957094096;0;0;1.98945393884152;0;0.2;2.3825086080069;0;0;2.03013324107743;0;0;1.83951516796639;0;0.436362460255623;0.383500762283802
2020-01-01;0;0.922715780299726;0;0.4;0.862467210411647;0;0;0.868519935617066;0;0;0.953224439080364;0;0.2;0.757148609598672;0;0.383500762283802;0.495304241776466
2020-01-06;0.2;0.91927535849077;0;0;0.669924442615728;0;0.2;1.12420174098144;0;0;0.95283212770555;0;0.2;1.32961921769749;0;0.495304241776466;0.408229790627956
2020-01-11;0.2;1.14195330868058;0;0;1.03232257841014;0;0.4;0.991216103449054;0;0;1.18718199041354;0;0;1.47526362601002;0;0.408229790627956;0.431699395179749
2020-01-16;0.2;1.78272778003746;0;0;2.16749798252564;0;0.2;1.36159110140844;0;0.2;1.84420350793452;0;0;2.27206288771366;0;0.431699395179749;0.369731470942497
2020-01-21;0;2.16424561358887;0;0.2;2.16064996986833;0;0.6;1.08349974887151;0;18.8;2.24514581531648;0;28.5;0.360860648533476;0;0.369731470942497;0.0172076143790036
2020-01-26;40.5;0.87055355135538;0;0.2;0.973368656962847;0;0;1.00422898742886;0;0;0.86088170406022;0;0.2;0.695273932043037;0;0.0172076143790036;0.432840012013912
2020-01-31;0.2;1.74381148521621;0;0.2;1.69865022184555;0;0.2;1.61841261445803;0;0;1.88891781112511;0;0;1.98462055999839;0;0.432840012013912;0.450003147125244
2020-02-05;0;2.27281638925857;0;0;2.3319583377345;0;0.2;2.15814938641856;0;0;2.57565365009596;0;0.2;3.39321477557623;0;0.450003147125244;-0.00587898417143151
2020-02-10;1.4;0.970346150148555;0;0;1.33712185984542;0;0.2;1.30791855017279;0;0;1.7393909105066;0;0.2;2.05039819307899;0;-0.00587898417143151;0.438870970159769
2020-02-15;0;2.59387292459233;0;0.2;2.55465008002931;0;0;1.78949617466174;0;0;2.09046028997367;0;0.2;2.25769977298952;0;0.438870970159769;0.371330220252275
2020-02-20;0;2.05441216392382;0;0.2;1.81747471066018;0;0;3.07354655169854;0;1.4;0.654824633034509;0;0;1.72375553481048;0;0.371330220252275;0.403948925435543
2020-02-25;0.2;1.68601711776415;0;0;1.71580876947636;0;0.2;2.38001784410269;0;0.2;2.74553230810803;0;0.2;3.50481313229414;0;0.403948925435543;0.398388717323542
2020-03-01;0;4.45837015413893;0;0;3.75031439948402;0;0;3.32950594716515;0;0;3.0524031735361;0;0;3.63662361368209;0;0.398388717323542;0.209158297628164
2020-03-06;0;3.20788030408009;0;0;7.39278993241639;0;0;3.24186006984263;0;0;3.19044114270896;0;0;3.99551909190152;0;0.209158297628164;0.299564722925425
2020-03-11;0;4.2733405627005;0;0;4.3088157391669;0;0;4.00027758022758;0;0;4.66587619744445;0;0;3.64840366006817;0;0.299564722925425;0.320487152785063
2020-03-16;0;4.43948604942139;0;0;3.59359310905916;0;0;3.14224270914167;0;0;2.80984871866456;0;0.2;2.53420797831347;0;0.320487152785063;0.00806817373813829
2020-03-21;0.8;1.62814453622653;0;2.8;2.32804917240911;0;0;3.66623798413333;0;0;2.61799004697751;0;0;1.84102452794588;0;0.00806817373813829;0.016886587953195
2020-03-26;16.3;1.23309208376527;0.0105144848567532;10.4;0.937879143799011;0.0134957288472995;32.6;1.15261109836696;0.0134957288472995;77.8;0.770162978612874;0.0134957288472995;1.4;2.28108849998708;0.0134957288472995;0.016886587953195;0.241027522832155
2020-03-31;0.4;3.40287169981343;0.0134957288472995;7.2;1.19558343774244;0.0134957288472995;3;2.83371509056693;0.0134957288472995;0;3.8869779550679;0.0134957288472995;0.2;2.17582823729092;0.0134957288472995;0.241027522832155;-0.00913503870833665
2020-04-05;7.1;1.81455462372839;0.0134957288472995;2.8;3.20632463366766;0.0134957288472995;3.05035041395975;2.35235447283543;0.0134957288472995;0.328159787781785;3.5158626368564;0.0134957288472995;0.439404986680406;3.40084663624811;0.0134957288472995;-0.00913503870833665;0.0264835739508271
2020-04-10;0.439404986680406;2.96416617197758;0.0134957288472995;0.439404986680406;3.27033865503408;0.0134957288472995;0.439404986680406;3.48264370986783;0.0134957288472995;0.439404986680406;4.06487921073115;0.0134957288472995;0.439404986680406;3.21073731933482;0.0130980422078838;0.0264835739508271;0.158424727618694
2020-04-15;0.439404986680406;4.07880646267981;0;0.439404986680406;4.22376383275652;0;0.958815412011813;2.24591878684484;0;2.53674147773576;2.84303956456715;0;0;2.29619784062808;0.0377900173070017;0.158424727618694;0.0683619640767574
2020-04-20;0;2.71143342232971;0.158860385117243;0.4;3.06165399828751;0.158860385117243;0;2.94701255861808;0.158860385117243;0;1.37072239340789;0.158860385117243;1;2.56135369049228;0.158860385117243;0.0683619640767574;0.157018680125475
2020-04-25;0;3.76734886670211;0.158860385117243;0;3.88417212196413;0.158860385117243;0;3.19895425210386;0.101185239742694;0;3.83133196010799;0;0;3.93022343367034;0;0.157018680125475;0.0193057837896049
2020-04-30;0;0.83362731828964;0;0;4.28636301793766;0;0;3.6697330898857;0;0;4.29760748572437;0;0;5.28763654761612;0;0.0193057837896049;0.229337198659778
2020-05-05;0;5.11722164642989;0;0;5.27172542098661;0;0;5.81098644800941;0;0;6.13442745268839;0;0;6.06588706292837;0;0.229337198659778;0.196389727294445
2020-05-10;0;5.66703263376405;1.20800833249684;0;5.33081253562078;0;0;5.43667780712696;0;0;5.00271293379617;0;0;3.09073475357709;0;0.196389727294445;0.0299510634504259
2020-05-15;0;5.72321484827356;0;0;5.63823498988914;0;0;3.6687152122228;0;0;5.21617656395499;0;13.7;4.21376016132577;0;0.0299510634504259;0.00536909437505528
2020-05-20;0;2.67919062293598;0;0;3.39962905602457;0;0;2.82578265219682;0;0;5.63822516815025;0;0;5.89472164947679;0;0.00536909437505528;0.46048878878355
2020-05-25;0;6.02416522815298;1.71528585290477;0;5.97530888883658;0;0;6.15365439377615;0;0.2;6.18217720571222;0;0;5.9783479744222;0;0.46048878878355;0.180656660348177
2020-05-30;0;5.48488264242802;0;0;5.654459695306;0;0;6.49772984233039;0;0.4;4.81451304665653;0;0;6.07539248462837;0;0.180656660348177;0.482215516269207
2020-06-04;0;5.74801528603713;0;0;5.21776497101731;0;0;5.86944199549125;0;0;5.25277034586699;0;0;5.76728988096743;0;0.482215516269207;0.337192092090845
2020-06-09;8;7.17913967282927;0;0.2;6.41038956006496;0;0;6.20304035043656;0;0;5.91076812344864;0;5.7;3.29838357829971;0.347014055738568;0.337192092090845;0.176005017012358
2020-06-14;0;4.54017747106316;0.469532760407296;0;5.20416555529641;0.46953276040755;0;6.59819792578883;0.0637945031761503;0;6.70344036200832;0;0;6.45330883727939;0;0.176005017012358;0.40116560831666
2020-06-19;0;6.23526920800943;0;0;7.04365356938435;0;0;6.72212127881766;0;0;6.4285622533003;2.73843881779533;0;5.81446825906285;0;0.40116560831666;0.384691216051579
2020-06-24;0;5.67187405313741;0;0;6.45596690458735;0;0;6.8516291911339;0;0;6.73751193566628;0;0;6.60435511269557;0;0.384691216051579;-0.00254333516932093
2020-06-29;0;5.03688587273;0.0042989620373553;0;6.60784259246815;3.87766375769448;0;6.07580082280033;0;0;6.83180250055955;0;0;6.42200286256933;0;-0.00254333516932093;0.424515187740326
2020-07-04;0;6.55399808874902;0;0;5.80362161243299;0;0;7.19554081678244;0;0;6.7524853260708;0;0;6.00652626854551;0;0.424515187740326;0.0332816145382822
2020-07-09;0;5.61985433679543;0;0;6.19093572977504;0;0;6.96608221811728;0;0;7.09179352524845;0;0;6.02028247211709;0;0.0332816145382822;0.379077725112438
2020-07-14;0;6.07404693400291;0;0;6.45894511986949;0;0;6.93721294634228;0;1.4;5.47211185654743;0;0;6.29559865412001;0;0.379077725112438;-0.0204044845886529
2020-07-19;2;3.55326697018965;0;0;6.00419808543709;0;0;5.97492109054121;0;0;5.89132291955452;0;0;5.86294625468854;0;-0.0204044845886529;0.396536305546761
2020-07-24;0;6.48581487940784;0;0;6.20915909739087;0;0;6.52235921230941;0;0;6.29525646342756;0;0;6.6009835577139;0;0.396536305546761;0.320109523832798
2020-07-29;0;6.32137591354038;0;0;6.45788546768501;0;0;6.74845607027155;0;0.128159787781785;6.60574575762751;0;0.439404986680406;7.21708455816123;0;0.320109523832798;0.374267563223839
2020-08-03;0.439404986680406;7.18676518926763;0;0.439404986680406;6.95015803043303;0;0.439404986680406;6.99063163921048;0;0.439404986680406;6.04004576961315;0;0.439404986680406;6.51262976690994;0;0.374267563223839;0.104024849832058
2020-08-08;0.439404986680406;5.82015279247139;0;0.439404986680406;6.12138331150841;0;0.439404986680406;6.31477468844762;0;0.0732341644467343;5.89549208919808;0;0;6.02882832218409;0;0.104024849832058;0.400945998728275
2020-08-13;0;6.16798123883108;0;0;6.02797627065115;0;0;6.42126882047042;0;1.8;5.35397053621608;0;0;5.89449258555608;0;0.400945998728275;0.290432173758745
2020-08-18;0;6.27370871838862;0;0;6.19734757861114;0;0;6.24568236012832;0;0;6.53160652909149;0;0;7.02406227934402;0;0.290432173758745;0.462288357317448
2020-08-23;0;6.23976725247849;0;0;5.78390877189281;0;0;5.53662318357892;0;0;6.39412930394067;0;0;6.15784760190539;0;0.462288357317448;-0.0139465723186731
2020-08-28;0;4.89965104551901;0;0;4.98637755182346;0;0;5.41808437900658;0;0;5.60634497403409;0;0;5.95784515687486;0;-0.0139465723186731;0.396609783172607
2020-09-02;0;5.42009009841244;0;2.9;4.33290974220067;0;0.2;4.10219588916611;0;0;4.42453179018312;0;0;3.15174953441184;0;0.396609783172607;0.0722894044592977
2020-09-07;0;4.6647237252663;0;0;4.99860781582046;0;0;4.81240879217506;0;0;4.3075506755651;0;0;4.30986830015404;0;0.0722894044592977;0.0112149796004815
2020-09-12;0;3.8612524227678;0;0;4.58144781130616;0;0;4.77097867513045;0;0;4.51565136801467;0;0;4.96788811501741;0;0.0112149796004815;0.349609564989805
2020-09-17;0;4.83304799326751;0;0;4.21747727924307;0;0;4.04586017107224;0;0;4.28527888658283;0;0;4.13357066441915;0;0.349609564989805;-0.00152068992611021
2020-09-22;0;2.87288127831789;0;6.4;1.78348193521966;0;0;4.79009576609241;0;0;4.5485399692718;0;0;4.2569119809795;0;-0.00152068992611021;0.359153583645821
2020-09-27;0;4.3208377112731;0;0;4.30559820022282;0;0;6.45714523345614;0;0;6.36721520502427;0;0;5.70688818684903;0;0.359153583645821;0.506074145436287
2020-10-02;0;5.49723145840109;0;0;4.23086447943433;0;0;3.51911090894591;0;0;2.94182336424146;0;0;4.8073913153004;0;0.506074145436287;0.0163882917258888
2020-10-07;1.6;6.26622382703186;0;0;4.6463873082822;0;0;3.76014266239335;0;0;4.20876328216098;0;0;5.39857769411388;0;0.0163882917258888;0.47423592209816
2020-10-12;0;4.24861327247305;0;0;2.88208883567352;0;0;2.7286617601318;0;0;2.14069212715349;0;0.2;2.71308213417532;0;0.47423592209816;0.485943779349327
2020-10-17;0;4.6209697099639;0;0;4.31402721214248;0;0;3.81828674251073;0;0;3.92876274987141;0;0;3.13447098159604;0;0.485943779349327;0.502067618072033
2020-11-01;0;3.05333609109048;0;0;2.95979134346583;0;0;2.31173491053541;0;0;2.5768969528806;0;0;2.86887451658164;0;0.463900938630104;0.217619393020868
2020-11-06;0;2.27254052793462;0;0;2.15196913453374;0;0.2;1.60274322396866;0;0;1.92988304597811;0;7.3;1.07024852426656;0;0.217619393020868;0.101107129827142
