"n";"PCA";"MAE";"MAPE";"MSE";"RMSE";"CV";"CVRMSE";"user";"system";"elapsed"
"2";0;0.067623426323164;0.280956268585695;0.00933146262646658;0.0960704379780709;0.39282613241229;0.244727788424274;1.91000000000008;0.0800000000000036;32.009999999993
"3";0;0.0669259301152776;0.273981627223733;0.00905244297687813;0.0927028735844094;0.393194323168922;0.233821312862027;2.4500000000001;0.140000000000004;33.4199999999928
"4";0;0.0656254496540748;0.265050607820856;0.00843187553444165;0.090021188565215;0.39147519197871;0.236627504851075;3.12000000000012;0.190000000000005;34.2599999999948
"5";0;0.0649552008727211;0.264224075834622;0.00838097289873707;0.0894021541050451;0.391477312538622;0.235705976408455;3.79000000000013;0.200000000000006;35.5899999999965
"6";0;0.0617195235116241;0.255418918549409;0.00771949655214925;0.0849108958757925;0.391558198898374;0.227660446009882;4.40000000000015;0.310000000000006;36.6599999999962
"7";0;0.0612106695503913;0.254445975898911;0.00750437513043007;0.0838366553257159;0.391134889303609;0.226309673623123;5.06000000000016;0.320000000000004;37.8299999999963
"8";0;0.0609183764829014;0.253675034417546;0.0073808172677115;0.0831272454756336;0.390952512164741;0.224049042339027;5.80000000000017;0.330000000000004;39.3699999999972
"9";0;0.0607902283691165;0.25234002627621;0.00741213374376953;0.0833323960467603;0.390924089071538;0.225304408715563;6.43000000000022;0.370000000000002;40.5399999999954
"10";0;0.0605884061987615;0.247436521944143;0.00734655392358829;0.0829611588069652;0.391467658794094;0.223019139328682;7.10000000000018;0.420000000000003;43.3399999999947
"11";0;0.0606615079848738;0.246426229723177;0.00729275633740789;0.082440013856021;0.391173529270957;0.221795769136987;7.8300000000002;0.400000000000003;44.2999999999938
"12";0;0.0605876295161875;0.245553892672299;0.00730326867036935;0.0824172770736737;0.39116832424973;0.221705854770988;8.5000000000001;0.390000000000002;45.259999999993
"13";0;0.0612876558143359;0.248021399013645;0.00753372281974083;0.0835282190739319;0.391058989875272;0.224190658326019;9.11000000000011;0.470000000000002;46.5199999999914
"14";0;0.0610173299453763;0.247574812822422;0.00744783177451037;0.083259269257907;0.391021741671413;0.223672884866982;9.78000000000013;0.550000000000002;48.1399999999903
"15";0;0.0606201725149289;0.245159671449698;0.00741902856235517;0.0830040584339703;0.390951094891625;0.223250977948212;10.5200000000001;0.590000000000001;49.5999999999931
"16";0;0.0601801686835589;0.243575748901908;0.00738189342260863;0.0827429873759383;0.390772975081538;0.222817101343195;11.2300000000001;0.730000000000002;50.9299999999912
"17";0;0.0601187738517667;0.243236184837806;0.00737516026010237;0.0826230704330739;0.390731441744839;0.222336640309206;11.82;0.76;51.7699999999998
"18";0;0.0602608911063437;0.244301137541635;0.00744666924409282;0.0828446810330556;0.391030966349027;0.222585867772816;12.46;0.76;53.4899999999998
"19";0;0.0607944858694825;0.250902470477716;0.0075492835821812;0.0834194918745668;0.390944521450196;0.224746342971889;13.14;0.670000000000002;54.6099999999988
"20";0;0.0616558925100748;0.2564315636957;0.00771745481072059;0.0838258505907704;0.390962928916128;0.225482726883494;13.79;0.680000000000004;56.0600000000032
"21";0;0.0619143508436039;0.256916389975139;0.00776031809353748;0.0840228653217942;0.39094953524412;0.225806694339115;14.44;0.710000000000003;57.2100000000028
"22";0;0.0614726139428278;0.256787289138698;0.00772675925832487;0.0838523958838223;0.390951202388222;0.225417881265808;15.13;0.710000000000001;58.7599999999984
"23";0;0.0617358779604139;0.257413128799506;0.00779421783562788;0.0841955952984428;0.390983102583741;0.226259922278629;15.69;0.770000000000002;60.1599999999999
"24";0;0.0614282289675279;0.256411975934062;0.00773488929334;0.0837937451882004;0.390985759204659;0.225529302922635;16.36;0.730000000000003;61.1499999999986
"25";0;0.0612346035035501;0.25435699850333;0.00770725418019696;0.083523926832387;0.390901637315586;0.224639709663972;16.9399999999999;0.760000000000004;61.9299999999975
"26";0;0.0610340361819165;0.251489037702264;0.00766550459458117;0.0833231630741774;0.391359044710936;0.223658220551295;17.5699999999999;0.760000000000004;63.8699999999998
"27";0;0.0610789828249472;0.251923615845853;0.00766537109060047;0.0832127544542781;0.391133994169127;0.223353801892377;18.1699999999998;0.800000000000003;65.1199999999998
"28";0;0.0611865382435506;0.250635624806543;0.00766485769588721;0.0831411001912995;0.391203850551537;0.223099749916044;18.7499999999999;0.810000000000001;66.5600000000017
"29";0;0.0619858539726675;0.251724058770098;0.0077795822816131;0.0836641300293198;0.391131649275719;0.22397630317219;19.3599999999998;0.85;67.7100000000031
"30";0;0.0617695808434679;0.250180191977375;0.0077532571050753;0.0835254980192617;0.391132345439416;0.223661318579255;19.9799999999998;0.84;68.8600000000046
"31";0;0.0616993460955121;0.249713575719691;0.00776190077218009;0.0834160282903043;0.391132345439416;0.223106123744593;20.5799999999998;0.870000000000002;69.9700000000052
"32";0;0.0616116510874275;0.249849605674382;0.00774120224457991;0.0833064212246997;0.390838860477644;0.223020827663387;21.1699999999998;0.900000000000001;71.4400000000045
"33";0;0.0616461843299828;0.249797624265487;0.00769909467997604;0.0830189538004919;0.390841310735539;0.222289605689484;21.9199999999999;0.890000000000014;73.6700000000077
"34";0;0.0621787490185222;0.250403471086013;0.00779588445161226;0.0834863556773536;0.390852599716471;0.223222167340087;22.5599999999998;0.880000000000005;75.4500000000029
"35";0;0.0621787490185222;0.250403471086013;0.00779588445161226;0.0834863556773536;0.390852599716471;0.223222167340087;23.2299999999998;0.890000000000005;76.9500000000029
"36";0;0.0626634608767458;0.251264132792306;0.00793621243615713;0.0840340566094906;0.390759438897606;0.224118344282649;23.7999999999995;0.920000000000015;78.5800000000021
"37";0;0.0625844829496809;0.251742379796077;0.00800074258103117;0.0842567788324841;0.390875546446005;0.224537104296181;24.3899999999995;0.930000000000015;79.7600000000002
"38";0;0.0626511908571542;0.252190597158687;0.00799390501294769;0.084191416765866;0.390936425653136;0.224161845588972;25.0799999999991;0.949999999999996;81.8899999999975
"39";0;0.062756379167525;0.254110237285574;0.00802433995026769;0.0842217558281304;0.390837590195821;0.224699579107467;25.7399999999992;0.98999999999998;83.5500000000047
"40";0;0.0627616853297645;0.254228928793173;0.00803417978781426;0.0842913814981564;0.390923179489743;0.224824308662442;26.3099999999991;0.96999999999996;85.4700000000061
"41";0;0.0627469193750376;0.254357889673034;0.0080120106139146;0.0839527242444193;0.390923179489743;0.223545527847254;26.9599999999985;0.969999999999959;86.7200000000075
"42";0;0.0627469193750376;0.254357889673034;0.0080120106139146;0.0839527242444193;0.390923179489743;0.223545527847254;27.5999999999985;0.969999999999959;88.4400000000075
"43";0;0.0631248681391974;0.255386652823847;0.00809394156013135;0.084329675075428;0.390855559104202;0.224305835768392;28.2799999999985;0.949999999999948;89.8600000000103
"44";0;0.0633347384719995;0.255700824103459;0.00812151418550437;0.0844538901126514;0.39086811988858;0.224566025206677;28.9299999999989;0.989999999999951;91.2800000000085
"45";0;0.0635233369625231;0.256176784043273;0.00814293099399164;0.0846614176395863;0.390846705461202;0.225168219427261;29.5499999999988;0.959999999999952;92.4500000000094
"46";0;0.0636414099662617;0.256585515257238;0.00816319476849241;0.0847436829179718;0.390846705461202;0.225506816062676;30.1599999999976;0.999999999999958;93.3200000000084
"47";0;0.0639485236045476;0.2557284945119;0.00820358567841319;0.0848733591894802;0.390846705461202;0.22588366886607;30.8099999999969;0.999999999999978;94.9000000000069
"48";0;0.063999177175877;0.251700203457236;0.00814993339309969;0.0845561918919388;0.390912909352283;0.225126119550407;31.4899999999969;1.04999999999998;96.3400000000056
"49";0;0.063999177175877;0.251700203457236;0.00814993339309969;0.0845561918919388;0.390912909352283;0.225126119550407;32.1299999999969;1.04999999999998;98.1100000000061
"50";0;0.0641116056699735;0.251509435894341;0.00815085827411831;0.0845602102300056;0.390912909352283;0.225134025232785;32.7299999999971;1.03999999999999;99.1900000000108
"51";0;0.0638600977850564;0.250709020149883;0.00809638876785018;0.0842385026810953;0.390927018044028;0.224534394991416;33.2299999999968;1.05999999999998;100.350000000017
"52";0;0.0637272668173919;0.250487782254901;0.00805747754622181;0.0840442512795934;0.390945464850194;0.224062943465696;33.9099999999967;1.03999999999999;101.970000000016
"53";0;0.063520504454121;0.250030619723626;0.00801533292153905;0.0838362904242699;0.390876622467223;0.22366898830387;34.6799999999971;1.06;103.470000000016
"54";0;0.063435739031702;0.250475714374924;0.00802867894830253;0.083894674202645;0.390844933182214;0.223778271680392;35.3599999999965;1.08000000000001;105.500000000015
"55";0;0.0633129453716461;0.24982840951924;0.00801750223455029;0.0837714635467135;0.390844933182214;0.223449318846698;36.0099999999975;1.10000000000001;106.410000000014
"56";0;0.0639077189695152;0.251651993305463;0.00812465539076883;0.0847060582414983;0.390840733257612;0.225668566636371;36.6899999999978;1.10000000000004;107.240000000008
"57";0;0.0637663042860845;0.251599622697699;0.00812778405724486;0.0847276070091193;0.391133668641116;0.225590045990213;37.3299999999972;1.16000000000004;109.740000000008
"58";0;0.0636431600712127;0.252159522912566;0.008093999983845;0.0845461867001038;0.390824292886867;0.225344450189012;38.029999999997;1.22000000000004;112.100000000002
"59";0;0.0635513700424579;0.251439062407264;0.00806969585062309;0.084390082591053;0.390796602400517;0.225077525349449;38.539999999997;1.24000000000004;113.23
"60";0;0.0634488203146652;0.251023779835469;0.00799584189403511;0.0840119140432772;0.390994236778802;0.224480411315517;39.149999999997;1.26000000000004;115.15
"61";0;0.0634488203146652;0.251023779835469;0.00799584189403511;0.0840119140432772;0.390994236778802;0.224480411315517;39.829999999997;1.31000000000004;116.589999999999
"62";0;0.0634602119025156;0.251134578794839;0.00799946784062138;0.084028695685708;0.390895359103398;0.224560064142521;40.4599999999969;1.32000000000004;118.029999999999
"63";0;0.0634602119025156;0.251134578794839;0.00799946784062138;0.084028695685708;0.390895359103398;0.224560064142521;41.049999999997;1.35000000000004;119.499999999998
"64";0;0.0634504338268318;0.250798483003006;0.00797313375126476;0.0838715929378755;0.390895359103398;0.224301076413257;41.6299999999983;1.35000000000001;120.73
"65";0;0.0635041741235548;0.252178271397922;0.00798053640164902;0.0839023077912042;0.390681693991457;0.224799330647816;42.2199999999983;1.35000000000001;122.24
"66";0;0.0635229484683978;0.2524309783476;0.00799783705273535;0.0839833704024444;0.390634671066517;0.225045261889444;42.8799999999981;1.32000000000001;123.439999999997
"67";0;0.0633732723392133;0.251429305244276;0.00798945588760651;0.0838987510840672;0.390634671066517;0.224707044151778;43.5599999999983;1.33000000000003;124.729999999997
"68";0;0.0632383023085595;0.248773991661527;0.00792479341929159;0.0834123711256383;0.390947201965962;0.223391291864576;44.2799999999986;1.33000000000003;127.229999999997
"69";0;0.0634288101977336;0.2492909606449;0.00798752671656554;0.0837756380164656;0.390947201965962;0.224316175709078;44.9299999999981;1.35000000000001;128.519999999995
"70";0;0.063512790452516;0.249805042987052;0.00799729169425162;0.0838368391589778;0.390852600958214;0.224640393674739;45.5899999999981;1.36000000000001;129.359999999996
"71";0;0.0635568077921501;0.24969423210682;0.00799612330615637;0.0838329080687646;0.390962295146411;0.224596780987061;46.2599999999981;1.37000000000001;130.609999999996
"72";0;0.0635568077921501;0.24969423210682;0.00799612330615637;0.0838329080687646;0.390962295146411;0.224596780987061;46.879999999998;1.40000000000001;132.419999999994
"73";0;0.0635568077921501;0.24969423210682;0.00799612330615637;0.0838329080687646;0.390962295146411;0.224596780987061;47.6499999999984;1.42000000000002;133.919999999994
"74";0;0.0635568077921501;0.24969423210682;0.00799612330615637;0.0838329080687646;0.390962295146411;0.224596780987061;48.2499999999984;1.44000000000002;135.609999999993
"75";0;0.0636619006394173;0.249769022799489;0.00798975862535813;0.083783996915172;0.390972531587672;0.224483673195406;48.8699999999987;1.45000000000002;136.829999999988
"76";0;0.0637431588584802;0.251313849203681;0.00802692602541003;0.0839462457175127;0.391000236221305;0.224847593433782;49.5699999999985;1.45000000000002;138.419999999992
