Fecha;NDVI.nomask.Min;NDVI.nomask.Q1;NDVI.nomask.Median;NDVI.nomask.Mean;NDVI.nomask.Q3;NDVI.nomask.Max;NDVI.nomask.n
2018-12-17;0.117969542741776;0.197726830840111;0.549470603466034;0.423581638932228;0.555555582046509;0.697185635566711;5
2019-07-05;0.104953236877918;0.127183794975281;0.153982296586037;0.155436645448208;0.162428215146065;0.228635683655739;5
2019-07-10;0.113361649215221;0.117125824093819;0.130864202976227;0.160732464492321;0.143187835812569;0.29912281036377;5
2019-07-15;0.108614228665829;0.117626279592514;0.154757633805275;0.174345014989376;0.237765267491341;0.252961665391922;5
2019-07-20;0.115839242935181;0.117382936179638;0.127606928348541;0.143345339596272;0.153725489974022;0.202172100543976;5
2019-07-25;0.111598111689091;0.142956644296646;0.158433958888054;0.167688973248005;0.20484533905983;0.220610812306404;5
2019-07-30;0.0827988311648369;0.0938388630747795;0.0982582941651344;0.134131844341755;0.135589465498924;0.2601737678051;5
2019-08-04;0.104019321501255;0.141439199447632;0.149877145886421;0.152006535232067;0.161371231079102;0.203325778245926;5
2019-08-09;0.112101912498474;0.117806568741798;0.130491808056831;0.165331703424454;0.181927233934402;0.284330993890762;5
2019-08-14;0.085723988711834;0.125534951686859;0.132510289549828;0.149220691621304;0.185828879475594;0.216505348682404;5
2019-08-19;0.0834939926862717;0.0845596343278885;0.109737768769264;0.126525217294693;0.119206428527832;0.235628262162209;5
2019-08-24;0.131285682320595;0.163810282945633;0.216429695487022;0.218198066949844;0.267090618610382;0.31237405538559;5
2019-08-29;0.12152935564518;0.148258700966835;0.15310762822628;0.157097500562668;0.162383809685707;0.200208008289337;5
2019-09-03;0.0749440714716911;0.0910112336277962;0.0978809297084808;0.140432408452034;0.185578539967537;0.252747267484665;5
2019-09-08;0.0326546281576157;0.0387121513485909;0.0398179739713669;0.0398999936878681;0.0439727082848549;0.0443425066769123;5
2019-09-13;0.127651363611221;0.165898621082306;0.166598111391068;0.194222205877304;0.188128292560577;0.322834640741348;5
2019-09-18;0.141547054052353;0.141623482108116;0.15730082988739;0.197814604640007;0.226217806339264;0.322383850812912;5
2019-09-28;0.12720000743866;0.143064633011818;0.159090906381607;0.18514367043972;0.165961056947708;0.330401748418808;5
2019-10-03;0.149130076169968;0.172169283032417;0.174342110753059;0.198074975609779;0.174885615706444;0.319847792387009;5
2019-10-08;0.00403669709339738;0.0365911610424519;0.0880751609802246;0.0691592794843018;0.0889942049980164;0.128099173307419;5
2019-10-13;0.143477410078049;0.153039827942848;0.186967417597771;0.192720100283623;0.222972974181175;0.257142871618271;5
2019-10-18;0.110144928097725;0.171193420886993;0.176571190357208;0.175296640396118;0.196588143706322;0.221985518932343;5
2019-10-23;0.145219638943672;0.179345324635506;0.237445756793022;0.240187111496925;0.261919498443604;0.377005338668823;5
2019-10-28;0.195897430181503;0.203274220228195;0.206929743289948;0.223589932918549;0.226981788873673;0.284866482019424;5
2019-11-02;0.0813725516200066;0.0965092405676842;0.146509334445;0.141380390524864;0.155844151973724;0.226666674017906;5
2019-11-07;0.10811984539032;0.126460134983063;0.162869200110435;0.158401241898537;0.174096673727036;0.22046035528183;5
2019-11-12;0.112232029438019;0.155672818422318;0.226110696792603;0.200796097517014;0.254355400800705;0.255609542131424;5
2019-11-17;0.0940170958638191;0.0945836678147316;0.096721313893795;0.0990113735198975;0.0970873758196831;0.112647414207459;5
2019-11-22;0.00967117957770824;0.0105496942996979;0.0116472542285919;0.0120809644460678;0.0127777773886919;0.0157589167356491;5
2019-11-27;0.10430721193552;0.114798203110695;0.114948734641075;0.164594163000584;0.233215540647507;0.255701124668121;5
2019-12-02;0.0429042913019657;0.0438328236341476;0.0451977401971817;0.0458577871322632;0.0473024807870388;0.0500515997409821;5
2019-12-07;0.174819573760033;0.175185665488243;0.194041863083839;0.202554965019226;0.210289910435677;0.258437812328339;5
2019-12-12;0.123003885149956;0.162612736225128;0.177431330084801;0.193352818489075;0.231693744659424;0.272022396326065;5
2019-12-17;0.166172102093697;0.170758932828903;0.20167675614357;0.203338533639908;0.218031272292137;0.260053604841232;5
2019-12-22;0.118099234998226;0.160916209220886;0.187772929668427;0.176016555726528;0.18995688855648;0.223337516188622;5
2019-12-27;0.13905930519104;0.148129999637604;0.164294093847275;0.162342524528503;0.176470592617989;0.18375863134861;5
2020-01-01;0.113585747778416;0.1664899289608;0.193392977118492;0.206945006549358;0.262128621339798;0.299127757549286;5
2020-01-06;0.0867346972227097;0.139739155769348;0.158450707793236;0.170617225766182;0.213565990328789;0.254595577716827;5
2020-01-11;0.125650554895401;0.158783778548241;0.206586062908173;0.192448207736015;0.211378127336502;0.25984251499176;5
2020-01-16;0.104950495064259;0.115099839866161;0.139163494110107;0.155884703993797;0.170496329665184;0.249713361263275;5
2020-01-21;0.035682424902916;0.037908498197794;0.0433996394276619;0.0437177494168282;0.0470104962587357;0.0545876882970333;5
2020-01-26;0.147941023111343;0.15844701230526;0.163440853357315;0.19277069568634;0.18088386952877;0.313140720129013;5
2020-01-31;0.100638195872307;0.125226855278015;0.135381117463112;0.144646891951561;0.137138962745667;0.224849328398705;5
2020-02-05;0.172591745853424;0.174377217888832;0.182089552283287;0.181668350100517;0.187897130846977;0.191386103630066;5
2020-02-10;0.112431898713112;0.116594098508358;0.117494702339172;0.14134566038847;0.172649577260017;0.187558025121689;5
2020-02-15;0.0915428325533867;0.10402550548315;0.16326530277729;0.15678702890873;0.193692728877068;0.231408774852753;5
2020-02-20;0.119266055524349;0.142356544733047;0.157450407743454;0.17075467556715;0.192730352282524;0.241970017552376;5
2020-02-25;0.124904796481133;0.13442899286747;0.145720899105072;0.165164357423782;0.160311609506607;0.26045548915863;5
2020-03-01;0.136560410261154;0.139708772301674;0.141085267066956;0.140813907980919;0.142630741000175;0.144084349274635;5
2020-03-06;0.0691302940249443;0.0880361199378967;0.144262298941612;0.134729735553265;0.155032470822334;0.217187494039536;5
2020-03-11;0.0828583985567093;0.147547543048859;0.156015425920486;0.149041375517845;0.160068839788437;0.198716670274735;5
2020-03-16;-0.00428367452695966;0.00909761525690556;0.0132678132504225;0.0125465798191726;0.0177399758249521;0.0269111692905426;5
2020-03-21;0.0132480580359697;0.0164383556693792;0.0199721325188875;0.0193107839673758;0.0230202581733465;0.0238751154392958;5
2020-03-26;0.114404007792473;0.124596051871777;0.155754372477531;0.181001923978329;0.223264545202255;0.286990642547607;5
2020-03-31;-0.028874484822154;-0.0186830013990402;-0.0174365248531103;-0.0188847616314888;-0.0165542606264353;-0.0128755364567041;5
2020-04-05;0.124063283205032;0.149216815829277;0.181640625;0.173022210597992;0.193625494837761;0.216564834117889;5
2020-04-10;0.1348707228899;0.145922750234604;0.146561041474342;0.157855072617531;0.159527331590652;0.202393516898155;5
2020-04-15;-0.0168932843953371;-0.0164744649082422;-0.0128577351570129;-0.013646319322288;-0.0128470780327916;-0.0091590341180563;5
2020-04-20;0.164844781160355;0.168898493051529;0.169600680470467;0.178445729613304;0.175909876823425;0.212974816560745;5
2020-04-25;-0.0145468106493354;-0.0134228188544512;-0.0130450986325741;-0.013126777112484;-0.0127055309712887;-0.0119136264547706;5
2020-04-30;0.0877313241362572;0.155400693416595;0.226246923208237;0.19929671138525;0.229275584220886;0.297829031944275;5
2020-05-05;0.0926234051585197;0.139622643589973;0.183944150805473;0.184297443926334;0.207307979464531;0.297989040613174;5
2020-05-10;0.133534744381905;0.148711174726486;0.227063402533531;0.2173599421978;0.270613878965378;0.306876510381699;5
