"Fecha";"Prec";"ET0";"Consumo";"NDVI.NA.Mean";"NDVI.NA.Mean.obj"
2019-07-10;0;31.8969507819817;0;0.219061687588692;0.193906337022781
2019-07-15;0;35.0959762903188;0;0.193906337022781;0.200000002980232
2019-07-20;0;33.09019992159;0;0.200000002980232;0.14446397125721
2019-07-25;0;34.4149362308578;0;0.14446397125721;0.210012421011925
2019-07-30;0;34.8446196408893;0;0.210012421011925;0.0985426753759384
2019-08-04;0;27.5082007345373;0;0.0985426753759384;0.170118346810341
2019-08-09;0;31.8416203498454;0;0.170118346810341;0.142233535647392
2019-08-14;0.2;32.4409995724365;0;0.142233535647392;0.183550655841827
2019-08-19;0;29.6444880705772;0;0.183550655841827;0.150736689567566
2019-08-24;3.4;25.5487277707296;0;0.150736689567566;0.255399256944656
2019-08-29;9.8;22.3259033061375;0;0.255399256944656;0.10025854408741
2019-09-03;0.2;24.1969832107042;0;0.10025854408741;0.106542058289051
2019-09-08;0.2;20.1455020019789;0;0.106542058289051;0.0646528899669647
2019-09-13;88.4;22.0288548287231;0;0.0646528899669647;0.207306712865829
2019-09-18;110.2;13.6057019045473;-0.0122996226563289;0.207306712865829;0.139534890651703
2019-10-03;0.6;21.3074439627475;0;0.081028938293457;0.227851033210754
2019-10-08;0;22.3221894367521;0;0.227851033210754;0.113588847219944
2019-10-13;0;14.4567693501738;0;0.113588847219944;0.330710589885712
2019-10-18;0.2;17.6738692515744;0;0.330710589885712;0.106881402432919
2019-10-23;24;12.126288068593;0;0.106881402432919;0.2161885201931
2019-10-28;0.8;12.4900564242489;0;0.2161885201931;0.141651272773743
2019-11-02;0.4;13.5822289586317;0;0.141651272773743;0.0233727060258389
2019-11-07;0;21.1809386407316;0;0.0233727060258389;0.158165141940117
2019-11-12;0;20.9548195561434;0;0.158165141940117;0.172300085425377
2019-11-17;0;18.3530478508416;0;0.172300085425377;0.109154932200909
2019-11-22;7.1;9.6056605906612;0;0.109154932200909;0.014608234167099
2019-11-27;5.6;11.4854632564456;0;0.014608234167099;0.166704773902893
2019-12-02;0.2;10.0567093749165;0;0.166704773902893;0.00930954236537218
2019-12-07;58.1;4.60225968236884;0;0.00930954236537218;0.116858832538128
2019-12-12;0.2;10.9531674224562;0;0.116858832538128;0.246865957975388
2019-12-17;0.2;7.9613065527045;0;0.246865957975388;0.123719073832035
2019-12-22;0.4;8.5833595451045;0;0.123719073832035;0.238476946949959
2019-12-27;0.2;11.7430105268332;0;0.238476946949959;0.1535504758358
2020-01-01;0.6;4.36407597500748;0;0.1535504758358;0.290122091770172
2020-01-06;0.6;4.99585288749098;0;0.290122091770172;0.207441866397858
2020-01-11;0.6;5.82793760696333;0;0.207441866397858;0.205376088619232
2020-01-16;0.6;9.42808325961972;0;0.205376088619232;0.110913537442684
2020-01-21;48.1;8.01440179617867;0;0.110913537442684;0.0464480891823769
2020-01-26;40.9;4.40430683185034;0;0.0464480891823769;0.167572468519211
2020-01-31;0.6;8.93441269264329;0;0.167572468519211;0.212707176804543
2020-02-05;0.4;12.7317925390838;0;0.212707176804543;0.0213582906872034
2020-02-10;1.8;7.40517566375236;0;0.0213582906872034;0.144212529063225
2020-02-15;0.4;11.2861792422466;0;0.144212529063225;0.169146433472633
2020-02-20;1.6;9.32401359412753;0;0.169146433472633;0.187562689185143
2020-02-25;0.8;12.0321891717454;0;0.187562689185143;0.188127085566521
2020-03-01;0;18.2272172880063;0;0.188127085566521;0.150516614317894
2020-03-06;0;21.0284905409496;0;0.150516614317894;0.223793014883995
