"Fecha";"Prec";"ET0";"Consumo";"NDVI.NA.Mean";"NDVI.NA.Mean.obj"
2019-07-10;0.1;35.4505978038493;17.4572648454298;0.443037986755371;0.296224594116211
2019-07-15;0;38.0372518983246;15.8034187021785;0.296224594116211;0.611526131629944
2019-07-20;0;38.7506045625238;15.0683759718446;0.611526131629944;0.256909817457199
2019-07-25;0;40.5971241764718;12.863247780843;0.256909817457199;0.555671155452728
2019-07-30;0;38.0903090883706;12.863247780843;0.555671155452728;0.299183368682861
2019-08-04;0;32.8061262312133;13.0470084634265;0.299183368682861;0.421359211206436
2019-08-09;0;35.6941278670938;13.0470084634265;0.421359211206436;0.196495071053505
2019-08-14;0.4;34.6826697086035;10.4743589072579;0.196495071053505;0.486317813396454
2019-08-19;0;34.073114114429;13.1732042057793;0.486317813396454;0.172774866223335
2019-08-24;13.2;29.5839645988927;12.7370520384902;0.172774866223335;0.638282179832459
2019-08-29;23.7;25.7789392842253;12.6794870982595;0.638282179832459;0.30265212059021
2019-09-03;0.1;26.6115233753906;12.6794870982595;0.30265212059021;0.548036575317383
2019-09-08;0;24.065494578917;48.1452988368694;0.548036575317383;0.0736086145043373
2019-09-13;116.3;20.103150118742;47.9615381542859;0.0736086145043373;0.442269265651703
2019-09-18;80.5;15.1038049151719;0;0.442269265651703;0.359463632106781
2019-10-03;0;21.1844879125266;47.961538154286;0.46087834239006;0.515370726585388
2019-10-08;0;20.404667176769;46.4914526936182;0.515370726585388;0.176470592617989
2019-10-13;0;14.2379745258022;47.2264954239521;0.176470592617989;0.613601207733154
2019-10-18;0.1;14.8621714953544;47.0427347413686;0.613601207733154;0.168373882770538
2019-10-23;19.9;10.2459467000921;47.5498790948811;0.168373882770538;0.556078433990479
2019-10-28;0.2;10.6924582604038;46.1680690226893;0.556078433990479;0.0254609305411577
2019-11-02;0.2;11.1228556115846;51.452991123372;0.0254609305411577;0.0175975523889065
2019-11-07;0;15.1428270555667;55.3119654576249;0.0175975523889065;0.0963517278432846
2019-11-12;0.6;13.1878358153663;45.3888885981174;0.0963517278432846;0.278990268707275
2019-11-17;0.6;11.2328324477256;45.7564099632844;0.278990268707275;0.26776859164238
2019-11-22;5;6.94542102997364;45.2051279155339;0.26776859164238;0.063218392431736
2019-11-27;1.7;9.03094348737904;47.4166476048851;0.063218392431736;0.287107825279236
2019-12-02;0;7.65475819140462;42.8098475435993;0.287107825279236;0.0367553867399693
2019-12-07;30.4;5.20435135282418;45.0213672329505;0.0367553867399693;0.149562448263168
2019-12-12;0.1;7.37716510776418;44.4700851852;0.149562448263168;0.433789968490601
2019-12-17;0;6.30042888266401;44.6538458677835;0.433789968490601;0.325602144002914
2019-12-22;0;9.76139167711595;45.2051279155339;0.325602144002914;0.444661289453506
2019-12-27;0;6.74141993026676;24.9914528313521;0.444661289453506;0.204899311065674
2020-01-01;0.2;4.08388505941371;11.0256409550082;0.204899311065674;0.676509022712708
2020-01-06;0.1;3.86206214844596;10.8418802724248;0.676509022712708;0.333891212940216
2020-01-11;0.2;4.90547302015601;9.00427344659008;0.333891212940216;0.303131997585297
2020-01-16;0.2;5.57083883789461;10.4743589072578;0.303131997585297;0.331520110368729
2020-01-21;24.7;6.13875621478742;10.2905982246744;0.331520110368729;-0.00786203425377607
2020-01-26;28.6;4.61371851385265;10.6581195898413;-0.00786203425377607;0.463755458593369
2020-01-31;0;7.61184752119555;10.8418802724248;0.463755458593369;0.450892865657806
2020-02-05;0;10.8773714367153;10.8418802724248;0.450892865657806;0.00606410624459386
2020-02-10;0;7.67847257019712;11.7826761572989;0.00606410624459386;0.497805655002594
2020-02-15;0;11.0541471281617;10.6361271178845;0.497805655002594;0.205216929316521
2020-02-20;3.8;9.05153832026088;11.3931623201752;0.205216929316521;0.334084510803223
2020-02-25;0;10.59980908105;11.5769230027587;0.334084510803223;0.402629166841507
2020-03-01;0;16.6449347812227;12.2008904766296;0.402629166841507;0.141848519444466
2020-03-06;0.1;19.6351990389604;10.7691948463043;0.141848519444466;0.163490474224091
2020-03-11;0;19.9499369580295;6.98290593817191;0.163490474224091;0.461771637201309
2020-03-16;0;17.5216127815748;7.16666662075539;0.461771637201309;0.0226442664861679
2020-03-21;0.8;12.1857028217567;11.7606836853422;0.0226442664861679;0.00734341237694025
2020-03-26;96.9;7.62850066800072;7.16666662075539;0.00734341237694025;0.202424243092537
2020-03-31;6.6;15.6713589122814;7.16666662075538;0.202424243092537;0.00961538497358561
2020-04-05;5.1;14.5676520505279;10.6581195898413;0.00961538497358561;0.12983663380146
2020-04-10;0;17.8531158368366;10.6581195898413;0.12983663380146;0.252173900604248
2020-04-15;5.9;16.1014504252957;7.53418798592232;0.252173900604248;0.143966123461723
2020-04-20;8.5;13.1656864504428;7.90170935108927;0.143966123461723;0.130651697516441
2020-04-25;9.1;20.6327914068843;13.2307691460099;0.130651697516441;-0.00975609757006168
2020-04-30;10.4;20.075258838873;4.59401706458678;-0.00975609757006168;0.400749057531357
2020-05-05;0;30.2734429639201;1.2863247780843;0.400749057531357;0.219228744506836
2020-05-10;0;28.374700520958;0;0.219228744506836;0.222489953041077
