"Group";"N";"PCA";"MAE";"MAPE";"MSE";"RMSE";"CV";"CVRMSE";"user";"system";"elapsed"
"6351960";1;0;0.237764495257132;54.8502127751987;0.075116584447789;0.2740740492053;0.495763760117329;0.5528319559712;0.670000000000073;0.0300000000000011;8.90000000000146
"6351960";1;1;0.248970791453262;41.5307613470823;0.102465487951879;0.320102308570056;0.495763760117329;0.645675086243294;0.600000000000364;0.0199999999999818;1.2400000000016
"6351960";1;2;0.29204160496691;61.6336774718488;0.11656843825746;0.341421203585044;0.495763760117329;0.688677210904326;0.530000000000655;0;1.5099999999984
"6351960";1;3;0.263017822809064;61.7269764788314;0.0937326259755609;0.306157844870193;0.495763760117329;0.617547851415635;0.6200000000008;0.0300000000000011;3.02999999999884
"6351960";1;4;0.256367045962387;57.7896785432548;0.0867697888708272;0.294567121163967;0.495763760117329;0.594168321408273;0.699999999998909;0.0300000000000011;4.97000000000116
"6351960";1;5;0.258816487774443;62.3740208329608;0.0829498603112171;0.288010173971714;0.495763760117329;0.580942370421656;0.6299999999992;0.0200000000000102;4.77999999999884
"6351960";1;6;0.257555387553095;62.5398450697898;0.08099769326309;0.284600936862636;0.495763760117329;0.574065633186422;0.75;0.00999999999999091;5.75
"6351960";1;7;0.265831340936762;63.8061344713794;0.0892730868718767;0.298786021881675;0.495763760117329;0.60267822281113;0.659999999999855;0.0300000000000011;5.70000000000073
"6351960";1;8;0.253611887121639;61.3742680873782;0.0814850735171185;0.285455904680773;0.495763760117329;0.57579018001077;0.720000000001164;0.0199999999999818;6.47999999999956
"6351960";1;9;0.249293571498209;59.9098364680477;0.0768417629841403;0.277203468564411;0.495763760117329;0.559144275690517;0.659999999999855;0.0400000000000205;6.80000000000291
"6351960";1;10;0.244870431794221;57.1723539841992;0.0748911535832331;0.273662481139145;0.495763760117329;0.552001786242665;0.75;0.0300000000000011;7.38999999999942
"6351960";1;11;0.248016011633529;57.9797255156147;0.0759260638109284;0.275546845038967;0.495763760117329;0.55580271735424;0.700000000000728;0;7.81000000000131
"6351960";1;12;0.249590852280188;59.0254429124996;0.0761516875680759;0.275955952224401;0.495763760117329;0.556627923265494;0.699999999998909;0.039999999999992;8.31999999999971
"6351960";1;13;0.248991148534381;51.4979481521977;0.074113716389108;0.27223834481775;0.495763760117329;0.549129175463171;0.729999999999563;0.0300000000000011;8.68000000000029
"6351960";1;14;0.242837519006299;52.6073376443727;0.0709261730503882;0.266319682055961;0.495763760117329;0.537190701460174;0.6200000000008;0.00999999999999091;8.84999999999855
"6351960";1;15;0.252915933698837;50.9544910942628;0.0758645484216755;0.275435198225781;0.495763760117329;0.555577515711508;0.659999999999855;0.0500000000000114;9.09000000000015
"6351960";1;16;0.255045132785862;48.6754757180075;0.0768972722283076;0.277303574135473;0.495763760117329;0.559346197612035;0.6299999999992;0.0300000000000011;9.7699999999968
"6353617";1;0;0.15188076893983;7.00698394623267;0.0335322238709124;0.183118059925591;0.268633190124496;0.681665805482659;0.579999999999927;0.0199999999999818;7.70000000000073
"6353617";1;1;0.164843673106991;5.48732228133627;0.039838505305548;0.199595854930777;0.268633190124496;0.743005191719892;0.559999999999491;0.0400000000000205;1.63000000000102
"6353617";1;2;0.159502042689158;5.2351268669788;0.0367109006966491;0.191600889081051;0.268633190124496;0.713243545938067;0.530000000000655;0.0199999999999818;1.75
"6353617";1;3;0.166583883262078;6.16867287631593;0.0371334130784498;0.192700319352226;0.268633190124496;0.717336228121775;0.539999999999054;0.0100000000000193;2.86999999999898
"6353617";1;4;0.16648495330568;7.25335537709908;0.0371475099736653;0.192736893130675;0.268633190124496;0.717472375775133;0.580000000001746;0.0699999999999932;4.43000000000029
"6353617";1;5;0.169721794465973;7.5663984304754;0.0384740537299527;0.196148040341862;0.268633190124496;0.730170535706919;0.699999999998909;0;4.90999999999985
"6353617";1;6;0.162730330365096;6.88274990752768;0.0371906127272786;0.192848678313538;0.268633190124496;0.71788850150707;0.619999999998981;0.00999999999999091;5.38999999999942
"6353617";1;7;0.164845056339775;6.74723976018353;0.0378475472141471;0.194544460764492;0.268633190124496;0.724201133427824;0.639999999999418;0.0300000000000011;5.63999999999942
"6353617";1;8;0.1513825270131;6.36627962448018;0.0345240765912409;0.185806556911324;0.268633190124496;0.691673865114035;0.639999999999418;0;6.28000000000247
"6353617";1;9;0.150317787638952;5.99250266748116;0.0340793284744262;0.184605873347589;0.268633190124496;0.687204262667748;0.680000000000291;0.049999999999983;6.59999999999855
"6353617";1;10;0.149764044116258;6.05833485187678;0.0329365183850146;0.181484209740172;0.268633190124496;0.675583719405871;0.640000000001237;0.0600000000000023;7.18000000000029
"6353617";1;11;0.153270281310006;6.27905903611161;0.0339934700859829;0.184373181580139;0.268633190124496;0.686338056346249;0.639999999999418;0.0300000000000011;6.96000000000277
"6353617";1;12;0.152588070278491;6.04173945091734;0.0333190057894716;0.182534944022978;0.268633190124496;0.679495128425431;0.690000000000509;0.0200000000000102;7.40999999999985
"6353617";1;13;0.14771301525941;6.36487636531766;0.031089483144596;0.176322100556329;0.268633190124496;0.656367519123803;0.590000000000146;0.00999999999999091;7.84000000000015
"6353617";1;14;0.151920597366638;6.40374627932608;0.0314246708265139;0.177270050562733;0.268633190124496;0.659896308719627;0.649999999999636;0.0200000000000102;8.31000000000131
"6353617";1;15;0.149382684726704;6.51926032440551;0.0299400822445011;0.173032026643917;0.268633190124496;0.64412006038318;0.739999999999782;0;8.90000000000146
"6353617";1;16;0.150372630585725;6.63435978963116;0.0302236941038563;0.173849630726833;0.268633190124496;0.64716363099535;0.6200000000008;0.00999999999999091;9.02999999999884
"6354706";1;0;0.139972305489983;5.28822932316512;0.0286240850065276;0.169186539081948;0.249736441322418;0.677460358552651;0.609999999998763;0.0200000000000102;7.88999999999942
"6354706";1;1;0.150506794066996;5.33758925423123;0.0327572315598321;0.180989589644908;0.249736441322418;0.724722386074382;0.519999999998618;0.00999999999999091;1.27000000000044
"6354706";1;2;0.150637438600358;5.31904387630341;0.0330184933099162;0.18170991527684;0.249736441322418;0.727606729376936;0.509999999998399;0;1.52999999999884
"6354706";1;3;0.148511392976966;5.4157291080792;0.0317869527631785;0.178288958612637;0.249736441322418;0.713908461530689;0.579999999999927;0.0300000000000011;3.09000000000015
"6354706";1;4;0.149382738400525;5.2112483354499;0.0317429365017103;0.178165475055383;0.249736441322418;0.713414006029522;0.700000000000728;0.039999999999992;4.77999999999884
"6354706";1;5;0.138103942790433;5.58907914410334;0.0283213773723772;0.168289564062592;0.249736441322418;0.673868671994587;0.670000000000073;0.0300000000000011;4.94999999999709
"6354706";1;6;0.139402767826184;5.47657707890892;0.0284836994717987;0.168771145258301;0.249736441322418;0.675797029719072;0.680000000000291;0.0300000000000011;5.43000000000029
"6354706";1;7;0.140857280860347;5.58030532196943;0.0292578578380891;0.171049284821917;0.249736441322418;0.684919204887228;0.670000000000073;0;6.06999999999971
"6354706";1;8;0.144088386841498;5.55087810744261;0.0295641015832754;0.171942146035448;0.249736441322418;0.688494418856018;0.760000000000218;0.0300000000000011;6.56999999999971
"6354706";1;9;0.141271687466303;5.50581906949969;0.0282315645857896;0.168022512139861;0.249736441322418;0.672799336973565;0.659999999999855;0.0200000000000102;6.76000000000204
"6354706";1;10;0.141174473966931;5.5913720185279;0.0280968537225935;0.167621161320979;0.249736441322418;0.671192239440035;0.610000000000582;0.00999999999999091;7.40999999999985
"6354706";1;11;0.142638077572894;5.50309268479449;0.0280745266734571;0.167554548352043;0.249736441322418;0.670925506365026;0.640000000001237;0;7.84999999999855
"6354706";1;12;0.138978463072486;5.50478581383794;0.0270867448264291;0.164580511684795;0.249736441322418;0.659016805129839;0.670000000000073;0;7.81999999999971
"6354706";1;13;0.141487435765688;5.28737288404196;0.0271950865540303;0.164909328280817;0.249736441322418;0.660333459576745;0.690000000000509;0;8.34999999999855
"6354706";1;14;0.143386245278571;5.67355423118533;0.0286711264257841;0.169325504357094;0.249736441322418;0.67801680627974;0.779999999998836;0.00999999999999091;8.66999999999825
"6354706";1;15;0.142747512671395;5.56179873315085;0.0277908420479635;0.166705854870078;0.249736441322418;0.667527149771687;0.670000000000073;0.0300000000000011;9.11000000000058
"6354706";1;16;0.146370747919918;5.55936871185911;0.0286198225310196;0.169173941642972;0.249736441322418;0.677409915618052;0.669999999998254;0.0200000000000102;10.1399999999994
"6355390";1;0;0.160709161782958;3.82067222307003;0.03503041240283;0.187164132255168;0.326377846307878;0.573458445088864;0.640000000001237;0.00999999999999091;8.15000000000146
"6355390";1;1;0.190619486913063;3.22854868104681;0.0541778115275317;0.23276127583327;0.326377846307878;0.713165058432619;0.579999999999927;0.0200000000000102;1.32999999999811
"6355390";1;2;0.17407351326392;3.05286152831022;0.0427424579971601;0.206742491997074;0.326377846307878;0.633445236359731;0.579999999999927;0.0199999999999818;1.54000000000087
"6355390";1;3;0.17100505601377;3.31370654481823;0.0380532550172797;0.195072435308733;0.326377846307878;0.59768895933187;0.610000000000582;0.0300000000000011;3.02999999999884
"6355390";1;4;0.177217529754352;4.13729578975798;0.040854962499161;0.202126105437079;0.326377846307878;0.619300935169508;0.559999999999491;0.0300000000000011;4.71000000000277
"6355390";1;5;0.180327322865783;4.07712192992408;0.0411141506238485;0.202766246263644;0.326377846307878;0.621262284059472;0.609999999998763;0.0100000000000193;4.88999999999942
"6355390";1;6;0.175462286578256;4.56184441551965;0.040381531889076;0.200951566027926;0.326377846307878;0.615702224587772;0.639999999999418;0.049999999999983;5.58000000000175
"6355390";1;7;0.171899943623805;4.13092669941254;0.0384607464408988;0.19611411586344;0.326377846307878;0.600880599225605;0.639999999999418;0;5.89999999999782
"6355390";1;8;0.170054231333173;4.05467153403641;0.0371511584108707;0.192746357711036;0.326377846307878;0.590562012377565;0.719999999999345;0.0200000000000102;6.5099999999984
"6355390";1;9;0.170567883937323;4.0375949744796;0.0369636671440148;0.192259374658337;0.326377846307878;0.589069928713775;0.580000000001746;0;6.30999999999767
"6355390";1;10;0.169728143208936;4.0926121562381;0.0362905749921626;0.190500852995892;0.326377846307878;0.583681935373118;0.6299999999992;0.00999999999999091;7.25
"6355390";1;11;0.171198457107945;4.16718203800964;0.0370552483444526;0.192497398279698;0.326377846307878;0.589799217248685;0.610000000000582;0;7.40999999999985
"6355390";1;12;0.172068840700783;4.33124947262293;0.0371148121353479;0.192652049393065;0.326377846307878;0.590273057967705;0.700000000000728;0.0200000000000102;8.40999999999985
"6355390";1;13;0.172348193123759;4.62043944952362;0.0380923839349788;0.195172702842838;0.326377846307878;0.597996172383368;0.659999999999855;0.0300000000000011;8.58000000000175
"6355390";1;14;0.17053171046443;4.63505271535231;0.037163899708389;0.192779406857654;0.326377846307878;0.590663272763318;0.710000000000946;0;9.02000000000044
"6355390";1;15;0.173492083281491;4.71190299421214;0.038360278575577;0.195857801926747;0.326377846307878;0.600095270381775;0.639999999999418;0.00999999999999091;9.09000000000015
"6355390";1;16;0.170480906251772;4.39397131267658;0.0372888374764524;0.193103178317842;0.326377846307878;0.591655286969706;0.719999999999345;0.039999999999992;9.56000000000131
"6355405";1;0;0.2167251158744;10.6018870224516;0.0643220810047617;0.253617982415998;0.393761877655379;0.644089732419361;0.719999999999345;0.0100000000000193;7.77999999999884
"6355405";1;1;0.240859458120595;15.0897747257172;0.0902531720473408;0.300421657087735;0.393761877655379;0.762952622220744;0.550000000001091;0;1.2599999999984
"6355405";1;2;0.227376948110631;14.6910251428166;0.0797002561059744;0.28231233785645;0.393761877655379;0.716962087689784;0.559999999999491;0;1.61000000000058
"6355405";1;3;0.226749624080928;13.7193458099406;0.0722133028042508;0.26872532966628;0.393761877655379;0.68245644110187;0.590000000000146;0.0199999999999818;3.04000000000087
"6355405";1;4;0.222645943225579;12.7360579979257;0.0689523744705496;0.262587841437013;0.393761877655379;0.666869639591748;0.660000000001674;0.0100000000000193;4.46000000000277
"6355405";1;5;0.210104983273245;12.5475599130792;0.0661338676456103;0.257165059146087;0.393761877655379;0.653097909521749;0.639999999999418;0;5
"6355405";1;6;0.212541598452272;12.4656716150262;0.0657152422418452;0.256349843459764;0.393761877655379;0.651027582929501;0.640000000001237;0.0799999999999841;5.29000000000087
"6355405";1;7;0.206661262744589;11.9455892630543;0.0615701400188564;0.248133310981932;0.393761877655379;0.630160828314363;0.639999999999418;0.0300000000000011;5.54000000000087
"6355405";1;8;0.204274855649768;11.9804455014242;0.0622279517744144;0.249455310174818;0.393761877655379;0.633518185305743;0.609999999998763;0.0300000000000011;6.54000000000087
"6355405";1;9;0.205305082327025;11.5024480690089;0.0608397531586116;0.246657157120185;0.393761877655379;0.626411979211608;0.700000000000728;0.0200000000000102;6.47000000000116
"6355405";1;10;0.206300944814269;11.4571800335675;0.0612699635394472;0.247527702569727;0.393761877655379;0.628622821598701;0.579999999999927;0.0300000000000011;6.53000000000247
"6355405";1;11;0.207643100134476;11.3285282913758;0.0606832293882183;0.246339662637218;0.393761877655379;0.62560566833952;0.579999999999927;0.0199999999999818;6.73999999999796
"6355405";1;12;0.203341713950706;10.8356248040226;0.0582960440043464;0.241445737184044;0.393761877655379;0.613177026231466;0.670000000000073;0;7.59999999999855
"6355405";1;13;0.201479848263064;9.12719851291056;0.0544737561669235;0.23339613571549;0.393761877655379;0.592734210597601;0.579999999999927;0.0100000000000193;7.65000000000146
"6355405";1;14;0.20280537775373;9.55462809583353;0.0546454440724447;0.233763650023789;0.393761877655379;0.593667552114783;0.579999999999927;0.0199999999999818;8.16999999999825
"6355405";1;15;0.199678895347641;9.47205476137611;0.0532797739083104;0.230824118991734;0.393761877655379;0.586202301670635;0.559999999999491;0;8.40999999999985
"6355405";1;16;0.201299133231981;9.23392298029496;0.0533491562939573;0.230974362849987;0.393761877655379;0.586583861864189;0.590000000000146;0.0100000000000193;8.90999999999985
"6357841";1;0;0.0940763241543332;Inf;0.0124656343213985;0.111649605110804;0.162015218427769;0.68913035574236;0.579999999999927;0.0300000000000011;7.68999999999869
"6357841";1;1;0.112974595822222;Inf;0.0175407096882517;0.132441344331186;0.162015218427769;0.817462369377555;0.529999999998836;0;1.14000000000306
"6357841";1;2;0.112973320263218;Inf;0.0165417523965554;0.128614744086965;0.162015218427769;0.79384359898453;0.540000000000873;0;1.71999999999753
"6357841";1;3;0.101568704542569;Inf;0.0145526995024047;0.120634570096655;0.162015218427769;0.744587892836976;0.56000000000131;0;2.69999999999709
"6357841";1;4;0.093973472101408;Inf;0.0125931602638944;0.112219250861403;0.162015218427769;0.692646357239789;0.610000000000582;0.0199999999999818;4.51000000000204
"6357841";1;5;0.0940972090677102;Inf;0.0125890544854944;0.11220095581364;0.162015218427769;0.692533435454167;0.600000000000364;0;4.45999999999913
"6357841";1;6;0.0947300722346109;Inf;0.0127935804881886;0.113108710929745;0.162015218427769;0.698136335755226;0.559999999999491;0;5
"6357841";1;7;0.0955462426111985;Inf;0.0130410196862291;0.114197284058024;0.162015218427769;0.704855291781969;0.6200000000008;0.0300000000000011;5.34000000000015
"6357841";1;8;0.0930465944000012;Inf;0.0127689642929432;0.112999842004063;0.162015218427769;0.697464368475002;0.590000000000146;0.0300000000000011;5.72999999999956
"6357841";1;9;0.0955430856544808;Inf;0.0131058482232193;0.114480776653634;0.162015218427769;0.706605081698998;0.600000000000364;0.0200000000000102;6.11000000000058
"6357841";1;10;0.0985524028511676;Inf;0.013565499852171;0.116471025805438;0.162015218427769;0.718889416288782;0.670000000000073;0.0300000000000011;6.7400000000016
"6357841";1;11;0.0974936879718756;Inf;0.0135741663599997;0.116508224430723;0.162015218427769;0.719119015863722;0.600000000000364;0.049999999999983;7.05999999999767
"6357841";1;12;0.100936121983499;Inf;0.0140802881468548;0.11866038996588;0.162015218427769;0.732402740417765;0.569999999999709;0.0300000000000011;7.59999999999855
"6357841";1;13;0.0965173055808505;Inf;0.0131830643709427;0.114817526410138;0.162015218427769;0.708683588642799;0.68999999999869;0;7.65999999999985
"6357841";1;14;0.096645235022594;Inf;0.0129898623461923;0.113973077286666;0.162015218427769;0.703471429367473;0.6299999999992;0.0400000000000205;8.12999999999738
"6357841";1;15;0.0974779629356479;Inf;0.0130274277200482;0.114137757644209;0.162015218427769;0.704487879298173;0.639999999999418;0.039999999999992;8.75
"6357841";1;16;0.0959754157475946;Inf;0.0128647676377968;0.113422959041795;0.162015218427769;0.700075956706269;0.529999999998836;0.0300000000000011;8.86000000000058
"6358872";1;0;0.146032934779564;2.98958286295196;0.029763337367812;0.17252054187201;0.313533681977788;0.550245641181965;0.6200000000008;0;8.57999999999811
"6358872";1;1;0.163148590030162;3.17485809380192;0.0415770701178115;0.203904561297219;0.313533681977788;0.650343401739099;0.489999999999782;0;1.13999999999942
"6358872";1;2;0.159227045698724;2.72689178535025;0.033280043484172;0.182428187197516;0.313533681977788;0.581845580502705;0.530000000000655;0.039999999999992;1.52000000000044
"6358872";1;3;0.146442293672997;3.09506634905728;0.0290726169680811;0.170506941114082;0.313533681977788;0.543823362257334;0.600000000000364;0.0300000000000011;3.08000000000175
"6358872";1;4;0.141057018955491;3.14291785689254;0.027557730617182;0.166005212620514;0.313533681977788;0.529465324342009;0.609999999998763;0.0200000000000102;4.45999999999913
"6358872";1;5;0.13580283772639;3.30570984417662;0.0275616262342435;0.166016945623763;0.313533681977788;0.529502746169149;0.539999999999054;0.0199999999999818;4.97999999999956
"6358872";1;6;0.135599561431092;2.96263899697182;0.0271090858680268;0.164648370377683;0.313533681977788;0.5251377438592;0.660000000001674;0;5.64000000000306
"6358872";1;7;0.142194223878899;3.09786825868096;0.0289778361225103;0.170228775835668;0.313533681977788;0.542936168011858;0.590000000000146;0;5.71999999999753
"6358872";1;8;0.135087929547641;3.02920675309699;0.0265208649861454;0.162852279646757;0.313533681977788;0.519409202288812;0.600000000000364;0.0600000000000023;6.41999999999825
"6358872";1;9;0.135686593981953;3.10253360399198;0.0272342080322559;0.1650279007691;0.313533681977788;0.526348237063702;0.6200000000008;0.0100000000000193;6.72000000000116
"6358872";1;10;0.142323473128077;3.15397533179178;0.0284456088915489;0.168658260667982;0.313533681977788;0.537927088420218;0.549999999999272;0.0199999999999818;7.15999999999985
"6358872";1;11;0.143951600495299;3.26899247929642;0.0296313725281247;0.17213765575296;0.313533681977788;0.549024445051985;0.590000000000146;0.0300000000000011;7.53000000000247
"6358872";1;12;0.14638924560024;3.16110387041963;0.0295177546956744;0.171807318516047;0.313533681977788;0.547970850953802;0.639999999999418;0;7.79999999999927
"6358872";1;13;0.143568677388739;3.01872004708983;0.0279607449209691;0.167214667182544;0.313533681977788;0.533322819187224;0.600000000000364;0.0300000000000011;8.04999999999927
"6358872";1;14;0.147673623491878;3.0872621580235;0.0293490768955813;0.171315722849893;0.313533681977788;0.546402931159497;0.649999999999636;0.00999999999999091;8.87999999999738
"6358872";1;15;0.15769979298776;3.1284443647503;0.0327678611836014;0.181018952553597;0.313533681977788;0.577350897076574;0.580000000001746;0.0300000000000011;9.17000000000189
"6358872";1;16;0.157792781553874;3.01946184735909;0.0325827408197885;0.180506899645937;0.313533681977788;0.575717729933479;0.680000000000291;0.0200000000000102;9.94000000000233
"6361595";1;0;0.0925684420490567;5.01090223624476;0.0118150355801451;0.108696989747394;0.18408790508056;0.590462419026533;0.640000000001237;0;8.13000000000102
"6361595";1;1;0.102302854151463;4.83603396819058;0.015472083576759;0.124386830399199;0.18408790508056;0.675692573853589;0.5;0.0199999999999818;1.11000000000058
"6361595";1;2;0.0911325212451622;6.38419151767177;0.013448570181403;0.115967970497905;0.18408790508056;0.629959749105493;0.510000000000218;0.0100000000000193;1.51000000000204
"6361595";1;3;0.0900239476463801;4.87228957849036;0.012112670157131;0.11005757655487;0.18408790508056;0.597853381550009;0.540000000000873;0.0199999999999818;2.79000000000087
"6361595";1;4;0.0927640653364965;5.232736079568;0.0122170828227497;0.110530913425836;0.18408790508056;0.60042463614036;0.670000000000073;0.0100000000000193;4.25
"6361595";1;5;0.0931109741800629;5.52456463127227;0.0123131563335475;0.110964662544197;0.18408790508056;0.602780842639482;0.590000000000146;0.039999999999992;4.4900000000016
"6361595";1;6;0.089728637902416;5.43078780280559;0.012011864913321;0.109598653793379;0.18408790508056;0.595360427103657;0.569999999999709;0.00999999999999091;5.41999999999825
"6361595";1;7;0.0881668761724881;4.98209777750849;0.0117630248999723;0.108457479686614;0.18408790508056;0.5891613554902;0.590000000000146;0.0200000000000102;5.72999999999956
"6361595";1;8;0.0900852411781278;4.96692283045434;0.0117888016125139;0.108576247920592;0.18408790508056;0.589806526795323;0.590000000000146;0.0200000000000102;6.25
"6361595";1;9;0.0930072137959815;4.820825546253;0.0119965085187053;0.109528573982798;0.18408790508056;0.59497974043904;0.600000000000364;0.039999999999992;6.56999999999971
"6361595";1;10;0.0954292376235388;4.98469725479778;0.0124551281056648;0.111602545247251;0.18408790508056;0.606245941026991;0.559999999999491;0.039999999999992;7.18999999999869
"6361595";1;11;0.0905602002545854;5.15340511388101;0.0111752886509138;0.105713237822488;0.18408790508056;0.574254119390548;0.649999999999636;0;7.14000000000306
"6361595";1;12;0.0898110189183524;5.16336126556098;0.0110521278495228;0.105129100868992;0.18408790508056;0.571080977987044;0.569999999999709;0;7.88999999999942
"6361595";1;13;0.0913115384939512;5.18063177225079;0.0113090551648039;0.10634404151058;0.18408790508056;0.577680763242115;0.639999999999418;0.0199999999999818;7.94999999999709
"6361595";1;14;0.0915510115165696;5.27070341482958;0.0115266419728919;0.107362199925728;0.18408790508056;0.583211590564543;0.609999999998763;0.0300000000000011;8.45000000000073
"6361595";1;15;0.0909748395924367;5.20270768400106;0.0113195265949586;0.106393263860822;0.18408790508056;0.57794814827331;0.599999999998545;0.0300000000000011;8.63999999999942
"6361595";1;16;0.0898942885245049;5.28993839271966;0.0110515138878662;0.105126180791781;0.18408790508056;0.571065115580385;0.579999999999927;0;9.45000000000073
"6364682";1;0;0.129292380136797;2923.69074013866;0.025187589272321;0.158705983731934;0.283476883661933;0.55985511651526;0.6200000000008;0;8.30999999999767
"6364682";1;1;0.160514696967291;4030.09005641358;0.0396783923509654;0.199194358230763;0.283476883661933;0.702682898364004;0.5;0.00999999999999091;1.47999999999956
"6364682";1;2;0.147889992917631;1864.90371107918;0.0330303179430927;0.181742449480282;0.283476883661933;0.641119117483395;0.469999999999345;0.0200000000000102;1.68000000000029
"6364682";1;3;0.128776834898091;2368.024896735;0.0283108823616655;0.168258379766553;0.283476883661933;0.593552382801037;0.559999999999491;0.00999999999999091;2.90999999999985
"6364682";1;4;0.12918949772953;3129.47521769516;0.0294961187510425;0.17174434124897;0.283476883661933;0.605849545932596;0.630000000001019;0;4.5
"6364682";1;5;0.134730291137012;3467.44758669561;0.0318489371652045;0.178462705250157;0.283476883661933;0.629549411383352;0.610000000000582;0.0500000000000114;4.65000000000146
"6364682";1;6;0.131491083474083;3600.66007196704;0.030447790036549;0.17449295125176;0.283476883661933;0.615545609919485;0.659999999999855;0.0300000000000011;5.27000000000044
"6364682";1;7;0.135669467001625;3722.73175606643;0.0309444700634712;0.175910403511194;0.283476883661933;0.6205458492375;0.529999999998836;0.0300000000000011;5.47000000000116
