Fecha;NDVI.nomask.Min;NDVI.nomask.Q1;NDVI.nomask.Median;NDVI.nomask.Mean;NDVI.nomask.Q3;NDVI.nomask.Max;NDVI.nomask.n
2018-12-17;0.15359827876091;0.327152878046036;0.617331027984619;0.516122673948606;0.643187642097473;0.806562066078186;9
2019-07-05;0.210507109761238;0.251445084810257;0.311023622751236;0.286507922742102;0.324934840202332;0.34555983543396;9
2019-07-10;0.195955708622932;0.271975189447403;0.314352124929428;0.305029115743107;0.338008403778076;0.40436589717865;9
2019-07-15;0.215406566858292;0.245714291930199;0.360987663269043;0.329983199636142;0.391203701496124;0.426061481237412;9
2019-07-20;0.170051768422127;0.222664892673492;0.24156790971756;0.248730596568849;0.293191283941269;0.31954887509346;9
2019-07-25;0.214158028364182;0.31802037358284;0.358437925577164;0.342274642652935;0.386914968490601;0.434523820877075;9
2019-07-30;0.205033630132675;0.217322528362274;0.319138407707214;0.315160158607695;0.399004966020584;0.46626478433609;9
2019-08-04;0.194577351212502;0.227565690875053;0.327544629573822;0.29185400572088;0.334282994270325;0.384279489517212;9
2019-08-09;0.186117142438889;0.275893688201904;0.299610882997513;0.309661706288656;0.361207902431488;0.412076264619827;9
2019-08-14;0.194302603602409;0.261245280504227;0.366160303354263;0.357650751868884;0.475796341896057;0.524928212165833;9
2019-08-19;0.180237874388695;0.253381788730621;0.311736583709717;0.319523167279032;0.384999990463257;0.510519802570343;9
2019-08-24;0.216669678688049;0.252826303243637;0.3509900867939;0.350201326939795;0.458844661712647;0.470649361610413;9
2019-08-29;0.149002730846405;0.250335872173309;0.322051823139191;0.332771642340554;0.46522131562233;0.521520376205444;9
2019-09-03;0.155745670199394;0.275190502405167;0.389830499887466;0.347770409451591;0.442420691251755;0.508988201618195;9
2019-09-08;0.00687848031520844;0.0107667213305831;0.0138339921832085;0.0139342489548855;0.0156351793557405;0.0208062417805195;9
2019-09-13;0.233695656061173;0.286678940057755;0.37048014998436;0.353151271740596;0.426193118095398;0.426829278469086;9
2019-09-18;0.266136169433594;0.315021455287933;0.402384996414185;0.388105038139555;0.432053625583649;0.539024412631989;9
2019-09-28;0.260260730981827;0.304086536169052;0.464684009552002;0.415892713599735;0.498567342758179;0.564594686031342;9
2019-10-03;0.273225396871567;0.331832677125931;0.49731183052063;0.459009081125259;0.58168238401413;0.641759395599365;9
2019-10-08;0.0437798015773296;0.0530209615826607;0.0727580338716507;0.0705009645058049;0.0748243108391762;0.0982811823487282;9
2019-10-13;0.295015245676041;0.396921217441559;0.469853103160858;0.451098776525921;0.486477464437485;0.617647051811218;9
