"Fecha";"NDVI.scl_7_8_9.Min";"NDVI.scl_7_8_9.Q1";"NDVI.scl_7_8_9.Median";"NDVI.scl_7_8_9.Mean";"NDVI.scl_7_8_9.Q3";"NDVI.scl_7_8_9.Max";"NDVI.scl_7_8_9.n"
2017-10-03;0.469670712947846;0.497041210532188;0.524411708116531;0.524411708116531;0.551782205700874;0.579152703285217;2
2017-10-13;0.52674126625061;0.530006721615791;0.533272176980972;0.533272176980972;0.536537632346153;0.539803087711334;2
2017-10-23;NA;NA;NA;NA;NA;NA;0
2017-11-02;0.441906660795212;0.470618449151516;0.49933023750782;0.49933023750782;0.528042025864124;0.556753814220429;2
2017-11-12;0.588139474391937;0.611156091094017;0.634172707796097;0.634172707796097;0.657189324498177;0.680205941200256;2
2017-11-22;0.507575750350952;0.514774933457375;0.521974116563797;0.521974116563797;0.529173299670219;0.536372482776642;2
2017-12-02;NA;NA;NA;NA;NA;NA;0
2017-12-12;NA;NA;NA;NA;NA;NA;0
2017-12-17;0.357936859130859;0.406606391072273;0.455275923013687;0.455275923013687;0.503945454955101;0.552614986896515;2
2017-12-22;NA;NA;NA;NA;NA;NA;0
2017-12-27;0.4230075776577;0.423806890845299;0.424606204032898;0.424606204032898;0.425405517220497;0.426204830408096;2
2018-01-01;NA;NA;NA;NA;NA;NA;0
2018-01-06;NA;NA;NA;NA;NA;NA;0
2018-01-11;NA;NA;NA;NA;NA;NA;0
2018-01-16;NA;NA;NA;NA;NA;NA;0
2018-01-21;0.498825371265411;0.507510140538216;0.51619490981102;0.51619490981102;0.524879679083824;0.533564448356628;2
2018-01-26;NA;NA;NA;NA;NA;NA;0
2018-01-31;NA;NA;NA;NA;NA;NA;0
2018-02-05;NA;NA;NA;NA;NA;NA;0
2018-02-10;0.38342097401619;0.4001155346632;0.416810095310211;0.416810095310211;0.433504655957222;0.450199216604233;2
2018-02-15;0.395251393318176;0.428935825824738;0.462620258331299;0.462620258331299;0.49630469083786;0.529989123344421;2
2018-02-20;0.455197125673294;0.474795781075954;0.494394436478615;0.494394436478615;0.513993091881275;0.533591747283936;2
2018-03-02;NA;NA;NA;NA;NA;NA;0
2018-03-07;0.330902457237244;0.337804965674877;0.344707474112511;0.344707474112511;0.351609982550144;0.358512490987778;2
2018-03-12;0.402526617050171;0.411695726215839;0.420864835381508;0.420864835381508;0.430033944547176;0.439203053712845;2
2018-03-17;NA;NA;NA;NA;NA;NA;0
2018-03-22;0.441123992204666;0.45127309858799;0.461422204971314;0.461422204971314;0.471571311354637;0.481720417737961;2
2018-03-27;0.304398834705353;0.340875327587128;0.377351820468903;0.377351820468903;0.413828313350678;0.450304806232452;2
2018-04-01;0.263114243745804;0.269467316567898;0.275820389389992;0.275820389389992;0.282173462212086;0.28852653503418;2
2018-04-06;NA;NA;NA;NA;NA;NA;0
2018-04-11;0.46707946062088;0.476026371121407;0.484973281621933;0.484973281621933;0.493920192122459;0.502867102622986;2
2018-04-16;0.225143998861313;0.255896911025047;0.286649823188782;0.286649823188782;0.317402735352516;0.348155647516251;2
2018-04-21;0.268128156661987;0.269588008522987;0.271047860383987;0.271047860383987;0.272507712244988;0.273967564105988;2
2018-04-26;NA;NA;NA;NA;NA;NA;0
2018-05-01;NA;NA;NA;NA;NA;NA;0
2018-05-06;0.3976990878582;0.420287065207958;0.442875042557716;0.442875042557716;0.465463019907475;0.488050997257233;2
2018-05-11;NA;NA;NA;NA;NA;NA;0
2018-05-16;0.491722196340561;0.505532689392567;0.519343182444572;0.519343182444572;0.533153675496578;0.546964168548584;2
2018-05-21;0.405045866966248;0.432763904333115;0.460481941699982;0.460481941699982;0.488199979066849;0.515918016433716;2
2018-05-26;NA;NA;NA;NA;NA;NA;0
2018-05-31;0.416048854589462;0.416942901909351;0.41783694922924;0.41783694922924;0.41873099654913;0.419625043869019;2
2018-06-05;NA;NA;NA;NA;NA;NA;0
2018-06-10;NA;NA;NA;NA;NA;NA;0
2018-06-15;0.417676866054535;0.433456972241402;0.449237078428268;0.449237078428268;0.465017184615135;0.480797290802002;2
2018-06-25;0.344350159168243;0.349946394562721;0.355542629957199;0.355542629957199;0.361138865351677;0.366735100746155;2
2018-06-30;0.217451840639114;0.238271698355675;0.259091556072235;0.259091556072235;0.279911413788795;0.300731271505356;2
2018-07-05;0.47023931145668;0.497546218335629;0.524853125214577;0.524853125214577;0.552160032093525;0.579466938972473;2
2018-07-10;0.380281686782837;0.387016274034977;0.393750861287117;0.393750861287117;0.400485448539257;0.407220035791397;2
2018-07-15;0.30893537402153;0.311443820595741;0.313952267169952;0.313952267169952;0.316460713744164;0.318969160318375;2
2018-07-20;0.2138671875;0.228733725845814;0.243600264191628;0.243600264191628;0.258466802537441;0.273333340883255;2
2018-07-30;0.33286252617836;0.338162794709206;0.343463063240051;0.343463063240051;0.348763331770897;0.354063600301743;2
2018-08-04;0.370029091835022;0.381325416266918;0.392621740698814;0.392621740698814;0.403918065130711;0.415214389562607;2
2018-08-09;0.297272533178329;0.30509640276432;0.312920272350311;0.312920272350311;0.320744141936302;0.328568011522293;2
2018-08-14;0.374330043792725;0.382085964083672;0.389841884374619;0.389841884374619;0.397597804665566;0.405353724956512;2
2018-08-19;NA;NA;NA;NA;NA;NA;0
2018-08-24;0.400503784418106;0.409210823476315;0.417917862534523;0.417917862534523;0.426624901592732;0.43533194065094;2
2018-08-29;0.253210067749023;0.273321829736233;0.293433591723442;0.293433591723442;0.313545353710651;0.333657115697861;2
2018-09-03;NA;NA;NA;NA;NA;NA;0
2018-09-08;NA;NA;NA;NA;NA;NA;0
2018-09-13;0.278810411691666;0.317304961383343;0.35579951107502;0.35579951107502;0.394294060766697;0.432788610458374;2
2018-09-18;0.269129902124405;0.278596594929695;0.288063287734985;0.288063287734985;0.297529980540276;0.306996673345566;2
2018-09-23;0.432962387800217;0.492217861115933;0.551473334431648;0.551473334431648;0.610728807747364;0.66998428106308;2
2018-09-28;NA;NA;NA;NA;NA;NA;0
2018-10-03;0.525801956653595;0.566123232245445;0.606444507837296;0.606444507837296;0.646765783429146;0.687087059020996;2
2018-10-08;NA;NA;NA;NA;NA;NA;0
2018-10-13;NA;NA;NA;NA;NA;NA;0
2018-10-18;NA;NA;NA;NA;NA;NA;0
2018-10-23;NA;NA;NA;NA;NA;NA;0
2018-10-28;NA;NA;NA;NA;NA;NA;0
2018-11-02;0.313852816820145;0.393854953348637;0.473857089877129;0.473857089877129;0.553859226405621;0.633861362934113;2
2018-11-07;0.360680639743805;0.39672015607357;0.432759672403336;0.432759672403336;0.468799188733101;0.504838705062866;2
2018-11-12;NA;NA;NA;NA;NA;NA;0
2018-11-17;NA;NA;NA;NA;NA;NA;0
2018-11-22;NA;NA;NA;NA;NA;NA;0
2018-11-27;NA;NA;NA;NA;NA;NA;0
2018-12-02;NA;NA;NA;NA;NA;NA;0
2018-12-07;NA;NA;NA;NA;NA;NA;0
