"Group";"N";"PCA";"MAE";"MAPE";"MSE";"RMSE";"CV";"CVRMSE";"user";"system";"elapsed"
"6351960";1;0;0.237343296388146;52.2822853438359;0.0764632817384932;0.276519948174618;0.495763760117329;0.557765553716907;0.610000000000127;0;1.88000000000011
"6351960";1;1;0.233401569876566;52.063104977699;0.0738114555701645;0.271682637594243;0.495763760117329;0.548008264117461;0.600000000000364;0.0500000000000043;1.25
"6351960";1;2;0.242374541694507;52.8751890815872;0.077348740656343;0.278116415654206;0.495763760117329;0.56098577190956;0.630000000000109;0.00999999999999801;0.979999999999563
"6351960";1;3;0.240001632905652;59.112115150751;0.0728743324748136;0.269952463361262;0.495763760117329;0.544518347402752;0.620000000000346;0;1.38999999999942
"6351960";1;4;0.241000062355061;57.1498951077205;0.0722451764245493;0.268784628326378;0.495763760117329;0.542162719321733;0.639999999999873;0;1.10000000000036
"6351960";1;5;0.236785060389291;60.0364161836551;0.0704385425057316;0.265402604557174;0.495763760117329;0.53534087383548;0.639999999999873;0;1.43000000000029
"6351960";1;6;0.234052485938573;61.6013786608244;0.0706357018062388;0.265773779380583;0.495763760117329;0.536089566768019;0.619999999999891;0.0399999999999991;1.53999999999996
"6351960";1;7;0.242334585283665;67.9700268590262;0.0803374857646075;0.283438680784059;0.495763760117329;0.571721258360997;0.639999999999873;0.00999999999999801;1.53000000000065
"6351960";1;8;0.235037387607102;63.7384073922793;0.0763440103512306;0.276304198938834;0.495763760117329;0.557330368144381;0.609999999999673;0.0300000000000011;1.5600000000004
"6351960";1;9;0.236003396730124;62.3054619853512;0.0765747058206674;0.276721350496609;0.495763760117329;0.558171800276648;0.599999999999909;0.0200000000000031;1.60000000000036
"6351960";1;10;0.239319686508102;62.500915503278;0.0775221359666602;0.278427972672755;0.495763760117329;0.561614210378873;0.579999999999927;0.00999999999999801;1.31999999999971
"6351960";1;11;0.230849838511127;62.2765959474596;0.0746914193198235;0.273297309390018;0.495763760117329;0.551265202049741;0.559999999999945;0.0499999999999972;1.39999999999964
"6351960";1;12;0.228242101234715;62.1071378481608;0.0747690454920355;0.273439290322432;0.495763760117329;0.551551590333508;0.670000000000073;0.0200000000000031;1.71000000000004
"6351960";1;13;0.218212850853678;54.5055154773392;0.071190399495374;0.26681529096994;0.495763760117329;0.538190389121616;0.639999999999873;0;1.76000000000022
"6351960";1;14;0.222260772258052;61.1276033012688;0.0676563071480472;0.260108260437932;0.495763760117329;0.524661706568416;0.639999999999873;0.0300000000000011;1.52000000000044
"6351960";1;15;0.227916750950969;64.3933761013398;0.0710669044287368;0.266583766251317;0.495763760117329;0.53772338298432;0.650000000000091;0.00999999999999801;1.83999999999924
"6351960";1;16;0.248299943913128;58.0791641423417;0.0820307699483197;0.286410142886595;0.495763760117329;0.577714964116805;0.670000000000073;0.0200000000000031;1.85999999999967
"6353617";1;0;0.154706415569181;8.59335406518824;0.0349714668875354;0.187006595839653;0.268633190124496;0.696141067873953;0.699999999999818;0.00999999999999801;1.59000000000015
"6353617";1;1;0.154176860277849;6.55432714589949;0.0332236093587554;0.182273446663949;0.268633190124496;0.678521691900675;0.640000000000327;0;0.930000000000291
"6353617";1;2;0.154565431616009;6.50045452244616;0.0329445725361846;0.181506398058539;0.268633190124496;0.675666316490604;0.610000000000127;0.0399999999999991;0.979999999999563
"6353617";1;3;0.155201851149874;6.93682724942575;0.0337112864315451;0.18360633548858;0.268633190124496;0.683483434803753;0.630000000000109;0;1.02999999999975
"6353617";1;4;0.157663968318714;7.06930349549575;0.0349294771514234;0.18689429405796;0.268633190124496;0.695723019077969;0.670000000000073;0;1.07999999999993
"6353617";1;5;0.159218467798572;7.46139306744632;0.0344295247763367;0.185551946301667;0.268633190124496;0.6907260648458;0.639999999999873;0;1.19000000000051
"6353617";1;6;0.159306677683788;6.72386437956936;0.0356885706001791;0.188914188456503;0.268633190124496;0.703242173347798;0.599999999999909;0.0300000000000011;1.48000000000047
"6353617";1;7;0.156695425900012;6.51259625485801;0.0353738051044394;0.188079252190239;0.268633190124496;0.700134082847599;0.609999999999673;0.00999999999999801;1.48999999999978
"6353617";1;8;0.145728062019459;6.00580650956198;0.0325391570783884;0.180386133276337;0.268633190124496;0.67149607683525;0.589999999999691;0;1.58000000000084
"6353617";1;9;0.146020633971423;6.16900791323003;0.0323906162136441;0.179973932039182;0.268633190124496;0.669961637859322;0.669999999999618;0.0300000000000011;1.64000000000033
"6353617";1;10;0.149290330947123;6.29511838386812;0.0340852950726118;0.184622033009638;0.268633190124496;0.687264417788718;0.569999999999709;0;1.64000000000033
"6353617";1;11;0.151698979420483;6.73350537460215;0.0349837863936547;0.187039531633435;0.268633190124496;0.696263672954011;0.699999999999818;0.0200000000000031;1.34000000000015
"6353617";1;12;0.148239577984335;6.67966079075051;0.0335831879980074;0.183257163565323;0.268633190124496;0.682183625487206;0.650000000000091;0;1.44999999999982
"6353617";1;13;0.148409509657632;6.69879860009579;0.0339308875809388;0.184203386453504;0.268633190124496;0.685705985802185;0.670000000000073;0.0499999999999972;1.52999999999975
"6353617";1;14;0.150517507721218;6.80752522161208;0.0343442613716272;0.185322047721331;0.268633190124496;0.689870256297982;0.670000000000073;0;1.78999999999996
"6353617";1;15;0.150731310760494;6.64311518465347;0.0330927343447521;0.18191408506422;0.268633190124496;0.677183951022258;0.639999999999873;0;1.58000000000084
"6353617";1;16;0.148891684802569;6.55197969740066;0.0320942725243327;0.179148744132725;0.268633190124496;0.666889836098437;0.650000000000091;0.00999999999999801;1.65000000000055
"6354706";1;0;0.139782492870323;5.13720005089149;0.0269909000769547;0.164289074734003;0.249736441322418;0.657849827057878;0.690000000000055;0.0500000000000043;1.85000000000036
"6354706";1;1;0.135693862693624;4.77674277370895;0.0243331679641744;0.155990922698003;0.249736441322418;0.624622189184692;0.619999999999891;0;1.28000000000065
"6354706";1;2;0.134210509459542;5.03696205323486;0.0248337028045381;0.157587127661298;0.249736441322418;0.631013747240225;0.75;0;1.14000000000033
"6354706";1;3;0.134056581290914;4.95223457942769;0.0244712856741523;0.156433006984307;0.249736441322418;0.626392392539729;0.650000000000091;0;1.3100000000004
"6354706";1;4;0.133461146901983;4.73438859709965;0.0240361371499762;0.155035922127668;0.249736441322418;0.620798155474278;0.619999999999891;0.00999999999999801;1.3799999999992
"6354706";1;5;0.128080518932773;5.38558922120606;0.0251420001945335;0.158562291212424;0.249736441322418;0.63491851798959;0.579999999999927;0.019999999999996;1.44000000000051
"6354706";1;6;0.129276636233431;5.40828964018235;0.0256344882682308;0.160107739563804;0.249736441322418;0.641106835334053;0.639999999999873;0.0300000000000011;1.4399999999996
"6354706";1;7;0.131520907702149;5.51684091576335;0.0268935537668275;0.163992541802448;0.249736441322418;0.65666244355075;0.639999999999873;0.0300000000000011;1.25
"6354706";1;8;0.136273061043792;5.75629812141528;0.0282184104539566;0.167983363622582;0.249736441322418;0.672642577643323;0.630000000000109;0.00999999999999801;1.23999999999978
"6354706";1;9;0.130880966519553;5.7641397787548;0.0263876073954064;0.162442628011881;0.249736441322418;0.650456245599185;0.670000000000073;0;1.59999999999945
"6354706";1;10;0.131494323520315;5.82296834969251;0.0267706608150999;0.163617422101376;0.249736441322418;0.655160381220219;0.600000000000364;0.029999999999994;1.32999999999993
"6354706";1;11;0.129934580319837;5.76360028636586;0.0260083250052925;0.161270967645427;0.249736441322418;0.645764658098981;0.640000000000327;0.0200000000000031;1.39000000000033
"6354706";1;12;0.128872761763911;5.63083807055762;0.0250678645582508;0.158328344140431;0.249736441322418;0.633981742119982;0.640000000000327;0.00999999999999801;1.40999999999985
"6354706";1;13;0.131032682055098;5.45047299788321;0.0249645363387507;0.158001697265411;0.249736441322418;0.63267377571632;0.590000000000146;0.0200000000000031;1.77000000000044
