"Fecha";"NDVI.NA.Min";"NDVI.NA.Q1";"NDVI.NA.Median";"NDVI.NA.Mean";"NDVI.NA.Q3";"NDVI.NA.Max";"NDVI.NA.n"
2017-10-03;0.18179652094841;0.469956800341606;0.506394565105438;0.49433685200555;0.580891251564026;0.670470774173737;7
2017-10-13;0.233411073684692;0.40413273870945;0.484757632017136;0.440140260117395;0.507772043347359;0.539003551006317;7
2017-10-23;-0.015322376973927;-0.0135710719041526;-0.00811216793954372;-0.00481495341019971;0.000795404426753521;0.015281205996871;7
2017-11-02;0.218072295188904;0.364694938063622;0.513166785240173;0.460437097719738;0.552763491868973;0.656903743743897;7
2017-11-12;0.22571074962616;0.499834030866623;0.557354152202606;0.537867111819131;0.642722249031067;0.696892321109772;7
2017-11-22;0.245258346199989;0.413150295615196;0.436431229114532;0.413109036428588;0.449549376964569;0.484674334526062;7
2017-12-02;0.172358155250549;0.32767653465271;0.564584612846375;0.469845993178231;0.618879348039627;0.658867418766022;7
2017-12-12;0.275329142808914;0.445448890328407;0.516584753990173;0.490750363894871;0.578435629606247;0.595569610595703;7
2017-12-17;0.226897865533829;0.255068250000477;0.351214200258255;0.405307950718062;0.565427213907242;0.618052661418915;7
2017-12-22;0.0653240382671356;0.207731574773788;0.399590164422989;0.365297960383551;0.518846437335014;0.63901549577713;7
2017-12-27;0.165222778916359;0.306884735822678;0.444369524717331;0.411930060812405;0.509117230772972;0.641914188861847;7
2018-01-01;0.0996932536363602;0.334036648273468;0.414788961410522;0.384882239358766;0.442725956439972;0.626168251037598;7
2018-01-06;0.0422907471656799;0.0561522245407105;0.0597113333642483;0.0590638204344681;0.063899178057909;0.0713418573141098;7
2018-01-11;0.176136359572411;0.312402203679085;0.436173230409622;0.42410018827234;0.523842439055443;0.683902442455292;7
2018-01-16;0.138950899243355;0.242295324802399;0.428571432828903;0.424037203192711;0.530612573027611;0.854922294616699;7
2018-01-21;0.154086410999298;0.328854456543922;0.424561411142349;0.400927807603564;0.473684072494507;0.622769773006439;7
2018-01-26;0.0696517378091812;0.0877721011638641;0.0943190082907677;0.0968147218227386;0.110356364399195;0.117475375533104;7
2018-01-31;0.1411964148283;0.232216693460941;0.333159536123276;0.30904324565615;0.406427100300789;0.411659181118011;7
2018-02-05;0.0957160368561745;0.178736492991447;0.28775742650032;0.319471015461854;0.479566425085068;0.53621780872345;7
2018-02-10;0.186924323439598;0.217977941036224;0.230385571718216;0.228391323770796;0.244144268333912;0.257184952497482;7
2018-02-15;0.140271499752998;0.225354731082916;0.254768013954163;0.322882731045995;0.448857039213181;0.516716063022614;7
2018-02-20;0.097751259803772;0.215869709849358;0.282372027635574;0.287054036344801;0.352844968438149;0.491825610399246;7
2018-03-02;0.0101561648771167;0.0117466226220131;0.0136492680758238;0.0133891383718167;0.01475581061095;0.0169136691838503;7
2018-03-07;0.0942116752266884;0.174962319433689;0.332875311374664;0.290462914322104;0.388947248458862;0.478334277868271;7
2018-03-12;0.145810902118683;0.249173194169998;0.340295106172562;0.312766075134277;0.37847875058651;0.447952628135681;7
2018-03-17;-0.00661932863295078;-0.0036295474274084;-0.00306840753182769;-0.00338906804764909;-0.00251150096300989;-0.00175364338792861;7
2018-03-22;0.230182275176048;0.296377897262573;0.363695234060288;0.348141846912248;0.385706126689911;0.478947371244431;7
2018-03-27;0.176774710416794;0.240623444318771;0.370121121406555;0.336671769618988;0.425524294376373;0.477511078119278;7
2018-04-01;0.207973927259445;0.299502909183502;0.373409390449524;0.361993793930326;0.439672499895096;0.474222421646118;7
