"Fecha";"NDVI.scl_7_8_9.Min";"NDVI.scl_7_8_9.Q1";"NDVI.scl_7_8_9.Median";"NDVI.scl_7_8_9.Mean";"NDVI.scl_7_8_9.Q3";"NDVI.scl_7_8_9.Max";"NDVI.scl_7_8_9.n"
2017-10-03;0.133120760321617;0.245817851275206;0.469978421926498;0.472957285741965;0.718794271349907;0.830719530582428;12
2017-10-13;0.192533880472183;0.273377113044262;0.46461883187294;0.471428968012333;0.695319563150406;0.740647256374359;12
2017-10-23;NA;NA;NA;NA;NA;NA;0
2017-11-02;0.121245421469212;0.393816292285919;0.623222291469574;0.557133857574728;0.786860227584839;0.814133167266846;9
2017-11-12;0.148651570081711;0.430378243327141;0.655862301588059;0.598064640164375;0.810272514820099;0.875893890857697;10
2017-11-22;0.154150202870369;0.451513178646565;0.580464631319046;0.508434807881713;0.606188759207726;0.688291430473328;8
2017-12-02;0.437840938568115;0.57629831135273;0.718541145324707;0.673999220132828;0.788528129458427;0.818100333213806;8
2017-12-12;0.280795007944107;0.50456877052784;0.691517502069473;0.621919009834528;0.782773286104202;0.856358647346497;8
2017-12-17;0.492163002490997;0.60087126493454;0.68967205286026;0.668795892170497;0.751942992210388;0.794107675552368;7
2017-12-22;0.652568578720093;0.706887423992157;0.750908464193344;0.741801162560781;0.781902194023132;0.811974287033081;6
2017-12-27;0.668789803981781;0.727723002433777;0.747115582227707;0.759314239025116;0.805677890777588;0.846406996250153;6
2018-01-01;0.153388142585754;0.376192465424538;0.655676007270813;0.576855236291885;0.771405845880508;0.848675906658173;10
2018-01-06;NA;NA;NA;NA;NA;NA;0
2018-01-11;0.135537967085838;0.540467098355293;0.67720690369606;0.602674392983317;0.765476018190384;0.820239663124085;8
2018-01-16;0.156796246767044;0.536258384585381;0.664114832878113;0.61092184484005;0.779342129826546;0.843156576156616;10
2018-01-21;0.125688076019287;0.496564909815788;0.632065683603287;0.563486486673355;0.728202939033508;0.763482451438904;8
2018-01-26;0.33128833770752;0.347474753856659;0.386507093906403;0.373468498388926;0.395834550261498;0.403100788593292;6
2018-01-31;0.127188354730606;0.458316080272198;0.572247296571732;0.496998980641365;0.627639725804329;0.654006361961365;8
2018-02-05;0.564841508865356;0.660096704959869;0.74072527885437;0.690075409412384;0.741883754730225;0.7428297996521;5
2018-02-10;0.153156667947769;0.479264512658119;0.639258146286011;0.560547849535942;0.698019593954086;0.765407562255859;10
2018-02-15;0.121722117066383;0.464142113924027;0.541099965572357;0.506135356426239;0.665898323059082;0.711488604545593;10
2018-02-20;0.128205135464668;0.263093009591103;0.452437669038773;0.43788434440891;0.645445823669434;0.686500906944275;12
2018-03-02;NA;NA;NA;NA;NA;NA;0
2018-03-07;0.0511219836771488;0.168375657871366;0.461273580789566;0.402979505248368;0.61525259912014;0.659078598022461;12
2018-03-12;0.0617187507450581;0.308189354836941;0.439247474074364;0.424992491677403;0.552325785160065;0.704770505428314;10
2018-03-17;NA;NA;NA;NA;NA;NA;0
2018-03-22;0.155504584312439;0.270415723323822;0.410179153084755;0.423136220624049;0.591125071048737;0.666666686534882;12
2018-03-27;0.0983088612556458;0.327432386577129;0.449815303087235;0.411037984490395;0.55640621483326;0.611123442649841;10
2018-04-01;0.137486949563026;0.251031693071127;0.33412566781044;0.316939358413219;0.378191031515598;0.480784326791763;10
2018-04-06;NA;NA;NA;NA;NA;NA;0
2018-04-11;0.182108625769615;0.388427205383778;0.470044061541557;0.487881724536419;0.580161169171333;0.809626817703247;10
2018-04-16;0.10673400759697;0.322262965142727;0.398092657327652;0.405383436381817;0.547463372349739;0.700042068958283;10
2018-04-21;0.156819343566895;0.231211740523577;0.251310512423515;0.286211429536343;0.346742331981659;0.436110198497772;10
2018-04-26;NA;NA;NA;NA;NA;NA;0
2018-05-01;0.124683775007725;0.245587859302759;0.272356510162354;0.340841362625361;0.491153761744499;0.560007631778717;10
2018-05-06;0.161243140697479;0.188779957592487;0.266016378998756;0.314357624699672;0.344076663255692;0.667425096035004;12
2018-05-11;0.0830404236912727;0.258480608463287;0.410560458898544;0.418077775277197;0.614880010485649;0.686953544616699;8
2018-05-16;0.195264115929604;0.256677895784378;0.293027102947235;0.389179854343335;0.531600505113602;0.771312832832336;12
2018-05-21;0.136387765407562;0.265246219933033;0.365728363394737;0.424498710781336;0.649293661117554;0.794117629528046;12
2018-05-26;0.194253593683243;0.208978816866875;0.21514630317688;0.235446518659592;0.234649851918221;0.324204027652741;5
2018-05-31;0.14317099750042;0.267611064016819;0.408902660012245;0.439931564033031;0.60470823943615;0.763535141944885;12
2018-06-05;NA;NA;NA;NA;NA;NA;0
2018-06-10;NA;NA;NA;NA;NA;NA;0
2018-06-15;0.177431330084801;0.265259075909853;0.440008386969566;0.439457879712184;0.597326666116715;0.740482032299042;12
2018-06-25;0.135175511240959;0.248091660439968;0.400602787733078;0.390853114426136;0.542520090937614;0.649739325046539;12
2018-06-30;0.111344903707504;0.317227423191071;0.54007962346077;0.464412343502045;0.599741220474243;0.701419115066528;10
2018-07-05;0.187205031514168;0.273424886167049;0.404862061142921;0.453682749221722;0.655106231570244;0.76226133108139;12
2018-07-10;0.177895531058311;0.277157828211784;0.495053261518478;0.466521119078;0.640651553869247;0.749041080474854;12
2018-07-15;0.13094799220562;0.233260229229927;0.347444266080856;0.357589938988288;0.48850916326046;0.588257431983948;12
