"Fecha";"Prec";"ET0";"Consumo";"NDVI.NA.Mean";"NDVI.NA.Mean.obj"
2019-07-10;0.1;35.4505978038493;0;0.34678440913558;0.345420148223639
2019-07-15;0;38.0372518983246;0;0.345420148223639;0.409001536667347
2019-07-20;0;38.7506045625238;0;0.409001536667347;0.228910824283958
2019-07-25;0;40.5971241764718;0;0.228910824283958;0.407079553231597
2019-07-30;0;38.0903090883706;0;0.407079553231597;0.284228755161166
2019-08-04;0;32.8061262312133;0;0.284228755161166;0.31527697853744
2019-08-09;0;35.6941278670938;0.675112688628385;0.31527697853744;0.277747146785259
2019-08-14;0.4;34.6826697086035;0;0.277747146785259;0.35751193575561
2019-08-19;0;34.073114114429;0;0.35751193575561;0.282542072236538
2019-08-24;13.2;29.5839645988927;0;0.282542072236538;0.501965332776308
2019-08-29;23.7;25.7789392842253;0;0.501965332776308;0.249615483917296
2019-09-03;0.1;26.6115233753906;0;0.249615483917296;0.379285844042897
2019-09-08;0;24.065494578917;0;0.379285844042897;0.072063300292939
2019-09-13;116.3;20.103150118742;0;0.072063300292939;0.0632558600045741
2019-09-18;80.5;15.1038049151719;0;0.0632558600045741;0.349203636869788
2019-10-03;0;21.1844879125266;0;0.3703010417521;0.433702208101749
2019-10-08;0;20.404667176769;0;0.433702208101749;0.137846050783992
2019-10-13;0;14.2379745258022;0;0.137846050783992;0.479517109692097
2019-10-18;0.1;14.8621714953544;0;0.479517109692097;0.1343705477193
2019-10-23;19.9;10.2459467000921;0;0.1343705477193;0.411301217973232
2019-10-28;0.2;10.6924582604038;0;0.411301217973232;0.02636454324238
2019-11-02;0.2;11.1228556115846;0;0.02636454324238;0.000752622610889375
2019-11-07;0;15.1428270555667;0;0.000752622610889375;0.273067513480783
2019-11-12;0.6;13.1878358153663;0;0.273067513480783;0.398456307128072
2019-11-17;0.6;11.2328324477256;0;0.398456307128072;0.275359507650137
2019-11-22;5;6.94542102997364;0;0.275359507650137;0.0709876683540642
2019-11-27;1.7;9.03094348737904;0;0.0709876683540642;0.453994581475854
2019-12-02;0;7.65475819140462;0;0.453994581475854;0.0338448074180633
2019-12-07;30.4;5.20435135282418;0;0.0338448074180633;0.116244014170661
2019-12-12;0.1;7.37716510776418;0;0.116244014170661;0.531340952962637
2019-12-17;0;6.30042888266401;0;0.531340952962637;0.303188513964415
2019-12-22;0;9.76139167711595;0;0.303188513964415;0.471226431429386
2019-12-27;0;6.74141993026676;0;0.471226431429386;0.236939154565334
2020-01-01;0.2;4.08388505941371;0;0.236939154565334;0.502197864465416
2020-01-06;0.1;3.86206214844596;0;0.502197864465416;0.402953403070569
2020-01-11;0.2;4.90547302015601;0;0.402953403070569;0.427328318357468
2020-01-16;0.2;5.57083883789461;249.366887882173;0.427328318357468;0.331122517585754
