"Fecha";"Prec";"ET0";"Consumo";"NDVI.NA.Mean";"NDVI.NA.Mean.obj"
2019-07-10;0.1;35.4505978038493;9.92070574925759;0.26842478875603;0.28137143222349
2019-07-15;0;38.0372518983246;4.58156508541071;0.28137143222349;0.301250733435154
2019-07-20;0;38.7506045625238;54.1850938316987;0.301250733435154;0.239693998226098
2019-07-25;0;40.5971241764718;24.6350362793096;0.239693998226098;0.316659073744501
2019-07-30;0;38.0903090883706;28.5581406439092;0.316659073744501;0.295934880418437
2019-08-04;0;32.8061262312133;8.39249294448115;0.295934880418437;0.268851778336934
2019-08-09;0;35.6941278670938;35.0666829612853;0.268851778336934;0.305031658283302
2019-08-14;0.4;34.6826697086035;0.413295580860893;0.305031658283302;0.308213418083532
2019-08-19;0;34.073114114429;6.32728306986997;0.308213418083532;0.303868047360863
2019-08-24;13.2;29.5839645988927;36.2207179702217;0.303868047360863;0.351151929369995
2019-08-29;23.7;25.7789392842253;0;0.351151929369995;0.31186181306839
2019-09-03;0.1;26.6115233753906;0;0.31186181306839;0.334895930119923
2019-09-08;0;24.065494578917;6.01143136479177;0.334895930119923;0.0277365317035999
2019-09-13;116.3;20.103150118742;9.20999843683014;0.0277365317035999;0.341641557003771
2019-09-18;80.5;15.1038049151719;0;0.341641557003771;0.356390487934862
2019-10-03;0;21.1844879125266;2.17361187768353;0.363211615809373;0.42274735229356
2019-10-08;0;20.404667176769;15.5017173563147;0.42274735229356;0.196089668465512
2019-10-13;0;14.2379745258022;7.71728262374755;0.196089668465512;0.390547879040241
2019-10-18;0.1;14.8621714953544;2.66534450466036;0.390547879040241;0.155984628413405
2019-10-23;19.9;10.2459467000921;6.12283953809121;0.155984628413405;0.450571807367461
2019-10-28;0.2;10.6924582604038;0;0.450571807367461;0.0232674335794789
2019-11-02;0.2;11.1228556115846;1.09794675617171;0.0232674335794789;-0.00501193276223993
2019-11-07;0;15.1428270555667;0;-0.00501193276223993;0.378835236387593
2019-11-12;0.6;13.1878358153663;0;0.378835236387593;0.449657855289323
2019-11-17;0.6;11.2328324477256;12.3202073024586;0.449657855289323;0.291963849748884
2019-11-22;5;6.94542102997364;0;0.291963849748884;0.0483639346701758
2019-11-27;1.7;9.03094348737904;6.25191935267263;0.0483639346701758;0.459943275366511
2019-12-02;0;7.65475819140462;2.37107326070391;0.459943275366511;0.0290898509057505
2019-12-07;30.4;5.20435135282418;0;0.0290898509057505;0.102457909179585
2019-12-12;0.1;7.37716510776418;0;0.102457909179585;0.272142922239644
2019-12-17;0;6.30042888266401;1.85398567014859;0.272142922239644;0.389451770910195
2019-12-22;0;9.76139167711595;0;0.389451770910195;0.494268008640834
2019-12-27;0;6.74141993026676;8.8903722292952;0.494268008640834;0.322799025901726
2020-01-01;0.2;4.08388505941371;0;0.322799025901726;0.398245885968208
2020-01-06;0.1;3.86206214844596;0;0.398245885968208;0.464137163545404
2020-01-11;0.2;4.90547302015601;2.22739513375912;0.464137163545404;0.470245881804398
2020-01-16;0.2;5.57083883789461;0;0.470245881804398;0.440427469355719
2020-01-21;24.7;6.13875621478742;1.83400903217765;0.440427469355719;-0.00786203425377607
2020-01-26;28.6;4.61371851385265;0;-0.00786203425377607;0.455527063991342
2020-01-31;0;7.61184752119555;0;0.455527063991342;0.444603483591761
2020-02-05;0;10.8773714367153;2.5685346437243;0.444603483591761;0.0128871448271509
2020-02-10;0;7.67847257019712;0;0.0128871448271509;0.365840607455799
2020-02-15;0;11.0541471281617;9.31756494898132;0.365840607455799;0.349063206996237
2020-02-20;3.8;9.05153832026088;1.96462551121838;0.349063206996237;0.341186399970736
2020-02-25;0;10.59980908105;2.10599864147421;0.341186399970736;0.320548538650785
2020-03-01;0;16.6449347812227;3.92156770014024;0.320548538650785;0.180509912116187
2020-03-06;0.1;19.6351990389604;11.8599762968975;0.180509912116187;0.295513659715652
2020-03-11;0;19.9499369580295;12.6106368852668;0.295513659715652;0.279246847544398
2020-03-16;0;17.5216127815748;7.12704976224546;0.279246847544398;0.0202466307340988
2020-03-21;0.8;12.1857028217567;8.3917246122515;0.0202466307340988;0.0162038138202791
2020-03-26;96.9;7.62850066800072;0;0.0162038138202791;0.304897090154035
2020-03-31;6.6;15.6713589122814;0;0.304897090154035;0.00823909737560565
2020-04-05;5.1;14.5676520505279;0;0.00823909737560565;0.158987908757159
2020-04-10;0;17.8531158368366;0;0.158987908757159;0.210541849689824
2020-04-15;5.9;16.1014504252957;0;0.210541849689824;0.056751928425261
2020-04-20;8.5;13.1656864504428;0;0.056751928425261;0.165127913866724
2020-04-25;9.1;20.6327914068843;0;0.165127913866724;-0.0110480921742107
2020-04-30;10.4;20.075258838873;0;-0.0110480921742107;0.275626193199839
2020-05-05;0;30.2734429639201;16.0811935666017;0.275626193199839;0.252449912684304
2020-05-10;0;28.374700520958;4.88889797727122;0.252449912684304;0.191870885235923
2020-05-15;26.5;25.0141669316393;21.1760045814195;0.191870885235923;0.0244612333231739
2020-05-20;1.2;23.6793840019056;17.4979981980787;0.0244612333231739;0.32189343976123
2020-05-25;0;33.3013162789654;9.82389588832152;0.32189343976123;0.246461122163705
2020-05-30;0;31.6802409691483;13.0962228544064;0.246461122163705;0.357601503176349
2020-06-04;0.2;30.3708736565837;28.5750439529616;0.357601503176349;0.00399091934585678
2020-06-09;12.8;28.8860331670661;10.2626135914524;0.00399091934585678;0.297610210520881
2020-06-14;1.3;33.8600068916859;25.7906079527052;0.297610210520881;0.347237153777054
2020-06-19;0;35.1455727292156;13.0939178577175;0.347237153777054;0.34454548571791
2020-06-24;0;34.05840280649;26.2270206591471;0.34454548571791;-0.01209180542667
2020-06-29;0;34.7713007740165;12.3447939338074;-0.01209180542667;0.362939936774118
2020-07-04;0;36.985072579137;8.57381935067886;0.362939936774118;0.341461133744035
2020-07-09;0;35.5016201584609;68.0006092596154;0.341461133744035;0.32505133322307
2020-07-14;1;36.2427874402811;38.7629957115811;0.32505133322307;-0.0170681438674884
2020-07-19;4;30.8107089182297;0;-0.0170681438674884;0.390186397092683
2020-07-24;0;36.7071974661317;0;0.390186397092683;0.333731505487646
