"n";"PCA";"MAE";"MAPE";"MSE";"RMSE";"CVRMSE";"elapsed"
2;0;0.0657480648376868;0.263677095890867;0.00913232708853873;0.0947570366379479;0.251184073183647;179.689554140127
3;0;0.0642609852886218;0.262571613473737;0.0086080628870021;0.0919516971336755;0.246866827964052;121.929044585988
4;0;0.0624884464119062;0.257004607438538;0.00815474467089634;0.0894157984387216;0.242825489077109;57.7598089171978
5;0;0.0624408997596047;0.25685750104829;0.00814810684561237;0.088853789316636;0.241259525943881;48.9488535031846
6;0;0.0614738824555606;0.253006581824251;0.00803273647866508;0.0878336986335395;0.238415458866332;20.6787898089168
7;0;0.0610373645215494;0.253365057301384;0.00796244726379897;0.0870725229060067;0.234244335422982;17.2878980891718
8;0;0.0604797970755877;0.251199086975876;0.00782514813517201;0.0861300769521769;0.231216239781502;16.2666878980892
9;0;0.0600764691946668;0.247932456859493;0.00777641435677905;0.0856452308232354;0.230996061835066;16.109872611465
10;0;0.0598678589444369;0.248124988711912;0.00777159354757953;0.0852640946738848;0.229914042630158;8.75356687898151
11;0;0.0597030659291665;0.247481785279671;0.00768223140179603;0.0848454723439533;0.229156967403732;8.58707006369505
12;0;0.0601129330202458;0.252421557987041;0.00775937566791153;0.0848334977882372;0.229904732708818;8.0516560509561
13;0;0.0599566473636469;0.251264184431856;0.00774323178345201;0.084621854731169;0.228722476936278;7.14356687898147
14;0;0.0598522183650661;0.251168404364496;0.00772234030048727;0.0844437379812294;0.228404541191266;7.07668789808948
15;0;0.0598998621592869;0.250650359511128;0.00772042930534735;0.0844297722712792;0.228429777974121;7.03802547770726
16;0;0.0600409342145176;0.250697945380594;0.00774659502799999;0.0840027410797378;0.227393670442714;6.59484076433153
17;0;0.060166030593847;0.250587689002698;0.00780453935144958;0.0842800406884827;0.228131229021771;6.58917197452262
18;0;0.0601159999335897;0.250459959634355;0.00780883112642471;0.0842509196359021;0.228172961891658;6.59108280254809
19;0;0.0601114281135921;0.251116190933284;0.00783262359480572;0.0842226481918501;0.228513828861678;6.58165605095575
20;0;0.0605657370507589;0.251584165200619;0.00790689361405663;0.0845070448950475;0.2290285631224;6.33445859872651
21;0;0.0602494572517755;0.251128508270506;0.00784474159665413;0.0840607702191172;0.228108522535191;4.44796178343937
22;0;0.0602232841956424;0.250869627433354;0.00781298191480509;0.0838435162846757;0.227601190053511;4.25242038216533
23;0;0.0601731399049328;0.250995414112733;0.00778656513034214;0.0836999176893306;0.227242655612846;4.24420382165582
24;0;0.0601143594375721;0.250683850176766;0.00777746697416043;0.0835829692085013;0.226905198802156;3.74815286624181
25;0;0.0600229870694909;0.25042658048356;0.00776328224615998;0.0835022296742925;0.226620114676525;3.74796178343927
26;0;0.0596553025408162;0.249914413336696;0.00768185371799755;0.0831075560590483;0.226122714217138;3.72121019108256
27;0;0.0600154955916464;0.250023767714721;0.00773026076068073;0.0832807454711707;0.226399785667115;3.42560509554135
28;0;0.0603452033436127;0.250711015806186;0.00777758937598381;0.0835579606500505;0.227138284771811;3.21643312101927
29;0;0.0602963459192068;0.250247102891125;0.00778133661774988;0.0835947800152683;0.227375383386008;3.18605095541423
30;0;0.0603206560160833;0.25028422521706;0.00779002755295609;0.0836533959465878;0.227539212171936;3.13254777070077
31;0;0.0604546880741081;0.250736773295383;0.00783171836760004;0.0837848799500123;0.227775926263717;3.0892356687899
32;0;0.0606505861059536;0.251033833481401;0.0078421355647607;0.0838793945613719;0.227973966525107;3.08987261146513
33;0;0.0608758940961214;0.25103699676851;0.0078631035746985;0.0839718980870637;0.228342493596327;2.9020382165607
34;0;0.0609907402358137;0.251177015189321;0.00788446873985038;0.0841067028273371;0.228849183846138;2.84955414012762
35;0;0.0610483361100665;0.251411523428183;0.00790608233801001;0.0841913498950129;0.229026429124527;2.84764331210214
36;0;0.0612329870725166;0.25164865641046;0.00795529775041727;0.0843433883615596;0.22931997468629;2.84356687898111
37;0;0.0613507623754799;0.252168274110031;0.00797212226503118;0.0843745346745371;0.229350969689371;2.84197452229323
38;0;0.0613910360314588;0.252639178017988;0.00799544255114717;0.0841821088754667;0.229067162174536;2.79605095541412
39;0;0.0612713656035522;0.25230010695843;0.00797994922223508;0.0840541503687137;0.228768691716835;2.78560509554155
40;0;0.0611917372140476;0.25222944936949;0.00797437439929533;0.0838451312018873;0.228254980910084;2.70764331210198
41;0;0.0610675691420354;0.252068542108429;0.00793648133147782;0.0837127026111823;0.227944611315848;2.70732484076438
42;0;0.0611154976644546;0.252521228150328;0.00797321169506525;0.0838123318549126;0.228173842794282;2.65751592356686
