"n";"PCA";"MAE";"MAPE";"MSE";"RMSE";"CVRMSE";"elapsed"
2;0;0.070511217635983;0.284734492032336;0.0103898931700456;0.101456860458379;0.267768312866055;202.389808917207
3;0;0.0703495593938584;0.284451592574253;0.0103970039147966;0.101481586301023;0.267850022734119;201.198535031855
4;0;0.0714410977078994;0.287159561029776;0.0104892012934959;0.101940394471012;0.270152167042793;60.7891082802546
5;0;0.0715269644328503;0.287691313058923;0.0103406646932588;0.101163207787499;0.268150781249841;29.2299999999992
6;0;0.07151132121917;0.286767936499828;0.0103922526155212;0.101317147161644;0.269651566227164;27.4311464968153
7;0;0.0719858450157199;0.288354338951446;0.010479323331825;0.101767379968339;0.27219370929514;21.4410828025481
8;0;0.0729609798202889;0.291251853665012;0.0106489802515941;0.102617340623511;0.274405179370366;18.4712101910831
9;0;0.0734313550461342;0.293693045212678;0.0107003343529248;0.10269831578041;0.274494558168593;13.178407643314
10;0;0.0733407030117022;0.292558292431793;0.0106603270879085;0.102367913852411;0.273610362908856;11.5805732484105
11;0;0.0728912726053588;0.291186745685215;0.0105721510591515;0.101856625339321;0.272415294582511;11.4147133757996
12;0;0.0726696068607422;0.290309295855236;0.0105919734162501;0.101911138047106;0.272538367540647;10.8740764331255
13;0;0.0722295338435273;0.290651526191468;0.0105475438156169;0.101636931512341;0.271869437683465;10.330191082805
14;0;0.0722668244220447;0.292843629919094;0.0105627904490801;0.101678292199996;0.272298135586005;6.00159235668845
15;0;0.0722852279797739;0.29092981111132;0.0105398049376963;0.101521769608951;0.271752783857236;5.88477707006399
16;0;0.072470191965233;0.291412331754972;0.0105354268713714;0.101494787716944;0.271705237439234;5.43222929936315
17;0;0.0720435411117054;0.289570623593057;0.0102915932085778;0.100465649602286;0.268896356334862;5.43656050955401
18;0;0.0720989187035872;0.289141062061874;0.0102745048706753;0.100381707744049;0.26893349140895;4.29165605095417
19;0;0.0722913718396862;0.289777900363619;0.0103299412152966;0.100522525259695;0.269093761448141;3.75375796178119
20;0;0.072737620732069;0.295224314944064;0.0104290864021768;0.10105561291925;0.270414224582245;3.58203821655804
21;0;0.0730049699239343;0.295700853760203;0.0104530705525101;0.101138446917348;0.270602210476497;3.53369426751292
22;0;0.0728862386967002;0.295676559681378;0.0104306726077476;0.100995756162604;0.270386593013313;3.50401273885029
23;0;0.0728934623177413;0.295762415048815;0.0104179203340387;0.100886764242248;0.270063310798438;3.50821656050645
24;0;0.0727731315620779;0.295238856387357;0.0103386761090354;0.100386586553305;0.268336107935857;3.45681528662087
25;0;0.0725032754304642;0.293909702463029;0.0102902699565234;0.100144904735196;0.26863192618566;3.42853503184379
26;0;0.0722996352659765;0.293129728387247;0.0102455607064193;0.0997954550124347;0.267501274177558;3.42267515923261
27;0;0.0721584290569019;0.292075012932334;0.0101833833026823;0.0992945892747723;0.266356313947844;3.35993630573023
28;0;0.0721252192201835;0.292166648204211;0.0102210186978478;0.0994061844293648;0.266713261829504;3.34235668789568
29;0;0.0721237709421525;0.292331931029976;0.0102557959054438;0.0992864078208413;0.266246784370588;3.12261146496713
30;0;0.0719732422191579;0.291700093176778;0.0102292379238222;0.0990630365119907;0.265401444915009;3.10458598725947
31;0;0.0719141139714088;0.29154316890491;0.0102130934560877;0.0989641654544516;0.265260687084732;3.08235668789628
32;0;0.0720680257270168;0.292214616885413;0.0102224678440677;0.0990020034051024;0.265364035693031;3.01815286624059
33;0;0.0720078527142446;0.292016224379463;0.0102104062358243;0.0989154141516241;0.265118716813715;2.98929936305607
34;0;0.0719358831050784;0.291090734124579;0.0101597192866289;0.0985898821045271;0.264497943752963;2.83573248407589
35;0;0.0721491031064815;0.29152116582255;0.0101779081604938;0.0986183640625467;0.264596930041808;2.40350318471265
36;0;0.0721283534023636;0.290877191446522;0.010149797894332;0.098460343064614;0.26420458131579;2.35490445859813
37;0;0.0725187208676829;0.291558364074717;0.0102167146540081;0.0987784722876736;0.264984235392553;2.07770700636869
38;0;0.0723308935377264;0.290795458642858;0.0101582013517905;0.0985018037034031;0.264705252193932;2.06509554140056
39;0;0.0724966425257275;0.291482073256296;0.0102197578467448;0.0986988238953634;0.264991267199277;2.06815286624132
40;0;0.0724023129478589;0.291343535509406;0.010186442349304;0.0984575500757085;0.264557768302837;2.03509554140055
41;0;0.0721852648572918;0.290210584665991;0.0102032533622495;0.098397484010932;0.26468050072691;2.03038216560431
42;0;0.071991520798728;0.289683471908655;0.0101632932900899;0.0981494004631053;0.264103201903283;2.03159235668741
43;0;0.0716376638733686;0.288139421292942;0.0100883952336764;0.0975423625392825;0.262464740587113;2.02974522292951
44;0;0.0719577375989084;0.289159883453673;0.0101162692436515;0.0976420858252552;0.262888425930074;1.90592356687863
45;0;0.0717203608951298;0.288255941486441;0.0101071910244301;0.0974686579666126;0.26200638652698;1.89375796178297
46;0;0.0715031474230322;0.28714444231598;0.010036267452402;0.0971175737506334;0.261415885790053;1.67178343948994
47;0;0.0714098094131436;0.287315106873136;0.0100104278817107;0.0969520046070232;0.260892027065948;1.66203821656045
48;0;0.0713140133256363;0.286488990672396;0.0100068142769298;0.0967549587678746;0.258498951278019;1.66235668789808
49;0;0.0713040054864236;0.286178676804658;0.00998212460864591;0.096630815646773;0.258083603096579;1.62445859872591
50;0;0.0711452423874279;0.285867565635424;0.00994817462055317;0.0963454086016027;0.257384445969493;1.61452229299358
51;0;0.0711377597022635;0.285721457865163;0.00994997404048959;0.0963429533380483;0.257441179274928;1.61394904458594
52;0;0.0712294042170432;0.286411683858412;0.0100059077341388;0.0966089579764874;0.258428592767453;1.59248407643349
53;0;0.0709726547744302;0.285863448247627;0.00991823542222018;0.0961086105948667;0.257490012715239;1.56700636942729
54;0;0.0711334799857026;0.286335094959173;0.00997570451531783;0.0963103112957461;0.258328626833461;1.55146496815332
55;0;0.0709644398797945;0.285908757410107;0.00995573579193054;0.09615391834811;0.257951434821721;1.54292993630632
56;0;0.0708867239089571;0.285577103548586;0.00985196061028771;0.0957776080377367;0.257988360722336;1.53796178344018
57;0;0.071074609835175;0.285602315402025;0.00986898483359692;0.0957601898713939;0.25786685912946;1.49566878980966
58;0;0.0709941291784016;0.285417868388626;0.00985343668080451;0.0956626408532812;0.257684190796935;1.49401273885411
59;0;0.0710404254028895;0.28562351733209;0.00985566030110344;0.0956774970112903;0.257721597460936;1.49369426751654
60;0;0.0718800021562511;0.288423269221999;0.0100045414422157;0.0964688282745009;0.259609695364833;1.47038216560569
61;0;0.0718075582284056;0.287814516780668;0.0099731447648783;0.0961390690650445;0.258403646102088;1.45802547770745
62;0;0.0718248654425235;0.287888968670765;0.00997580144090361;0.0961215785399409;0.258329532795599;1.45694267515966
63;0;0.0715070485925201;0.286648579906786;0.00989811801913717;0.0957631789239061;0.257554935583287;1.44687898089209
64;0;0.0711663244682347;0.284802801315836;0.00984208778772377;0.0952448529720267;0.255758229839622;1.43866242038251
65;0;0.0712378691108263;0.285480180444676;0.00985614771259731;0.0953573029976862;0.256243800051487;1.43019108280276
66;0;0.0710491569767245;0.284760985851567;0.00984047517356592;0.0952332770173238;0.255900561403478;1.42433121019133
67;0;0.0710424535019339;0.284795823293877;0.00983729724603412;0.0952155065398921;0.255970624203081;1.42191082802572
68;0;0.0709755513305529;0.28477546079273;0.00981253487024463;0.0950560558183361;0.255606690637259;1.42522292993662
69;0;0.0708271437148338;0.284237317300868;0.00981198363688307;0.0950390707742145;0.255542831868502;1.40076433121053
