"n";"PCA";"MAE";"MAPE";"MSE";"RMSE";"CVRMSE";"elapsed"
2;0;0.0700870708954517;0.287009387124241;0.0105646539105979;0.102755917885702;0.261552492070509;363.086050955414
3;0;0.0723884004557857;0.292800701410477;0.010866894312267;0.104173768614966;0.265523217685006;94.4813375796176
4;0;0.0723932340732472;0.29295137128398;0.0108066867215709;0.10384479547774;0.264751287241259;94.4883439490443
5;0;0.0726278698585414;0.292454023350422;0.0108534984451225;0.104026594485143;0.265296576038698;76.3780254777062
6;0;0.0737542932839281;0.296340798452629;0.0110025895733434;0.104731216414248;0.267184865993182;45.6626114649678
7;0;0.0743059833020385;0.301904851399139;0.0110713871236306;0.105056683341758;0.268631060677651;43.7482802547769
8;0;0.074971399812556;0.304785544194886;0.0111958597435702;0.105552671277231;0.269872523897655;18.8008917197454
9;0;0.0753453341989818;0.307367149256377;0.0112721813270514;0.105924529389561;0.270749690166621;18.7019108280257
10;0;0.075822146492901;0.310284583255158;0.0113463503988962;0.106274442759284;0.271680037812852;14.2163694267514
11;0;0.0754603136389879;0.309487061393474;0.0112264742918544;0.10564502646979;0.270062678437152;13.4165605095538
12;0;0.0756360914067732;0.312076131036706;0.0112398874762939;0.10570972454894;0.270238647328002;11.4207006369424
13;0;0.075525586814815;0.311696635242874;0.0112036483666098;0.105485534550229;0.26972636702919;11.4147133757959
14;0;0.0756240060880443;0.312391471611347;0.0111308354479656;0.104904518970109;0.268494526375824;6.83751592356649
15;0;0.0752880383423616;0.311345478197585;0.0110721324025353;0.104495164583311;0.267741156547827;6.83745222929897
16;0;0.0750931527324683;0.310783105787831;0.0110616812765007;0.104380009587122;0.267360776930697;6.79980891719703
17;0;0.0751069105321898;0.310741874513898;0.0110524976211477;0.104263876049228;0.267180979821899;6.55133757961757
18;0;0.0755001971557591;0.311509054220557;0.0110909739871751;0.104415278328977;0.267505257860536;5.796942675159
19;0;0.0754901409098611;0.310990628703303;0.0110814785578611;0.104351683779162;0.267320820119391;5.68840764331189
20;0;0.0759523249101165;0.311347779961154;0.0111829804271185;0.104821271073437;0.269021343991535;4.1750318471338
21;0;0.0762803175953235;0.312653437821723;0.0112490538532693;0.105125791442421;0.270104510012734;3.76165605095545
22;0;0.0766780248508332;0.313738672517236;0.0112767505483729;0.105248720792561;0.270418817775889;3.58834394904444
23;0;0.0764848316634437;0.313068449510076;0.0111935768509999;0.104784715596341;0.268929732146692;3.54101910828011
24;0;0.0770893641557115;0.315842874644231;0.0113019541187349;0.105328753463966;0.270695715992523;3.22382165605063
25;0;0.0775389060126249;0.318752473399292;0.0114122334552684;0.105788511949571;0.272044279494685;3.21324840764292
26;0;0.0777198151548313;0.322859769979529;0.011471714009085;0.10580328898686;0.271905757590826;3.18802547770652
27;0;0.0778252550328979;0.322866475110357;0.0114642675593543;0.105767739063187;0.271973573777048;2.54541401273849
28;0;0.0771853302294324;0.321486866476947;0.0113049724892061;0.105112732903677;0.270599619123832;2.35331210191058
29;0;0.0770409049389384;0.321587040416522;0.0112828769882723;0.105009415517252;0.270370078262236;2.25617834394882
30;0;0.0771088262122989;0.321663581860938;0.0113219570378131;0.104892544954358;0.269849436361553;2.26668789808896
31;0;0.0768636428102284;0.320780479806131;0.0112740571709195;0.104468524199183;0.2683056856477;2.39980891719734
32;0;0.0767220320295942;0.320125119816486;0.0112455696147475;0.104235279808367;0.267732949014368;2.39732484076422
33;0;0.076984769015296;0.324371861177361;0.01130850049369;0.104437752682579;0.268278359340217;2.3139490445859
34;0;0.0768033649706049;0.323258834968255;0.0112703747276208;0.104169896396869;0.26772958107278;2.19369426751579
35;0;0.0768705698571103;0.322510203353784;0.0112941771393688;0.104279149898412;0.268202115630789;2.08210191082807
36;0;0.0770531436913526;0.323059884239996;0.0113414630359192;0.104170488693737;0.267858399754215;2.06095541401289
37;0;0.0770480369025151;0.322700510921155;0.0113311935445229;0.104073837740243;0.267725231893918;2.05210191082826
38;0;0.0770609733862017;0.322815392426567;0.0113407416098639;0.104127792811669;0.267904453947631;2.05745222929962
39;0;0.0771725155280812;0.321966217279988;0.0112944951825777;0.103815000136955;0.267155016131634;1.7238216560512
40;0;0.077272710814794;0.321899182414879;0.0113508108118018;0.104059736083863;0.267825047186608;1.67267515923578
41;0;0.0769584711316587;0.320592846441045;0.0112810456099032;0.103655166445062;0.266483424811524;1.65853503184725
42;0;0.0768927791800989;0.319186674031503;0.0112406305293216;0.103412974943948;0.266231442339047;1.63636942675167
43;0;0.0769040490566651;0.319588363384885;0.0112438791810189;0.103392055170285;0.266479476769321;1.63605095541411
44;0;0.0766698221764273;0.319222871485956;0.0112332742205998;0.103192075982099;0.265998433603096;1.63445859872624
45;0;0.0765387039421789;0.318880365659235;0.011218619768744;0.103027618591284;0.265685813247344;1.63407643312116
46;0;0.0764528738030507;0.317776863440716;0.0112052365347194;0.102804848649787;0.264615213751369;1.61496815286639
47;0;0.0768715745061193;0.318692665776154;0.0113054185940658;0.103182067009001;0.265511669219136;1.58101910828037
48;0;0.0767120368528138;0.319303836398666;0.0112739661779077;0.10303663456368;0.265129652430306;1.5807643312103
49;0;0.0765596359462002;0.317859549406841;0.0112471193787276;0.102858763019934;0.264658437491501;1.58152866242047
50;0;0.0766133427316053;0.31798080684407;0.0112613605141516;0.102954729016641;0.264887592887558;1.5803821656052
51;0;0.0765401307271294;0.317891575170278;0.0112360588289455;0.102674180792114;0.264860487094878;1.51745222929948
52;0;0.0765552254077522;0.317841284551534;0.0112311147176297;0.102581540425531;0.264773879746084;1.5091082802549
53;0;0.0765219249163674;0.316952189203058;0.0113003780971927;0.102887887343548;0.265708612659018;1.49159235668796
54;0;0.0761262985414477;0.314103322438906;0.0111385069455817;0.102255149831527;0.264295516068907;1.49044585987269
55;0;0.076282648317377;0.313281024861544;0.0112242094310063;0.102521934180926;0.265170244740323;1.46420382165613
56;0;0.0759333668181073;0.31200280184945;0.0111327577815323;0.102054201065007;0.263847336214342;1.44082802547779
57;0;0.0755516387783491;0.310507340721853;0.0110069075908503;0.101605329536;0.263449889008927;1.42484076433126
58;0;0.0755234701855997;0.310696305076978;0.0110062883192571;0.101575259738428;0.26345574674513;1.41687898089177
59;0;0.0755002935043324;0.310597833389268;0.0110110944991127;0.101471858129849;0.2636185245667;1.40426751592362
60;0;0.0752815892058553;0.309798064510421;0.0109926507856621;0.101359323219212;0.263371734063922;1.39573248407648
61;0;0.0750759870326172;0.309354072769727;0.010945317098538;0.100990039119406;0.262184392015069;1.38872611464973
62;0;0.0747121784319128;0.307457869742199;0.0108353444151544;0.100508800215876;0.261065653690077;1.37757961783444
63;0;0.0745437410014192;0.307110929680122;0.0107986554634488;0.100306945152749;0.260876147834203;1.37694267515928
64;0;0.0746826388683683;0.307574579861609;0.0108236800989319;0.100382537887702;0.26124152446287;1.37197452229295
65;0;0.0745905524457684;0.307189750409948;0.0108080618024094;0.100264115343741;0.260785477537824;1.34554140127384
66;0;0.0741316804965533;0.306180459353801;0.0106875156645191;0.0998514942801237;0.259984394252679;1.33401273885346
67;0;0.0740625892991773;0.305994009491816;0.0106764951643344;0.0997636233639646;0.259741551322712;1.32668789808913
68;0;0.0736296216710506;0.305163074378425;0.0105959927840878;0.0993517234608666;0.259274360351776;1.3161146496815
69;0;0.0737133007265021;0.306689873492638;0.0106299475526542;0.0994125808275319;0.259767154668745;1.27140127388536
70;0;0.0734702972371669;0.306126896294009;0.0105703572622739;0.0990814649704733;0.259497567770461;1.26012738853504
71;0;0.0735166658098517;0.306076282403358;0.0105678718952541;0.0990392845995938;0.25953624483798;1.24751592356688
72;0;0.0737473779349507;0.306497076069366;0.0106091236851123;0.0991424885666008;0.259636189147289;1.23159235668791
73;0;0.0736756880780893;0.305817205534376;0.0105845746475289;0.0989601337283877;0.259485488670411;1.19171974522293
74;0;0.0740544096108736;0.309341919788915;0.0106991969411807;0.0994080301847218;0.261019516811144;1.17312101910827
75;0;0.0739183590048072;0.308504117888757;0.01063245344934;0.0990382087277441;0.260246623232477;1.17796178343948
76;0;0.0733807744773962;0.306755727998449;0.0105311639456997;0.0983880024364179;0.258474882345003;1.17108280254776
77;0;0.0731316457818846;0.306273724515917;0.0104988070196562;0.0981642484851518;0.257965843787663;1.16318471337578
78;0;0.0727041691760972;0.304998923668251;0.0104099339728185;0.0977617716680832;0.257170017746936;1.15783439490444
