Expl2;Contador;Fecha;Lectura
EMUASA-MURCIA;D13TA607968;2017-09-29T05:34:13Z;731780
EMUASA-MURCIA;D13TA607968;2017-09-29T06:34:13Z;731780
EMUASA-MURCIA;D13TA607968;2017-09-29T07:34:13Z;731780
EMUASA-MURCIA;D13TA607968;2017-09-29T08:34:13Z;731780
EMUASA-MURCIA;D13TA607968;2017-09-29T13:34:12Z;731780
EMUASA-MURCIA;D13TA607968;2017-09-29T14:34:12Z;731780
EMUASA-MURCIA;D13TA607968;2017-09-29T15:34:12Z;731780
EMUASA-MURCIA;D13TA607968;2017-09-29T16:34:12Z;731780
EMUASA-MURCIA;D13TA607968;2017-09-30T09:34:26Z;731780
EMUASA-MURCIA;D13TA607968;2017-09-30T10:34:26Z;731780
EMUASA-MURCIA;D13TA607968;2017-09-30T11:34:26Z;731780
EMUASA-MURCIA;D13TA607968;2017-09-30T12:34:26Z;731780
EMUASA-MURCIA;D13TA607968;2017-09-30T13:34:11Z;731780
EMUASA-MURCIA;D13TA607968;2017-09-30T14:34:11Z;731780
EMUASA-MURCIA;D13TA607968;2017-09-30T15:34:11Z;731780
EMUASA-MURCIA;D13TA607968;2017-09-30T16:34:11Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-01T01:34:26Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-01T02:34:26Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-01T03:34:26Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-01T04:34:26Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-01T05:34:11Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-01T06:34:11Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-01T07:34:11Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-01T08:34:11Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-01T09:34:25Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-01T10:34:25Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-01T11:34:25Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-01T12:34:25Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-01T13:34:10Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-01T14:34:10Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-01T15:34:10Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-01T16:34:10Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-02T05:34:10Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-02T06:34:10Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-02T07:34:10Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-02T08:34:10Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-02T09:34:24Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-02T10:34:24Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-02T11:34:24Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-02T12:34:24Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-02T13:34:10Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-02T14:34:10Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-02T15:34:10Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-02T16:34:10Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-02T21:34:10Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-02T22:34:10Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-02T23:34:10Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-03T00:34:10Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-03T01:34:25Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-03T02:34:25Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-03T03:34:25Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-03T04:34:25Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-03T05:34:09Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-03T06:34:09Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-03T07:34:09Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-03T08:34:09Z;731780
EMUASA-MURCIA;D13TA607968;2017-10-03T13:34:08Z;731780
