Expl2;Contador;Fecha;Lectura
EMUASA-MURCIA;D12FE134039;2017-09-29T01:59:51Z;1226426
EMUASA-MURCIA;D12FE134039;2017-09-29T02:59:51Z;1226426
EMUASA-MURCIA;D12FE134039;2017-09-29T03:59:51Z;1226426
EMUASA-MURCIA;D12FE134039;2017-09-29T04:59:51Z;1226426
EMUASA-MURCIA;D12FE134039;2017-09-29T13:59:49Z;1226516
EMUASA-MURCIA;D12FE134039;2017-09-29T14:59:49Z;1226516
EMUASA-MURCIA;D12FE134039;2017-09-29T15:59:49Z;1226516
EMUASA-MURCIA;D12FE134039;2017-09-29T16:59:49Z;1226516
EMUASA-MURCIA;D12FE134039;2017-09-29T17:59:51Z;1226516
EMUASA-MURCIA;D12FE134039;2017-09-29T18:59:51Z;1226516
EMUASA-MURCIA;D12FE134039;2017-09-29T19:59:51Z;1226516
EMUASA-MURCIA;D12FE134039;2017-09-29T20:59:51Z;1226516
EMUASA-MURCIA;D12FE134039;2017-09-29T21:59:49Z;1226516
EMUASA-MURCIA;D12FE134039;2017-09-29T22:59:49Z;1226516
EMUASA-MURCIA;D12FE134039;2017-09-29T23:59:49Z;1226516
EMUASA-MURCIA;D12FE134039;2017-09-30T00:59:49Z;1226516
EMUASA-MURCIA;D12FE134039;2017-09-30T01:59:49Z;1226516
EMUASA-MURCIA;D12FE134039;2017-09-30T02:59:49Z;1226516
EMUASA-MURCIA;D12FE134039;2017-09-30T03:59:49Z;1226516
EMUASA-MURCIA;D12FE134039;2017-09-30T04:59:49Z;1226516
EMUASA-MURCIA;D12FE134039;2017-09-30T05:59:48Z;1226516
EMUASA-MURCIA;D12FE134039;2017-09-30T06:59:48Z;1226516
EMUASA-MURCIA;D12FE134039;2017-09-30T07:59:48Z;1226516
EMUASA-MURCIA;D12FE134039;2017-09-30T08:59:48Z;1226516
EMUASA-MURCIA;D12FE134039;2017-09-30T09:59:48Z;1226516
EMUASA-MURCIA;D12FE134039;2017-09-30T10:59:48Z;1226516
EMUASA-MURCIA;D12FE134039;2017-09-30T11:59:48Z;1226516
EMUASA-MURCIA;D12FE134039;2017-09-30T12:59:48Z;1226516
EMUASA-MURCIA;D12FE134039;2017-09-30T13:59:47Z;1226516
EMUASA-MURCIA;D12FE134039;2017-09-30T14:59:47Z;1226516
EMUASA-MURCIA;D12FE134039;2017-09-30T15:59:47Z;1226516
EMUASA-MURCIA;D12FE134039;2017-09-30T16:59:47Z;1226516
EMUASA-MURCIA;D12FE134039;2017-09-30T17:59:48Z;1226516
EMUASA-MURCIA;D12FE134039;2017-09-30T18:59:48Z;1226516
EMUASA-MURCIA;D12FE134039;2017-09-30T19:59:48Z;1226516
EMUASA-MURCIA;D12FE134039;2017-09-30T20:59:48Z;1226516
EMUASA-MURCIA;D12FE134039;2017-10-01T01:59:47Z;1226516
EMUASA-MURCIA;D12FE134039;2017-10-01T02:59:47Z;1226516
EMUASA-MURCIA;D12FE134039;2017-10-01T03:59:47Z;1226516
EMUASA-MURCIA;D12FE134039;2017-10-01T04:59:47Z;1228656
EMUASA-MURCIA;D12FE134039;2017-10-01T05:59:45Z;1228656
EMUASA-MURCIA;D12FE134039;2017-10-01T06:59:45Z;1228656
EMUASA-MURCIA;D12FE134039;2017-10-01T07:59:45Z;1228656
EMUASA-MURCIA;D12FE134039;2017-10-01T08:59:45Z;1228656
EMUASA-MURCIA;D12FE134039;2017-10-01T09:59:45Z;1228656
EMUASA-MURCIA;D12FE134039;2017-10-01T10:59:45Z;1228656
EMUASA-MURCIA;D12FE134039;2017-10-01T11:59:45Z;1228656
EMUASA-MURCIA;D12FE134039;2017-10-01T12:59:45Z;1228656
EMUASA-MURCIA;D12FE134039;2017-10-01T13:59:44Z;1228656
EMUASA-MURCIA;D12FE134039;2017-10-01T14:59:44Z;1228656
EMUASA-MURCIA;D12FE134039;2017-10-01T15:59:44Z;1228656
EMUASA-MURCIA;D12FE134039;2017-10-01T16:59:44Z;1228656
EMUASA-MURCIA;D12FE134039;2017-10-02T05:59:41Z;1228656
EMUASA-MURCIA;D12FE134039;2017-10-02T06:59:41Z;1228656
EMUASA-MURCIA;D12FE134039;2017-10-02T07:59:41Z;1228656
