Expl2;Contador;Fecha;Lectura
EMUASA-MURCIA;D12FE130098;2017-09-29T02:08:51Z;930360
EMUASA-MURCIA;D12FE130098;2017-09-29T03:08:51Z;930360
EMUASA-MURCIA;D12FE130098;2017-09-29T04:08:51Z;930360
EMUASA-MURCIA;D12FE130098;2017-09-29T05:08:51Z;930360
EMUASA-MURCIA;D12FE130098;2017-09-29T06:08:57Z;930360
EMUASA-MURCIA;D12FE130098;2017-09-29T07:08:57Z;930930
EMUASA-MURCIA;D12FE130098;2017-09-29T08:08:57Z;931710
EMUASA-MURCIA;D12FE130098;2017-09-29T09:08:57Z;931710
EMUASA-MURCIA;D12FE130098;2017-09-29T10:08:50Z;931710
EMUASA-MURCIA;D12FE130098;2017-09-29T11:08:50Z;931710
EMUASA-MURCIA;D12FE130098;2017-09-29T12:08:50Z;931710
EMUASA-MURCIA;D12FE130098;2017-09-29T13:08:50Z;932620
EMUASA-MURCIA;D12FE130098;2017-09-29T14:08:52Z;932620
EMUASA-MURCIA;D12FE130098;2017-09-29T15:08:52Z;932620
EMUASA-MURCIA;D12FE130098;2017-09-29T16:08:52Z;932620
EMUASA-MURCIA;D12FE130098;2017-09-29T17:08:52Z;932620
EMUASA-MURCIA;D12FE130098;2017-09-29T18:08:54Z;932620
EMUASA-MURCIA;D12FE130098;2017-09-29T19:08:54Z;932620
EMUASA-MURCIA;D12FE130098;2017-09-29T20:08:54Z;932620
EMUASA-MURCIA;D12FE130098;2017-09-29T21:08:54Z;932620
EMUASA-MURCIA;D12FE130098;2017-09-29T22:08:48Z;932620
EMUASA-MURCIA;D12FE130098;2017-09-29T23:08:48Z;932620
EMUASA-MURCIA;D12FE130098;2017-09-30T00:08:48Z;932620
EMUASA-MURCIA;D12FE130098;2017-09-30T01:08:48Z;932620
EMUASA-MURCIA;D12FE130098;2017-09-30T02:08:59Z;932620
EMUASA-MURCIA;D12FE130098;2017-09-30T03:08:59Z;932620
EMUASA-MURCIA;D12FE130098;2017-09-30T04:08:59Z;932620
EMUASA-MURCIA;D12FE130098;2017-09-30T05:08:59Z;932620
EMUASA-MURCIA;D12FE130098;2017-09-30T10:09:01Z;932620
EMUASA-MURCIA;D12FE130098;2017-09-30T11:09:01Z;932620
EMUASA-MURCIA;D12FE130098;2017-09-30T12:09:01Z;932620
EMUASA-MURCIA;D12FE130098;2017-09-30T13:09:01Z;932620
EMUASA-MURCIA;D12FE130098;2017-09-30T14:08:57Z;932620
EMUASA-MURCIA;D12FE130098;2017-09-30T15:08:57Z;932620
EMUASA-MURCIA;D12FE130098;2017-09-30T16:08:57Z;932620
EMUASA-MURCIA;D12FE130098;2017-09-30T17:08:57Z;932620
EMUASA-MURCIA;D12FE130098;2017-09-30T18:08:53Z;932620
EMUASA-MURCIA;D12FE130098;2017-09-30T19:08:53Z;932620
EMUASA-MURCIA;D12FE130098;2017-09-30T20:08:53Z;932620
EMUASA-MURCIA;D12FE130098;2017-09-30T21:08:53Z;932620
EMUASA-MURCIA;D12FE130098;2017-09-30T22:08:52Z;932620
EMUASA-MURCIA;D12FE130098;2017-09-30T23:08:52Z;932620
EMUASA-MURCIA;D12FE130098;2017-10-01T00:08:52Z;932620
EMUASA-MURCIA;D12FE130098;2017-10-01T01:08:52Z;932620
EMUASA-MURCIA;D12FE130098;2017-10-01T02:09:00Z;932620
EMUASA-MURCIA;D12FE130098;2017-10-01T03:09:00Z;932640
EMUASA-MURCIA;D12FE130098;2017-10-01T04:09:00Z;932640
EMUASA-MURCIA;D12FE130098;2017-10-01T05:09:00Z;932640
EMUASA-MURCIA;D12FE130098;2017-10-01T06:08:54Z;932640
EMUASA-MURCIA;D12FE130098;2017-10-01T07:08:54Z;932640
EMUASA-MURCIA;D12FE130098;2017-10-01T08:08:54Z;932640
EMUASA-MURCIA;D12FE130098;2017-10-01T09:08:54Z;932640
EMUASA-MURCIA;D12FE130098;2017-10-01T10:09:01Z;932640
EMUASA-MURCIA;D12FE130098;2017-10-01T11:09:01Z;932640
EMUASA-MURCIA;D12FE130098;2017-10-01T12:09:01Z;932640
EMUASA-MURCIA;D12FE130098;2017-10-01T13:09:01Z;932640
EMUASA-MURCIA;D12FE130098;2017-10-01T14:08:54Z;932640
EMUASA-MURCIA;D12FE130098;2017-10-01T15:08:54Z;932640
EMUASA-MURCIA;D12FE130098;2017-10-01T16:08:54Z;932640
EMUASA-MURCIA;D12FE130098;2017-10-01T17:08:54Z;932640
EMUASA-MURCIA;D12FE130098;2017-10-01T18:08:54Z;932640
EMUASA-MURCIA;D12FE130098;2017-10-01T19:08:54Z;932640
EMUASA-MURCIA;D12FE130098;2017-10-01T20:08:54Z;932640
EMUASA-MURCIA;D12FE130098;2017-10-01T21:08:54Z;932640
EMUASA-MURCIA;D12FE130098;2017-10-01T22:08:48Z;932640
EMUASA-MURCIA;D12FE130098;2017-10-01T23:08:48Z;932640
EMUASA-MURCIA;D12FE130098;2017-10-02T00:08:48Z;932640
