Expl2;Contador;Fecha;Lectura
EMUASA-MURCIA;D10FE006499;2017-09-29T05:36:51Z;11207850
EMUASA-MURCIA;D10FE006499;2017-09-29T06:36:51Z;11207850
EMUASA-MURCIA;D10FE006499;2017-09-29T07:36:51Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-29T08:36:51Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-29T13:36:49Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-29T14:36:49Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-29T15:36:49Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-29T16:36:49Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-29T17:36:47Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-29T18:36:47Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-29T19:36:47Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-29T20:36:47Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-29T21:36:49Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-29T22:36:49Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-29T23:36:49Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-30T00:36:49Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-30T01:36:46Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-30T02:36:46Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-30T03:36:46Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-30T04:36:46Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-30T05:36:47Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-30T06:36:47Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-30T07:36:47Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-30T08:36:47Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-30T09:36:45Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-30T10:36:45Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-30T11:36:45Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-30T12:36:45Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-30T13:36:47Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-30T14:36:47Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-30T15:36:47Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-30T16:36:47Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-30T17:36:45Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-30T18:36:45Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-30T19:36:45Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-30T20:36:45Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-30T21:36:47Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-30T22:36:47Z;11209220
EMUASA-MURCIA;D10FE006499;2017-09-30T23:36:47Z;11209220
EMUASA-MURCIA;D10FE006499;2017-10-01T00:36:47Z;11209220
EMUASA-MURCIA;D10FE006499;2017-10-01T01:36:44Z;11209220
EMUASA-MURCIA;D10FE006499;2017-10-01T02:36:44Z;11209220
EMUASA-MURCIA;D10FE006499;2017-10-01T03:36:44Z;11209230
EMUASA-MURCIA;D10FE006499;2017-10-01T04:36:44Z;11209230
EMUASA-MURCIA;D10FE006499;2017-10-01T05:36:46Z;11209230
EMUASA-MURCIA;D10FE006499;2017-10-01T06:36:46Z;11209230
EMUASA-MURCIA;D10FE006499;2017-10-01T07:36:46Z;11209230
EMUASA-MURCIA;D10FE006499;2017-10-01T08:36:46Z;11209230
EMUASA-MURCIA;D10FE006499;2017-10-01T09:36:44Z;11209230
EMUASA-MURCIA;D10FE006499;2017-10-01T10:36:44Z;11209230
EMUASA-MURCIA;D10FE006499;2017-10-01T11:36:44Z;11209230
EMUASA-MURCIA;D10FE006499;2017-10-01T12:36:44Z;11209230
EMUASA-MURCIA;D10FE006499;2017-10-01T13:36:45Z;11209230
EMUASA-MURCIA;D10FE006499;2017-10-01T14:36:45Z;11209230
EMUASA-MURCIA;D10FE006499;2017-10-01T15:36:45Z;11209230
