"Fecha";"Prec.5";"ET0.5";"Consumo.5";"Prec.4";"ET0.4";"Consumo.4";"Prec.3";"ET0.3";"Consumo.3";"Prec.2";"ET0.2";"Consumo.2";"Prec.1";"ET0.1";"Consumo.1";"NDVI.scl_7_8_9.Mean.5";"NDVI.scl_7_8_9.Mean"
2017-12-17;0;3.08644037881316;3.4881045114709;0;2.8479504214022;3.48810451146902;0;2.59274405863205;3.4881045114709;0;3.97989994557936;3.48810451146902;0;4.27592441697392;3.48810451146902;0.562686800956726;0.483799889683723
2017-12-22;0;2.82348225310237;3.4881045114709;0;2.3621661171146;3.48810451146902;0;4.34953638692491;3.32405274678654;0;1.78003603439877;4.21252972589836;0;1.892032939926;4.21252972589836;0.483799889683723;0.384689033031464
2017-12-27;0;2.85522364622948;3.50848324253502;0;1.17647479893791;0.000967848400128818;0;0.938405555672892;3.4849245796481;0;1.61545534255588;3.98061215057449;0;2.68263946839038;3.98061215057449;0.384689033031464;NA
2018-01-01;0;6.0825163703737;3.98061215057261;0;3.70169479861133;3.4438568612715;0;4.64471192995967;3.79081288455037;0;3.075272066006;0;0;2.77755260584726;3.13655531716789;NA;0.498490750789642
2018-01-06;0;4.29138805835844;3.58207602246058;0;4.30112256451575;2.3886070380068;0;3.5358075089503;7.51229269739431;0;2.90552189729763;2.61347642526387;0;2.50424367516477;3.66747428923593;0.498490750789642;NA
2018-01-11;2.4;1.34919207234275;0;0.4;1.89094769445124;0.84709451562973;0;1.48581124825339;4.05007836591253;0;1.26809235288316;4.0502190438561;2.6;2.30235322815099;7.41714525940371;NA;0.479803368449211
2018-01-16;0;5.12854960089091;3.36744577163137;0;3.25072679814587;3.36744577163324;0;1.56068521171122;3.21473563714634;2;2.61757375646835;3.86177722884343;9;1.63741015763112;3.86177722884343;0.479803368449211;0.502255365252495
2018-01-21;0;2.93387058477264;3.86177722884343;0;3.66005233852719;3.86177722884343;0;1.59876672444517;2.81306194377957;0;1.39094910986843;3.06392748404649;0;4.6232074822833;3.06392748404837;0.502255365252495;0.449383959174156
2018-01-26;0;7.41768598559368;3.06392748404649;0;4.18655354962154;3.06392748404837;0;2.92276086092741;3.06392748404837;0;1.88139259505673;3.06392748404649;0;1.53449412559784;3.06392748404837;0.449383959174156;NA
2018-01-31;0;5.96736930304423;3.06392748404649;0.6;4.07145983947754;1.52910702460574;33.2;1.62721504545581;0.00511611753960428;0;1.72706667732779;8.30883671485788;0;1.10931084512194;0.947994232315353;NA;0.402275040745735
2018-02-05;0;1.44715906297275;5.35606131798588;4.2;2.06368979035416;7.47350411091566;7;2.94400228696504;0.88437331146615;0;4.69522818261255;0.0010759175885784;1.2;1.19683537118066;2.44590488718519;0.402275040745735;0.27975282818079
