"Fecha";"Prec.5";"ET0.5";"Consumo.5";"Prec.4";"ET0.4";"Consumo.4";"Prec.3";"ET0.3";"Consumo.3";"Prec.2";"ET0.2";"Consumo.2";"Prec.1";"ET0.1";"Consumo.1";"NDVI.scl_7_8_9.Mean.5";"NDVI.scl_7_8_9.Mean"
2017-12-17;0;1.68808126300606;2.98637204832516;0;1.56790888880076;2.98637204832447;0;1.24642535903061;2.98637204832516;0;1.80223486889414;2.98637204832516;0;2.16179937683935;2.98637204832516;0.698447912931442;0.622566163539887
2017-12-22;0;1.62817769184997;2.98637204832516;0;1.17578619381302;1.00439865387876;0;1.91257225804314;0;0;0.948432034870221;5.79258338942389;0;1.14343398046197;2.03964203852954;0.622566163539887;0.660178769718517
2017-12-27;0;1.23945163006403;5.8074171497041;0;0.950974539638555;0;0;0.668792409971776;0;0;1.03594131266849;5.79258338942389;0;1.30416057599902;0;0.660178769718517;0.552768688648939
2018-01-01;0;3.69052066934984;5.80000026956399;0;1.36772886531148;2.03222515838943;0;2.06205650058378;5.85191843054474;0;1.62332786414806;0;0;1.41083417228775;0;0.552768688648939;0.662264186143875
2018-01-06;0;2.11851459656763;5.79258338942389;0;2.63967781768291;0;0;2.3247744049571;5.78516650928378;0;2.29285266458879;2.03222515838943;0;1.77562564619142;5.80000026956399;0.662264186143875;NA
2018-01-11;1.4;1.27606241144962;0;0;1.42626838484605;0;0;0.984421496204202;5.79258338942389;0;0.834526576253903;0;3.1;1.4274694318638;4.38337616280348;NA;0.640048663724553
2018-01-16;0;3.09985339971795;1.52046042872202;0;1.85743517080962;4.36112552238316;0;1.23648038475093;0;1;1.39761053635877;0;7.6;1.1746495736824;4.36854240252326;0.640048663724553;0.670547640323639
2018-01-21;0;1.56149639991601;0;0;2.29070208532105;4.35370864224305;0.1;1.26408026068978;1.51304354858191;0;1.15368046781029;4.38337616280348;0;2.05595198568139;0;0.670547640323639;0.648862649093975
2018-01-26;0;3.52082831137894;0;0;2.63971940649597;4.19053727916068;0;2.09697040182218;0;0;1.49632100213567;4.53913064574573;0;1.34670706817725;1.56496170956266;0.648862649093975;NA
2018-01-31;0.5;2.96782929284669;4.57621504644627;1.9;2.20922646149824;0;27.5;1.46221818724229;0;0;1.54145990895953;4.6058825670067;0;1.08181329974671;0;NA;0.52805333212018
2018-02-05;0;1.39398043652012;4.62813320742702;3.6;1.59082583393028;0;7.1;1.71310782097772;0;0;2.80195720496943;0;0.4;1.30442267459971;0;0.52805333212018;0.537227164615284
2018-02-10;0.1;1.48190851348176;0;0;2.43221146462761;0;0;2.05239356283838;0;0;2.05596312710887;0;0;2.59730913090354;0;0.537227164615284;0.520708680152893
2018-02-15;0;3.12245626740358;0;0;2.58066138020726;0;0.3;1.58425500077105;0;0;2.32794838999448;0.504347849527304;0;2.82993887187139;4.3092073614024;0.520708680152893;0.5061071763436
2018-02-20;0;3.06278804954466;1.43887474718084;0;2.09999738542293;4.25728920042165;0;3.0608167020321;0;0;1.10208211583012;0;0;2.55940423416448;4.23503856000133;0.5061071763436;0.502683930099011
2018-03-07;0.4;1.96095160022316;0;4.1;3.08458575382291;0;1.2;1.95112457244866;0;0.3;2.58102208468669;0;0.1;3.13648948368747;0;NA;0.433393220106761
2018-03-12;0;3.91557008695218;0.0445012808406444;0.6;2.31026302745502;1.79488499390599;0;4.09421331488562;4.71713576910831;0;4.45579540348427;0;0;5.46365482363461;0;0.433393220106761;0.42039879411459
2018-03-17;0;4.3365492226112;4.97672657401207;0;3.31582787078997;0;0;3.52246909220983;4.99897721443239;0;3.26010605931757;1.73554995278513;0.1;3.28393810737509;4.97672657401207;0.42039879411459;NA
2018-03-22;0;3.69423515654664;0;1.2;3.45335300434089;0;0.7;4.07651871409929;4.92480841303132;0;4.57723153625796;0;0;4.72110325709289;4.92480841303132;NA;0.378098799536626
2018-03-27;0;4.71422854820966;1.72813307264503;0;5.08893367693284;4.95447593359175;0.7;6.13044708094857;0;0.2;4.24907312886388;0;0;5.32966408681308;4.93222529317143;0.378098799536626;0.325950777779023
2018-04-01;0;5.39827860556407;0;0;5.20987255065199;4.64296696770724;0;4.16372610737807;1.72813307264503;0;4.94272269169569;4.64296696770724;0;5.68082424621491;0;0.325950777779023;0.255084853619337
2018-04-06;0;4.63140302790503;0;0;3.5405747683032;4.94705905345164;0;4.81198409639812;0;0;5.90024380529693;4.62071632728692;0;5.1062187895588;1.72071619250492;0.255084853619337;NA
2018-04-11;0;3.40896430433977;5.11764729667411;0;2.87601746150329;0;0;4.71884989913212;0;0;4.97409298072653;6.63069084525602;1.1;4.36961486724471;0;NA;0.310405471672614
2018-04-16;0;4.82724066551188;5.66649642704206;0;5.28471905459233;1.98030699740868;0;4.35978318377552;5.68133018732227;0;5.15154009602106;0;0;5.52736163890736;0;0.310405471672614;0.258247522016366
2018-04-21;0.9;6.1735846621195;5.71841458802281;0;5.42163400601653;0;0;5.53265446546096;5.69616394760249;0;5.60749017004505;1.98772387754879;0;4.81060802198487;5.7109977078827;0.258247522016366;NA
2018-04-26;0;5.11382605039873;0;0;6.11525264602578;0;0;6.87683714541605;5.74066522844313;0;8.10690206195289;0;7.8;2.38258499347754;5.73324834830303;NA;NA
2018-05-01;2.3;3.54632521137658;2.002557637829;0;4.84935346487236;5.72583146816292;0;5.93863054440471;0;0;6.66785461999234;0;2.1;4.12512247436522;5.74808210858324;NA;NA
2018-05-06;0.1;4.92497046386707;0;0;6.00858511611471;5.7109977078827;0;6.14670629266587;2.00997451796911;0;5.98491326370726;5.7109977078827;0;5.22973904070966;0;NA;0.324707083404064
