"Fecha";"ConsumoTotal";"Consumo"
2017-09-30;28735.6508808732;0.527984788617583
2017-10-01;3421.60818262398;0.0628681452361805
2017-10-02;63316.7437970787;1.16337290316628
2017-10-03;19165.930945769;0.352152106838011
2017-10-04;44949.9606785327;0.825904225577179
2017-10-05;12616.230300054;0.231808832719307
2017-10-06;35537.8381092846;0.652967215527583
2017-10-07;11309.5700095892;0.207800441187962
2017-10-08;1123.05615691841;0.0206348751268732
2017-10-09;38286.846496582;0.703477107170277
2017-10-10;11556.253474161;0.212332968306883
2017-10-11;49484.2339186072;0.909216321346987
2017-10-12;9266.7056838572;0.170265140746449
2017-10-13;28969.6551724076;0.532284350402823
2017-10-14;7283.5992217958;0.133827822847568
2017-10-15;192.027689516544;0.00352828963152528
2017-10-16;41297.9703109115;0.758803070629428
2017-10-17;3098.94585727155;0.0569395932659359
2017-10-18;22250.5261448622;0.408828023138485
2017-10-19;386.930775642395;0.0071094113940244
2017-10-20;10510;0.19310925481992
2017-10-21;260;0.00477720325910363
2017-10-22;80;0.00146990869510881
2017-10-23;20422.5027808696;0.375240180168551
2017-10-24;8312.44716350734;0.1527317295409
2017-10-25;19075.0500556231;0.350482274204952
2017-10-26;10348.3226703703;0.190138618412111
2017-10-27;41284.6297900081;0.758557953783513
2017-10-28;390.91743119061;0.00718266163970847
2017-10-29;11459.6106639802;0.210557266969327
2017-10-30;25519.9416666776;0.468899801931488
2017-10-31;12263.6444444358;0.225330470032488
2017-11-01;14972.9333333373;0.275110561224463
2017-11-02;12852.0138888955;0.236141087061834
2017-11-03;25980.8694444448;0.477368823785952
2017-11-04;490.5;0.00901237768688589
2017-11-05;7234.96944443882;0.13293430619034
2017-11-06;24372.6027777791;0.447818759318633
2017-11-07;9007.67777778208;0.165505798603753
2017-11-08;23673.7277777642;0.434977728827182
2017-11-09;567.188888892531;0.0104214484944029
2017-11-10;29553.2666666657;0.543007545527516
2017-11-11;179.04999999702;0.00328983939818565
2017-11-12;2096.57777778804;0.0385222238192818
2017-11-13;29924.3222222179;0.549825267870948
2017-11-14;2080.13055555522;0.0382200248821517
2017-11-15;7887.1027777791;0.144916511903429
2017-11-16;400.905555561185;0.00736618202546017
2017-11-17;19479.5444444418;0.357914396945544
2017-11-18;200.433333337307;0.00368273374327687
2017-11-19;540;0.00992188369198446
2017-11-20;17980.8611111045;0.330377801159454
2017-11-21;2461.01666666567;0.0452183724642446
2017-11-22;12537.2388888896;0.230357455692939
2017-11-23;6594.23333333433;0.121161511428056
2017-11-24;17004.1833333373;0.31243246168621
2017-11-25;803.033333331347;0.0147548209890745
2017-11-26;2781.26666666567;0.051102600709352
2017-11-27;18313.4083333313;0.336487976828023
2017-11-28;2979.70833332837;0.0547487398505944
2017-11-29;9205.81111112237;0.169146272472101
2017-11-30;2187.17222221196;0.0401867933391227
2017-12-01;15711.549999997;0.288681799482905
2017-12-02;49.6333333402872;0.000911955853051527
2017-12-03;3670.83333332837;0.0674473729369328
2017-12-04;7830.23333333433;0.143871600767487
2017-12-05;1188.93333333731;0.0218452930572152
2017-12-06;10811.7638888955;0.198653821871887
2017-12-07;648.236111104488;0.0119105987024501
2017-12-08;4800;0.0881945217065286
2017-12-09;1340.38333334029;0.0246280139556978
2017-12-10;4049.63163475692;0.0744073593989612
2017-12-11;4198.06825165451;0.07713471282209
2017-12-12;4198.06825165451;0.07713471282209
2017-12-13;4198.06825165451;0.07713471282209
2017-12-14;4198.06825165451;0.07713471282209
2017-12-15;4198.06825165451;0.07713471282209
2017-12-16;4198.06825165451;0.07713471282209
2017-12-17;4198.06825165451;0.07713471282209
2017-12-18;5203.50727032125;0.0956085072713389
2017-12-19;1810;0.0332566842268368
2017-12-20;10950;0.201193752643018
2017-12-21;150;0.00275607880332902
2017-12-22;5050;0.0927879863787436
2017-12-23;1140;0.0209461989053005
2017-12-24;1020;0.0187413358626373
2017-12-25;4650;0.0854384429031995
2017-12-26;1170;0.0214974146659663
2017-12-27;4810;0.0883782602934172
2017-12-28;1250;0.0229673233610751
2017-12-29;7020;0.128984487995798
2017-12-30;1170;0.0214974146659663
2017-12-31;20;0.000367477173777202
2018-01-01;7710;0.141662450491111
2018-01-02;6400.61111110449;0.117603924077782
2018-01-03;12519.3888888955;0.230029482315451
2018-01-04;4160.61666665971;0.0764465826917217
2018-01-05;8949.38333334029;0.164434704719234
2018-01-06;1950.50555555522;0.0358383134496082
2018-01-07;4740;0.0870920901851969
2018-01-08;5919.98333333433;0.108772937207092
2018-01-09;5129.74722221494;0.09425325057055
2018-01-10;2679.76388889551;0.0492376030140763
2018-01-11;3860.23611110449;0.0709274328110688
2018-01-12;7705.49476283789;0.141579671900135
2018-01-13;5057.7857927233;0.0929310414340222
2018-01-14;11668.0694444478;0.21438745914409
2018-01-15;18790.6916666627;0.345257513349202
2018-01-16;4730.65555556119;0.0869203966835524
2018-01-17;22565.8666666597;0.414622045324864
2018-01-18;12834.8833333403;0.235826332654801
2018-01-19;17726.3166666627;0.325700837507246
2018-01-20;40;0.000734954347554405
2018-01-21;6000.50555555522;0.110252441139492
2018-01-22;6012.24444444478;0.110468129825113
2018-01-23;18477.25;0.339498380458741
2018-01-24;1101.4194444418;0.0202373252293364
2018-01-25;428.580555558205;0.00787467856461962
2018-01-26;12851.1944444478;0.236126030705348
2018-01-27;11225.4861111045;0.206255495519196
2018-01-28;13134.0111111105;0.241322464173463
2018-01-29;14441.8444444537;0.265352409028892
2018-01-30;5307.46388888359;0.097518591490575
2018-01-31;12120.6583333313;0.222703263432584
2018-02-01;4559.77500000596;0.0837806615031066
2018-02-02;6069.56666666269;0.111521360235876
2018-02-03;0;0
2018-02-04;0;0
2018-02-05;890;0.0163527342330855
2018-02-06;0;0
2018-02-07;1540;0.0282957423808446
2018-02-08;5100;0.0937066793131866
2018-02-09;5641.375;0.103653827060868
2018-02-10;18790.8333333284;0.345260116312498
2018-02-11;21008.6583333313;0.386010119459173
2018-02-12;10502.7444444448;0.192975942267439
2018-02-13;886.527777791023;0.0162889361128814
2018-02-14;11091.2833333313;0.203789672644739
2018-02-15;13939.8027777672;0.256127966389274
2018-02-16;12029.7083333433;0.221032160985053
2018-02-17;13536.3166666627;0.248714369600922
2018-02-18;602.75;0.0110748433247104
2018-02-19;11782;0.21648080307215
2018-02-20;12078;0.221919465244052
2018-02-21;21022.1777777821;0.386258523821064
2018-02-22;13087.8222222179;0.240473796055955
2018-02-23;10010.8888888955;0.183938657794446
2018-02-24;330.166666656733;0.0060664356769228
2018-02-25;12299.0472222269;0.225980955668815
2018-02-26;16519.5955317765;0.303528713897986
2018-02-27;18836.1507456005;0.346092772041731
2018-02-28;18836.1507456005;0.346092772041731
2018-03-01;18836.1507456154;0.346092772042004
