"Fecha";"ET0"
2015-11-25;5.77308053225612
2015-11-26;10.0666027116964
2015-11-27;3.58081310538407
2015-11-28;2.74701444193604
2015-11-29;1.00903138824232
2015-11-30;1.10896783484272
2015-12-01;1.03789487463848
2015-12-02;1.37795204741499
2015-12-03;1.32869394525386
2015-12-04;1.29946264123704
2015-12-05;0.87821873078696
2015-12-06;1.01106492698689
2015-12-07;1.10362482290743
2015-12-08;1.45771195610476
2015-12-09;1.24869471237106
2015-12-10;0.526610361604905
2015-12-11;0.837210340885372
2015-12-12;0.822073872294306
2015-12-13;1.33086434091538
2015-12-14;0.985960382705479
2015-12-15;1.50569889020766
2015-12-16;2.27842753877975
2015-12-17;1.2040549862894
2015-12-18;2.29893988472479
2015-12-19;1.2820070590529
2015-12-20;1.23433091746703
2015-12-21;1.09592585825465
2015-12-22;0.830953339463245
2015-12-23;0.793440610141123
2015-12-24;1.24514213803353
2015-12-25;0.883503092556357
2015-12-26;0.90598454481915
2015-12-27;0.966631838502074
2015-12-28;1.14965039612751
2015-12-29;1.39038314169854
2015-12-30;1.74678827869003
2015-12-31;2.51852927343711
2016-01-01;1.39350666714009
2016-01-02;2.34396885002438
2016-01-03;1.93606174235671
2016-01-04;5.57818175523106
2016-01-05;3.97014984037865
2016-01-06;4.19911024112783
2016-01-07;3.47203842731664
2016-01-08;3.79757644384934
2016-01-09;4.5374557007754
2016-01-10;4.89381534483562
2016-01-11;5.28654790263276
2016-01-12;3.97260480610686
2016-01-13;1.89291890962463
2016-01-14;1.08233261385553
2016-01-15;1.77906015861301
2016-01-16;5.12205024253001
2016-01-17;3.14287548047032
2016-01-18;3.58337462831209
2016-01-19;2.76822088709487
2016-01-20;1.42507671120521
2016-01-21;2.55730451124377
2016-01-22;2.22748928568552
2016-01-23;1.34020937532608
2016-01-24;1.50155162886097
2016-01-25;1.42372774473974
2016-01-26;0.918879262870634
2016-01-27;0.996366960471575
2016-01-28;1.70571523250082
2016-01-29;1.01666927562413
2016-01-30;2.23488734975363
2016-01-31;3.75192220485553
2016-02-01;2.67258368897204
2016-02-02;1.96755466761314
2016-02-03;2.01632161127036
2016-02-04;1.5458001917712
2016-02-05;1.59361287952554
2016-02-06;1.92857984202955
2016-02-07;5.29031906837363
2016-02-08;4.03233877400781
2016-02-09;4.72357867209967
2016-02-10;4.8335067729117
2016-02-11;4.97924990427506
2016-02-12;5.34841485900562
2016-02-13;6.4959799044924
2016-02-14;7.06489862845064
2016-02-15;7.82920885059271
2016-02-16;4.89598916825686
2016-02-17;2.99401782593029
2016-02-18;2.82505516775935
2016-02-19;1.69432876061383
2016-02-20;2.63706910295526
2016-02-21;1.81007193294327
2016-02-22;4.42218022507634
2016-02-23;5.31650071708647
2016-02-24;4.51787147098629
2016-02-25;5.95837203488772
2016-02-26;4.10113562779082
2016-02-27;5.45912422937145
2016-02-28;6.43109976393505
2016-02-29;7.26819688186704
2016-03-01;7.87383109451397
2016-03-02;8.69072720591569
2016-03-03;7.43586233361253
2016-03-04;6.4773941009694
2016-03-05;7.54805227246056
2016-03-06;6.57859352891996
2016-03-07;2.69295543584345
2016-03-08;5.46875060211164
2016-03-09;5.14193997138748
2016-03-10;5.47106011196497
2016-03-11;4.76282389195888
2016-03-12;3.68286589270888
2016-03-13;3.59863370427152
2016-03-14;3.31935741143651
2016-03-15;2.97989803608609
2016-03-16;5.17161603596434
2016-03-17;3.55541199693867
2016-03-18;2.54499883885504
2016-03-19;2.83443869321324
2016-03-20;3.87884074077596
2016-03-21;1.07669936566936
2016-03-22;2.09929348659061
2016-03-23;6.88582415010498
2016-03-24;5.62494841575338
2016-03-25;5.7876164067582
2016-03-26;5.93885598694068
2016-03-27;6.17551380452369
2016-03-28;5.66322011819151
2016-03-29;5.92475489790849
2016-03-30;4.99802808675118
2016-03-31;7.47090231797696
2016-04-01;6.64853165927517
2016-04-02;4.97965528071182
2016-04-03;5.00653544205649
2016-04-04;2.88715081373782
2016-04-05;2.36841716343766
2016-04-06;4.5611705969099
2016-04-07;5.13181487793961
2016-04-08;5.96281954776547
2016-04-09;6.76183410457865
2016-04-10;5.58878562416874
2016-04-11;5.06583348316969
2016-04-12;6.01576585878762
2016-04-13;6.08437153131132
2016-04-14;5.5864015954123
2016-04-15;4.88515035481579
2016-04-16;6.9895657645901
2016-04-17;6.43737642503216
2016-04-18;4.5962064121377
2016-04-19;5.87640453935713
2016-04-20;5.59574759444981
2016-04-21;6.79400952939784
2016-04-22;4.68775889729522
2016-04-23;4.63483195102134
2016-04-24;8.12409344289044
2016-04-25;5.14434660375717
2016-04-26;6.25455206423807
2016-04-27;5.93202716128007
2016-04-28;5.29100406809802
2016-04-29;1.50688451858142
2016-04-30;5.21653694920799
2016-05-01;7.17645556388752
2016-05-02;6.03227182265025
2016-05-03;7.14250553698181
2016-05-04;6.51581360437856
2016-05-05;3.88185938058138
2016-05-06;5.55239403995271
2016-05-07;3.68945521369071
2016-05-08;3.3192945985217
2016-05-09;2.59735783196417
2016-05-10;2.97805563626097
2016-05-11;5.78061279784602
2016-05-12;6.38767443469938
2016-05-13;7.99781460941713
2016-05-14;9.61232027256434
2016-05-15;6.46055195752677
2016-05-16;6.72257300386415
2016-05-17;6.05263030856865
2016-05-18;6.53976328406237
2016-05-19;7.52728320194206
2016-05-20;6.91062779275741
2016-05-21;6.76413006766554
2016-05-22;8.84383195406821
2016-05-23;7.37364721499157
2016-05-24;6.22346994471218
2016-05-25;7.24096015795444
2016-05-26;6.1836945553247
2016-05-27;6.77515521181428
2016-05-28;8.34388959760595
2016-05-29;9.33344200021478
2016-05-30;8.69247427445627
2016-05-31;7.26747171195966
2016-06-01;7.43490588026524
2016-06-02;7.2226863380398
2016-06-03;7.91528093006934
2016-06-04;7.30657697037825
2016-06-05;7.46245093698841
2016-06-06;7.36215866922921
2016-06-07;7.86290244576141
2016-06-08;8.55339383390502
2016-06-09;8.69367419577521
2016-06-10;8.01785871766968
2016-06-11;7.7647101764394
2016-06-12;7.72522638621536
2016-06-13;12.1395261013919
2016-06-14;10.7455995784103
2016-06-15;11.2911539934018
2016-06-16;10.736979739618
2016-06-17;9.74222974057338
2016-06-18;8.44365533300882
2016-06-19;7.65801540663292
2016-06-20;7.59389929224543
2016-06-21;7.81612189879461
2016-06-22;8.24266570387879
2016-06-23;8.59955653571396
2016-06-24;9.54058972305983
2016-06-25;8.14093803422384
2016-06-26;6.13189157383318
2016-06-27;7.17611424953412
2016-06-28;6.26203705519684
2016-06-29;8.46806940368007
2016-06-30;7.94885629762522
2016-07-01;8.54346335397228
2016-07-02;8.90653536916307
2016-07-03;8.46548368957522
2016-07-04;7.99652392490025
2016-07-05;8.96322115425869
2016-07-06;9.02477145802457
2016-07-07;6.04594765750794
2016-07-08;8.50719938404423
2016-07-09;9.63971279801879
2016-07-10;9.30281748403958
2016-07-11;9.75959680943048
2016-07-12;9.33488492267933
2016-07-13;7.18300093797389
2016-07-14;7.19973351003153
2016-07-15;6.95456055651517
2016-07-16;7.57178366517759
2016-07-17;7.98346788251393
2016-07-18;7.62775978642262
2016-07-19;6.8426865490084
2016-07-20;6.85570605325888
2016-07-21;7.53786410411547
2016-07-22;8.12457931608176
2016-07-23;7.54277401829506
2016-07-24;7.95731979042064
2016-07-25;8.79644139472481
2016-07-26;8.58740376002327
2016-07-27;8.95543774967026
2016-07-28;8.1448738222801
2016-07-29;8.38225460934719
2016-07-30;7.86275610290153
2016-07-31;6.3348447562174
2016-08-01;7.13138406961231
2016-08-02;7.51109891454341
2016-08-03;8.18871751786864
2016-08-04;8.5949179836591
2016-08-05;7.71275911996001
2016-08-06;7.21880714259724
2016-08-07;6.97356988778425
2016-08-08;7.8511965950837
2016-08-09;8.12758422328272
2016-08-10;4.83122430816128
2016-08-11;6.41487157971737
2016-08-12;6.7018513983791
2016-08-13;6.81198661915938
2016-08-14;7.77790314590206
2016-08-15;6.6182586708219
2016-08-16;4.73517965326984
2016-08-17;7.87456062733335
2016-08-18;8.10541821393085
2016-08-19;7.31845177011399
2016-08-20;8.6454350370939
2016-08-21;5.40839784154459
2016-08-22;6.10160006600532
2016-08-23;6.58117630479274
2016-08-24;7.05220974482098
2016-08-25;7.17521968893225
2016-08-26;6.50597352130572
2016-08-27;6.23924623544365
2016-08-28;5.59671096283233
2016-08-29;6.6952269124386
2016-08-30;5.89669532310654
2016-08-31;5.26739931330438
2016-09-01;5.57305391122134
2016-09-02;6.2555864058893
2016-09-03;7.32078863949074
2016-09-04;8.20650327554012
2016-09-05;8.2943981458785
2016-09-06;7.04718193173701
2016-09-07;6.69332364934611
2016-09-08;6.79227079749981
2016-09-09;5.65290193250873
2016-09-10;6.05320307469235
2016-09-11;5.01720526308203
2016-09-12;5.29863853421327
2016-09-13;6.04067175107794
2016-09-14;7.79560485278043
2016-09-15;6.23722359587777
2016-09-16;7.37962776806713
2016-09-17;5.79246447525808
2016-09-18;5.85224163774061
2016-09-19;5.84054699773332
2016-09-20;4.13081327168835
2016-09-21;5.54417236691917
2016-09-22;5.21245010030098
2016-09-23;4.43057001022762
2016-09-24;4.7186874005046
2016-09-25;4.34033166574973
2016-09-26;3.88578530658604
2016-09-27;4.16036304615987
2016-09-28;4.49686741011276
2016-09-29;3.97129373314009
2016-09-30;3.82501002218912
2016-10-01;4.92748695648813
2016-10-02;4.82807583266247
2016-10-03;4.37729205769119
2016-10-04;3.85056904579386
2016-10-05;3.8751813130572
2016-10-06;4.51568404323439
2016-10-07;3.73005554631445
2016-10-08;4.27849395938915
2016-10-09;3.17305730275573
2016-10-10;3.5638697568355
2016-10-11;4.86890607558617
2016-10-12;2.67389037707027
2016-10-13;1.86499163815079
2016-10-14;3.62255116851846
2016-10-15;3.53089608310454
2016-10-16;2.62989805799359
2016-10-17;3.23709829134809
2016-10-18;2.30028611920262
2016-10-19;1.59791779488539
2016-10-20;1.3183442680116
2016-10-21;1.243637265099
2016-10-22;2.28341286336778
2016-10-23;2.8467502287827
2016-10-24;2.69073466571403
2016-10-25;1.60877669092567
2016-10-26;2.47508711071451
2016-10-27;2.31066841588034
2016-10-28;1.60257365501281
2016-10-29;2.60986879176261
2016-10-30;2.62268600357634
2016-10-31;2.27980128595694
2016-11-01;2.13304129517295
2016-11-02;2.53888292216926
2016-11-03;2.22873943005834
2016-11-04;2.03102410030308
2016-11-05;5.75457085616847
2016-11-06;4.3356771511872
2016-11-07;4.43202568827041
2016-11-08;5.97353090020107
2016-11-09;4.02337449174104
2016-11-10;3.61739052357622
2016-11-11;3.99525932408053
2016-11-12;2.86774534299308
2016-11-13;1.32099511608729
2016-11-14;3.53233886241986
2016-11-15;3.67952474893425
2016-11-16;4.09512466235827
2016-11-17;1.41240528543316
2016-11-18;1.99253935896005
2016-11-19;1.85966523718877
2016-11-20;0.979271698235143
2016-11-21;1.14883816838136
2016-11-22;0.922879409629808
2016-11-23;0.933396877427576
2016-11-24;1.37180186420836
2016-11-25;1.18959329063322
2016-11-26;1.10363749178616
2016-11-27;0.796943028401573
2016-11-28;1.41940869593047
2016-11-29;1.12571136900156
2016-11-30;1.5324149442554
2016-12-01;1.13086486729346
2016-12-02;1.06452515195596
2016-12-03;0.594264801187853
2016-12-04;0.409101723618752
2016-12-05;0.839755417053406
2016-12-06;2.52319316755134
2016-12-07;1.1347070908896
2016-12-08;1.29953934886942
2016-12-09;0.924660045079338
2016-12-10;0.948695243970866
2016-12-11;1.2900757085645
2016-12-12;1.62258757689962
2016-12-13;0.810314134285179
2016-12-14;1.09997215918819
2016-12-15;0.888172506349906
2016-12-16;0.605675888348376
2016-12-17;1.66305921502916
2016-12-18;1.28505533270898
2016-12-19;1.3503825321459
2016-12-20;3.09352409029877
2016-12-21;3.2023795795936
2016-12-22;2.2718742228832
2016-12-23;1.2756063297187
2016-12-24;0.971104950942485
2016-12-25;1.04886142357316
2016-12-26;1.05714608698078
2016-12-27;0.79300496764984
2016-12-28;0.996661707413181
2016-12-29;1.15994982096908
2016-12-30;0.796395890414984
2016-12-31;1.5406284469814
2017-01-01;0.932341640542926
2017-01-02;0.792032878855409
2017-01-03;2.13408479225275
2017-01-04;3.1068475640567
2017-01-05;2.66699800432798
2017-01-06;0.929214007817384
2017-01-07;0.96126726622638
2017-01-08;1.16724852577268
2017-01-09;1.33237859632642
2017-01-10;2.98000058098301
2017-01-11;3.47424683772428
2017-01-12;1.89481963030661
2017-01-13;4.73695946270314
2017-01-14;4.45525651905641
2017-01-15;5.32169586825092
2017-01-16;7.00777670531212
2017-01-17;3.83950019811705
2017-01-18;1.84231140574801
2017-01-19;1.23229164638943
2017-01-20;1.18954789589559
2017-01-21;3.06318800623561
2017-01-22;4.68598054850646
2017-01-23;2.94715775996264
2017-01-24;2.59525069258335
2017-01-25;2.71719390165144
2017-01-26;1.15537021000634
2017-01-27;1.28362712456075
2017-01-28;5.14138078993811
2017-01-29;2.2763065783094
2017-01-30;2.33295067733143
2017-01-31;1.55971660333898
2017-02-01;1.9793382953586
2017-02-02;1.17930130952515
2017-02-03;3.66520662459357
2017-02-04;3.97639372206395
2017-02-05;7.72015329397308
2017-02-06;6.18753750132017
2017-02-07;6.53134770214922
2017-02-08;7.03931533302713
2017-02-09;4.89180371096055
2017-02-10;2.01783104713787
2017-02-11;1.92998410294788
2017-02-12;1.94728759060029
2017-02-13;3.07791210242683
2017-02-14;2.73083312499266
2017-02-15;2.37859344129497
2017-02-16;2.00931458876534
2017-02-17;1.80198059682446
2017-02-18;2.39084741327161
2017-02-19;2.44702181735656
2017-02-20;2.63933674188108
2017-02-21;3.34106820226293
2017-02-22;2.82769907485916
2017-02-23;2.68436585718411
2017-02-24;2.13819286421701
2017-02-25;2.80455703653343
2017-02-26;3.21083549681689
2017-02-27;3.3855081895678
2017-02-28;5.8888134451607
2017-03-01;3.61003198949845
2017-03-02;3.53119833329223
2017-03-03;3.15224934952207
2017-03-04;2.77021636607504
2017-03-05;3.39028028658832
2017-03-06;6.82884135910675
2017-03-07;7.20117100511669
2017-03-08;5.19422290046221
2017-03-09;4.69564411632745
2017-03-10;5.54808039211501
2017-03-11;5.03246152181166
2017-03-12;5.82709792174528
2017-03-13;1.93112910226908
2017-03-14;3.22473570407495
2017-03-15;3.80318070149295
2017-03-16;3.23084495016164
2017-03-17;2.48364161731197
2017-03-18;3.76864799603819
2017-03-19;4.63756577112237
2017-03-20;4.06451298461481
2017-03-21;5.31817996856685
2017-03-22;5.44926874196736
2017-03-23;5.08976436223917
2017-03-24;4.07379706919908
2017-03-25;4.86991345584531
2017-03-26;4.63493024341651
2017-03-27;5.05743217071598
2017-03-28;4.52057895703294
2017-03-29;4.60216871851959
2017-03-30;4.48354291992276
2017-03-31;5.45082169619209
2017-04-01;8.27035807387341
2017-04-02;6.55999361204309
2017-04-03;4.80758294604455
2017-04-04;5.30112626993005
2017-04-05;4.67651004334081
2017-04-06;4.56639723483242
2017-04-07;5.15399996459972
2017-04-08;4.82006083036442
2017-04-09;4.14582078037732
2017-04-10;4.84565602135007
2017-04-11;6.26627365905987
2017-04-12;5.41381221355098
2017-04-13;7.39431498941833
2017-04-14;6.51381149783842
2017-04-15;6.53177345924244
2017-04-16;3.82561509807522
2017-04-17;5.70762668944497
2017-04-18;5.78532070403135
2017-04-19;3.58092571446727
2017-04-20;5.5364152215944
2017-04-21;5.6835309571863
2017-04-22;4.60008656948239
2017-04-23;5.15284834301664
2017-04-24;5.6621270577825
2017-04-25;5.2771768848305
2017-04-26;5.65809055625895
