"Fecha";"Prec";"ET0";"Consumo";"NDVI.scl_7_8_9.Mean";"NDVI.scl_7_8_9.Mean.obj"
2019-07-10;0.1;35.4505978038493;20.4362496736765;0.315110519528389;0.385214537382126
2019-07-15;0;38.0372518983246;14.4941864605586;0.385214537382126;0.321704432368279
2019-07-20;0;38.7506045625238;13.4584468530338;0.321704432368279;0.325644165277481
2019-07-25;0;40.5971241764718;17.626928725935;0.325644165277481;0.276789233088493
2019-07-30;0;38.0903090883706;14.3708460997152;0.276789233088493;0.404826894402504
2019-08-04;0;32.8061262312133;19.6163072234024;0.404826894402504;0.302258595824242
2019-08-09;0;35.6941278670938;13.1831470094795;0.302258595824242;0.326705053448677
2019-08-14;0.4;34.6826697086035;17.3396643596419;0.326705053448677;0.265615820884705
2019-08-19;0;34.073114114429;14.5155978160857;0.265615820884705;0.364211887121201
2019-08-24;13.2;29.5839645988927;20.3649642190405;0.364211887121201;0.27187243103981
2019-08-29;23.7;25.7789392842253;14.7575080068816;0.27187243103981;0.22539683431387
2019-09-03;0.1;26.6115233753906;16.3301514400617;0.22539683431387;0.475034326314926
2019-09-08;0;24.065494578917;17.6760256601711;0.475034326314926;NA
2019-09-13;116.3;20.103150118742;13.6111883365438;NA;NA
2019-09-18;80.5;15.1038049151719;18.0384011197316;NA;0.491432800889015
2019-10-03;0;21.1844879125266;10.3949195101192;0.482467576861382;0.4976766705513
2019-10-08;0;20.404667176769;9.25335858200532;0.4976766705513;NA
2019-10-13;0;14.2379745258022;3.81415651275691;NA;0.52161031961441
2019-10-18;0.1;14.8621714953544;5.47086523880312;0.52161031961441;NA
2019-10-23;19.9;10.2459467000921;7.74438127018561;NA;0.450469508767128
2019-10-28;0.2;10.6924582604038;8.71078138793709;0.450469508767128;NA
2019-11-02;0.2;11.1228556115846;4.38090793824403;NA;0.0192369045689702
2019-11-07;0;15.1428270555667;4.2546647297232;0.0192369045689702;0.389660537242889
2019-11-12;0.6;13.1878358153663;8.69735125937104;0.389660537242889;0.517006650567055
2019-11-17;0.6;11.2328324477256;4.30301319256097;0.517006650567055;NA
2019-11-22;5;6.94542102997364;6.34223540828032;NA;NA
2019-11-27;1.7;9.03094348737904;6.96433597495753;NA;0.481179311871529
2019-12-02;0;7.65475819140462;4.51520922390449;0.481179311871529;NA
2019-12-07;30.4;5.20435135282418;0;NA;NA
2019-12-12;0.1;7.37716510776418;0;NA;0.56112152338028
2019-12-17;0;6.30042888266401;4.63339435528569;0.56112152338028;NA
2019-12-22;0;9.76139167711595;0;NA;0.581345438957214
2019-12-27;0;6.74141993026676;0;0.581345438957214;0.507804125547409
2020-01-01;0.2;4.08388505941371;6.13756875468278;0.507804125547409;0.540879175066948
2020-01-06;0.1;3.86206214844596;0;0.540879175066948;0.614063501358032
2020-01-11;0.2;4.90547302015601;0;0.614063501358032;0.637547045946121
2020-01-16;0.2;5.57083883789461;8.28638932525005;0.637547045946121;0.577092975378037
2020-01-21;24.7;6.13875621478742;0;0.577092975378037;NA
2020-01-26;28.6;4.61371851385265;0;NA;0.541718721389771
2020-01-31;0;7.61184752119555;1.88290402495957;0.541718721389771;0.518437445163727
2020-02-05;0;10.8773714367153;0;0.518437445163727;NA
2020-02-10;0;7.67847257019712;0;NA;0.554150074720383
2020-02-15;0;11.0541471281617;4.48297691534598;0.554150074720383;0.531788617372513
2020-02-20;3.8;9.05153832026088;1.95800426536215;0.531788617372513;0.575821161270142
2020-02-25;0;10.59980908105;2.39335739003657;0.575821161270142;0.545599788427353
2020-03-01;0;16.6449347812227;0;0.545599788427353;NA
2020-03-06;0.1;19.6351990389604;8.78061805648052;NA;NA
2020-03-11;0;19.9499369580295;4.38090793824403;NA;0.473555445671082
2020-03-16;0;17.5216127815748;4.44000050393463;0.473555445671082;NA
