"n";"PCA";"MAE";"MAPE";"MSE";"RMSE";"CV";"CVRMSE";"user";"system";"elapsed"
"2";0;0.0687948889958988;0.292337039393804;0.00956095233793802;0.0975546049433588;0.392465516316001;0.248167983505366;3.88000000000001;0.19;78.6499999999997
"3";0;0.0696991844828579;0.293738001732815;0.00960298056631368;0.0977395155358455;0.391861702928684;0.250481526663031;2.98000000000001;0.0800000000000001;37.4900000000007
"4";0;0.0660557287217951;0.274794293471094;0.00870199285211033;0.0928134610309973;0.391615751266453;0.245395179430307;3.17;0.17;38.6600000000007
"5";0;0.0665152507259128;0.275694323958945;0.00876532041022436;0.0930931591814626;0.391689666173028;0.246283238606936;3.67;0.22;39.8500000000012
"6";0;0.0675032229275414;0.279823162519341;0.00894977590563622;0.0939730088090204;0.391111445252713;0.25024499899468;4.15000000000002;0.18;41.5000000000027
"7";0;0.0676566033126592;0.280010485048202;0.00900385657572295;0.0942044083339507;0.391097894653089;0.250685324140643;4.77;0.16;42.4800000000041
"8";0;0.0665632893626145;0.272833318031595;0.00881747458851184;0.0929807224630748;0.390978803546083;0.24743139325662;5.42;0.16;43.3600000000051
"9";0;0.0664915277331541;0.272526519818692;0.0088259657103571;0.0929825385700424;0.390965614965573;0.247500747672547;6.00000000000002;0.190000000000001;44.2600000000048
"10";0;0.0667806514978658;0.274210840759857;0.00887085370601355;0.0930163420906577;0.390899005041071;0.24747248950465;6.62999999999998;0.24;46.8900000000058
"11";0;0.066729851760006;0.274100911993764;0.00886611795710508;0.0929458526060798;0.390617744873085;0.247340241704422;7.25999999999987;0.24;48.1000000000058
"12";0;0.066759348328624;0.273881637880693;0.00887031123533551;0.0928083215277656;0.390598154794244;0.246539849844706;8.05999999999988;0.230000000000001;48.9600000000064
"13";0;0.0665589680545848;0.273537248035799;0.00883954323402044;0.0926418121810487;0.390598154794244;0.246203048272871;8.75999999999989;0.260000000000001;50.1600000000071
"14";0;0.0661375145515948;0.274443966894954;0.0087239633704871;0.0920189722979279;0.389882980415094;0.244931386409534;9.50999999999989;0.29;57.4700000000066
"15";0;0.0670207690475115;0.275610404936512;0.00884541140577237;0.0923861558895574;0.390429642341563;0.245352843213085;10.0399999999999;0.25;55.1700000000055
"16";0;0.0675013113700907;0.276451149996821;0.00893575173883308;0.0926685885524573;0.390236620831422;0.245963639494063;10.9299999999999;0.23;57.0400000000027
"17";0;0.0680814919283955;0.275874051805646;0.00907315293014415;0.0929125154534244;0.390020871099538;0.246132579119474;11.7399999999999;0.260000000000001;59.6900000000023
"18";0;0.0682205873957004;0.275651488413081;0.00906398499049914;0.0928340006568322;0.390053060604023;0.245764320378866;12.5299999999999;0.250000000000001;60.5899999999999
"19";0;0.0679466070966778;0.274953368077093;0.00895512506874753;0.0921236984525299;0.390053060604023;0.244271444639854;12.87;0.290000000000001;61.5800000000034
"20";0;0.0681433586015623;0.275742415391969;0.00898872542571742;0.0922526290845868;0.390658603820813;0.243887684864795;13.6299999999999;0.290000000000001;63.2200000000028
"21";0;0.0678977397918991;0.277824257664631;0.00903208503138015;0.0921631651986845;0.39078645243554;0.2430729785438;14.6199999999999;0.270000000000002;66.0400000000025
"22";0;0.0674083503681154;0.27539527924794;0.00888901100153911;0.0912743504320438;0.390386846686801;0.241290688936363;15.52;0.260000000000002;69.5000000000016
"23";0;0.0670232652027491;0.274217907818974;0.00879221836626592;0.0908585153340736;0.390343004816116;0.240428880762512;16.3599999999999;0.260000000000002;70.4899999999996
"24";0;0.0670680381777526;0.274592947066812;0.00879289627062224;0.0908605264060865;0.39038464728683;0.240493186998026;16.9399999999998;0.280000000000002;71.5899999999963
"25";0;0.0670916034061272;0.274541242265575;0.0088028339222939;0.0907048981481466;0.39038464728683;0.240025299766076;17.7699999999998;0.290000000000001;72.5199999999984
"26";0;0.0670211856693696;0.272062209215122;0.00882831217426505;0.0909102048103265;0.390410081193266;0.240915521025655;18.3499999999997;0.320000000000002;73.8500000000002
"27";0;0.0669960098359108;0.27209748874919;0.00882039657328719;0.0908653872965482;0.39040108773171;0.240828427001797;18.9999999999997;0.330000000000004;75.3299999999997
"28";0;0.0673145504655002;0.273385031703732;0.00884795278538542;0.0910193014454049;0.390056336685179;0.241531247661024;19.5999999999998;0.310000000000003;76.6000000000002
"29";0;0.0670638241634673;0.270589946921193;0.0088264490612257;0.0908695908573812;0.390127632069824;0.240906672348567;20.2199999999998;0.320000000000003;78.3199999999995
"30";0;0.0671760644702236;0.270799376315248;0.00883078813992086;0.0907770714647782;0.390113374517522;0.240744612049725;20.8199999999998;0.380000000000004;79.6900000000003
"31";0;0.067915354501653;0.278167400516275;0.0089531233497557;0.09153529694465;0.390222129696186;0.242681896882943;21.4799999999998;0.390000000000003;81.51
"32";0;0.0680458902615732;0.281368542368786;0.00899393344726326;0.0916297792865944;0.390248579832803;0.243080857191423;22.389999999999;0.500000000000002;84.0900000000036
"33";0;0.0680458902615732;0.281368542368786;0.00899393344726326;0.0916297792865944;0.390248579832803;0.243080857191423;22.979999999999;0.550000000000002;85.5800000000034
"34";0;0.0692907130543227;0.283926363614926;0.00928298028265312;0.0927927724640855;0.390119272189327;0.245804195349801;23.7999999999991;0.619999999999995;87.3700000000097
"35";0;0.0698588820522356;0.286136640925992;0.00934905913272596;0.0930451543982357;0.390031118461887;0.247003828636205;24.6399999999993;0.659999999999993;89.0700000000086
"36";0;0.0699362372556215;0.286163749355195;0.00934436561412833;0.0930283031232091;0.390329556090531;0.24686815828461;25.4099999999997;0.689999999999994;91.700000000006
"37";0;0.070084917612441;0.286546773850034;0.00937822651395371;0.0932078519193588;0.390371220256163;0.247446986873863;26.1599999999998;0.689999999999994;93.9200000000071
"38";0;0.0702325173890885;0.286366360909057;0.00942217833643188;0.0934667741828789;0.39039294175976;0.248124735711847;27.1099999999987;0.699999999999981;95.8100000000084
"39";0;0.0702325173890885;0.286366360909057;0.00942217833643188;0.0934667741828789;0.39039294175976;0.248124735711847;27.7099999999987;0.719999999999981;97.5000000000089
"40";0;0.0702117073681551;0.286910432600295;0.00942702530701313;0.0934974144937904;0.390096331060328;0.248407201279594;28.3599999999988;0.75999999999998;98.7900000000089
"41";0;0.0703688295441181;0.287519803634761;0.00947841031050262;0.0936835611069603;0.390093933147637;0.248774393504137;28.8399999999987;0.779999999999993;99.6800000000101
"42";0;0.0705299284749341;0.287858623067883;0.00950264799796527;0.0938659835614575;0.39034712666558;0.249080866318797;29.5699999999982;0.789999999999984;101.660000000013
"43";0;0.0705545855640345;0.287506385702232;0.00951264064617084;0.0939197980093509;0.39034712666558;0.249278363536226;30.2299999999985;0.859999999999992;103.190000000012
"44";0;0.07068554894718;0.288190248577797;0.00953080643851286;0.0940142017909662;0.390436452883723;0.249505508630604;31.1499999999986;0.889999999999993;105.600000000016
"45";0;0.0708393148788023;0.288468762728268;0.00963427941815823;0.0943380417154195;0.390419801972633;0.250146326213421;31.9799999999967;0.869999999999997;108.010000000012
