"n";"PCA";"MAE";"MAPE";"MSE";"RMSE";"CV";"CVRMSE";"user";"system";"elapsed"
"2";0;0.0686764416996385;0.288175381840355;0.00956642803188544;0.0971178173018918;0.391862207041358;0.254371472166715;1.89999999999998;0.119999999999999;30.8700000000027
"3";0;0.0692256741009259;0.28596345579788;0.00971927547496219;0.0971313223033419;0.391826209347279;0.253834658717747;2.53999999999996;0.119999999999999;33.2600000000021
"4";0;0.0695085216732274;0.287467350608658;0.00974302200382893;0.0972119322260603;0.391825780625081;0.254038266544256;3.26999999999999;0.149999999999997;36.0099999999947
"5";0;0.0690682837616691;0.28826489446601;0.00968703780539031;0.0966544828478713;0.391886525207271;0.253032223866538;3.65999999999997;0.139999999999999;35.9700000000011
"6";0;0.0696794823589804;0.290911479398513;0.00974355850302736;0.0968163060510963;0.391884170453464;0.253448793997849;4.39999999999998;0.17;37.1599999999962
"7";0;0.0698460539849446;0.292971943108966;0.00979711696084043;0.0970182459125806;0.391768911390576;0.254352080758058;5.10000000000003;0.199999999999999;41.5199999999968
"8";0;0.0696075186480149;0.293926396988579;0.0097607451203454;0.0967563604592607;0.391793322960651;0.253370682215502;5.70999999999992;0.219999999999999;42.8699999999954
"9";0;0.070249556400583;0.293568686951714;0.00985164722509818;0.0972825246822866;0.391756780596005;0.254665722289185;6.26999999999998;0.240000000000002;44.3899999999994
"10";0;0.070249556400583;0.293568686951714;0.00985164722509818;0.0972825246822866;0.391756780596005;0.254665722289185;6.86000000000002;0.260000000000002;45.8299999999945
"11";0;0.0710564238110803;0.294925179736543;0.0100391890530396;0.0981293521399462;0.391754290737751;0.256629339929378;7.30000000000007;0.270000000000001;47.6099999999896
"12";0;0.071423704746126;0.295270576007218;0.0101001391700338;0.0984019945883123;0.393280064973883;0.25639322232254;7.96000000000015;0.270000000000001;50.7499999999891
"13";0;0.0714388307738394;0.295642501579288;0.0101087058416422;0.0984457964946268;0.393932542908713;0.256188336171343;8.71000000000015;0.270000000000001;52.5499999999847
"14";0;0.0719135808096067;0.296357903838684;0.0102172760847173;0.099135540647938;0.394268558184967;0.258538576399746;9.54000000000019;0.300000000000001;54.4699999999829
"15";0;0.0719668401661596;0.296751957978664;0.010230495657496;0.0992077667562621;0.394248510664185;0.258809029525473;10.1600000000003;0.330000000000002;55.0599999999831
"16";0;0.0718659825830797;0.295691089564579;0.010171748857794;0.0989444966773949;0.394750396756326;0.25799166885079;10.8600000000004;0.330000000000002;58.4299999999857
