"Group";"N";"PCA";"MAE";"MAPE";"MSE";"RMSE";"CV";"CVRMSE";"user";"system";"elapsed"
"6598940";1;15;0.0558231112882859;0.112270650024156;0.00432413357794951;0.0657581445750221;0.509745208919048;0.129001986530618;0.639999999999873;0.0200000000000031;1.19999999999982
"6598940";1;16;0.0552073796028537;0.110862278836409;0.00420706559791847;0.0648618963484608;0.509745208919048;0.127243758673093;0.660000000000082;0.00999999999999801;1.23999999999978
"6605391";1;0;NA;NA;NA;NA;NA;NA;0.670000000000073;0.019999999999996;1.2199999999998
"6605391";1;1;NA;NA;NA;NA;NA;NA;0.759999999999991;0;1.07999999999993
"6605391";1;2;NA;NA;NA;NA;NA;NA;0.75;0;1.10999999999967
"6605391";1;3;NA;NA;NA;NA;NA;NA;0.710000000000036;0.00999999999999801;1.10999999999967
"6605391";1;4;NA;NA;NA;NA;NA;NA;0.789999999999964;0.0300000000000011;1.15999999999985
"6605391";1;5;NA;NA;NA;NA;NA;NA;0.700000000000046;0;1.12000000000035
"6605391";1;6;NA;NA;NA;NA;NA;NA;0.720000000000027;0.0200000000000031;1.15999999999985
"6605391";1;7;NA;NA;NA;NA;NA;NA;0.710000000000036;0.0599999999999952;1.15000000000009
"6605391";1;8;NA;NA;NA;NA;NA;NA;0.720000000000027;0;1.13999999999987
"6605391";1;9;NA;NA;NA;NA;NA;NA;0.730000000000018;0;1.15000000000009
"6605391";1;10;NA;NA;NA;NA;NA;NA;0.740000000000009;0.0200000000000031;1.19000000000005
"6605391";1;11;NA;NA;NA;NA;NA;NA;0.75;0.0300000000000011;1.21000000000004
"6605391";1;12;NA;NA;NA;NA;NA;NA;0.700000000000046;0;1.17999999999984
"6605391";1;13;NA;NA;NA;NA;NA;NA;0.75;0.00999999999999801;1.20000000000027
"6605391";1;14;NA;NA;NA;NA;NA;NA;0.730000000000018;0;1.2199999999998
"6605391";1;15;NA;NA;NA;NA;NA;NA;0.769999999999982;0.0200000000000031;1.21000000000004
"6605391";1;16;NA;NA;NA;NA;NA;NA;0.860000000000127;0.029999999999994;1.34000000000015
"6605396";1;0;0.0223480052853426;0.0881398641495707;0.00070243648837314;0.0265035184149792;0.255773663630381;0.103620982859594;0.630000000000109;0.0300000000000011;1.30000000000018
"6605396";1;1;0.0298966112106041;0.118352464029579;0.00146434200698281;0.0382667219262743;0.255773663630381;0.149611658147782;0.639999999999873;0.0200000000000031;0.940000000000055
"6605396";1;2;0.024481148117879;0.0985838178671805;0.000979613638438742;0.0312987801429823;0.255773663630381;0.122369049646223;0.6099999999999;0.0399999999999991;0.980000000000018
"6605396";1;3;0.0214375803500352;0.0879552399847733;0.000693872947860966;0.0263414682176405;0.255773663630381;0.102987414121364;0.619999999999891;0.019999999999996;1
"6605396";1;4;0.0330850566973778;0.133774159931643;0.00154407484173859;0.0392947177332856;0.255773663630381;0.153630820216387;0.599999999999909;0.0300000000000011;1.01999999999998
"6605396";1;5;0.0341995087731797;0.136251194654125;0.00179308617657074;0.0423448482884369;0.255773663630381;0.165555936007663;0.659999999999855;0.0200000000000031;1.09000000000015
"6605396";1;6;0.0295070780012854;0.112921423031046;0.00144350642707735;0.0379935050643837;0.255773663630381;0.14854346035911;0.629999999999882;0.0300000000000011;1.03999999999996
"6605396";1;7;0.0266292394248579;0.100316098443983;0.00138238455502671;0.0371804324211905;0.255773663630381;0.145364584818709;0.670000000000073;0;1.05999999999995
"6605396";1;8;0.0261443603532068;0.0992788459090031;0.00154572164211383;0.0393156666243093;0.255773663630381;0.153712724235457;0.670000000000073;0;1.09999999999991
"6605396";1;9;0.0266020368412917;0.103166796373232;0.00139068005785551;0.0372918229355379;0.255773663630381;0.145800089056192;0.569999999999936;0.0300000000000011;1.11000000000013
"6605396";1;10;0.0284178161506173;0.111752759457744;0.00150453533131568;0.0387883401464368;0.255773663630381;0.151651032384984;0.630000000000109;0;1.13000000000011
"6605396";1;11;0.028485337267875;0.111162977195713;0.00146519304824834;0.038277840172198;0.255773663630381;0.149655127228085;0.599999999999909;0;1.13999999999987
"6605396";1;12;0.0298207329346524;0.116531574065921;0.00156062012082352;0.0395046847959014;0.255773663630381;0.154451729842638;0.659999999999855;0.029999999999994;1.17000000000007
"6605396";1;13;0.0297927951106008;0.11589886750872;0.00153272953577872;0.0391500898565856;0.255773663630381;0.153065367641453;0.6099999999999;0.00999999999999801;1.23000000000002
"6605396";1;14;0.0298146608399394;0.115484379059808;0.00162466404450905;0.040307121511081;0.255773663630381;0.157589022024288;0.6099999999999;0;1.25
"6605396";1;15;0.0317478853394267;0.12341594372817;0.00171850594992356;0.0414548664202836;0.255773663630381;0.162076367957063;0.639999999999873;0;1.29999999999973
"6605396";1;16;0.0317478853394267;0.12341594372817;0.00171850594992356;0.0414548664202836;0.255773663630381;0.162076367957063;0.670000000000073;0.0200000000000031;1.31999999999971
"6606317";1;0;NA;NA;NA;NA;NA;NA;0.770000000000209;0;1.14000000000033
"6606317";1;1;NA;NA;NA;NA;NA;NA;0.730000000000018;0;1.09000000000015
"6606317";1;2;NA;NA;NA;NA;NA;NA;0.769999999999982;0.0300000000000011;1.09000000000015
"6606317";1;3;NA;NA;NA;NA;NA;NA;0.6400000000001;0.029999999999994;1.13000000000011
"6606317";1;4;NA;NA;NA;NA;NA;NA;0.690000000000055;0.0300000000000011;1.09999999999991
"6606317";1;5;NA;NA;NA;NA;NA;NA;0.669999999999845;0.0300000000000011;1.11000000000013
