"Fecha";"Prec.5";"ET0.5";"Consumo.5";"Prec.4";"ET0.4";"Consumo.4";"Prec.3";"ET0.3";"Consumo.3";"Prec.2";"ET0.2";"Consumo.2";"Prec.1";"ET0.1";"Consumo.1";"NDVI.NA.Mean.5";"NDVI.NA.Mean"
2019-07-10;0;8.01620191528579;1.11265610954904;0;8.27507659232869;1.11265610954833;0;10.080122784227;1.11265610954904;0.4;6.50306592066537;1.11265610954904;0;9.60239275100125;1.11265610954833;0.376157569033759;0.440284103155136
2019-07-15;0;8.27471755616776;1.11265610954904;0;8.43322878130677;1.11265610954904;0;9.00091218414817;1.11265610954833;0;8.61378948876268;1.11265610954904;0;9.75809433786168;1.11265610954904;0.440284103155136;0.458129316568375
2019-07-20;0;9.56103695455569;1.11265610954833;0;7.76707843066634;1.11265610954904;0;8.05653094442421;1.11265610954904;0;8.34557497296613;1.11265610954904;0;8.50833365547194;1.11265610954833;0.458129316568375;0.312315955758095
2019-07-25;0;8.67360357296512;1.11265610954904;0;9.86348121655736;1.11265610954904;0;9.1059860061288;1.11265610954833;0;9.32737253777393;1.11265610954904;0;9.25085901409384;1.11265610954904;0.312315955758095;0.468585022858211
2019-07-30;0;8.68301126004639;1.11265610954833;0;8.34146498629502;4.41387823191712;0;12.860162062631;8.8026744096991;0;8.30159143667472;8.8026744096991;0;7.71195285747023;8.80267440969839;0.468585022858211;0.402083132948194
2019-08-04;0;8.95738375049709;8.8026744096991;0;5.98527251840103;8.8026744096991;0;7.5724088203229;8.8026744096991;0;7.12476542513935;8.8026744096991;0;6.9241518444663;8.8026744096991;0.402083132948194;0.379812091588974
2019-08-09;0;7.60822101471203;8.8026744096991;0;7.3359152422669;8.8026744096991;0;8.4469867927712;8.8026744096991;0;7.49489075096014;8.8026744096991;0;10.1665316065863;8.8026744096991;0.379812091588974;0.434777349233627
2019-08-14;0;9.5905630024065;8.8026744096991;0;9.12080591594446;8.8026744096991;0;7.67395504684355;8.8026744096991;0;8.701150428954;8.8026744096991;0;6.10934046311403;8.8026744096991;0.434777349233627;0.45769022830895
2019-08-19;0;6.75427232294536;8.8026744096991;0;7.46522032236434;8.8026744096991;0;7.21839089189938;8.8026744096991;0;7.67874932787427;8.80267440969839;0;8.54026757764393;8.8026744096991;0.45769022830895;0.487176124538694
2019-08-24;0;8.1156600877401;8.8026744096991;0;6.05959336757429;8.8026744096991;3;5.16665156838767;12.0979887241204;0;6.48062330075898;9.63810213963632;0;6.80922381480958;9.63810213963632;0.487176124538694;0.522732943296433
2019-08-29;0;6.44356630544999;9.44721913342415;0;6.54317718218707;11.2892974078899;0;4.69659773921428;11.2892974078899;19.1;5.36530669760625;11.2892974078891;0;5.6915932037216;11.2892974078899;0.522732943296433;0.423630499414035
2019-09-03;0;5.26198564374239;11.2892974078899;0;6.30417304498065;11.2892974078891;0;6.14728854519187;11.2892974078899;0;6.6375392849288;11.2892974078899;2.2;4.04812889006534;11.2892974078891;0.423630499414035;0.489126567329679
