"Fecha";"Prec";"ET0";"Consumo";"NDVI.scl_7_8_9.Mean";"NDVI.scl_7_8_9.Mean.obj"
2019-07-10;0.1;35.4505978038493;6.89392068093495;0.266396582126617;0.331192061305046
2019-07-15;0;38.0372518983246;1.25832047555721;0.331192061305046;0.296587494015694
2019-07-20;0;38.7506045625238;0.965409264968392;0.296587494015694;0.282575178146362
2019-07-25;0;40.5971241764718;0;0.282575178146362;0.288047115504742
2019-07-30;0;38.0903090883706;2.12089911060413;0.288047115504742;0.362538009881973
2019-08-04;0;32.8061262312133;0.668616779364983;0.362538009881973;0.305047056078911
2019-08-09;0;35.6941278670938;0.510216295475523;0.305047056078911;0.340881359577179
2019-08-14;0.4;34.6826697086035;0;0.340881359577179;0.317894475162029
2019-08-19;0;34.073114114429;0.871202661392029;0.317894475162029;0.359931012988091
2019-08-24;13.2;29.5839645988927;0.269280822612082;0.359931012988091;0.310125556588173
2019-08-29;23.7;25.7789392842253;0.278451376942524;0.310125556588173;NA
2019-09-03;0.1;26.6115233753906;0;NA;0.297378686070442
2019-09-08;0;24.065494578917;0.325971522109362;0.297378686070442;NA
2019-09-13;116.3;20.103150118742;0.224261737717183;NA;NA
2019-09-18;80.5;15.1038049151719;0;NA;0.321310883760452
2019-10-03;0;21.1844879125266;0;0.329766282439232;0.35322270989418
2019-10-08;0;20.404667176769;0.29429142533147;0.35322270989418;0.274107882380486
2019-10-13;0;14.2379745258022;0.595252344721444;0.274107882380486;0.298855087161064
2019-10-18;0.1;14.8621714953544;0.479369885454944;0.298855087161064;NA
2019-10-23;19.9;10.2459467000921;0;NA;0.339337599277496
2019-10-28;0.2;10.6924582604038;0;0.339337599277496;NA
2019-11-02;0.2;11.1228556115846;0.857863673275022;NA;NA
2019-11-07;0;15.1428270555667;0;NA;0.236977455019951
2019-11-12;0.6;13.1878358153663;0;0.236977455019951;0.317756152153015
2019-11-17;0.6;11.2328324477256;0.370156920246948;0.317756152153015;NA
2019-11-22;5;6.94542102997364;0;NA;NA
2019-11-27;1.7;9.03094348737904;0;NA;0.316293829679489
2019-12-02;0;7.65475819140462;0.340144196983682;0.316293829679489;NA
2019-12-07;30.4;5.20435135282418;0;NA;NA
2019-12-12;0.1;7.37716510776418;0;NA;0.320794835686684
2019-12-17;0;6.30042888266401;0;0.320794835686684;NA
2019-12-22;0;9.76139167711595;0;NA;0.316059282422066
2019-12-27;0;6.74141993026676;0;0.316059282422066;NA
2020-01-01;0.2;4.08388505941371;0;NA;0.296962821483612
2020-01-06;0.1;3.86206214844596;0;0.296962821483612;0.300189784169197
2020-01-11;0.2;4.90547302015601;0.143394122257827;0.300189784169197;0.319706100225449
2020-01-16;0.2;5.57083883789461;0;0.319706100225449;0.300959998369217
2020-01-21;24.7;6.13875621478742;0;0.300959998369217;NA
2020-01-26;28.6;4.61371851385265;0;NA;0.290947926044464
2020-01-31;0;7.61184752119555;0;0.290947926044464;0.249334432184696
2020-02-05;0;10.8773714367153;0;0.249334432184696;NA
2020-02-10;0;7.67847257019712;0;NA;0.241492316126823
2020-02-15;0;11.0541471281617;0;0.241492316126823;0.25974348783493
2020-02-20;3.8;9.05153832026088;0;0.25974348783493;0.263549482822418
2020-02-25;0;10.59980908105;0;0.263549482822418;0.270814046263695
2020-03-01;0;16.6449347812227;0.14422780901514;0.270814046263695;NA
2020-03-06;0.1;19.6351990389604;0;NA;0.273208940029144
2020-03-11;0;19.9499369580295;0.441020294618549;0.273208940029144;0.214906123280525
2020-03-16;0;17.5216127815748;0;0.214906123280525;NA
2020-03-21;0.8;12.1857028217567;0.169238411734528;NA;NA
2020-03-26;96.9;7.62850066800072;0;NA;0.333497750759125
2020-03-31;6.6;15.6713589122814;0;0.333497750759125;NA
2020-04-05;5.1;14.5676520505279;0;NA;0.337739884853363
2020-04-10;0;17.8531158368366;0.160067857404086;0.337739884853363;NA
2020-04-15;5.9;16.1014504252957;0;NA;NA
2020-04-20;8.5;13.1656864504428;0;NA;NA
2020-04-25;9.1;20.6327914068843;0;NA;NA
2020-04-30;10.4;20.075258838873;0;NA;0.216040539741516
2020-05-05;0;30.2734429639201;0;0.216040539741516;0.272863966226578
2020-05-10;0;28.374700520958;0;0.272863966226578;0.236793947219849
2020-05-15;26.5;25.0141669316393;0;0.236793947219849;NA
2020-05-20;1.2;23.6793840019056;0;NA;0.24779811501503
2020-05-25;0;33.3013162789654;0.561904874428926;0.24779811501503;NA
2020-05-30;0;31.6802409691483;0.364321112945758;NA;0.240342561900616
2020-06-04;0.2;30.3708736565837;0.252607087465823;0.240342561900616;NA
2020-06-09;12.8;28.8860331670661;0.867867914362777;NA;0.240817447006702
2020-06-14;1.3;33.8600068916859;0;0.240817447006702;0.351079905033112
2020-06-19;0;35.1455727292156;0.347647377799499;0.351079905033112;0.236716370284557
2020-06-24;0;34.05840280649;0.344312630770247;0.236716370284557;NA
2020-06-29;0;34.7713007740165;0;NA;0.322698011994362
