"Fecha";"Prec";"ET0";"Consumo";"NDVI.scl_7_8_9.Mean";"NDVI.scl_7_8_9.Mean.obj"
2019-07-10;0.1;35.4505978038493;12.7290654796751;0.464485460519791;0.578167653083801
2019-07-15;0;38.0372518983246;12.7290654796745;0.578167653083801;0.517562502622604
2019-07-20;0;38.7506045625238;12.7290654796751;0.517562502622604;0.434435939788818
2019-07-25;0;40.5971241764718;12.7290654796745;0.434435939788818;0.482714402675629
2019-07-30;0;38.0903090883706;11.8080115740968;0.482714402675629;0.597583836317062
2019-08-04;0;32.8061262312133;11.1112198207279;0.597583836317062;0.451698976755142
2019-08-09;0;35.6941278670938;11.1112198207279;0.451698976755142;0.577523982524872
2019-08-14;0.4;34.6826697086035;11.1112198207273;0.577523982524872;0.526155406236649
2019-08-19;0;34.073114114429;11.1112198207285;0.526155406236649;0.649217367172241
2019-08-24;13.2;29.5839645988927;11.1112198207273;0.649217367172241;0.571306878328323
2019-08-29;23.7;25.7789392842253;11.1112198207273;0.571306878328323;0.372098404169083
2019-09-03;0.1;26.6115233753906;11.1112198207285;0.372098404169083;0.584883689880371
2019-09-08;0;24.065494578917;19.8590199742445;0.584883689880371;NA
2019-09-13;116.3;20.103150118742;5.87210016665101;NA;NA
2019-09-18;80.5;15.1038049151719;0;NA;0.659420585632324
2019-10-03;0;21.1844879125266;0;0.624365949630737;0.676148426532745
2019-10-08;0;20.404667176769;3.18634145168654;0.676148426532745;0.553420996665955
2019-10-13;0;14.2379745258022;13.2936038777821;0.553420996665955;0.604295843839645
2019-10-18;0.1;14.8621714953544;13.293603877781;0.604295843839645;NA
2019-10-23;19.9;10.2459467000921;13.2936038777821;NA;0.677233111858368
2019-10-28;0.2;10.6924582604038;13.293603877781;0.677233111858368;NA
2019-11-02;0.2;11.1228556115846;13.2936038777821;NA;NA
2019-11-07;0;15.1428270555667;13.293603877781;NA;0.75088529586792
2019-11-12;0.6;13.1878358153663;13.293603877781;0.75088529586792;0.743968212604523
2019-11-17;0.6;11.2328324477256;13.2936038777821;0.743968212604523;NA
2019-11-22;5;6.94542102997364;13.293603877781;NA;NA
2019-11-27;1.7;9.03094348737904;13.2936038777821;NA;0.74078848361969
2019-12-02;0;7.65475819140462;13.293603877781;0.74078848361969;NA
2019-12-07;30.4;5.20435135282418;13.2936038777821;NA;NA
2019-12-12;0.1;7.37716510776418;13.293603877781;NA;0.742380309104919
2019-12-17;0;6.30042888266401;13.293603877781;0.742380309104919;0.446954363584518
2019-12-22;0;9.76139167711595;13.2936038777821;0.446954363584518;0.68970023393631
2019-12-27;0;6.74141993026676;13.293603877781;0.68970023393631;0.560912239551544
2020-01-01;0.2;4.08388505941371;13.2936038777821;0.560912239551544;0.632798147201538
2020-01-06;0.1;3.86206214844596;13.293603877781;0.632798147201538;0.705783128738403
2020-01-11;0.2;4.90547302015601;13.2936038777821;0.705783128738403;0.700899422168732
2020-01-16;0.2;5.57083883789461;13.293603877781;0.700899422168732;0.703078877925873
2020-01-21;24.7;6.13875621478742;9.40034207241162;0.703078877925873;NA
2020-01-26;28.6;4.61371851385265;1.99921629140321;NA;0.672666895389557
2020-01-31;0;7.61184752119555;1.99921629140321;0.672666895389557;0.654298263788223
2020-02-05;0;10.8773714367153;0.119272688606919;0.654298263788223;NA
2020-02-10;0;7.67847257019712;0;NA;0.623208963871002
2020-02-15;0;11.0541471281617;10.4671203432865;0.623208963871002;0.648417139053345
2020-02-20;3.8;9.05153832026088;9.35863440794403;0.648417139053345;0.626454794406891
2020-02-25;0;10.59980908105;11.7125684804567;0.626454794406891;0.616334700584412
2020-03-01;0;16.6449347812227;10.2511889440086;0.616334700584412;NA
2020-03-06;0.1;19.6351990389604;11.1390243298054;NA;0.628911995887756
2020-03-11;0;19.9499369580295;11.0546005577467;0.628911995887756;0.521322679519653
2020-03-16;0;17.5216127815748;9.46685382144104;0.521322679519653;NA
2020-03-21;0.8;12.1857028217567;16.3682728786554;NA;NA
2020-03-26;96.9;7.62850066800072;7.34608377732755;NA;0.578766721487045
2020-03-31;6.6;15.6713589122814;7.95615112735343;0.578766721487045;NA
2020-04-05;5.1;14.5676520505279;7.95615112735343;NA;NA
2020-04-10;0;17.8531158368366;1.06838954409417;NA;NA
2020-04-15;5.9;16.1014504252957;0;NA;NA
2020-04-20;8.5;13.1656864504428;0;NA;NA
2020-04-25;9.1;20.6327914068843;0;NA;NA
2020-04-30;10.4;20.075258838873;0;NA;0.327919349074364
2020-05-05;0;30.2734429639201;0;0.327919349074364;0.346214908361435
2020-05-10;0;28.374700520958;9.42489411946773;0.346214908361435;0.382555264234543
2020-05-15;26.5;25.0141669316393;12.1283402780525;0.382555264234543;NA
2020-05-20;1.2;23.6793840019056;9.09981609374855;NA;0.45802885890007
2020-05-25;0;33.3013162789654;6.89680289631763;0.45802885890007;NA
2020-05-30;0;31.6802409691483;13.7100972969023;NA;0.479934507608414
2020-06-04;0.2;30.3708736565837;9.80051345648464;0.479934507608414;0.584341514110565
2020-06-09;12.8;28.8860331670661;7.48504853284248;0.584341514110565;NA
2020-06-14;1.3;33.8600068916859;11.5304874344319;NA;0.56377494931221
2020-06-19;0;35.1455727292156;9.46890033176715;0.56377494931221;0.440779137611389
2020-06-24;0;34.05840280649;10.7086351765148;0.440779137611389;NA
2020-06-29;0;34.7713007740165;10.7859695205833;NA;0.570988297462463
2020-07-04;0;36.985072579137;10.151982449688;0.570988297462463;NA
2020-07-09;0;35.5016201584609;7.69535819471764;NA;0.469895339012146
2020-07-14;1;36.2427874402811;13.5254368005053;0.469895339012146;NA
2020-07-19;4;30.8107089182297;11.2612218063713;NA;0.652057367563248
2020-07-24;0;36.7071974661317;7.45900163840562;0.652057367563248;0.637205147743225
2020-07-29;0;36.2391307961122;12.9566455160829;0.637205147743225;0.597208350896835
