"Fecha";"Prec";"ET0";"Consumo";"NDVI.scl_7_8_9.Mean";"NDVI.scl_7_8_9.Mean.obj"
2019-07-10;0.1;35.4505978038493;0;0.32683413533064;0.361768144827623
2019-07-15;0;38.0372518983246;0;0.361768144827623;0.375404694905648
2019-07-20;0;38.7506045625238;0;0.375404694905648;0.285792994957704
2019-07-25;0;40.5971241764718;0;0.285792994957704;0.37141580077318
2019-07-30;0;38.0903090883706;0;0.37141580077318;0.331913504462976
2019-08-04;0;32.8061262312133;0;0.331913504462976;0.331171369323364
2019-08-09;0;35.6941278670938;0;0.331171369323364;0.354310187009665
2019-08-14;0.4;34.6826697086035;0;0.354310187009665;0.369790065747041
2019-08-19;0;34.073114114429;0;0.369790065747041;0.367813651378338
2019-08-24;13.2;29.5839645988927;0;0.367813651378338;0.454646377609326
2019-08-29;23.7;25.7789392842253;0;0.454646377609326;0.274948925926135
2019-09-03;0.1;26.6115233753906;0;0.274948925926135;0.426758503684631
2019-09-08;0;24.065494578917;0;0.426758503684631;NA
2019-09-13;116.3;20.103150118742;0;NA;0.438691817797147
2019-09-18;80.5;15.1038049151719;0;0.438691817797147;0.448809195023317
2019-10-03;0;21.1844879125266;0;0.458655322973545;0.520937268550579
2019-10-08;0;20.404667176769;0;0.520937268550579;0.276917696572267
2019-10-13;0;14.2379745258022;0;0.276917696572267;0.538365673560363
2019-10-18;0.1;14.8621714953544;0;0.538365673560363;NA
2019-10-23;19.9;10.2459467000921;0;NA;0.559081114255465
2019-10-28;0.2;10.6924582604038;0;0.559081114255465;NA
2019-11-02;0.2;11.1228556115846;0;NA;NA
2019-11-07;0;15.1428270555667;0;NA;0.50774496106001
2019-11-12;0.6;13.1878358153663;0;0.50774496106001;0.572087375017313
2019-11-17;0.6;11.2328324477256;0;0.572087375017313;NA
2019-11-22;5;6.94542102997364;0;NA;NA
2019-11-27;1.7;9.03094348737904;0;NA;0.603385203159772
2019-12-02;0;7.65475819140462;0;0.603385203159772;NA
2019-12-07;30.4;5.20435135282418;0;NA;NA
2019-12-12;0.1;7.37716510776418;0;NA;0.636553837702825
2019-12-17;0;6.30042888266401;0;0.636553837702825;0.349413376588088
2019-12-22;0;9.76139167711595;0;0.349413376588088;0.59335887661347
2019-12-27;0;6.74141993026676;0;0.59335887661347;0.426704574089784
2020-01-01;0.2;4.08388505941371;0;0.426704574089784;0.58021108347636
2020-01-06;0.1;3.86206214844596;0;0.58021108347636;0.548510333666435
2020-01-11;0.2;4.90547302015601;0;0.548510333666435;0.554691470586337
2020-01-16;0.2;5.57083883789461;0;0.554691470586337;0.504329368472099
2020-01-21;24.7;6.13875621478742;0;0.504329368472099;NA
2020-01-26;28.6;4.61371851385265;0;NA;0.510174351242872
2020-01-31;0;7.61184752119555;0;0.510174351242872;0.529283646207589
2020-02-05;0;10.8773714367153;0;0.529283646207589;NA
2020-02-10;0;7.67847257019712;0;NA;0.474272496425189
2020-02-15;0;11.0541471281617;0;0.474272496425189;0.414459256025461
2020-02-20;3.8;9.05153832026088;0;0.414459256025461;0.43419557924454
2020-02-25;0;10.59980908105;0;0.43419557924454;0.433439659384581
2020-03-01;0;16.6449347812227;0;0.433439659384581;NA
2020-03-06;0.1;19.6351990389604;0;NA;0.395406358517133
