"Group";"N";"PCA";"MAE";"MAPE";"MSE";"RMSE";"CV";"CVRMSE";"user";"system";"elapsed"
"6351960";1;0;0.064274302998358;0.101876850414412;0.00632875072446403;0.0795534457108178;0.688741627801843;0.115505499449361;0.579999999999927;0.049999999999983;8.67000000000007
"6351960";1;1;0.0772255083751254;0.119194232532368;0.0105969542396619;0.102941508827401;0.688741627801843;0.149463172650017;0.489999999999782;0.0500000000000114;0.820000000001528
"6351960";1;2;0.0826452088519938;0.128704398601237;0.0100135036486964;0.100067495465293;0.688741627801843;0.145290325756356;0.510000000000218;0.039999999999992;0.909999999999854
"6351960";1;3;0.0819236040546951;0.126894435390741;0.00911083601531953;0.0954506993967018;0.688741627801843;0.138587092087548;0.569999999999709;0;1.44000000000051
"6351960";1;4;0.0725919325254452;0.113699194861592;0.00780589653302119;0.0883509849012516;0.688741627801843;0.128278851364377;0.630000000000109;0.0200000000000102;2.03999999999905
"6351960";1;5;0.0773556157556129;0.121134062435211;0.00898258698245256;0.0947765107104738;0.688741627801843;0.137608221842142;0.599999999999454;0.00999999999999091;2.10999999999876
"6351960";1;6;0.080063154342201;0.124274748184024;0.00929866996416692;0.096429611448802;0.688741627801843;0.14000839728036;0.640000000000327;0;2.52000000000044
"6351960";1;7;0.0875804721141646;0.135129763859514;0.0110073316802386;0.104915831408985;0.688741627801843;0.152329737558959;0.640000000000327;0.0200000000000102;2.63999999999942
"6351960";1;8;0.0843390896604731;0.130494946882663;0.0106023455743403;0.102967691895761;0.688741627801843;0.149501188456385;0.640000000000327;0.0300000000000011;3.20999999999913
"6351960";1;9;0.0914560353701129;0.140058753863199;0.0117568230893023;0.108428884939864;0.688741627801843;0.157430421747442;0.599999999999454;0.0199999999999818;2.97999999999956
"6351960";1;10;0.0837857241717343;0.128164215448925;0.0102971902439782;0.101475072032388;0.688741627801843;0.147334018935738;0.659999999999855;0;3.27000000000044
"6351960";1;11;0.0861734986943123;0.132383479468172;0.0103432701807247;0.101701869111264;0.688741627801843;0.147663310893304;0.639999999999418;0;3.29000000000087
"6351960";1;12;0.0825892969424774;0.126596791241243;0.0100150216346527;0.10007507998824;0.688741627801843;0.145301337901755;0.619999999999891;0.0100000000000193;3.55000000000109
"6351960";1;13;0.0880881324930592;0.134946348786378;0.0110193286898836;0.104972990287424;0.688741627801843;0.152412727864948;0.619999999999891;0.0100000000000193;3.81999999999971
"6351960";1;14;0.0892021049527781;0.136200800725011;0.0113517067469934;0.10654438862274;0.688741627801843;0.154694277682593;0.579999999999927;0.0300000000000011;4
"6351960";1;15;0.0903866721622209;0.137972179405428;0.0116452462437948;0.107913142127337;0.688741627801843;0.15668160275392;0.619999999999891;0.049999999999983;4.18000000000029
"6351960";1;16;0.0885249099396607;0.134500261013876;0.0109049414401643;0.10442672761398;0.688741627801843;0.151619596375005;0.579999999999927;0;4.3700000000008
"6353617";1;0;0.0539193405114968;0.127524363616893;0.00582660356676474;0.0763321922046311;0.411110500184198;0.185673175874687;0.649999999999636;0.0200000000000102;2.57999999999993
"6353617";1;1;0.0742467828382738;0.165269615388129;0.0146367852511648;0.120982582428897;0.411110500184198;0.294282394574428;0.520000000000437;0;0.769999999998618
"6353617";1;2;0.057017637215534;0.13684555806692;0.00610165544125381;0.0781130939167936;0.411110500184198;0.190005105395739;0.530000000000655;0;0.830000000001746
"6353617";1;3;0.0633464458581785;0.144102149721654;0.00866746610251781;0.0930992271853951;0.411110500184198;0.226457916165318;0.6299999999992;0.00999999999999091;1.21000000000095
"6353617";1;4;0.0614340154888109;0.140803304387169;0.00852028351082657;0.0923053818085737;0.411110500184198;0.224526938054893;0.579999999999927;0.0200000000000102;1.69000000000051
"6353617";1;5;0.058378434497682;0.133285736761846;0.00842492736138749;0.0917874030648405;0.411110500184198;0.223266987886992;0.600000000000364;0.00999999999999091;1.77999999999884
"6353617";1;6;0.0603137724664269;0.137866760532741;0.00877542956604033;0.0936772628018151;0.411110500184198;0.22786395083522;0.630000000000109;0;1.96000000000095
"6353617";1;7;0.0629734089676418;0.146525264795368;0.00799775662332115;0.0894301773638024;0.411110500184198;0.217533187120575;0.640000000000327;0.0200000000000102;1.96999999999935
"6353617";1;8;0.0665817338541253;0.154651891203364;0.00871421643538377;0.0933499675167794;0.411110500184198;0.227067825985845;0.569999999999709;0.00999999999999091;2.14000000000124
"6353617";1;9;0.0651537053976596;0.151374240332554;0.00831693284310397;0.0911972194921752;0.411110500184198;0.221831404090419;0.539999999999964;0.0200000000000102;2.19000000000051
"6353617";1;10;0.0650290632117435;0.152080793336655;0.00804776325388862;0.0897093264598983;0.411110500184198;0.218212199444441;0.600000000000364;0;2.27000000000044
"6353617";1;11;0.0627074877629987;0.146422690017479;0.00799559334259246;0.08941808174297;0.411110500184198;0.21750376529645;0.640000000000327;0.0199999999999818;2.36000000000058
"6353617";1;12;0.0618066176735484;0.143690820036107;0.00760403080401373;0.0872010940528485;0.411110500184198;0.212111084522964;0.649999999999636;0.0100000000000193;2.54000000000087
"6353617";1;13;0.0621342491709005;0.145542085103942;0.00741747287740434;0.0861247518278244;0.411110500184198;0.209492950895772;0.609999999999673;0.0199999999999818;2.59000000000015
"6353617";1;14;0.0640822011528897;0.14846114045226;0.00860589886245739;0.0927679840379071;0.411110500184198;0.225652188393005;0.539999999999964;0.0100000000000193;2.73999999999978
"6353617";1;15;0.0650160346035119;0.151008681486476;0.00864065686227284;0.0929551335982733;0.411110500184198;0.226107417729843;0.609999999999673;0.0199999999999818;2.82999999999993
"6353617";1;16;0.0657806724665349;0.152475848041898;0.0090821879690416;0.0953005140019801;0.411110500184198;0.231812405568042;0.670000000000073;0;3.05999999999949
"6354706";1;0;0.0395395042123857;0.109091474126655;0.00269866885533656;0.0519487137024254;0.403939924399822;0.128605048831485;0.660000000000764;0.0300000000000011;3.47000000000116
"6354706";1;1;0.0398128719946088;0.108996158454142;0.00245464312375393;0.0495443551149263;0.403939924399822;0.122652781075156;0.529999999999745;0;0.940000000000509
"6354706";1;2;0.035460533626568;0.0922419366716128;0.00182239818148277;0.0426895558829413;0.403939924399822;0.105682932793459;0.5;0.0200000000000102;0.909999999999854
"6354706";1;3;0.0437521453216001;0.118023473862382;0.00274254624403093;0.0523693254112647;0.403939924399822;0.129646321762019;0.529999999999745;0.0300000000000011;1.31999999999971
"6354706";1;4;0.0410729467311625;0.107943114762769;0.00213549838929476;0.0462114530099926;0.403939924399822;0.114401796451921;0.600000000000364;0;2.06000000000131
"6354706";1;5;0.0417361674045747;0.108875364131164;0.0021135627467335;0.045973500483795;0.403939924399822;0.113812717453228;0.600000000000364;0.00999999999999091;2.13999999999942
"6354706";1;6;0.0426739450813596;0.110184691343859;0.00219543066212111;0.0468554229745192;0.403939924399822;0.115996018576618;0.630000000000109;0;2.35000000000036
"6354706";1;7;0.0437175083261528;0.113192771709431;0.00231608351205418;0.0481257053148749;0.403939924399822;0.119140749423025;0.659999999999855;0.0200000000000102;2.38999999999942
"6354706";1;8;0.0501257568639319;0.128455026205568;0.00296477772270684;0.0544497724761715;0.403939924399822;0.134796709082603;0.640000000000327;0.00999999999999091;2.67000000000007
"6354706";1;9;0.044823122246879;0.115623672852855;0.0025647276777775;0.0506431404809921;0.403939924399822;0.125372951327449;0.6899999999996;0;2.81999999999971
"6354706";1;10;0.0481401356408201;0.124821370637699;0.0027196767530973;0.0521505201613301;0.403939924399822;0.129104644060168;0.639999999999418;0.00999999999999091;3
"6354706";1;11;0.0520647016421725;0.132840823710906;0.00357528937586946;0.0597937235491273;0.403939924399822;0.148026278011438;0.559999999999491;0.0200000000000102;3.01000000000022
"6354706";1;12;0.0556579155444815;0.143334693458174;0.00397019683309475;0.063009497959393;0.403939924399822;0.155987299480271;0.679999999999382;0;3.21999999999935
"6354706";1;13;0.0541882933628636;0.139774537097144;0.00377835730763737;0.0614683439474122;0.403939924399822;0.152171994483443;0.6200000000008;0.0300000000000011;3.29000000000087
"6354706";1;14;0.0499323013613704;0.1290846487389;0.00318378692599322;0.0564250558350917;0.403939924399822;0.139686751486446;0.630000000000109;0.0199999999999818;3.56999999999971
"6354706";1;15;0.0505390380494443;0.129225757733421;0.00334677969806275;0.0578513586535593;0.403939924399822;0.143217729070766;0.609999999999673;0;3.52000000000044
"6354706";1;16;0.0475728478975856;0.119498687350138;0.00309560021933163;0.0556381184021497;0.403939924399822;0.13773859685897;0.639999999999418;0;3.88999999999942
"6355390";1;0;0.10597986105629;2.77977626652084;0.0204875120740536;0.143134594260275;0.404260521373039;0.354065229456811;0.690000000000509;0.0300000000000011;3.27999999999884
