Fecha;NDVI.NA.Min;NDVI.NA.Q1;NDVI.NA.Median;NDVI.NA.Mean;NDVI.NA.Q3;NDVI.NA.Max;NDVI.NA.n
2018-12-17;0.391402721405029;0.407830327749252;0.510658621788025;0.507093316316605;0.605740189552307;0.619834721088409;5
2019-07-05;0.156543210148811;0.235445648431778;0.256033569574356;0.254949155449867;0.284026712179184;0.342696636915207;5
2019-07-10;0.105374075472355;0.288594484329224;0.298895180225372;0.281905110180378;0.34794357419014;0.368718236684799;5
2019-07-15;0.124937780201435;0.245833337306976;0.271474033594131;0.256655092537403;0.315976321697235;0.325053989887238;5
2019-07-20;0.12575452029705;0.19412724673748;0.21630434691906;0.209466749429703;0.223628684878349;0.287518948316574;5
2019-07-25;0.184941172599792;0.245567157864571;0.285336166620255;0.266547277569771;0.291891902685165;0.324999988079071;5
2019-07-30;0.105681821703911;0.250720471143723;0.252353489398956;0.252106848359108;0.280928701162338;0.370849758386612;5
2019-08-04;0.199896022677422;0.235550701618195;0.256309598684311;0.271190991997719;0.297071129083633;0.367127507925034;5
2019-08-09;0.127758100628853;0.246420949697495;0.250152915716171;0.244245609641075;0.254054039716721;0.342842042446136;5
2019-08-14;0.200447931885719;0.277509063482285;0.286367803812027;0.305802246928215;0.314826488494873;0.449859946966171;5
2019-08-19;0.085081584751606;0.230660036206245;0.277217388153076;0.269910244643688;0.319573432207108;0.437018781900406;5
2019-08-24;0.185311704874039;0.277505040168762;0.330169081687927;0.327437615394592;0.413923352956772;0.430278897285461;5
2019-08-29;0.0853031873703003;0.226197689771652;0.238150969147682;0.232775941491127;0.246308326721191;0.367919534444809;5
2019-09-03;0.187793433666229;0.274814814329147;0.306562185287476;0.296670061349869;0.322250634431839;0.391929239034653;5
2019-09-08;0.0541743002831936;0.0580912865698338;0.0603921562433243;0.060109780728817;0.061224490404129;0.0666666701436043;5
2019-09-13;0.137651816010475;0.215021193027496;0.242718443274498;0.253181964159012;0.321714878082275;0.348803490400314;5
2019-09-18;0.102914929389954;0.301414579153061;0.324372112751007;0.29065568447113;0.334416627883911;0.390160173177719;5
2019-09-28;0.156825393438339;0.340590983629227;0.359004288911819;0.339025646448135;0.414370596408844;0.424336969852448;5
2019-10-03;0.20052769780159;0.417960077524185;0.427974939346314;0.383125621080399;0.4329853951931;0.436179995536804;5
2019-10-08;0.0716216191649437;0.194465801119804;0.210096508264542;0.20757961422205;0.259580612182617;0.302133530378342;5
2019-10-13;0.227941170334816;0.339347064495087;0.362285703420639;0.356203588843346;0.372890591621399;0.478553414344788;5
