"fecha","tmed","hrmed","NDVI_mean_6490927","Anomaly_6490927","NDVI_mean_6431327","Anomaly_6431327","NDVI_mean_6444852","Anomaly_6444852","NDVI_mean_6462152","Anomaly_6462152","NDVI_mean_6617939","Anomaly_6617939","NDVI_mean_6619213","Anomaly_6619213","NDVI_mean_6402165","Anomaly_6402165","NDVI_mean_6402166","Anomaly_6402166","NDVI_mean_6402168","Anomaly_6402168","NDVI_mean_6402171","Anomaly_6402171","NDVI_mean_6402172","Anomaly_6402172","NDVI_mean_6402214","Anomaly_6402214","NDVI_mean_6482477","Anomaly_6482477","NDVI_mean_6524125","Anomaly_6524125","NDVI_mean_6400989","Anomaly_6400989","NDVI_mean_6400993","Anomaly_6400993","NDVI_mean_6400994","Anomaly_6400994","NDVI_mean_6400997","Anomaly_6400997","NDVI_mean_6401005","Anomaly_6401005","NDVI_mean_6466802","Anomaly_6466802","NDVI_mean_6496354","Anomaly_6496354","NDVI_mean_6525295","Anomaly_6525295","NDVI_mean_6401855","Anomaly_6401855","anomaliesAgg","anomaliesAgg2"
2018-12-02,12.15,73.7333333333333,NA,NA,0.33452095836401,0,NA,NA,0.263635016977787,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.351458571851254,0,NA,NA,0.60694753130277,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.109432345256209,1,NA,NA,NA,NA,0.0434782608695652,0.2
2018-12-07,11.8791666666667,86.3041666666667,NA,NA,0.453757919371128,0,NA,NA,0.471884995698929,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.429873940348625,0,NA,NA,0.624063044786453,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.329771667718887,1,NA,NA,NA,NA,0.130434782608696,0.6
2018-12-12,11.9458333333333,78.3291666666667,NA,NA,0.326711924746633,0,NA,NA,0.343953341245651,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.356673365831375,0,NA,NA,0.633792931834857,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19559309259057,0,NA,NA,NA,NA,0.0434782608695652,0.2
2018-12-17,12.1833333333333,60.1458333333333,NA,NA,0.398735783994198,0,NA,NA,0.434015415608883,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.459014853835106,0,NA,NA,0.536098736027877,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.240900076925755,0,NA,NA,NA,NA,0.0434782608695652,0.2
2018-12-22,10.4583333333333,76.1291666666667,NA,NA,0.318619040772319,0,NA,NA,0.347740732133389,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.359090108424425,0,NA,NA,0.489244535565376,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0910346526652575,1,NA,NA,NA,NA,0.0434782608695652,0.2
2018-12-27,10.0166666666667,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2951566234231,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-01-01,8.91666666666667,73.8666666666667,NA,NA,0.320273365825415,0,NA,NA,0.32539152354002,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.374514496326447,0,NA,NA,0.618377243479093,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121345568448305,0,NA,NA,NA,NA,0.0434782608695652,0.2
2019-01-06,8.68333333333333,61.3583333333333,NA,NA,0.325258955359459,0,NA,NA,0.441779740154743,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.442668941617012,0,NA,NA,0.598432486255964,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.247059591114521,0,NA,NA,NA,NA,0.0434782608695652,0.2
2019-01-11,4.47083333333333,65.0541666666667,NA,NA,0.292174929752946,0,NA,NA,0.318893238902092,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.382523921877146,0,NA,NA,0.531751895944277,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132253497838974,0,NA,NA,NA,NA,0,0
2019-01-16,8.6375,86.225,NA,NA,0.294147573411465,0,NA,NA,0.383703321218491,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.368766343593597,0,NA,NA,0.544476062059403,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.295447759330273,1,NA,NA,NA,NA,0.0434782608695652,0.2
2019-01-21,9.59166666666667,55.3416666666667,NA,NA,0.304997056722641,0,NA,NA,0.268015921115875,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.351837474107742,0,NA,NA,0.548272768656413,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.110818658024073,1,NA,NA,NA,NA,0.0434782608695652,0.2
2019-01-26,12.9666666666667,59.1,NA,NA,0.301853377372026,0,NA,NA,0.443187534809113,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.452939665317535,0,NA,NA,0.615004782875379,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.293209619820118,0,NA,NA,NA,NA,0.0869565217391304,0.4
2019-01-31,15.0125,60.8875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2019-02-05,10.0875,57.8375,NA,NA,0.283544559031725,0,NA,NA,0.419322207570076,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.454109942913055,0,NA,NA,0.665619547168414,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.274822317063808,0,NA,NA,NA,NA,0.0869565217391304,0.4
2019-02-10,11.6041666666667,65.5791666666667,NA,NA,0.288748152554035,0,NA,NA,0.280716978013515,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-02-15,11.775,75.8458333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2019-02-20,10.1916666666667,80.3833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.298536096513271,0,NA,NA,0.432042459646861,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-02-25,11.4333333333333,67.9791666666667,NA,NA,0.312211826443672,0,NA,NA,0.431306302547455,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.459126833081245,0,NA,NA,0.616697728633881,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30524192750454,1,NA,NA,NA,NA,0.130434782608696,0.6
2019-03-02,14.7291666666667,62.8666666666667,NA,NA,0.261691883206368,0,NA,NA,0.271450102329254,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.127724088728428,0,NA,NA,NA,NA,0,0
2019-03-07,13.1416666666667,54.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2019-03-12,13.0083333333333,70.5541666666667,NA,NA,0.249618470668793,0,NA,NA,0.247304387390614,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.322660690546036,0,NA,NA,0.452863598863284,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0916728023439646,1,NA,NA,NA,NA,0.0434782608695652,0.2
2019-03-17,16.2375,42.9958333333333,NA,NA,0.274338491261005,0,NA,NA,0.299161516129971,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.411400291323662,0,NA,NA,0.533114095528921,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.199927385896444,0,NA,NA,NA,NA,0,0
2019-03-22,12.6666666666667,58.2833333333333,NA,NA,0.243652261793613,0,NA,NA,0.250038787722588,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.365919622778893,0,NA,NA,0.471886788805326,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.177372734993696,0,NA,NA,NA,NA,0,0
2019-03-27,11.9416666666667,61.4375,NA,NA,0.204234130680561,1,NA,NA,0.350718706846237,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.455232426524162,0,NA,NA,0.497537011901538,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.167637459933758,0,NA,NA,NA,NA,0.0434782608695652,0.2
2019-04-01,13.9708333333333,87.8625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2019-04-06,11.75,61.1458333333333,NA,NA,0.326974980533123,0,NA,NA,0.331143587827683,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.496373027563095,1,NA,NA,0.521950289607048,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.186276018619537,0,NA,NA,NA,NA,0.0434782608695652,0.2
2019-04-11,15.6333333333333,48.7375,NA,NA,0.260939542204142,0,NA,NA,0.23258014768362,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.320448286831379,0,NA,NA,0.355993710458279,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0802476815879345,1,NA,NA,NA,NA,0.0434782608695652,0.2
2019-04-16,16.6208333333333,71.6416666666667,NA,NA,0.300481531769037,0,NA,NA,0.337314188480377,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.433288851380348,0,NA,NA,0.445385312040647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.284388363361359,0,NA,NA,NA,NA,0,0
2019-04-21,13.2166666666667,83.7125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2019-04-26,16.1041666666667,60.0708333333333,NA,NA,0.301552884280682,0,NA,NA,0.324475660920143,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.516843074560165,1,NA,NA,0.505051697293917,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.256623864173889,0,NA,NA,NA,NA,0.0434782608695652,0.2
2019-05-01,16.5791666666667,72.6,NA,NA,0.240765627473593,0,NA,NA,0.235833264887333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.391479724645615,0,NA,NA,0.371133203307788,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142303287982941,0,NA,NA,NA,NA,0,0
2019-05-06,17.1708333333333,79.9833333333333,NA,NA,0.248378291726112,0,NA,NA,0.225871540606022,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.389492005109787,0,NA,NA,0.352268782754739,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.223003953695297,0,NA,NA,NA,NA,0,0
2019-05-11,22.7625,57.7375,NA,NA,0.264032019302249,0,NA,NA,0.221671987324953,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27807828783989,0,NA,NA,0.333711624145508,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0943840835243464,1,NA,NA,NA,NA,0.130434782608696,0.6
2019-05-16,19.6083333333333,69.7958333333333,NA,NA,0.340583398938179,0,NA,NA,0.300270758569241,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.435820414125919,0,NA,NA,0.511022493243218,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.246949397027493,0,NA,NA,NA,NA,0,0
2019-05-26,19.3708333333333,64.2083333333333,NA,NA,0.415861144661903,0,NA,NA,0.360526651144028,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465565255284309,1,NA,NA,0.542535399397214,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.283008903264999,0,NA,NA,NA,NA,0.0434782608695652,0.2
2019-05-31,18.7625,60.8291666666667,NA,NA,0.385937064886093,0,NA,NA,0.30692508071661,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.313678662478924,0,NA,NA,0.504054392377535,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-05,22.5708333333333,48.3666666666667,NA,NA,0.405989713966846,0,NA,NA,0.334557391703129,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.329732105135918,0,NA,NA,0.518160571654638,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.164791133254766,0,NA,NA,NA,NA,0,0
2019-06-10,24.6166666666667,43.5916666666667,NA,NA,0.378408506512642,0,NA,NA,0.318087011575699,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.265152310580015,0,NA,NA,0.474679725865523,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-15,22.7291666666667,47.0625,NA,NA,0.435893200337887,0,NA,NA,0.353842556476593,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.349464975297451,0,NA,NA,0.534479747215907,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.219474952667952,0,NA,NA,NA,NA,0,0
2019-06-20,23.6041666666667,67.2833333333333,NA,NA,0.408539615571499,0,NA,NA,0.333525151014328,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.319718088209629,0,NA,NA,0.490109369158745,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.165958639234304,0,NA,NA,NA,NA,0,0
2019-06-25,24.0333333333333,70.7791666666667,NA,NA,0.392134413123131,0,NA,NA,0.276364982128143,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.267449462413788,0,NA,NA,0.422687200208505,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.182199113070965,0,NA,NA,NA,NA,0,0
2019-06-30,26.6041666666667,45.0916666666667,NA,NA,0.402338050305843,0,NA,NA,0.300759233534336,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.303060920536518,0,NA,NA,0.494591260949771,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.169787637889385,0,NA,NA,NA,NA,0,0
2019-07-05,26.6,72.7333333333333,NA,NA,0.355561390519142,0,NA,NA,0.270597882568836,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.275870671868324,0,NA,NA,0.39369281133016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.215731710195541,0,NA,NA,NA,NA,0,0
2019-07-10,24.65,60.5666666666667,NA,NA,0.407459028065205,0,NA,NA,0.317881226539612,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.286595121026039,0,NA,NA,0.482059513529142,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.208157025277615,0,NA,NA,NA,NA,0,0
2019-07-15,27.8916666666667,66.6333333333333,NA,NA,0.441319458186626,0,NA,NA,0.328520461916924,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.294522833824158,0,NA,NA,0.459734504421552,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.234178237617016,0,NA,NA,NA,NA,0,0
2019-07-20,27.3333333333333,65.7125,NA,NA,0.30816662311554,0,NA,NA,0.207377530634403,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.218640123307705,1,NA,NA,0.32908916970094,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.139922421425581,0,NA,NA,NA,NA,0.130434782608696,0.6
2019-07-25,26.85,64.7916666666667,NA,NA,0.447840459644794,0,NA,NA,0.356493413448334,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.317830085754395,0,NA,NA,0.480429684122403,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.235038809478283,0,NA,NA,NA,NA,0,0
2019-07-30,25.8208333333333,73.2625,NA,NA,0.42446107417345,0,NA,NA,0.268664829432964,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.251974581182003,0,NA,NA,0.478644291559855,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.152773071080446,0,NA,NA,NA,NA,0,0
2019-08-04,27.2,76.7583333333333,NA,NA,0.387059912085533,0,NA,NA,0.260867461562157,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.220064513385296,1,NA,NA,0.363095154364904,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.195693712681532,0,NA,NA,NA,NA,0.0434782608695652,0.2
2019-08-09,29.5083333333333,48.2958333333333,NA,NA,0.408660709857941,0,NA,NA,0.260964915156364,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.235267306864262,0,NA,NA,0.446467787027359,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.156928032636642,0,NA,NA,NA,NA,0,0
2019-08-14,25.6125,77.0541666666667,NA,NA,0.438320316374302,0,NA,NA,0.320972979068756,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.241774761676788,0,NA,NA,0.45431757469972,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22316874563694,0,NA,NA,NA,NA,0,0
2019-08-19,26.6875,73.1583333333333,NA,NA,0.436162881553173,0,NA,NA,0.255079746246338,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.238417388498783,0,NA,NA,0.506862392028173,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.150017471984029,0,NA,NA,NA,NA,0,0
2019-08-24,24.2,77.1458333333333,NA,NA,0.511603407561779,1,NA,NA,0.389258295297623,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0544940164933602,1,NA,NA,0.0603536106646061,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.258054316043854,0,NA,NA,NA,NA,0.130434782608696,0.6
2019-08-29,25.2666666666667,82.7380952380952,NA,NA,0.168500013649464,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.146347283571959,1,NA,NA,0.337739355862141,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.141465660184622,0,NA,NA,NA,NA,0.130434782608696,0.75
2019-09-03,25.2875,82.5083333333333,NA,NA,0.229095157235861,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287220539152622,0,NA,NA,0.312957227230072,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0869565217391304,0.666666666666667
2019-09-08,23.4208333333333,76.6833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2019-09-13,22.6153846153846,88.4615384615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.214305773377419,0,NA,NA,NA,NA,0,0
2019-09-18,23.3541666666667,86.775,NA,NA,0.478641375899315,1,NA,NA,0.293345771729946,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.338935825228691,0,NA,NA,0.37150639295578,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.205424632877111,0,NA,NA,NA,NA,0.0434782608695652,0.2
2019-09-28,23.02,88.505,NA,NA,0.251780983060598,0,NA,NA,0.293347075581551,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.395612323284149,0,NA,NA,0.504950081308683,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.213564213365316,0,NA,NA,NA,NA,0,0
2019-10-03,21.5458333333333,51.1833333333333,NA,NA,0.501896135509014,1,NA,NA,0.350363954901695,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.443511724472046,0,NA,NA,0.561852246522903,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.273074820637703,0,NA,NA,NA,NA,0.0434782608695652,0.2
2019-10-08,21.65,72.3958333333333,NA,NA,0.364581543952227,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.134375412017107,0,NA,NA,NA,NA,0,0
2019-10-13,21.5333333333333,82.8375,NA,NA,0.549539178609848,1,NA,NA,0.376431003212929,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.437223798036575,0,NA,NA,0.568674469987551,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.280996397137642,0,NA,NA,NA,NA,0.0434782608695652,0.2
2019-10-18,18.6458333333333,60.2375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2019-10-23,14.175,74.6,NA,NA,0.404632709920406,0,NA,NA,0.370946273207665,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.423041179776192,0,NA,NA,0.557451814413071,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.216530922800303,0,NA,NA,NA,NA,0,0
2019-10-28,15.9625,91.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2019-11-02,21.1041666666667,58.3291666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2019-11-07,14.1875,63.05,NA,NA,0.350443681702018,0,NA,NA,0.18121600151062,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287313286215067,0,NA,NA,0.549948915839195,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.120308719575405,0,NA,NA,NA,NA,0.0434782608695652,0.2
2019-11-12,14.4375,42.6666666666667,NA,NA,0.399460755288601,0,NA,NA,0.35202444344759,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39679239243269,0,NA,NA,0.595684458812078,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153027109801769,0,NA,NA,NA,NA,0,0
2019-11-17,10.875,55.4916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2019-11-22,12.2208333333333,97.0333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2019-11-27,16.125,65.8791666666667,NA,NA,0.36147753149271,0,NA,NA,0.330921873450279,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.378629219532013,0,NA,NA,0.610340535640717,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.216981463134289,0,NA,NA,NA,NA,0.0434782608695652,0.2
2019-12-02,12.7041666666667,96.9208333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2019-12-07,11.9166666666667,86.7208333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
2019-12-12,12.0375,56.6208333333333,NA,NA,0.408520311117172,0,NA,NA,0.422081917524338,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.518596497178078,1,NA,NA,0.677408854166667,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.356113240122795,1,NA,NA,NA,NA,0.173913043478261,0.8
