"Group";"N";"PCA";"MAE";"MAPE";"MSE";"RMSE";"CV";"CVRMSE";"user";"system";"elapsed"
"6351960";1;0;0.0578101490622691;0.092143467402282;0.00518064270297819;0.0719766816613422;0.688741627801843;0.10450461937528;0.550000000001091;0;2.06999999999971
"6351960";1;1;0.0783221126692719;0.121722506011297;0.00992353640708362;0.099616948392749;0.688741627801843;0.14463616597516;0.479999999999563;0;0.760000000002037
"6351960";1;2;0.0589920962607539;0.0982601563888024;0.00606490033622308;0.0778774700168353;0.688741627801843;0.11307211133061;0.479999999999563;0.0200000000000102;0.889999999999418
"6351960";1;3;0.0587239870886912;0.0957975754013345;0.00584776311107083;0.076470668305376;0.688741627801843;0.11102954318216;0.5;0;1.43000000000029
"6351960";1;4;0.0635299642935635;0.102564708475896;0.00649087105013406;0.0805659422469201;0.688741627801843;0.11697556673618;0.559999999999491;0;2.22000000000116
"6353617";1;0;0.0574626432223782;0.141140846417791;0.00612892105334042;0.0782874258954809;0.411110500184198;0.190429156784865;0.530000000000655;0.0199999999999818;1.60000000000218
"6353617";1;1;0.0681446482168406;0.162657516038751;0.01095572026009;0.104669576573568;0.411110500184198;0.25460205109495;0.489999999999782;0.0100000000000193;0.68999999999869
"6353617";1;2;0.0723517802448218;0.172431572657179;0.0109968060594883;0.104865657197618;0.411110500184198;0.255079004673033;0.5;0;0.790000000000873
"6353617";1;3;0.0670205268152057;0.158028795532599;0.0104848172606092;0.102395396676849;0.411110500184198;0.249070253936522;0.480000000001382;0.0199999999999818;1.19999999999709
"6353617";1;4;0.0646938754081441;0.151395302163476;0.0088814793536883;0.0942416009715895;0.411110500184198;0.229236667342149;0.590000000000146;0;1.70999999999913
"6354706";1;0;0.0394637171894165;0.109850884074297;0.00237584303817145;0.0487426203457656;0.403939924399822;0.120667993930503;0.590000000000146;0.049999999999983;2
"6354706";1;1;0.0541661665604404;0.149477569799698;0.00418301241888381;0.0646762121562774;0.403939924399822;0.160113443236328;0.520000000000437;0.0200000000000102;0.799999999999272
"6354706";1;2;0.0497836557897578;0.13829600900934;0.00366317415646638;0.0605241617576516;0.403939924399822;0.149834562274524;0.469999999999345;0;0.859999999996944
"6354706";1;3;0.036813634534322;0.102316326122517;0.00223327007671122;0.0472574869910707;0.403939924399822;0.116991374549783;0.590000000000146;0;1.36999999999898
"6354706";1;4;0.0352785805329458;0.0979872814856655;0.00205620118085866;0.0453453545675702;0.403939924399822;0.112257669590212;0.539999999999054;0;2.02999999999884
"6355390";1;0;0.111757632209585;2.63389372286273;0.0201665786101254;0.142009079322857;0.404260521373039;0.351281096755464;0.609999999998763;0.0200000000000102;1.88999999999942
"6355390";1;1;0.118689974340769;2.88625232384982;0.0263143408632471;0.162216956152084;0.404260521373039;0.401268359327116;0.459999999999127;0;0.729999999999563
"6355390";1;2;0.119134051241408;2.69999724527806;0.0240612126073971;0.155116770877288;0.404260521373039;0.383704969138333;0.5;0.00999999999999091;0.840000000000146
"6355390";1;3;0.115917168436972;2.43179122770511;0.0228198768794667;0.151062493291574;0.404260521373039;0.373676095747618;0.569999999999709;0;1.36000000000058
"6355390";1;4;0.113566689172473;2.46497592521423;0.0220970112322411;0.148650634819503;0.404260521373039;0.367709996302935;0.530000000000655;0.0200000000000102;2.0099999999984
"6355405";1;0;0.0967799082136678;0.331383668305528;0.0183842800420283;0.135588642747202;0.593415684998036;0.228488471361607;0.569999999999709;0.00999999999999091;1.72999999999956
"6355405";1;1;0.0987776462794318;0.380140385537527;0.0254662429247496;0.159581461720181;0.593415684998036;0.268920194990649;0.479999999999563;0;0.75
