"Fecha";"ET0"
2015-11-25;2.73664459935695
2015-11-26;4.31139665604609
2015-11-27;1.71469889542968
2015-11-28;1.67199096090943
2015-11-29;1.31255940597687
2015-11-30;1.00315574210848
2015-12-01;1.16547074048746
2015-12-02;1.1726101375204
2015-12-03;1.34846489834364
2015-12-04;1.07045806027513
2015-12-05;0.842969920849173
2015-12-06;0.767580938989508
2015-12-07;0.814564384484213
2015-12-08;1.06262193335727
2015-12-09;1.31991335813539
2015-12-10;0.681148660724684
2015-12-11;0.812600524622983
2015-12-12;0.81751496687297
2015-12-13;0.963631322126952
2015-12-14;0.85348736320357
2015-12-15;1.13682189592341
2015-12-16;1.12479576457959
2015-12-17;1.02547778665076
2015-12-18;1.16285903557719
2015-12-19;0.955287252018007
2015-12-20;1.08537197472144
2015-12-21;1.01298615752283
2015-12-22;0.838966297655534
2015-12-23;0.818126547292685
2015-12-24;0.877829601353108
2015-12-25;0.900961947488071
2015-12-26;0.851041075664954
2015-12-27;0.737605402143673
2015-12-28;0.933551566040679
2015-12-29;0.999836675377168
2015-12-30;1.44162856646936
2015-12-31;1.52174547052964
2016-01-01;1.2371512633677
2016-01-02;1.62424987207027
2016-01-03;1.1974391436052
2016-01-04;5.13809382449743
2016-01-05;2.80758448855271
2016-01-06;2.6619527743244
2016-01-07;1.94170759706804
2016-01-08;1.60511638521782
2016-01-09;2.04406408003863
2016-01-10;2.35867337567932
2016-01-11;3.771873442863
2016-01-12;2.00287616050165
2016-01-13;1.5064979413873
2016-01-14;1.02356642764325
2016-01-15;1.0346013144246
2016-01-16;2.54373511620734
2016-01-17;2.02576009037717
2016-01-18;1.81339459786175
2016-01-19;1.72655112555869
2016-01-20;1.30912970585197
2016-01-21;2.0283614179902
2016-01-22;1.39547374651565
2016-01-23;1.2403507871894
2016-01-24;1.41638649554681
2016-01-25;1.4095938396567
2016-01-26;0.776676262652252
2016-01-27;0.864997479573838
2016-01-28;1.38721680964267
2016-01-29;1.06101569091857
2016-01-30;1.85473223176724
2016-01-31;2.35882140063225
2016-02-01;2.30988088622844
2016-02-02;1.80097189297828
2016-02-03;1.55586599777622
2016-02-04;1.24636883841752
2016-02-05;1.57973071536759
2016-02-06;1.73148087327166
2016-02-07;3.30836761342666
2016-02-08;2.79998760319534
2016-02-09;2.88060254982349
2016-02-10;2.44167510483118
2016-02-11;2.87709886701162
2016-02-12;3.10389501972559
2016-02-13;3.72003787439838
2016-02-14;5.05993008114621
2016-02-15;4.61275837706718
2016-02-16;2.94430696703607
2016-02-17;2.54577564584024
2016-02-18;2.06087134702923
2016-02-19;1.79912015677512
2016-02-20;2.09951538730935
2016-02-21;1.73604460389153
2016-02-22;3.03461244560166
2016-02-23;3.44172418732106
2016-02-24;2.73393009048561
2016-02-25;4.00364929078501
2016-02-26;3.23345728597128
2016-02-27;3.60907357280856
2016-02-28;4.57215844378958
2016-02-29;4.7009663549264
2016-03-01;4.73984199602138
2016-03-02;4.28176153376192
2016-03-03;4.87415523886204
2016-03-04;4.54426721203484
2016-03-05;5.21196865388493
2016-03-06;4.60939992240556
2016-03-07;1.85111625030233
