"Fecha";"Prec";"ET0";"Consumo";"NDVI.NA.Mean";"NDVI.NA.Mean.obj"
2019-07-10;0.2;37.6287217804873;33.1678703348764;0.472700074315071;0.59500415250659
2019-07-15;0;41.4320534314217;29.9246685519263;0.59500415250659;0.557197865098715
2019-07-20;0;39.69752277851;70.6282136177749;0.557197865098715;0.390482071787119
2019-07-25;0;44.1807102807363;78.3274111277195;0.390482071787119;0.107424439396709
2019-07-30;0;39.080779759097;52.8587383027878;0.107424439396709;0.520455200225115
2019-08-04;0;32.2195719432404;23.1793539193199;0.520455200225115;0.476666983217001
2019-08-09;0;36.9563247153483;91.2593375647769;0.476666983217001;0.532821655273438
2019-08-14;0.8;37.5654676909993;33.0179744541518;0.532821655273438;0.563344947993755
2019-08-19;0;33.8605226088836;0;0.563344947993755;0.556884177029133
2019-08-24;17.6;28.7494001816289;0;0.556884177029133;0.604818359017372
2019-08-29;10;25.1346586901519;0;0.604818359017372;0.545441035181284
2019-09-03;0.2;24.0064836504791;91.30021825952;0.545441035181284;0.528032783418894
2019-09-08;0.2;23.8537471222583;0;0.528032783418894;0.114993932656944
2019-09-13;141;19.5701749286709;0;0.114993932656944;0.257044311612844
2019-09-18;118.460267743888;13.9883204551471;0;0.257044311612844;0.609940312802792
2019-10-03;1.8996250694586;21.0338592425983;0;0.60821495205164;0.679924380034208
2019-10-08;0.569887520837581;20.8529591498567;20.5221087610205;0.679924380034208;0.626706205308437
2019-10-13;0;14.1203563693621;0;0.626706205308437;0.596974078565836
2019-10-18;0;15.1106297603346;21.5168723331018;0.596974078565836;0.210888834670186
2019-10-23;20.3;10.0198935477965;22.0619482630094;0.210888834670186;0.69529690220952
2019-10-28;0.2;11.5816346037739;0;0.69529690220952;0.0911398120224476
2019-11-02;0.4;14.0537199047841;0;0.0911398120224476;0.0587467979639769
2019-11-07;0;16.2106427019227;20.4812280662774;0.0587467979639769;0.657061595469713
2019-11-12;0.2;13.2819491435975;37.7328812478524;0.657061595469713;0.740250580012798
2019-11-17;1;10.6971710629302;0;0.740250580012798;0.294509835541248
2019-11-22;2.2;7.77501137229014;39.4089897323182;0.294509835541248;0.0470337360166013
2019-11-27;8;8.91856937488278;28.6573670148911;0.0470337360166013;0.723026610910893
2019-12-02;0.2;9.53490421110113;20.1678094065805;0.723026610910893;0.0437505282461643
2019-12-07;45.2;5.38143744532031;0;0.0437505282461643;0.197910083457828
2019-12-12;0.2;11.3368043002094;0;0.197910083457828;0.73005872219801
2019-12-17;0;7.63312548592389;0;0.73005872219801;0.151007162407041
2019-12-22;0.4;7.9486570620231;0;0.151007162407041;0.720953792333603
2019-12-27;0.2;10.7160284898483;0;0.720953792333603;0.321760300546885
2020-01-01;0.4;4.38135873972241;0;0.321760300546885;0.524286285042763
2020-01-06;0.4;5.387631944934;0;0.524286285042763;0.695605121552944
2020-01-11;0.4;5.52571571176869;21.8847985857894;0.695605121552944;0.703051827847958
2020-01-16;0.4;7.44675902315129;25.3596576389503;0.703051827847958;0.692145064473152
2020-01-21;28.4;6.93548708606216;0;0.692145064473152;-0.00660599431284936
2020-01-26;60;4.61931363752831;0;-0.00660599431284936;0.724576242268086
2020-01-31;0.2;9.86203937645061;0;0.724576242268086;0.687896057963371
2020-02-05;0;13.660764428604;0;0.687896057963371;0.153461467474699
2020-02-10;0;7.85607863787715;0;0.153461467474699;0.661091517657042
2020-02-15;0.2;13.1710028070952;0;0.661091517657042;0.622893184423447
2020-02-20;1;10.0530993039202;0;0.622893184423447;0.661383584141731
2020-02-25;0.6;12.4604863445022;0;0.661383584141731;0.661728829145432
2020-03-01;0;19.9393606346446;24.2422519826397;0.661728829145432;0.0343492415267974
2020-03-06;0.4;21.4889627769261;17.5241911465288;0.0343492415267974;0.660560742020607
2020-03-11;0;19.1880240687187;16.5294275744474;0.660560742020607;0.586667157709599
2020-03-16;0;18.348131898009;28.6164863201481;0.586667157709599;0.00301838386803865
2020-03-21;2.6;11.4647938479774;0;0.00301838386803865;0.00818608197732829
2020-03-26;120.6;8.05734570739979;0;0.00818608197732829;0.657533764839172
2020-03-31;8;13.8639382198755;0;0.657533764839172;-0.0117627523904957
2020-04-05;19.2;14.7243522787871;0;-0.0117627523904957;0.19912398699671
2020-04-10;0;16.4629528501093;0;0.19912398699671;0.331585865467787
2020-04-15;4.6;16.1544543062321;0;0.331585865467787;0.00056638630485395
2020-04-20;18;11.9300505931038;0;0.00056638630485395;0.270040638744831
2020-04-25;0.4;20.0488257315879;0;0.270040638744831;-0.00957470305729657
2020-04-30;3.6;18.784803992584;0;-0.00957470305729657;0.411478120833635
2020-05-05;0;29.3814375462589;0;0.411478120833635;0.518640339374542
2020-05-10;0;25.5697672616444;44.1920310172572;0.518640339374542;0.254666462540627
2020-05-15;23.8;25.4899517671951;0;0.254666462540627;0.0337776332162321
2020-05-20;4.8;21.7903507153059;0;0.0337776332162321;0.528665781021118
2020-05-25;0;32.4553489300486;15.3711412233938;0.528665781021118;0.525847159326077
2020-05-30;0;32.5490986472667;30.2108334151277;0.525847159326077;0.60501492023468
2020-06-04;0;28.9327265354468;32.3366295417673;0.60501492023468;0.019541442830814
2020-06-09;10.8;27.3015468611351;40.4310071008949;0.019541442830814;0.608926419168711
2020-06-14;12.6;32.9707311272091;0;0.608926419168711;0.642358131706715
2020-06-19;0;35.6959638401062;36.5745948967988;0.642358131706715;0.532679103314877
2020-06-24;0;35.8147952144926;0;0.532679103314877;-0.0251963965129107
2020-06-29;0;36.9193093497545;53.0631417765031;-0.0251963965129107;0.639408618211746
2020-07-04;0;35.9839759556877;63.1061657850503;0.639408618211746;0.162663835566491
2020-07-09;0;35.7542379470647;27.1856620041407;0.162663835566491;0.427701145410538
2020-07-14;0.4;37.1755951029513;38.2915840760076;0.427701145410538;-0.0197111216839403
2020-07-19;2.6;29.2867073177363;61.8116104515198;-0.0197111216839403;0.68280803412199
2020-07-24;0;37.9906384067128;46.5222306176121;0.68280803412199;0.558132257312536
2020-07-29;0;36.375720615529;33.535796587564;0.558132257312536;0.584963828325272
2020-08-03;0;34.1229305512426;35.8523692896712;0.584963828325272;0.15191626502201
2020-08-08;0;33.4468469079333;25.632195603904;0.15191626502201;0.596051316708326
2020-08-13;2.4;38.9787091416149;32.9770937594087;0.596051316708326;0.581310220062733
2020-08-18;0;38.7343451023193;40.4991415921333;0.581310220062733;0.402181856334209
2020-08-23;0;35.7323241106212;30.1290720256416;0.402181856334209;0.579269807785749
2020-08-28;0;33.3600516278619;28.1531717797266;0.579269807785749;0.562256660312414
2020-09-02;0.6;25.967754295977;34.8167250228468;0.562256660312414;0.242478833533824
2020-09-07;0;25.7801835568677;0;0.242478833533824;0.524780862033367
2020-09-12;0;26.3594266842356;0;0.524780862033367;0.577699732035399
2020-09-17;0.4;25.951265615959;0;0.577699732035399;0.218528741970658
2020-09-22;5.6;20.6082189768945;0;0.218528741970658;0.614204168319702
2020-09-27;0;23.3610947071177;0;0.614204168319702;0.646293267607689
2020-10-02;0;21.890641459682;0;0.646293267607689;0.00340401165885851
2020-10-07;0.2;20.6644477287923;0;0.00340401165885851;0.627287548035383
2020-10-12;0;17.1673719105033;36.1794148476158;0.627287548035383;0.679022178053856
2020-10-17;0;18.4774614406354;31.559896341649;0.679022178053856;0.633528470993042
2020-11-01;0.2;13.6438406564598;3.84278530584845;0.663081482052803;0.379356767982245
2020-11-06;2.2;11.2589253997238;0;0.379356767982245;0.210319915786386
2020-11-11;2;10.494558646458;0;0.210319915786386;0.452455770224333
2020-11-16;0.6;8.49336319149348;0;0.452455770224333;0.444095112383366
2020-11-21;0.2;8.12432740837964;0;0.444095112383366;0.614519402384758
2020-11-26;0.2;6.22508501710257;8.06712376263221;0.614519402384758;0.0619799518026412
2020-12-01;4;8.06035514874822;0;0.0619799518026412;0.651247128844261
2020-12-06;0.8;9.25272245381673;0;0.651247128844261;0.637855209410191
2020-12-11;0;10.4791832537205;0;0.637855209410191;0.0660823131911457
2020-12-16;0;8.4802077561885;0;0.0660823131911457;0.448208075016737
2020-12-21;0.8;5.5656206478528;0;0.448208075016737;0.643457904458046
2020-12-26;0.2;7.43310512699639;0;0.643457904458046;0.606564544141293
2020-12-31;0;9.83933612514136;0;0.606564544141293;0.623798325657845
2021-01-05;0.4;8.86975673001582;0;0.623798325657845;0.608524058014154
2021-01-10;39.6;4.96306847461548;0;0.608524058014154;0.012149744987255
2021-01-15;0.4;8.10134705270021;0;0.012149744987255;0.62851595133543
2021-01-20;0;10.7143948513765;0;0.62851595133543;0.0470795799046755
2021-01-25;0.6;9.07631825794265;0;0.0470795799046755;0.12485053204
2021-01-30;0;12.3836156863835;0;0.12485053204;0.0693827839568257
2021-02-04;0;14.9166030843004;0;0.0693827839568257;0.517606936395168
2021-02-09;0;10.2397274803075;0;0.517606936395168;0.0209016143344343
2021-02-14;0;12.8856825371286;0;0.0209016143344343;0.49623978883028
2021-02-19;0;11.6846318398559;0;0.49623978883028;0.326062228530645
2021-02-24;0.2;10.8677078971898;0;0.326062228530645;0.0757935727015138
2021-03-01;0;10.6297059127955;0;0.0757935727015138;-0.000202252449525986
2021-03-06;0.4;9.16945797797838;0;-0.000202252449525986;0.0539771497860784
2021-03-11;43;10.6529660758063;0;0.0539771497860784;0.544211361557245
2021-03-16;0.4;17.0365391663963;0;0.544211361557245;0.461359638720751
2021-03-21;18.5;12.8291414855855;0;0.461359638720751;0.536590661853552
2021-03-26;0.2;18.6984975736887;0;0.536590661853552;0.365991704165936
2021-04-10;2.6;16.684678854478;0;0.229397783055902;-0.0362242716364563
2021-04-15;4.6;13.810225402394;0;-0.0362242716364563;0.0212636792566627
2021-04-20;17.4;16.9396394904761;0;0.0212636792566627;0.349388837814331
2021-04-25;5.4;16.068155949187;0.0408806947430687;0.349388837814331;0.129298448562622
2021-04-30;13.4;18.5528438118903;0;0.129298448562622;0.348227329552174
2021-05-05;1;21.3805265265249;0;0.348227329552174;0.326835110783577
