"n";"PCA";"MAE";"MAPE";"MSE";"RMSE";"CV";"CVRMSE";"user";"system";"elapsed"
1;0;0.0706669421036672;0.286238218966675;0.00983785001380503;0.0991859365727068;0.393365103150656;0.252147269237351;17.05;0.24;1431.67
1;1;0.128569886700019;0.494267342715084;0.0266255823313045;0.163173473123864;0.393365103150656;0.414814308175603;13.71;0.13;327.76
1;2;0.0925347308898244;0.360098485181196;0.0153113994925434;0.123739239906116;0.393365103150656;0.314565880183644;17.42;0.12;423.48
1;3;0.0817278183023028;0.328767744500427;0.0127217311872294;0.11279065203832;0.393365103150656;0.286732735402617;17.52;0.17;952.67
1;4;0.0790703218644793;0.31461657044211;0.0119522206021492;0.109326211871395;0.393365103150656;0.277925548036029;17.5;0.16;1575.08
156;0;0.0671655182853957;0.266351292459857;0.00900887806861026;0.0862886469344022;0.390352589436502;0.232007414884688;96.5000000000018;2.81999999999985;294.299999999996
156;1;0.0725133292148778;0.28391275105263;0.0103482574294764;0.0934977879953617;0.390352589436502;0.252245704136041;80.8899999999976;1.52000000000021;123.729999999981
156;2;0.0679806907602942;0.271422010755072;0.00914168984843953;0.0871722313105439;0.390352589436502;0.235252104332827;82.4499999999953;1.50999999999976;137.720000000023
156;3;0.0670958463337931;0.266203460067691;0.00901537245674415;0.0864515906662066;0.390352589436502;0.23270720317588;89.3700000000099;2.13000000000019;215.169999999987
156;4;0.0664441219439258;0.264254258198722;0.00886230355059265;0.0855625006951881;0.390352589436502;0.230329990853318;96.9200000000055;2.62;307.189999999973
